Sentence_ID,sentence,label,Dialect
16,يشيخ كلزق الله لا يوفقك,1,Yemen
17,يشيخ الله لا يبلانا,1,Yemen
18,لنبدا بدءا حسنا روشته يوم الاثنين ا:orthodox_cross:اعرض يا:bust_in_silhouette:عن:imp:الشر و:negative_squared_cross_mark:لا تقف امامه ث:orthodox_cross:ثمره الوداعه تظهر فى الانسان سلامه ن:orthodox_cross:نصره الانسان:bust_in_silhouette:على:imp:الخطيه تحفظ :hearts:للقلب صمامه ي:orthodox_cross:يتوه المرء:bust_in_silhouette:فى الدنيا و اخيرا يدرك انه ليس غير السيد المسيح:crown:ملاذه ن:orthodox_cross:نذير الرب لا يشيخ فهو يجدد مثل النسر :eagle:شبابه,1,Yemen
19,الله عليك ينصر راتب مدرب ب مليون يورو اطربني يشيخ لا واضح فعلا الداعم يدفع من جيبه الخاص,0,Yemen
20,لا يشيخ :joy:,0,Sudan
21,لا يشيخ يضربني عشان العله الي براسه ومرات يضرب بدون سبب توقف بصفه عشانه خويك,1,Yemen
22,لا يشيخ اجل ليفربول اكبر من برشلونه :joy::joy: واضحه تدور تفاعل,0,Yemen
23,لا يشيخ تكذب علينا والمقطع موجود,0,Iraq
24,لا يشيخ كلخرا بس ترا بس يتغير الجو ما تتغير النفسيه والحال كلو واحد والله,0,Oman
25,لا يشيخ وطيب جمهور الهلال لما رموا نعال مو بس مويه اكرمكم الله ما تعاقبوا ليه,1,Yemen
26,:pensive::pensive: ويقولون ليه تدعمون ماجد وموسى يشيخ مب بس سنوات دعم لا سنوات كملوا,1,Qatar
27,لا يشيخ هذا اسلوب جديد تتهرب به :joy: علمني كلمه كتبتها غلط و اتحداك تجيبه :sunglasses: قال قاهركم قال و لو انك قهرتنا ما كنت تلزقت بالنصر لكن تدري شلون هذي علامه ضعف الهلال و هيبه النصر رح توكل يلا,1,Yemen
28,لا يشيخ قبل الكوره ما تطلع من رجله,0,Yemen
29,ابو الخطاب برنو لا يشيخ ولا يصاب:blossom:,1,Tunisia
30,لا يشيخ :joy: حلو التصريف والحشره+ لاتمدحهم مانبي مدحك ضف وجهك,1,Yemen
31,خرشتني يشيخ فكرت فيك شي — لا الحمدلله طيب وبصحه وعافيه بس اخذت بريك ورهيب كان والله,1,Yemen
32,ليش حذفتها البارح كفشتك كفشتك:joy::joy: لا ومغطي الشاشه ي حبي لك يشيخ:joy::joy::heart:,1,Yemen
33,s my friend said “من يرى الجمال لا يشيخ ابدا,1,Saudi Arabia
34,لا يشيخ تحسبنا كوكب ولا,0,Saudi Arabia
35,بالنسبه لذي وقطيعها لا يغركم السومنياز كم حبه بالدعم اضعاف اضعافكم والشركه تتلاعب يشيخ هم م شرو لهم فوز اول يلي قاعد ينسرق يمين يسار منهم عشان يجون يشرون تصويت لا يودي ولا يجيب زرقوا لقبكم يلي مزعجينا فيه فازت ولا م فازت فيجوال جييو مو قابل لنقاش,1,Tunisia
36,لا يشيخ والله انك بكايه وما عندك سالفه :joy::joy:,1,Yemen
37,من اول تسب عشان قلت مافي بديل للسومه و الحين تقولي الله يسامحك يشيخ الله لا يسامحك توكل,1,Saudi Arabia
38,اننا لا نكبر بتقدم الزمن اننا نكبر باطفاء الامل بداخلنا نكبر حين تغادرنا الاحلام ويغادرنا الاصدقاء و الاحباب نحن يشيخ بنا الفقد قبل الاون,1,Modern Standard Arabic
39,لا يشيخ شذا السحبه يورع ليش ماعلمتناا,1,Iraq
40,على الانسان ان يشيخ مع احدهم لا بسبب احدهم ناظم حكمت,1,Sudan
41,لا يشيخ هه هه لا تسولف وانت بخيل يا بخيل هه,0,Yemen
42,الحب الحب :heart_eyes::heart_eyes: لا يشيخ ولا يكبر وانما ينمو ويزهر:slightly_smiling_face:,1,Yemen
43,لا يشيخ مافي هروب بتاخذون نصيبكم,1,Qatar
44,لا يشيخ تيتش وقتها اضعف من سانجي حتى,0,Yemen
45,هاي سكول لا يشيخ :joy::joy:,1,Iraq
46,لا يشيخ انت بتقول شكرا وتقفل وخلاص :roll_eyes::relaxed:,0,Sudan
47,يعني لازم تستخدم مشاعر انسان اخر عشان تشوف هل انت قادر على الحب او لا هل مشاعره فار تجارب لك ويحك يشيخ انا لا اتحمل الكم الهائل هذا من الغباء,1,Iraq
48,من يحتفظ بالقدره على مشاهده الجمال لا يشيخ ابدا:leaves:,1,Yemen
49,لا يشيخ بعد ايش,0,Yemen
50,حملت بواحد من اجدادي يحكيني كيف كان يسحر لا يشيخ سحورره الوحيد اللي ما قدرت اصدق وابلع انه كان متقي مصلي الحمدلله جاء لعندي وكشف نفسه ياشين روحك بس,1,Yemen
51,لا يشيخ يقصد ان انه طبخ :joy::joy:,1,Yemen
52,لا يشيخ لاوالله قهرك عشان اخذها,1,Saudi Arabia
53,هذا الصنم الصغير ليش حاطين له قيمه ذلف عسى الله ما يرده لا تنشرون له عشان لا يشيخ فيها وبالاخير :sweat_drops::sweat_drops:,0,Yemen
54,ودك ان الواحد يعطي كل واحد حجمه لا ينقص قدر شيخ ولا يشيخ راعي,1,Yemen
55,لا يشيخ عيدها وحتشوف لاعبك هو اللي راح للاعب,1,Saudi Arabia
56,السوق مكان الشياطين لا يشيخ,1,Iraq
57,:cyclone::cyclone: مهما بلغت من الكبر عتيا :fire: اعلم ان روعه الشباب هو ما تحمله جمال روحك من ابتسامه وعفو وصفح وعطاء وخير للناس وان قمه شبابك فيما يحمله عقلك من افكار ايجابيه وثقافه وعلم وان الشيء الوحيد الذي لا يشيخ ابدا هو العقلكلما زدته علما ومعرفه وارتقيت به كلما نضج واشتد,1,Yemen
58,لا يشيخ كل البنات محد يتقدم لهم,0,Saudi Arabia
59,لا يشيخ م حطوني حضوري,1,Iraq
60,روح كل لا يغمي عليك يشيخ :sob:,1,Iraq
61,لا يشيخ يعني منت عارف:roll_eyes:,0,Yemen
62,لا لا عادي يشيخ فدا :slightly_smiling_face:,1,Tunisia
63,يشيخ الله يشغلك بنفسك ما تعرف تهكر لا تبلشني بالرسايل يا حمار,1,Yemen
64,لا يشيخ لاعبك في العياده نص الموسم وتجي تحطها في المدرب :joy:,0,Yemen
65,لا يشيخ هه,0,Yemen
66,براءه معلم جازان الزوجه قمر البيت الذي لا يشيخ والزوج شمسه التي لا تغيب,1,Yemen
67,لا يشيخ ضد البكس مضيع فيلد جولد,1,Yemen
68,ما كان قذى في مائي الا صببته و لا هما علي الا عني وضعته و حفظت قلبا في الطوي كقلب الطفل من ان يشيخ فاهرم و لا استطاع بوم الارض تغريدتي نمير البيان,1,Tunisia
69,اعذروا الناس قسما برب محمد لو فتحتم صدور البعض لعذرتموهم لا بارك الله في الاحكام المسبقه لا بارك الله في الزعل المبني على ظنون وهميه لا بارك الله في العجلهما يدريك عما يمر به او عما يخطط لاجلك الندم فيما لو علمت بامره لن تسامح نفسك فمن لا يحسن الظن يشيخ مبكرا,1,Yemen
70,لا يشيخ طول عمره منور الحين يوم شاخ الاتحاد انظلم الهلال دزو بس مستقبل الهلال مظلم,0,Yemen
71,لا يشيخ انقلع بس,1,Yemen
72,من علامات الجمال تلك الطيبه التي لاترى بالعين ولكنها تلمس القلب هذا هو الجمال الذي لا يشيخ:purple_heart::rose:صباح لخير,1,Yemen
73,يامليحه لا تشيحي بناظريك عني فان القلب يشيخ وانت بعيده عني الحب ياسيدتي لا يقبله الزمن ولكن الزمن لا اهميه له من دونك,1,Modern Standard Arabic
74,الله اكبر نصراوي يقول ذا الكلام مشاءالله تراكم جمهور فوز لا اكثر قعدت تشجع الاتحاد سنوات وفريقك ينافس على مراكز الوسط يشيخ استحي,0,Saudi Arabia
75,اقرا حتي لا يشيخ قلبك وتنساب بك الدنيا في اهوائها تنميه العقل هي غذاء الروح في الحياه,1,Tunisia
76,لا يشيخ انتينشال غراوندينغ,0,Iraq
77,لا يشيخ هه هاذا نبق ثمر السدر,1,Oman
78,اعذروا الناس قسما برب محمد لو فتحتم صدور البعض لعذرتموهم لا بارك الله في الاحكام المسبقه لا بارك الله في الزعل المبني على ظنون وهميه لا بارك الله في العجلهما يدريك عما يمر به او عما يخطط لاجلك الندم فيما لو علمت بامره لن تسامح نفسك فمن لا يحسن الظن يشيخ مبكرا,1,Yemen
79,لا يشيخ اجلس بس,0,Yemen
80,لا يشيخ مو شي اختياري هو عشان تقول هالرد العبي,1,Oman
81,لا يشيخ اخر سطرين,1,Iraq
82,لا يشيخ وبعد اسابيع طبيعي يجي راعي رئيسي او فرعي وان ماجا خلاص محد متذكر,1,Yemen
83,على الغدير وجهي و وجهك و السما من يسبق و يملى يديه يشرب ملامح صاحبه الجمال الذي لا يشيخ,1,Saudi Arabia
84,الفن لا يكبر الفن لا يشيخ,1,Oman
85,لا يشيخ هه الدوري الايطالي منتهي فنيا اليوم لو تحسب كم اللي شافوا مباراه ميلان ويوفنتوس قليل مره الدوري الايطالي اصبح اسم فقط وكل لاعب يروح له يكتشف هالشي ويطلع زي الدون ولوكاكو وكثير,1,Oman
86,لا يشيخ تكفى لا تقولها ورانا ديربي :broken_heart: نفسيه اللعيبه حتندمر كذا,1,Saudi Arabia
87,لا يشيخ جديدين حنا عالكوره اجل البرتغالي افضل من الفرنسي روقنا بس,0,Yemen
88,لا يشيخ هه هه هه,0,Yemen
89,يشيخ افضل من فريقهم,1,Iraq
90,دعسنا خشمه ووجهه ويقول تخسي لا يشيخ :joy:,0,Yemen
91,لا يشيخ ع اساس ينصاب كل اسبوعين ونيمار الرجل الحديدي يعني,0,Iraq
92,وش النكهه ذي جديده ياخي اول مره اشوفها لا يشيخ عطن اذوقها طيب ذي وش كيف رينبو حلوه سكر ولا طعم طيب هات اذوق والله لذيذه وش طلبك طيب لالا خلاص مالي نفس,1,Saudi Arabia
93,تركي لا يشيخ,0,Iraq
94,من علامات الجمال تلك الطيبه التي لاترى بالعين ولكنها تلامس القلب اذا هذا هو الجمال الذي لا يشيخ ابدا دعم عبدالرحمن دعم عبدالرحمن,1,Yemen
95,يعني شو تعمل اذا هم ما بحبوك يشيخ المرء حين لا يستطيع ان يكون في القدر الذي يتمناه وفي المكان الذي يستحقه حين يتوقف عن الفرح والسعاده وحين تتوقف حياته يشيخ المرء حين يعطي بلا مقابل حين يستنزف روحه في الوهم حين يكون في مكان ليس مكانه وحين يصنع مكانه ليست مكانته ولا قيمه له ابدا,1,Tunisia
96,وش لا يشيخ كلامي صح والظاهر حتى هو يدري عنها بس مدري شفيك انت,1,Saudi Arabia
97,اعذروا الناس قسما برب محمد لو فتحتم صدور البعض لعذرتموهم فمن لا يحسن الظن يشيخ مبكرا~,1,Modern Standard Arabic
98,اذا توقف الانسان عن الدهشه والتطلع الى اهداف جديده فانه لا يتوقف فقط عن التطور وانما يتدهور اي يشيخ فاديم زيلاند:leaves: :sunflower:,1,Yemen
99,الفانز وش ذا الهبد كيف بام يجرح وايت الكاتب استعجل ما يصير ولله مسخره:joy: الكاتب لا يشيخ كول ولله اجل ابلع ذي بام اقوئ من وايت حاليا,1,Yemen
100,يارب لا فكنا يشيخ والله بيدمر الليغا,1,Saudi Arabia
101,لا يشيخ طيب شوفولنا حل دامكم عارفين اننا متوترين :sob::sob::broken_heart:,1,Yemen
102,كلزق لا اتفل ع وجهك صدق يلعنم القرف يشيخ حلات من دعسك,1,Tunisia
103,هذا نفسه الي كان يقولي لا تهتم لياما بس كلزقي يشيخ,1,Yemen
104,هذول زي عماتي يشوفوني كل بعد سنين ويقولون يوهه كبرتي لا يشيخ,0,Qatar
105,دام عزك وطنا  حب الوطن  هو الحي الذي لا يشيخ ابدا :saudi_arabia:,1,Yemen
106,بفارق الاهداف لا يشيخ ليفر بدول مسجل زيكم ولقم هدف زيكم الله يعز الحروف الي خلتك تتصدر والله يلعن سوشاير,0,Saudi Arabia
107,عمري يا يشيخ لا يوقف,1,Tunisia
108,وطن نهيم به الحب ان تعطي ويعطى لك شعور متبادل بين روحين لاخر العمر لا يشيخ ولا يضجر:broken_heart:,1,Saudi Arabia
109,لا يشيخ اتفق انه مايستحق افضل لاعب في العالم ولكنه من افضل اللاعبين اللي يؤدون ادوارهم المطلوبه منهم على ارض الملعب,1,Yemen
110,لا يشيخ بدون تفكير قوليه,1,Yemen
111,يقططع ام التعنييف يشيخ المفروض لا جديد يذكر ولا قديم يعاد فخر لندن :blue_heart::fire:,1,Tunisia
112,والله ي ناصر الغاامدي انكك قدوه للشباب اهنيكك ع روحكك المرحه عطيت كل الشباب حقهم الله يسعددك يشيخ حناا داعمين لك واللقنااه استمرر ولازم نشكرر بعد الاعداد لا نساا معروفهم ب القنااه شوكرا لك كاريزما,1,Yemen
113,:sob::sob:الله لا يوفقه يشيخ بيعطيها ذيك الجلسه,0,Yemen
114,من علامات الجمال تلك الطيبه التي لاترى بالعين ولكنها تلمس القلب هذا هو الجمال الذي لا يشيخ ابدا :blue_heart::wilted_flower::blue_heart:,1,Yemen
115,انقلع الله لا ىوفقك يشيخ,1,Saudi Arabia
116,ياعيال الي بيذاكر قدرات لا يشتري ذا الكتاب اقسم بالله يجيب الصداع بقوه عليه اسئله يجيبها من مكوته يقلع ام الصداع يشيخ,1,Saudi Arabia
117,يعني لا تعثر مانيو ولا تعثر تشيلسي تفو عليهم يشيخ مايتعثرون حظهم يكسر الصخر,1,Tunisia
118,سيلفا لا يشيخ مدافع صلب ورايق,1,Sudan
119,لا لا دخل كانتي :black_heart::black_heart: الحين نتابع يشيخ,0,Yemen
120,لا يشيخ تراك سنه تنجلد فيها الى حققتها :joy::joy:,0,Yemen
121,لا حرام عليك شتها يشيخ,0,Yemen
122,"لا يشيخ الحب وان شاخ الجسد , الحب يبقينا صغارا للابد",1,Yemen
123,لا يشيخ :rofl::rofl:ودفت,0,Yemen
124,لا يشيخ المخالفه بسعر الرخصه والله تدفع الف من غير رسوم العدد الكهرباء,1,Yemen
125,علي الانسان ان يشيخ مع احدهم لا بسبب احدهم :hearts::hearts::hearts::hearts::hearts::hearts::hearts::hearts::hearts:,1,Libya
126,قلنا لك لا تعاند لا تكابر لا تصادم الجمهور عاجبك موقفك الحين خاضع ذليل عينك مكسوره خشمك مندق غصبن عليك تشيل المدرب زيك زي الكلب رهانك فشل بعد اصرارك و تلبيه طلباته يلا دور لك مدرب كبير متاح الحين :clap:🏻 حسبي الله عليك يشيخ,1,Saudi Arabia
127,الله لا يوفقه يشيخ,1,Yemen
128,لا يشيخ وش بعد :pout:,0,Yemen
129,لا يشيخ ما بقى الا تشكك فيي اذلف بس,0,Libya
130,انزرفنا بلنتي واضح الله لا يوفقك يشيخ,0,Saudi Arabia
131,لا يشيخ والله انه كان في وضعيه احسن بكثير من الدون,1,Yemen
132,لا يشيخ نترك فريقنا عشان فقر والله لو انك تلعب مع الريال وفريقي بنفس الوقت يلعب مع الحزم لاتابع فريقي قال مسيار بعدين تذكر يوم انك شجعت فرق ايران و فرق اليابان و فرق قطر وفرق الامارات كلهم ذولي ف شجعتهم وباقي كمان مونتيري وفلامنغو والترجي انا ع الاقل شجعت فريق سعودي البارح:joy:,1,Yemen
133,لا تحرجنا يشيخ,1,Yemen
134,لا يشيخ ليتك ساكت ولا شاركت,0,Yemen
135,لا يشيخ :pensive: بنفتقدك,1,Oman
136,يا رب حبا ثابتا صادقا بعيدا عن قشور الكلام المقتبس والنسخ المتشابههحبا لا يهرم ولا يشيخ ابدا :blue_heart:,1,Yemen
137,الله يرحم امك لا تقول مشروع لحد يقول المشروع الكلمه ذي بلاها نفس صور شد الظهر فيني و انا اهلاوي خفت كيف الخصوم ابو العفن يشيخ,1,Saudi Arabia
138,يشيخ روح لا اعض راسك,0,Iraq
139,لا يشيخ حتى اوربا كذا,1,Saudi Arabia
140,لا يشيخ شيفنا نصر ترا خربين جلادك ب هاتريك,1,Saudi Arabia
141,متى تويتر يشخصنها معك  اذا ما غردت في حسابك منذ مبطي :joy: :smiley: ثم فجاه قررت تكتب ثريد وانت ساحب على الحساب من سنه الحظر :joy: ☝🏼هنا تويتر بيقولك لا يشيخ :heavy_check_mark: وبيوقف حسابك وبيطلب التوثيق يا بجوالك يا بايميلك :heavy_check_mark: كمل الخطوات ولا عاد تعودها :joy::joy: تسويق,1,Yemen
142,الجمال الروحي لا يشيخ مهما تقدم العمر الموسيقى شيء رائع فعلا وهي علاج العديد من الامراض,1,Modern Standard Arabic
143,لا يشيخ انا ما صدقت لقيتك,1,Sudan
144,لا يشيخ ذا منتهي اداره الاهلي للاسف متعرف تشتري لاعبين من بين كل الاعبين يلي جابوهم مافي الا اليوسكي تحسه جيد الباقي ما قدموا اداء قوي,1,Saudi Arabia
145,"اص يشيخ لا تعلمهم للان مصدقين انه مو منتهي , الخال ذا اذا اندعم واستمر مهاجم لحاله بيشق الدوري شق",1,Saudi Arabia
146,لا يشيخ وش بقيت,0,Yemen
147,هه احس امريكا واستراليا يقولون لا تكفى يشيخ زر امها يالفرنساوي:joy: رئيسهم متزوج معلمته يعني بعمر امه خير يبوي,0,Yemen
148,من علامات الجمال تلك الطيبه التي لا ترى بالعين ولكنها تلمس القلب التي تمسح على ندبه كل قلب كسير فتشعره بالامان هذا هو الجمال الذي لا يشيخ,1,Yemen
149,يشيخ والله مو على كيفهم لو نروح نسوي مظاهرات عند باب النادي النادي ملكك وملكي وملك للجمهور فقط النادي مو جاء واحد واشتراه لا مسلي ولا الداعم يقدرون يجبرون شي علينا فكونا من لغه الضعف هذي,1,Saudi Arabia
150,لا تفكر يشيخ كلنا منبوذين هه,1,Yemen
151,لا يشيخ القم بس وانتا ساكت,0,Oman
152,الله تعالى ربط التعدديه الزوجيه باليتامى و الزواج من امهاتهم لكن الفقهاء للاسف اخذوا الايه من جواب الشرط و تركوا الشرط السياق و هذه مشكله كبيره لذلك كل مسلم تقليدي اول ما يمل من زوجته يهددها بزوجه اخرى لان زواجهم كان تقليديا ايضا خاليا من الحب الذي لا يشيخ,1,Yemen
153,لا يشيخ يعني عمرك ماشفت احد يبكي ع مسلسل او فيلم :grimacing:,0,Iraq
154,لا يشيخ لا تتعب حالك وتعيد وتنوه اولا ذا الشيء مو بيد احد الذريه هبه من الله نقدر نرتب بس انو نمنع بسبب القدره الماديه ذي زياده وافكار بجد خطيره ثانيا وذي اهم نقطه الاسلوب وطريقه توصيل المعلومات مهم ليه الانسان ذا حاس بالتقزز ايه الخطا في العوائل الكبيره,1,Yemen
155,لا يشيخ شوف كم عدد تغريدات وشوف كم انا واضح مين,1,Sudan
156,حب الارواح لا يشيخ ولا يشيب,1,Saudi Arabia
157,الهلال كان قمرا في الشوط الاول وكاد ان يفقد تفوقه بسبب تغييرات المدرب واخراج كويلار وبقاء مد الله العليان ماريجا نقطه فارقه في تشكيله الهلال يدافع ويهاجم ويقاتل على كل كره قوميز لا يشيخ بيريرا رمانه العقد سالم الدوسري لا اجد الكلمات لوصفه شكرا نجوم الهلال والف مبروك,1,Yemen
158,يشيخ لا تخليني اقلب اتحادي,0,Yemen
159,الحب لا يشيخ :revolving_hearts:,1,Modern Standard Arabic
160,يشيخ من لا يعانق الموسيقى بكل حواسه :musical_score::two_hearts: صباح الخير,1,Yemen
161,يشيخ لا تقول حج يشيخ :moyai:,1,Tunisia
162,لا يشيخ الانسان طالما ظل عقله يضفي على وجوده معنى يغنيه بهذا الوهج المتواصل الذي لا يشتعل فجاه ويخمد الذي يدفئ ولا يحرق هذا الوهج الازرق زرقه غاز وهادئ هدوء اليقين,1,Yemen
163,يشيخ الله لا يصبحهم بالخير على هالاخبار الله يلعن الاحتلال مليون مره,1,Yemen
164,حلم حياتي اشوفه لابس تيشيرت الاهلي يا سطام والاهلاويه يوم طالبت فيه الان يقولون لي لا يشيخ,1,Saudi Arabia
165,الله لا يحطني بين يدك يشيخ,1,Saudi Arabia
166,— الحب في هذه القلوب لا يشيخ ابدا مهما تقدم اصحابها في السن:hearts: ليس بالقرب تمتلك القلوب:revolving_hearts: هذه المقوله التي ابطلتها تجارب الحياه وخبرات الناس وقصص احباب فرقتهم العادات والتقاليد والظروف ولما التقوا التقوا احبابا ما مسهم وعثاء البعد :revolving_hearts: —,1,Yemen
167,الدكه لا يشيخ انت تبيه يبكي,0,Sudan
168,لا حول ولا قوه الله يسد نفسكم يشيخ الواحد مو ناقصه اخلاقه مع هالصباح وش هالنادي اللي يجيب التعاسه والمرض للواحد :broken_heart:,1,Oman
169,وكذلك الشيطان لغه العلماني والعلماني لا يشيخ مهما ذبل الجسد :heart:,1,Yemen
170,ايه هو اعلى بس لفوه وقالوا نجمع نقاط الاسبوع مع نقاط البرايم لا يشيخ انت وياه من متى,1,Saudi Arabia
171,والله انتو الي طلع لكم صوت الحين الاتي من اكبر انديه اسيا وانت مخلي يشيخ ختى محليا فاشل لا دوري ولا كاس و تقول لواحد محقق دوري ابطال اسيا طلع لك صوت شكلك ولدت في,0,Saudi Arabia
172,لا يشيخ قالك انتصره علي بطوله هدي علينا يريال مدريد,0,Libya
173,يشيخ لا ابوه ولا ابو من جابه,0,Yemen
174,لا يشيخ يقولك ظروف عائليه هه,0,Yemen
175,يشيخ الله لا يوفق الفريق اللي وصلنا لذي المواصيل,1,Yemen
176,لا يشيخ يعني السياسه بازت,1,Oman
177,حتى وان شاخ الجسد الحب لا يشيخ ابدا ❤,1,Saudi Arabia
178,عن خفه الجزء البسيط فينا عن شكل ذواتنا الاصليه عندما تتجرد من كل شيء؛وتظهر بهيئتها دون تكلف عن الجزء الذي لا يكبر ولا يشيخ ابدا عن كلمات مطمئنه يحتاج ان يسمعها كل يوم ولا تنتهي حاجته لها مع التكرار ابدا كطفل في كل يوم لا ينام الا عندما تذكره امه بانها هنا في الغرفه المجاوره,1,Libya
179,على الانسان ان يشيخ مع احدهم لا بسبب احدهم ناظم حكمت خواطر ادبيه,1,Sudan
180,ماركو ماركو ماخذ زياده عن حقه الا الكاتب مرفع فيه و لا هو شخصيه ماخليه كمبارس يشيخ كينق يفقع عين هالمهان حتى ماقدر يدافع عن اوياجي و هذا يدلك على ضعفه و ماركو اضعف نائب يونكو,1,Oman
181,لا يشيخ وربي لاعبكم معفن انت ليش ماتعترف نفس جلوري و الباقين,1,Saudi Arabia
182,ما انلام يوم اني اكره العرب وعقلياتهم يقولك لا تحكم وانت ماتعرف كل جوانب القصه يشيخ على رق انتم وقصتكم هذا قاىل ولازم يتعاقب,1,Yemen
183,يوم يمضي ويوم يبدا قلب يقفل وقلب يفتح حزن يرحل وامل يتجدد لا يشيخ الانسان وفي قلبه امل يتجدد مع كل ضحكه يراها في وجه من يحب اللهم لك الحمد على قلوب تنبض بحبنا ونرى جمال حياتنا بوجودهم,1,Modern Standard Arabic
184,لا تسوي خوي انت وراسك يشيخ كلزق بكايه,0,Yemen
185,لا حول ولا قوه الا بالله وش وضع ام فريقنا كذا حتى الحارس يصاب ابو امها حاله يشيخ الى متى الى متى كذا,1,Saudi Arabia
186,هه لا يشيخ لا يشيخ :joy::joy:,0,Morocco
187,:joy::joy: يشيخ وربي حرام تتابع كوره اقسم بالله عندي قناعه مو اي واحد يتابع كوره عشان لا تطلع لنا الاراء ذي واحد تحطه كل مباراه ف مركز وجايب لك هدفين ومدري كم اسيست وتبغا تشيله :joy: يشيخ روح احرق الرسيفر حقك,1,Saudi Arabia
188,لا يشيخ فكنا خذها انت هه,0,Yemen
189,ننتظر الاقاله اخلصو الله لا يلعنكم يشيخ,1,Yemen
190,لا يشيخ حد يصحى الحين سيارتك يهوو متى تطلع,1,Yemen
191,يشيخ رح الله لا يوفقك ولا يحللك ويقهرك ويحرقك مثل ما قهرتني من شهور نصيح عليك ولا تفهم,1,Yemen
192,ياخي غريبين انتم يعني انت تاخذ شغل وزير الرياضه وانت للترفيه فقط و بعدين عشان ما يزعل تعطيه منشن ولا شكر خاص في تغريده الله لا يبلانا يشيخ من التخبط اللي انتم فيه,1,Libya
193,سلاما و عشقا للذين يشيخون و لا يشيخ حبهم,1,Modern Standard Arabic
194,هه لا يشيخ لكن مو مثل ذا البكايه بالله بذمتك هذا شوته :sob::sob:,0,Yemen
195,كلها من ذا ابو حثره الله يقهرهم يشيخ لا لعيبه ولا مدرب ولا شي يفتح النفس يسدون النفس اذا م فازوا على الحزم على من بيفوزون :broken_heart: على ضمك ولا الرائد,1,Saudi Arabia
196,هه لا يشيخ,0,Iraq
197,لا يشيخ والله م كنت ادري انه يلعب ع مرتدات الله يلعنك ويلعن ادارتك للمباراه بس ي غبيي,1,Saudi Arabia
198,لا والله يشيخ دز امها يا سباك,0,Iraq
199,انا اتوقع يقوله كاني شيفتج فى مكان وهي تقول له لا يشيخ بنبره عادل امام فى مسرحيه الود سيد الشغال,0,Yemen
200,ياخي اول شي تطلع ابو بكر لي ثاني شي الله ينعلك لي مقتنع ب موري منتهي وربي الكعبه لو مخلي بيتروس مع انسيلمو وخلا الفتيل الى ابدع ف مباراه تركتور ليش متلعبه بدال المنتهي موري ولا عشان انه اجنبي تلعبه بلا منيكه يشيخ لا تبعث ب الفريق,1,Tunisia
201,لا اله الا الله يشيخ متى يشطبون هالنادي ونفتك,1,Qatar
202,لا يشيخ اركب يامسلي بس,0,Yemen
203,الله يلعنك لا تاليسكا ولا ابو بكر ولا مشاريبوف لاعبين بمراكزهم وجاي امور فنيه الله لايوفق من حطك مدرب يشيخ,1,Saudi Arabia
