sentID.BTEC,sent,sentiment
957,معاك إيكيدا اللي بيتكلم. عندى حجز ترابيزة الساعة ستة ونص الليلة دى. بس آسف هوصل نص ساعة متأخر.,negative
1003,كام مللى برفان أقدر أخدها من غير رسوم جمركية؟,neutral
1007,مجرد سياحة.,neutral
1010,دة كويس، لو سمحت تمضيهم. تحبه يكون إزاى؟,positive
1023,لسة عندك كراسى لعرض النهاردة؟,neutral
1036,عاوز واحد كبير.,positive
1037,أنا فضلت نايم لحد ما رن منبه الساعة ستة ونص.,neutral
1038,أنا مصور حر.,neutral
1047,الديلرز ممكن يصرفولك دولاراتك علشان بقشيش الكازينو، نمشى؟,neutral
1056,عندنا حوالى تلاتين نوع من زيوت الحمام.,neutral
1062,هجيبلك العرض الأسبوع الجاى.,neutral
1074,شكرا. بكام الجوانتى دة؟,positive
1098,لازم أمشى. هكلمك بعدين.,neutral
1100,عاوز حفاضات استعمال مرة واحدة.,neutral
1122,أسماك الفراشة دى نشأت فين؟,neutral
1124,ممكن تغيرهم لدولارات. لو سمحت؟,neutral
1139,إحنا محظوظين جدا. عندهم واحد مقاس أربعة فى محل ألا موانا.,positive
1146,فى أى ليموزين؟,neutral
1163,ممكن مكالمة تصحينى الساعة خمسة ونص بكرة الصبح؟,neutral
1165,أفضل أوضة هادية.,neutral
1167,من فضلك عاوزة أسيتون.,neutral
1183,من فضلك عاوز بطارية.,neutral
1193,فى فرقة موسيقية لايف ولا دى جى؟,neutral
1194,ممكن أأجر عدة غطس؟,neutral
1199,أنا عاوز أحجز أوضة لأربع ليالى من اتنين وعشرين ديسمبر.,neutral
1212,الشنطة دى مثالية لكل أحوال الجو؟,neutral
1213,عاوز دونات، من فضلك.,positive
1218,عاوز أأجر عربية أوتوماتيك لمدة يومين.,neutral
1224,فاتتنى رحلة طيران عشرين اللى رايحة سان فرانسيسكو.,neutral
1234,بكام لحد المطار؟,neutral
1235,كويس. دة إمتى؟,positive
1276,بنتك عندها كام سنة؟,neutral
1312,ممكن تقوللى على فنادق رخيصة و نضيفة؟,neutral
1321,إحنا ممكن نحجزلك أوضة مريحة فى برج قديم قريب من نادى جولف مشهور.,positive
1329,أنا أرشح دة علشان معمول من مواد طبيعية مية فى المية.,positive
1361,هو القطر بيقف فى برايتون؟,neutral
1369,ممكن تقوللى منين أقدر أجيب كاب؟,neutral
1375,تذكرتين درجة تانية، من فضلك.,neutral
1384,من فضلك عاوز أبعت فاكس.,neutral
1394,من فضلك عاوز مكوة سفر.,neutral
1396,أقدر أقدملك أى حاجة؟,neutral
1404,يومى؟ خايف أسأل، بس تقصد إيه؟,neutral
1418,أنا عاوز واحد يشيل مستندات بحجم ورق عادي من غير ما أحتاج أتنيهم.,neutral
1433,أه. بس مش جامد أوى.,neutral
1434,أنا عندى حساسية من القطط.,negative
1436,أيوة، إنت المفروض يكون معاك رخصة سواق و، آه، المفروض يكون معاك رخصة من لجنة عربيات الأجرة والليموزين.,neutral
1462,إتفضل، يا فندم.,positive
1465,مش باين إنى هلاقى مية سخنة.,negative
1474,من فضلك عاوز أحجز أوضة لليلة دى.,neutral
1492,لأ، دة مش شامل الضريبة ورسوم الخدمة.,neutral
1506,تحب تيجى معايا نعمل شوبينج النهاردة بعد الضهر؟,neutral
1508,هاى، دة فعلا فستان جميل.,positive
1519,دلوقتى، مكالمتك اتحولت، اتفضل لو سمحت.,positive
1525,رقم البوابة كام؟,neutral
1539,إيه أكتر هدية تذكارية مثالية من هاواى؟,neutral
1556,أقدر أوصل هناك عن طريق مترو الأنفاق؟,neutral
1560,عاوز سيشوار.,neutral
1562,إحنا هنروح أى مكان بيتكلموا فيه زى كدة؟,neutral
1585,أنا جاى من نورواى.,neutral
1603,من عشرة لاتناشر لو سمحت.,neutral
1619,بالتأكيد. خلينى أشوفه. إنت أتعورت من المرجان، متهيألى.,negative
1620,احتياطي، خلينى آخد رقم الشخص المسئول.,neutral
1622,فى طريق سريع؟,neutral
1630,هو مجاش ليه الحفلة إمبارح؟,neutral
1637,كان فى حادثة مرور.,negative
1650,أسف، أخدت الرقم الغلط.,negative
1653,من فضلك دخل رقم التعريف الشخصى بتاعك.,neutral
1663,مش عارف أظبط الصورة.,negative
1668,واحد تشيزبرجر وعصير برتقان، من فضلك.,neutral
1670,الباسبور بتاعى أهو.,neutral
1682,ليه، شكرا جدا. آه، ممكن أطلع لفوق؟,positive
1702,ممكن أخد تذكرتين للمسرحية الموسيقية للجمعة الجاية؟,neutral
1718,فى راكب تانى هناك قال إنه ممكن يبدل الكراسى معاك.,neutral
1754,ممكن أمد إقامتى؟,neutral
1766,قول، تعرف أى حاجة تستاهل تتشاف قريب من هنا؟,neutral
1768,لأ، أنا عاوز أأجر نص مجموعة مضارب وجزمة.,neutral
1782,ممكن تعرفنى لما الشنطة الضايعة تتلاقى؟,neutral
1788,الجنينة القومية دى إسمها إيه؟,neutral
1791,أنا اتخربشت.,negative
1792,فين مكان كويس للسياحة؟,neutral
1800,ممكن أخد فاكهة؟,neutral
1834,ممكن أخد غدا دلوقتى؟,neutral
1837,محتاج أغير الدولارات دى.,neutral
1867,أنا محتاج تاكسى. أنا فى ساوث ماين وليبيرتى.,neutral
1876,بالتأكيد، إنت محتاج كيرلى؟,neutral
1878,دى مش تفاحة لكن خوخة.,negative
1903,هديلك روشتة. خدها للصيدلية.,neutral
1927,إحنا بنطير ثلاث مرات فى الأسبوع، التلات، الجمعة، والسبت.,neutral
1931,دة غالى، مش كدة؟,negative
1948,أه، عندنا دة. هنجهزهولك.,positive
1950,إنت هتشيل شنطى لحد الساعة تلاتة؟,neutral
1951,لأ، أنا عاوز بس أعدى.,neutral
1954,ممكن أحجز أجر-عربية هنا؟,neutral
1968,إنت أمريكانى؟,neutral
1980,للمكان دة، لو سمحت.,neutral
1985,عربيتى عطلت.,negative
1988,فين الآيشادو؟,neutral
1993,إحنا عاوزين ركن هادى، لو ممكن.,neutral
1997,التاكسى دة فاضى؟,neutral
1998,هي دي محطة اكسبريس؟,neutral
2001,المفروض أجى الساعة كام؟,neutral
2003,من فضلك عاوز قارورة نبيت أبيض صغير.,neutral
2005,آه. ممكن أخد الوجبة بتاعتى بعدين؟ مش حاسس إنى كويس أوى دلوقتى.,negative
2025,فعليا، انا عندى أخبار. أنا هتجوز.,positive
2033,أى بنطلونات تانية؟,neutral
2035,ممكن أخد برنامج؟,neutral
2052,فى حد اقتحم أوضتى الليلة اللى فاتت.,negative
2055,ورينى السمكة اللى شفتها النهاردة فى كتاب الصور، من فضلك.,neutral
2083,شوف التعليمات على عبوة الأكل المفرغة من الهوا.,neutral
2086,أنا عاوز فلوس ورق.,neutral
2100,هو خطف المحفظة بتاعتى وهرب.,negative
2119,معندكش دروس تجريبية؟,neutral
2147,أقدر أشترى منين طوابع بريد؟,neutral
2148,أنا من بريطانيا العظمى.,neutral
2156,لازم أشوف دة مع مراتى.,neutral
2161,من فضلك عاوز استرجاع لدة.,negative
2179,فى كشك تليفون قدام البنك دة.,neutral
2180,أنا هوصل تسعة من مارس وهمشى أربعتاشر.,neutral
2205,دة غالى شوية، مش كدة؟,negative
2235,الكعب عندك؟,neutral
2236,فين محطة الأتوبيس؟,neutral
2238,هتهتم بصحرا؟,neutral
2302,انت بتتكلم؟,neutral
2306,نفس الحاجة ليا، من فضلك.,neutral
2318,الأوردر بتاعى ماوصلش.,negative
2324,فى ينابيع سخنة كتير.,neutral
2329,من فضلك غير خمسين ألف ين لدولارات أمريكية.,neutral
2338,دة كويس بالنسبة لى. فى الحقيقة انا عاوز أدخن.,positive
2347,منين أقدر أأجر حاجات السكي وشوز؟,neutral
2353,إنت نسيت المشاريب بتاعتنا؟,negative
2368,ممكن تبعته على عنوانى فى اليابان عن طريق بريد جمع الطرود الدولية؟,neutral
2381,من فضلك عاوز كوباية نبيت أحمر.,neutral
2389,دة بس لو بتاعك، يا فندم. هاها، بهزر معاك.,neutral
2401,بالتأكيد. إزاى نقدر نخدمك؟,neutral
2412,عندنا بيرة، ويسكى، براندى، جين، فودكا و نبيت.,neutral
2425,بطاقة شخصية. آوه، صحيح. بسبور أوكى؟,neutral
2428,رقم أوضتى تلاتة ستة وعشرين. ممكن تلم الغسيل بتاعى؟,neutral
2440,هشوف لو أى حاجة من دول تناسب.,neutral
2441,من فضلك عاوز غلاية.,neutral
2445,هاتلى جبنة مبشورة لو سمحت.,neutral
2462,أقدر أخذ القمصان بتاعى نضيفة على بكرة الصبح؟,neutral
2476,ممكن تخليه يرجع يكلمنى؟,neutral
2490,يبقى ليه؟,neutral
2492,لو سمحت، فى مكتبة قريب من هنا؟,neutral
2496,أفتكر إنت عملت غلطة، الأوضة كان مدفوعلها من قبل كدة. أنا معايا إيصال.,negative
2505,الأتوبيس هناك.,neutral
2516,عاوز لفتين أيزو مية، فيلم ألوان، ستة وتلاتين صورة، لو سمحت.,neutral
2519,عاوز أدفع الشيك دة بسبعين دولار.,neutral
2521,عاوز أشترى طوابع لعشر بطاقات بريد لليابان، من فضلك.,neutral
2528,فى أى بنوك قريب من المحطة؟,neutral
2531,فى غلطة فى الفاتورة.,negative
2552,هو هنا.,neutral
2557,واحد تشيزبرجر علشان أمشى، من فضلك.,positive
2578,مش هتقدر حقيقى تعمل شغل تصميمات من غير كمبيوتر أكتر من كدة.,neutral
2591,إجرى.,neutral
2601,فى قطع هنا فى البلوزة بتاعتى. أنا بسأل لو ممكن تخيطهولى لو سمحت؟,neutral
2613,كام الأجرة لمانشيستر؟,neutral
2643,ممكن تسلفنى كابل تقوية؟,neutral
2644,منين أقدر أشترى حصيرة بحر؟,neutral
2670,يبقى، من فضلك إدينى حجز جديد.,neutral
2676,إدينى شريحة لحم الخنزير دى، بس مش تقيلة كدة.,negative
2678,إحنا جايين الساعة سبعة.,neutral
2687,لما بشوف أسعار قليلة كدة، بيكون من السخافة إن الواحد يشترى أى حاجة فى اليابان.,negative
2690,السجلات بتاعتى اتسرقت، هى كمان.,negative
2695,بسكوتة أيس كريم فانيليا، من فضلك.,positive
2702,أنا موافق. دة المفروض يبقى طبيعى جدا.,neutral
2704,خلى بالك من الحفرة، خلى بالك من الحفرة، وبعدين قريب من الأبواب، من فضلك.,neutral
2707,هحتاج كريديت كارد.,neutral
2708,الرقم أهو.,neutral
2715,قوللى موقع كويس فى النهر دة، من فضلك.,neutral
2726,لو سمحت إدينى تقرير حادث.,neutral
2729,لأ، شكرا ليك دلوقتى.,neutral
2734,أوكى، من فضلك خليك على الخط. أستاذ. ناكاجيما، الآنسة. سايتو واضح إنها مش بترد على المكالمة. تحبنى أرن عليها حبة أطول؟,neutral
2736,يمكن، بس إحنا محتاجين نوزنهم بشكل منفصل.,neutral
2747,واضح شوية إنه نادر جدا.,neutral
2748,فين مكان استلام الشنط لرحلة طيران سبعة زيرو ثلاثة؟,neutral
2760,فى حاجة غلط فى الشنطة بتاعتك.,negative
2765,دة هيبوظ؟,negative
2772,لأ، شكرا. أحسن لى مشربش أكتر من كدة.,neutral
2808,من فضلك قوللى على شوارع مناسبة للشوبينج.,neutral
2811,الأتوبيس دة بيروح لفندق هيلتون؟,neutral
2816,دلوقتى، اللوحة دى مميزة جدا. هى عن طريق تسوروتارو كاتاوكا، هو معترف بيه كفنان كعالمى.,positive
2850,أنا عندى تقدير كبير للموسيقى الكلاسيكية.,positive
2851,ممكن أعزمك فى مرة برة على العشا؟,neutral
2862,تمام. إيه إسم الطرف التانى بتاعك ورقمه، لو سمحت.,neutral
2871,لو سمحت، إسمحلى أخرج، من فضلك.,neutral
2878,هل ممكن تطلب موظفين بيتكلموا يابانى؟,neutral
2898,إحنا بنزور قرايبنا أوقات كتير.,neutral
2939,ميكى هاياكاوا. دى أوضة سبعة زيرو اتنين.,neutral
2945,أنا لازم أفضل هنا الليلة دى، مش كدة؟ ممكن تساعدنى أحجز أوضة فندق؟,neutral
2947,مش المفروض يطول. خمستاشر دقيقة بالكتير.,neutral
2960,ممكن تقوللى سعر المكالمة دى؟,neutral
2964,طيب، ممكن تقولها إنى إتصلت، من فضلك؟ انا هكلمها تانى بعدين.,neutral
2973,فى أى جولة صباحية؟,neutral
2982,بتغير عملات أجنبية؟,neutral
2983,الميزانية بتاعتنا حوالى خمسين دولارإجمالى لتلات أشخاص.,neutral
2990,منين أقدر أشترى لفة فيلم؟,neutral
2995,عندك بيرة يابانى؟,neutral
3001,عاوز بدلة سباحة سمول، من فضلك.,positive
3016,من فضلك عاوز أسجل شنط السفر بتاعتى.,neutral
3029,انا آنسة كاوازو فى أوضة ستاشر حداشر.,neutral
3030,العفو.,positive
3038,مفيش خالص.,neutral
3040,أنهى أهم بالنسبالكم يا شعب اليابان، يوم راس السنة ولا يوم الكريسماس؟,neutral
3041,رقم الكرسى بتاعك اتنين وتلاتين إيه، يبقى، إمشى على طول اخر الممر دة. هو الكرسى اللى جنب الشباك.,neutral
3073,دقيقة، من فضلك.,positive
3109,لو سمحت إملا تقرير فاقد.,neutral
3111,أنا مش بفهم أمريكانى، أنا بتكلم الإنجليزى بتاع بريطانيا.,neutral
3120,من إمبارح.,neutral
3129,دة بيشمل تأمين للتصادم والمسئولية القانونية.,neutral
3134,ضيعت ورقة الاستلام بتاعتي.,negative
3152,عندك أى بروش بتصاميم حلوة؟,positive
3155,أنا بتصل من كشك عام ف ماسيز.,neutral
3170,دول كبار أوى.,negative
3176,كام رسوم الجراج فى الساعة؟,neutral
3179,سيداتى وسادتى، فى رحلتنا النهاردة عندنا مضيفات طيران بيتكلموا يابانى واللى نقدر نتعرف عليهم عن طريق البادجات اللى لابسينها. لو تعرفوا عن أى حد محتاج مساعدة فى اللغة، من فضلكم خلونا نعرف.,neutral
3182,فى أى فترة فنية معينة بتفضلها؟,neutral
3185,لو سمحت راجعه تانى.,neutral
3195,إمشى على طول بطول النهر حوالى نص ميل. هتوصل للجنينة.,neutral
3201,لأ، هما متينين جدا.,negative
3207,أوكى، أنا هبعته لاس فيجاس علشانك.,neutral
3209,أنا بدور على قمصان جرى.,neutral
3220,عاوز أى حاجة تشربها من البار؟,neutral
3222,الطريق دة من فضلك. خد الأسانسير دة.,neutral
3238,أحسنلك تاخد قطر تمانية ونص.,neutral
3267,فى مسرح سينمائى قريب من هنا؟,neutral
3269,دلوقتى موسم المحار، علشان كدة هيكون كويس.,positive
3279,عاوز مع ساعة يد تانية.,neutral
3284,أنا هعمل تشيك إن حوالى الساعة تسعة بالليل.,neutral
3285,الوقت بيتأخر، المفروض أكون بمشى.,negative
3289,أنا مستخدمتش خدمة الغسيل بتاعتك، ممكن تراجع دة مرة تانية؟,negative
3292,أنا عاوز شاى، من فضلك.,neutral
3295,لأ، مفيش.,neutral
3304,هى دى أخر محطة؟,neutral
3318,خلينا نكلمه.,neutral
3323,التوابل دى حراقة؟,negative
3334,فين أقدر آخد أتوبيس للفرجة على المعالم السياحية؟,neutral
3335,أه، أنا عاوز أشوف المعالم السياحية للمدينة.,positive
3351,فى سياح كتير حوالين المبنى، واضح إنهم إتجمعوا علشان يبصوا على اللى بيحصل.,neutral
3359,شكرا لاستضافتك.,positive
3375,الأمانة هى أحسن سياسة.,positive
3385,ممكن تصحينى الساعة ستة، من فضلك؟,neutral
3392,يكلف كام لنص يوم؟,neutral
3397,أنا كينجى.,neutral
3402,تعرف أى أماكن كويسة تتشاف فى شيكاجو؟,neutral
3404,طيب، لو انتوا الاتنين اصريتوا، هروح معاكم.,positive
3413,ممكن تبدل دة بواحد من نفس النوع، من فضلك؟,neutral
3446,عاوز أعمل حجز للساعة تلاتة ونص بعد الضهر.,neutral
3489,صندوق الأمانات، من فضلك.,neutral
3502,من فضلك اختار نبيت مناسب.,neutral
3512,عاوز مكان صغير.,neutral
3522,أنا لازم أدفع للبنزين؟,neutral
3557,حرامى. امسكه.,neutral
3562,إحنا مستنيين صحابنا ييجوا.,positive
3572,من فضلك إدينى فكة.,neutral
3619,كيرلى جامد، لو سمحت.,neutral
3628,هى صغيرة وجميلة.,positive
3638,إيه أوبرا النهاردة؟,neutral
3640,مقلي، لو سمحت.,positive
3644,الغسيل بتاعى لسة مرجعش.,negative
3649,بالمناسبة، إنت فاضى السبت الجاي دة؟,neutral
3667,طيب، يبقى، ممكن ننسجم أوى مع بعض.,positive
3669,هى عاملتنى كما لو كنت شحات.,negative
3683,أنا شايف. كمان، ممكن تساعدنى فى مشكلة تانية؟,neutral
3685,ممكن تحط العدسات اللى فى الروشتة فى نضارة الشمس دى؟,neutral
3698,هاخد اتنين من دول.,positive
3705,أد إيه كلاب جميلة. فصيلة إيه؟,positive
3721,أنا وقعت الشوكة بتاعتى. لو سمحت هات واحدة تانية.,negative
3742,كان ممتع.,positive
3747,أكيد. إمشى على طول ولف يمين من عند تالت ناصية. هتلاقيه على يمينك.,neutral
3765,عندك فيلم لسلايدز ألوان؟,neutral
3780,عارف كاثى؟ دى حفلة عيد ميلادها.,positive
3789,عندك خريطة ملونة؟,neutral
3792,أقدر أدفع بشيك سياحى؟,neutral
3806,بس، هو، يا مان، إزاى أعرف إن دى الحاجة الصح؟,neutral
3825,أقدر آخدها من غير ضرايب؟,neutral
3829,مش عارف أحط شنطتى تحت الكرسى. ممكن تخليهالى معاك، لو سمحت؟,neutral
3835,ممكن لو سمحت تحط الشنطة دى فى شنطة العربية؟,neutral
3847,أنا خارج دلوقتى، فهبقى آخدها.,neutral
3856,لو سمحت إبعت حد للشنط بتاعتى الساعة ستة ونص.,neutral
3858,من فضلك عاوز خريطة لسان فرانسيسكو والمنطقة اللى حواليها.,neutral
3859,إيه نوع العيش اللى عندك؟,neutral
3860,فين الأسانسير؟,neutral
3861,فى أى حد يقدر يلعب بيانو؟,neutral
3872,فى أنهى محطة المفروض أنزل علشان أروح امباير ستيت بيلدينج؟,neutral
3887,الميزانية تحت ألف دولار.,negative
3892,شكرا، لكن مفتكرش إن عندى وقت أقعد ليلتين. ممكن تحجزلى أوضه مزدوجة فى الأوتيل دة ليلة اتناشر مارس بس؟,neutral
3900,ممكن أحجز أوضة دابل بتبص على المحيط؟,neutral
3920,إحنا لسة مقررناش.,neutral
3928,صاحبى اتكعبل ولوى الكاحل بتاعه.,negative
3936,أنا هجرب شربات.,neutral
3961,فى مطعم تايلاندى قريب؟,neutral
3972,هو جنب المبنى الطويل دة على طول. يبقى، إرجع نفس الطريق اللى جيت منه لحد إشارات المرور. بعد كدة، لف شمال.,neutral
3974,أنا لازم ألحق طيارة للوس أنجلوس بكرة الصبح بدرى.,neutral
3988,"يبقى أقدر بثقة أرشح "" جولة مدينة سان فرانسيسكو "" دى. دة هيوريك الخطوط العريضة لسان فرانسيسكو.",positive
3991,انا عاوز آخد تأمين.,neutral
3995,خلينا نحط كمادات ساقعة علشان تخفف الألم.,neutral
4013,هى عاوزة تشترى فستان.,neutral
4016,بكام التاكسى للأوتيل دة؟,neutral
4017,فين التواليت؟,neutral
4034,الموضوع يكلف أى حاجة علشان ندخل المبنى دة؟,neutral
4036,خده ف طريقك.,neutral
4082,أنا بدور على حاجة أنيقة.,neutral
4104,الشباك مزحوم.,negative
4109,في أنهى جنب من يونيون سكوير؟,neutral
4119,نص أوقية من شانيل رقم خمسة، من فضلك.,neutral
4129,إيه رأيك ف شوية قهوة؟,neutral
4143,أنا محتاج تذكرة؟,neutral
4182,حوالى كام رسوم الخدمة؟,neutral
4185,أد إيه من هنا؟,neutral
4187,كريمة وسكر؟,neutral
4193,عندك أى نسبة تخفيض للأعضاء؟,neutral
4219,فى سوبر اكسبريس الساعة تسعة ونص؟,neutral
4221,خلينى أشوف زيت الفرامل والمحرك. المحرك بتاعك واضح إنه تقريبا اتعطل.,negative
4224,دى مكانتش غلطتى.,negative
4262,مفيش كهربا.,negative
4263,انا هبلغ دة للبوليس.,negative
4269,هو كل حد لازم هيدفع للمشروبات بتاعته؟,neutral
4275,أى مكان من تلاتين لخمسين دولار فى الليلة.,neutral
4278,لو سمحت صلح دة.,negative
4284,فى أيام راس السنة. وفى المناسبات الخاصة زى قاعات الافراح، حفلات الجوايز أو الجنازات.,neutral
4285,مسطردة زيادة، من فضلك.,positive
4305,ليه متديلهاش هدية؟,negative
4321,أنهى فيلم ترشحه؟,neutral
4324,آدى عشرين وإدينى اتنين دولار باقى، لو سمحت.,neutral
4326,ضربتنى بالجنب.,negative
4335,أنا ممكن أوصل الساعة اتنين.,neutral
4341,هى دى الشنط اللى من الرحلة جيه إيه إل زيرو واحد؟,neutral
4346,دى أول رحلة ليا لباريس.,positive
4348,ممكن تقدر التكلفة قبل ما تبدأ الشغل فيه؟,neutral
4358,إدخل. من فضلك.,positive
4364,الفسحة بتاعتنا المفروض تكون ممتعة جدا.,positive
4365,إحنا بنركن المركب فين؟,neutral
4373,إحنا معندناش شنطة للكمية دى يبقى هحطه فى الشنطة البلاستيك الكبيرة دى.,negative
4374,أنا عاوز ألعب تنس.,positive
4375,فى عصير أناناس، برتقان وطماطم.,neutral
4377,الجنب الشمال من الدور دة، قريب من السلم الكهربا.,neutral
4382,إيه اللى شغال فى قاعة الحفلات الموسيقية النهاردة؟,neutral
4409,إنت متفضلش تشوف فيلم مختلف؟,neutral
4418,لو سمحت تغير الشيك السياحى دة لكاش.,neutral
4432,أنا عاوز آخد نفس الكورس بكرة، من فضلك.,neutral
4450,أنا احتمال أقدر أديلك إجابة أفضل لدة بعد عرضين.,neutral
4451,مجتاج هدية لذكرى سنوية.,positive
4464,إيه المسرحيات الموسيقية اللى شغالة دلوقتى؟,neutral
4475,معاك مراية؟,neutral
4478,لو سمحت، بس أنا ضيعت طريقى. ممكن تساعدنى؟,negative
4479,انا هاخد دة، لو سمحت.,positive
4497,إنت متقدرش تجيب ألعاب نارية لكندا.,negative
