Sentence_ID,sentence,label,Dialect
231,خييييت,0,Lebanon
232,حيوان  المسخ تفووه على جد والديك الكلب,0,Tunisia
233,حلقة فاشلة بامتياز !! توفيق الغربي تقول قاعد في قهوة ، ريان يوسف مسكين ضايع فيها و مواضيع اكبر من عمرو ، يمينة كثرتلها بالانبطاح و الزوز المسرحيين اهاوكم زعمة زعنة فاهمين الحكاية ... !!!,0,Tunisia
234,Barcha 9o7ib ya ta7ana chhar fdhil,0,Tunisia
235,itfouh itfouh alikom allah la ibarkilhom matahchimch la3nitt allah alikom inchalah fi daraki il asfall fi narr,0,Tunisia
236,Mékch rajel ......,0,Morocco
237,Brabbi nahiew manel 3mara masta barcha merci,0,Iraq
238,mastin,0,Iraq
239,واحد فاسد يحب يغني في الخمج,0,Tunisia
240,Kleb etejemo3 yelzimhom 9asan eras💣💣🔪🔫,0,Morocco
241,امصط عباداللهوانذل واتفه انسان ريتو,0,Iraq
242,Tfouh 3lik ya massekh nadhel,0,Morocco
243,9a7ba,0,Lebanon
244,أقسم بالله أمسط منو لا ريت. نحب نقلو حاجة و يتفكرها طول عمرو. والله لا عمرو باش ينجح في الفكاهة. اخيييييت,0,Tunisia
245,يا مقداد سيب عليك راك ماسط راك لاسط,0,Tunisia
246,يا سي امير راك ماسط ماتضحكش جملا والله  :p,0,Tunisia
247,تفووه عليكم,0,Tunisia
248,إنت إنسان مريض,0,Jordan
249,مسلسل رغم الاحزان قريب 5 شهور و احنا نتفرجوا عيايلات و لا فيه حتى احراج اما سامي افلام و مسلسلاتوا يا لطيف و برى قمة البذاءة و الرداءة,0,Tunisia
250,ياسر ماسط و انا ما نحملوش,0,Libya
251,خمج,0,Iraq
252,Mala sel3a,0,Morocco
253,"هذيا ماسطة لاسطة""",0,Tunisia
254,ماتحكيو كان علی المواضيع التافهة تره شكون الي فيه ريحة الرجولية يحكيلنا علی معز بن غربية وينو حيو ميت ولا حي علاش ما تحكوش علی الجماعة شكون باعهم الي في نابل يا إعلام العار,0,Tunisia
255,"برشا فنانين قدمو و إنت ديما اللتالي ليس القدام فيق على وضعك""",0,Tunisia
256,meskina,0,Morocco
257,Tjoubir,0,Lebanon
258,attttfffah menek mariitech massset lasset,0,Yemen
259,لعنة الله عليه ما اقل حياه خييييت ملا مستويات,0,Tunisia
260,"لطفي العماري طيحلهم المورال وكرهم في الفيلم قبل ما يتفرجو وخاصتن هي بعد الكلام الي قالتو على "" الميسيو الاندلسي "" و الرد متاع وليد التونسي",0,Tunisia
261,bravooo mo9ded,0,Morocco
262,ماسط لاسط ..,0,Tunisia
263,يا امين يا سخطه مخلي شيخ و تاخذ في رايها و زيد علا هذا تقص عليه و ما خليتوش يفهمو هذا نورمال,0,Tunisia
264,منشط مستواه صفر وتحت الصفر =  برنامج منحط ومسخرة,0,Iraq
265,Ya 5asra walhi 5alit balstik ya chakib,0,Tunisia
266,mast last 7iwar tafh,0,Yemen
267,Beyen Mn wejhou la7asss w maset tfihhh 3a rojla tneket tounes,0,Lebanon
268,Ya walla 7al malla tafeha,0,Yemen
269,و ما اخيب العلم الي لابسته,0,Saudi Arabia
270,"عملتو العار بالحكايات التافهة تعكس تفكير معقد و خامج لمخرج متخلف ! عندي سوْال للمخرج هذا : عندك مشكلة مع بنات بلادك الي يعيشو في الخليج و تحديدا دبي؟؟؟ فما حاجة من اثنين يا حب طفلة و قطعت لدبي و طفاتو يا قدم فيزا لدبي و ما قبلوهالوش قالولو المناظر الي كيفك ما تشرفناش ! على هذاكا حاطط في مخو الي البنات الي تجي تخدم اهنأ كلهم عاهرات على حسب تفكيرو مش عارف ألي معظم التوانسة الي لنا كلهم اصحاب شهادات علية  و يخدمو في خدم الي تونس ماعطاطهمش الفرصة يخدموها الي التوانسة الي هنا عايشين في بلد كلو أمان و احترام بلاد فيها قانون صحيح فما الي خارج على الطريق لكن لايمثل 10% ! يا سي السيد نعلمك الي في دبي تعيش اكثر من 200 جنسية ! _x000D_
masset  yessser
تفيه على الرهط .. راسو تقول نحاسة متاع حمام ..
nab9a behit kifech ijibo il 3ahra raja bin slama !!!!!!!!!!!!!!!
barcha fdhay7
اوووووه يخي بسيييف تحب تجيبها تذحك راك ماسط ╭(╯^╰)╮
تافه
معجبتنيش حتى طرف مستوى منحط و تحكي بكل ثقة في النفس على موضوع حرام حتى الواحد يخمم فيه 😠😠😠😠
maset laset  mamstek ya wkhayi
M3alem el mezwed
Ma5ybou
توفيق الغربي وسخ اعلامي و ثقافي و سياسي
Ma5ybek
na9es melhazen wenafdhan",0,Tunisia
271,Chay hetha 7ram w le5er i9olek 3malna thawra 3ala 5ater dimo9ratiya mala bled kifech walet (mostawayet) tfffffo,0,Tunisia
272,maseet barchaa,0,Morocco
273,Maset ken mche ked snih 5ir mayetbouled :3,0,Tunisia
274,يلزمني نعمل جام على كل تعليق سب هالمسخ والا نكتب كتاب كامل سبان وشتيمة,0,Tunisia
275,طحين,0,Saudi Arabia
276,Rahou masit 7ata bilfanta mayet3adach,0,Morocco
277,مبلدك اخيت,0,Iraq
278,Ti ch'ha lham !!! Mnin 9a3din yatel3ou ha lmanadher !!! Mala Malhet !! Avec un grand M :3,0,Lebanon
279,مازلتو يا اعلام الماخور تمضغو و تعاودو في لوبانة الملاهط و هلاشكال المسخة راكم فضحتونا و ضحكتو علينا الي يسوا و ما يسواش يا طحانة ينعل بوكم و بو قناتكم وبو تونس معاكم و الحمد لله علي نعمة الغربة,0,Libya
280,يا فاشل ...يافاشل,0,Egypt
281,Masta,0,Lebanon
282,يلعنهم شواطين,0,Tunisia
283,tfouh 3alikom,0,Tunisia
284,Tfouu mala marka Kol mra jaybine chlka 9adch mamstik,0,Morocco
285,"بصراحة ماسط لاسط متعرغش تتكلم حتى طرف اش بيك حصلت في شكيب هو يحكي وانت شفت ليلى كي عرت روحها بفففغغ""",0,Tunisia
286,Masta w besla,0,Lebanon
287,Manè5dhouch 3liiik hehehe mais lmèyt ken yasm3ek taw i9oumm,0,Tunisia
288,نموذج يحتذى به في الطحين الفاخر,0,Yemen
289,5ayba,0,Lebanon
290,Cherir,0,Syria
291,لطفي العماري إبليس في شكل إنسان ! غبي و أحمق و جاهل يدعي العلم وهو لا علاقة له لا بالعلم و لا الإعلام قضى طفولة سيئة و كان  منبوذا من أبناء جيله و أصدقاء المدرسة لم يتقبلونه لغبائه و حقده على أترابه وكان يكره التربية الإسلامية ،سأكتفي بهذا حتى يأتي ما يخالفه,0,Modern Standard Arabic
292,rak mast ..... rak last ..... afchel rapeur choftou f 7yety,0,Morocco
293,Berjouliya tawfi9 rak rzinerzineeeeeee,0,Lebanon
294,ma3jabounich hata tarf,0,Syria
295,Ta7ana,0,Morocco
296,مناش متربين ربي روحك قبل جاي تسيب في عسولك  علينا  😂إنتي أمسط واحد في العالم 😅😅😅😅😅😅😅😅😅😅,0,Lebanon
297,Nekraaha ffffff,0,Syria
298,إنسان معقد وما عندوش اخلاق,0,Tunisia
299,والله والله والله الشيب والعيب,0,Tunisia
300,ماسطه,0,Libya
301,ماسط برشة,0,Tunisia
302,ماسط لاسط الشيب و العيب,0,Tunisia
303,W inti 3andik barcha kithb w taflim,0,Iraq
304,Pfffffffff,0,Egypt
305,كلهم بهايم وثقافتهم محدودة حتى في دينهم ربي قال إذا الشمس كورت موش الأرض يا أحمد كافون,0,Tunisia
306,Mourou min a9wa w akbr lmounaf9in fi tunis .intom ili d5ltou lblad fi 7it w damrtouha,0,Iraq
307,Ya jehél ....,0,Morocco
308,Tffoooo,0,Syria
309,برامجكم زبالة وضيوفكم تافهين. تصنعون من التافه مفكرا ومن المارق فنانا ومن الوغد محاميا. ومن الكلب بن كلب صحافيا. والله اتفه منكم ما ريتش.  قناة الحمار التونسي,0,Tunisia
310,Bellahi hal maset 3leh tjibou fih,0,Lebanon
311,Sa9ta w totlose9 5ater badr may7ebhash men mara loula w o5tha 5ir,0,Iraq
312,هههههههه اي هوما بيدهم شعب منافق,0,Tunisia
313,الصورة التي عرضتوها عليه اوقح من الكلمة لي قالها والكلمة ماشي عيب  العيب فيكم,0,Algeria
314,Matloumhomoch inabara raho itanbir imradh,0,Morocco
315,Tawa hetha rajel masa5,0,Morocco
316,Mella emarek walina ma3adch netfarjou f tv m3a l3ayla edhehbou wahf yhezkom,0,Syria
317,yessserrr maset,0,Morocco
318,"توفيق الغربي عار عار على الثقافة وعلى القناة_x000D_
برجوليا ما يعجبنيش ماسط لاسط ؤ ما يعرفش يحكي.
Allah la tberkilhom
ma5yeb mandareha
Hhhhhhhh hraam 3liiiiiik :( XD
ماسط
Floooooooooop .......
عامل فيها ضامر لكن طلع جالغ و  وقع في فخ  المقدم  الماسط للبرنامج
Mala 7ftrich
لا متعجبنيش
ma3jibnich :(
يا جماعة أخطاكم ما دخلوش الإفريقي في تفدليكم الماسط راهو قدركم باش يطيح هذا كان عندكم قدر أصلا
Maset laset
تفووووو أعليك برشا خمج او قلة حياء الواحد يحشم أعلي روحو عايلة ملمومة او إنتا إتوري كان في الخمج إمتاعك تفوووو او ألف تفوووو شئ إيحشم تحكو كان عالعار او الفضايح راكم أولاد حرام تفووووو
رجعولنا شكيب خير مالكارثة احلام كمرجي راهي كارثة توجع الراااس، انتوما صرفتو كملو بدلونا امين ياسر ماسط
berjouliya me 3ejbetnich   mennek ye amin rajel 4ifek w enty melly d5all tchallek  fih _x000D_
Mala 7ela metfhou wmamstou
يا مقمل
Kolkom 3fech 3fech pffffff
ما يعجبنيش جملة ..وعمري لا تبعتلو مسلسل....
Offfffff mn baya ezzordi ltaw ma 7aba tekber w taaml 39alha
miboun
Khwenji
امسط منوا مريتش سنيه كلفأر ملا رهط تفوووووووووووه عليه
هو مختار اللحاس من مرتزقة التجمع شكونو ؟؟؟
tfouuuuh
ma3ejbetnich fi dawr hasna
Enti ensane malade tefouh
ملا مناظر، حاشى خليقة الرحمان
شبه انسان مقزز و مقرف،
mana3rach 3leh n7esou mounefe9
تفوه عليك و على الى رباك
رخيس استغلها كي عادت غبية كان قادرة ديرلو فيلم من هنا نستنتج انها غبية
maset laset
e3lem l3ar 9anet esra2ileya bi atem ma3na lkelima , fi ch'har fdhil shouf fesh y3almou fil ajyel tfouuuuuuuh 3likom ye kleb ajyel dha3et fi jorrret kamsha masikh
Masseetttt
mamsathom
انا نلوم علي امين قْاره إلي   جابو مصطها الحلقة و اطيّح من مستوا البرنامج
الله لا ترابحكم بجاه أشهر المفضل
يعيش بتفهات لانه ببساطة تافه
Barcha 9ohibb
Bara mamsetkom 5omej homel.
مخيبو و ممسطو
tefeh
Khiiiiiit
نحب نعرف شكون إلي حط مقداد السهيلي نقيب لا ذوق لا منطق كان الفص و قلة الفرص حتى الكاريار متاعوا ما يجيش في جينيريك مسلسل نقابة ماذا أيها الأملس 😒😒
mrid masset lasset
مرزن ملايكتو و مدافع علي الترويكا
بفففففف عملتو العار
Masset el mousselsel w kathrelha bel ketheb
مخيب راسها
ميضحكنيش :-\ :-\
Mathroub fi rou7ou
La79i9a mouch metrobii
من كثر المساطة هاني غيرت القناة ابقو فيها انتم و محرزية و شكيب
Pppppppppffffffffffffff
كل مرة شلاكة جايبين
MAMSTOU
Pff
مسلسل ايباحي هذا شنوا قلة الحياء رانا فى شهر فظيل
مسلسل تافه
Maaaaaasta mbarah khir
مقطع حموم في حموم اللطف و براااا
mast yaser
maset laset bsaraha
بصراحة انت مقزز",0,Tunisia
319,راك ماسط,0,Algeria
320,مستوى منحط يا علام العار,0,Algeria
321,المصاطه والتفاهة والريق البارد مش غريبه يلقاو معجبين في بلاد رئيسها بياع شراب,0,Libya
322,ماسط .بليد .مارزن ز..ام ملايكتو .هو امين شكارة وقارة هزو وامشي ن... الله لا يردكم وخلي يرجع الفرطاس نوفل والله طيارة عليك ويا ليت ترجع مية القصوري .,0,Iraq
323,kalab w frou5  tfoooooooooooooooooooooo,0,Syria
324,masett barcha w 5asaten kif ychamer el compléééé,0,Morocco
325,أكبر غلطة عملها سامي الفهري,0,Egypt
326,taya7 sa3dek hanen,0,Yemen
327,Mabesslouuu,0,Morocco
328,حلقة ماسطة بخلاف بلطي,0,Tunisia
329,ما أتفهكم  .,0,Oman
330,ﺍﻟﻔﻀﻴﻞ  ﺍﻟﻄﺤﺎﻧﺔ ﻟﻲ ﻛﻴﻔﻚ ﻏﻠﻮﺍ ﻋﻠﻴﻨﺎ ﺍﻟﺨﺒﺰﺓ ﺗﻔﻮﻩ_x000D_,0,Tunisia
331,Barcha 9illet torbiya rana 3ailet netfarjo mayjich 3ib,0,Lebanon
332,منين جباه هل البقرة,0,Libya
