Sentence_ID,sentence,Tokens,POS_Tags,Dialect
117,إن ملابسات الاعتذار ، وتبعات ه إنما تعكس ثقافـة الشعوب و قادة الدول و الأمم المعتذرة .,"['إن', 'ملابسات', 'الاعتذار', '،', 'وتبعات', 'ه', 'إنما', 'تعكس', 'ثقافـة', 'الشعوب', 'و', 'قادة', 'الدول', 'و', 'الأمم', 'المعتذرة', '.']","['CCONJ', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT']",Sudan
118,يعتبر الاعتذار في اليابان – ب ما في ه اعتذار ال رؤساء لمرؤوسي هم - أمراً عادياً ، وجزء من سلوك الناس اليومي .,"['يعتبر', 'الاعتذار', 'في', 'اليابان', '–', 'ب', 'ما', 'في', 'ه', 'اعتذار', 'ال', 'رؤساء', 'لمرؤوسي', 'هم', '-', 'أمراً', 'عادياً', '،', 'وجزء', 'من', 'سلوك', 'الناس', 'اليومي', '.']","['VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'ADP', 'PRON', 'IDF', 'PART', 'NOUN', 'NOUN', 'PRON', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Oman
119,و قد اعتذرت اليابان ل الدول التي احتلت ها في جنوب شرق آسيا ، واعتذرت عن ممارسات ها تجاه أسرى الحرب البريطانيين .,"['و', 'قد', 'اعتذرت', 'اليابان', 'ل', 'الدول', 'التي', 'احتلت', 'ها', 'في', 'جنوب', 'شرق', 'آسيا', '،', 'واعتذرت', 'عن', 'ممارسات', 'ها', 'تجاه', 'أسرى', 'الحرب', 'البريطانيين', '.']","['CCONJ', 'AUX', 'VERB', 'NOUN', 'ADP', 'NOUN', 'DET', 'VERB', 'PRON', 'ADP', 'NOUN', 'NOUN', 'X', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'PRON', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Saudi Arabia
120,كما اعتذرت ألمانيا و فرنسا و سويسرا عن ما كان من جرائم النازي .,"['كما', 'اعتذرت', 'ألمانيا', 'و', 'فرنسا', 'و', 'سويسرا', 'عن', 'ما', 'كان', 'من', 'جرائم', 'النازي', '.']","['CCONJ', 'VERB', 'X', 'CCONJ', 'IDF', 'CCONJ', 'IDF', 'ADP', 'DET', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",Saudi Arabia
121,وحاكم المثقفون الفرنسيون دولة هم على ماضي ها الأسود في الجزائر ، وتقدموا بالاعتذار ، واعتذرت الولايات المتحدة أيضا ل أفريقيا عن قرون من تجارة ال عبيد .,"['وحاكم', 'المثقفون', 'الفرنسيون', 'دولة', 'هم', 'على', 'ماضي', 'ها', 'الأسود', 'في', 'الجزائر', '،', 'وتقدموا', 'بالاعتذار', '،', 'واعتذرت', 'الولايات', 'المتحدة', 'أيضا', 'ل', 'أفريقيا', 'عن', 'قرون', 'من', 'تجارة', 'ال', 'عبيد', '.']","['NOUN', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'ADP', 'NOUN', 'PRON', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'IDF', 'IDF', 'PUNCT', 'VERB', 'NOUN', 'ADJ', 'ADV', 'ADP', 'IDF', 'ADP', 'NOUN', 'ADP', 'NOUN', '', 'IDF', 'PUNCT']",Tunisia
122,و ها قد جاء دور أسبانيا مع الموريسكيين .,"['و', 'ها', 'قد', 'جاء', 'دور', 'أسبانيا', 'مع', 'الموريسكيين', '.']","['CCONJ', 'PRON', 'AUX', 'VERB', 'NOUN', 'IDF', 'ADP', 'NOUN', 'PUNCT']",Morocco
123,بعيدا عن الشجن والتحسر الذي يُستحضر كلما ذكرت الأندلس وفقدان ها . .,"['بعيدا', 'عن', 'الشجن', 'والتحسر', 'الذي', 'يُستحضر', 'كلما', 'ذكرت', 'الأندلس', 'وفقدان', 'ها', '.', '.']","['ADJ', 'ADP', 'NOUN', 'IDF', 'DET', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'PRON', 'PUNCT', 'PUNCT']",Modern Standard Arabic
124,تأتي هذه السطور كاستقراء تاريخي موضوعي أسعف في تجليات ه الحقيقية بعض المستشرقين الأسبان ، والاختصاصيين المُنصفين ، تتذرع بالفطنة لا الفتنة التاريخية ـ لنفي كبير لبقايا شعب عمرّ القارة الأوربية ل نحو ثمانية قرون ب الفكر والفن و الأدب و الفلسفة .,"['تأتي', 'هذه', 'السطور', 'كاستقراء', 'تاريخي', 'موضوعي', 'أسعف', 'في', 'تجليات', 'ه', 'الحقيقية', 'بعض', 'المستشرقين', 'الأسبان', '،', 'والاختصاصيين', 'المُنصفين', '،', 'تتذرع', 'بالفطنة', 'لا', 'الفتنة', 'التاريخية', 'ـ', 'لنفي', 'كبير', 'لبقايا', 'شعب', 'عمرّ', 'القارة', 'الأوربية', 'ل', 'نحو', 'ثمانية', 'قرون', 'ب', 'الفكر', 'والفن', 'و', 'الأدب', 'و', 'الفلسفة', '.']","['VERB', 'DET', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'ADP', 'NOUN', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'IDF', 'IDF', 'PUNCT', 'VERB', 'IDF', 'PART', 'NOUN', 'ADJ', 'PUNCT', 'IDF', 'ADJ', 'PART', 'NOUN', 'IDF', 'NOUN', 'ADJ', 'ADP', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'IDF', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",Tunisia
125,بعد قرون على طردهم من الأندلس ، تحرك البرلمان الإسباني مؤخرا لكي يعيد فتح أبرز صفحات تاريخ إسبانيا قتامة ، ليخفف من وطأت ه التي تطارد الذاكرة الإسبانية إلى اليوم .,"['بعد', 'قرون', 'على', 'طردهم', 'من', 'الأندلس', '،', 'تحرك', 'البرلمان', 'الإسباني', 'مؤخرا', 'لكي', 'يعيد', 'فتح', 'أبرز', 'صفحات', 'تاريخ', 'إسبانيا', 'قتامة', '،', 'ليخفف', 'من', 'وطأت', 'ه', 'التي', 'تطارد', 'الذاكرة', 'الإسبانية', 'إلى', 'اليوم', '.']","['ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'CCONJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'IDF', 'IDF', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'PRON', 'DET', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
126,وضع الحزب الاشتراكي أمام لجنة الخارجية في البرلمان الأسباني مشروع قانون ينص على رد الاعتبار لأحفاد الموريسكيين الذين طُردوا ب شكل جماعي في أبشع المشاهد التي يندى ل ها جبين ال إنسانية ، ل ما تخلل ذلك الطرد من أعمال القتل والتنكيل و الاغتصاب و الإغراق في مياه البحر ، التي ذهب ضحيت ها عشرات ال مئات من هم .,"['وضع', 'الحزب', 'الاشتراكي', 'أمام', 'لجنة', 'الخارجية', 'في', 'البرلمان', 'الأسباني', 'مشروع', 'قانون', 'ينص', 'على', 'رد', 'الاعتبار', 'لأحفاد', 'الموريسكيين', 'الذين', 'طُردوا', 'ب', 'شكل', 'جماعي', 'في', 'أبشع', 'المشاهد', 'التي', 'يندى', 'ل', 'ها', 'جبين', 'ال', 'إنسانية', '،', 'ل', 'ما', 'تخلل', 'ذلك', 'الطرد', 'من', 'أعمال', 'القتل', 'والتنكيل', 'و', 'الاغتصاب', 'و', 'الإغراق', 'في', 'مياه', 'البحر', '،', 'التي', 'ذهب', 'ضحيت', 'ها', 'عشرات', 'ال', 'مئات', 'من', 'هم', '.']","['NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'IDF', 'NOUN', 'DET', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'DET', 'VERB', 'ADP', 'PRON', 'NOUN', 'PART', 'ADJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'VERB', 'VERB', 'PRON', 'NUM', 'PART', 'NUM', 'ADP', 'PRON', 'PUNCT']",Tunisia
127,لقد كان طرح مثل هذه المشاريع ب قوانين حتى وقت قريب أحد محظورات السياسة الإسبانية .,"['لقد', 'كان', 'طرح', 'مثل', 'هذه', 'المشاريع', 'ب', 'قوانين', 'حتى', 'وقت', 'قريب', 'أحد', 'محظورات', 'السياسة', 'الإسبانية', '.']","['AUX', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
128,لكن الآن يعد تعبيرا عن قدرة الأسبان على فتح دهاليز ماضي هم المتنوع ( نحو الهنود الحمر في الأمريكيتين ، ومسلمي الأندلس ، و الحرب الأهلية الخ ) و التخلص من العقد تجاه هم .,"['لكن', 'الآن', 'يعد', 'تعبيرا', 'عن', 'قدرة', 'الأسبان', 'على', 'فتح', 'دهاليز', 'ماضي', 'هم', 'المتنوع', '(', 'نحو', 'الهنود', 'الحمر', 'في', 'الأمريكيتين', '،', 'ومسلمي', 'الأندلس', '،', 'و', 'الحرب', 'الأهلية', 'الخ', ')', 'و', 'التخلص', 'من', 'العقد', 'تجاه', 'هم', '.']","['CCONJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'ADJ', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADJ', '', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PRON', 'PUNCT']",Sudan
129,لقد جاء المشروع في سياق سلسلة من المبادرات التي أقدمت علي ها الحكومة ، التي يقود ها الحزب الاشتراكي نفس ه صاحب المشروع ، و من بين ها قانون الذاكرة الذي أعاد فتح ملف الحرب الأهلية الإسبانية في ثلاثينيات القرن الماضي ، و كذا القانون المتعلق بالرموز السياسية التي ترجع إلى مرحلة الجنرال فرانسيسكو فرانكو ، و الذي تم ب موجب ه إلغاء العديد من تماثيل الجنرال السابق في ساحات بعض المدن الإسبانية .,"['لقد', 'جاء', 'المشروع', 'في', 'سياق', 'سلسلة', 'من', 'المبادرات', 'التي', 'أقدمت', 'علي', 'ها', 'الحكومة', '،', 'التي', 'يقود', 'ها', 'الحزب', 'الاشتراكي', 'نفس', 'ه', 'صاحب', 'المشروع', '،', 'و', 'من', 'بين', 'ها', 'قانون', 'الذاكرة', 'الذي', 'أعاد', 'فتح', 'ملف', 'الحرب', 'الأهلية', 'الإسبانية', 'في', 'ثلاثينيات', 'القرن', 'الماضي', '،', 'و', 'كذا', 'القانون', 'المتعلق', 'بالرموز', 'السياسية', 'التي', 'ترجع', 'إلى', 'مرحلة', 'الجنرال', 'فرانسيسكو', 'فرانكو', '،', 'و', 'الذي', 'تم', 'ب', 'موجب', 'ه', 'إلغاء', 'العديد', 'من', 'تماثيل', 'الجنرال', 'السابق', 'في', 'ساحات', 'بعض', 'المدن', 'الإسبانية', '.']","['ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'DET', 'VERB', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'DET', 'VERB', 'PRON', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'ADP', 'PRON', 'NOUN', 'NOUN', 'DET', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'CCONJ', 'NOUN', 'ADJ', 'IDF', 'ADJ', 'DET', 'VERB', 'ADP', 'NOUN', 'NOUN', 'IDF', 'IDF', 'PUNCT', 'CCONJ', 'DET', 'VERB', 'ADP', 'NOUN', 'PRON', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'IDF', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Sudan
130,ينص مشروع القانون المشار إلي ه على : رد الاعتبار لأحفاد الموريسكيين ، الموجودين في المغرب بخاصة ( أكثر من 4 ملايين ب المغرب من أصل 35 مليونا حسب إحصاء 2007 ، موزعين على عدد من مدن الشمال المغربي ) ، و في بعض البلدان المغاربية ( تونس و الجزائر ) ، و هناك البعض الآخر في بلدان المشرق .,"['ينص', 'مشروع', 'القانون', 'المشار', 'إلي', 'ه', 'على', ':', 'رد', 'الاعتبار', 'لأحفاد', 'الموريسكيين', '،', 'الموجودين', 'في', 'المغرب', 'بخاصة', '(', 'أكثر', 'من', '4', 'ملايين', 'ب', 'المغرب', 'من', 'أصل', '35', 'مليونا', 'حسب', 'إحصاء', '2007', '،', 'موزعين', 'على', 'عدد', 'من', 'مدن', 'الشمال', 'المغربي', ')', '،', 'و', 'في', 'بعض', 'البلدان', 'المغاربية', '(', 'تونس', 'و', 'الجزائر', ')', '،', 'و', 'هناك', 'البعض', 'الآخر', 'في', 'بلدان', 'المشرق', '.']","['VERB', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'PRON', 'ADP', 'PUNCT', 'NOUN', 'NOUN', 'IDF', 'ADJ', 'PUNCT', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'NUM', 'NUM', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NUM', 'NUM', 'ADP', 'NOUN', 'NUM', 'PUNCT', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'IDF', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PUNCT', 'CCONJ', 'ADV', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",Algeria
131,و يوصي بتقوية العلاقات الثقافية و الاجتماعية و الاقتصادية مع الموريسكيين المغاربة ، لٰكن ه لا يذهب إلى حد مطالبة الدولة بالاعتذار الرسمي عن تلك الجريمة ، أو تعويض أحفاد المطرودين اليوم مقابل ممتلكات أجدادهم التي سلبت من هم ، أو تمكين هم من الحصول على الجنسية الإسبانية .,"['و', 'يوصي', 'بتقوية', 'العلاقات', 'الثقافية', 'و', 'الاجتماعية', 'و', 'الاقتصادية', 'مع', 'الموريسكيين', 'المغاربة', '،', 'لٰكن', 'ه', 'لا', 'يذهب', 'إلى', 'حد', 'مطالبة', 'الدولة', 'بالاعتذار', 'الرسمي', 'عن', 'تلك', 'الجريمة', '،', 'أو', 'تعويض', 'أحفاد', 'المطرودين', 'اليوم', 'مقابل', 'ممتلكات', 'أجدادهم', 'التي', 'سلبت', 'من', 'هم', '،', 'أو', 'تمكين', 'هم', 'من', 'الحصول', 'على', 'الجنسية', 'الإسبانية', '.']","['CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'PART', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'IDF', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'DET', 'VERB', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Algeria
132,و يرى بعض المسئولين عن المنظمات الحقوقية والمدنية الإسلامية في إسبانيا أن المشروع ، و إن كان يساوي هم ب اليهود السفارديم ( الشرقيين ) الذين طردوا من الأندلس قبل خمسة قرون بعد صدور قانون ب هٰذا الشأن عام 1992 ، إلا أن ه لا يشير إلى ضرورة اعتذار إسبانيا ل المسلمين مثل ما اعتذرت ل اليهود الأسبان قبل 17 عاما .,"['و', 'يرى', 'بعض', 'المسئولين', 'عن', 'المنظمات', 'الحقوقية', 'والمدنية', 'الإسلامية', 'في', 'إسبانيا', 'أن', 'المشروع', '،', 'و', 'إن', 'كان', 'يساوي', 'هم', 'ب', 'اليهود', 'السفارديم', '(', 'الشرقيين', ')', 'الذين', 'طردوا', 'من', 'الأندلس', 'قبل', 'خمسة', 'قرون', 'بعد', 'صدور', 'قانون', 'ب', 'هٰذا', 'الشأن', 'عام', '1992', '،', 'إلا', 'أن', 'ه', 'لا', 'يشير', 'إلى', 'ضرورة', 'اعتذار', 'إسبانيا', 'ل', 'المسلمين', 'مثل', 'ما', 'اعتذرت', 'ل', 'اليهود', 'الأسبان', 'قبل', '17', 'عاما', '.']","['CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'IDF', 'ADJ', 'ADP', 'IDF', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'CCONJ', 'VERB', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'DET', 'VERB', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NUM', 'PUNCT', 'PART', 'CCONJ', 'PRON', 'PART', 'VERB', 'ADP', 'NOUN', 'NOUN', 'IDF', 'ADP', 'NOUN', 'ADP', 'DET', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT']",Sudan
133,لٰكن هم يأملون أن يكون هذا المشروع خطوة أولى في الطريق الصحيح ، كون ه : أعترف ب أن الإسلام شكل جزءا من الهوية الإسبانية .,"['لٰكن', 'هم', 'يأملون', 'أن', 'يكون', 'هذا', 'المشروع', 'خطوة', 'أولى', 'في', 'الطريق', 'الصحيح', '،', 'كون', 'ه', ':', 'أعترف', 'ب', 'أن', 'الإسلام', 'شكل', 'جزءا', 'من', 'الهوية', 'الإسبانية', '.']","['CCONJ', 'PRON', 'VERB', 'CCONJ', 'AUX', 'DET', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PRON', 'PUNCT', 'IDF', 'ADP', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
134,جاءت هذه الخطوة أيضا في سياق التحركات التي يقوم ب ها أحفاد الموريسكيين في المغرب و خارج ه ، للتذكير بالتزامات إسبانيا الحديثة تجاه هم .,"['جاءت', 'هذه', 'الخطوة', 'أيضا', 'في', 'سياق', 'التحركات', 'التي', 'يقوم', 'ب', 'ها', 'أحفاد', 'الموريسكيين', 'في', 'المغرب', 'و', 'خارج', 'ه', '،', 'للتذكير', 'بالتزامات', 'إسبانيا', 'الحديثة', 'تجاه', 'هم', '.']","['VERB', 'DET', 'NOUN', 'ADV', 'ADP', 'NOUN', 'NOUN', 'DET', 'VERB', 'ADP', 'PRON', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'PRON', 'PUNCT', 'NOUN', 'NOUN', 'IDF', 'ADJ', 'ADP', 'PRON', 'PUNCT']",Modern Standard Arabic
135,ف قد عقد الموريسكيون المغاربة في عام 2002 أول مؤتمر من نوع ه حول هذا الموضوع ب مدينة شفشاون ، طالبوا في ه إسبانيا بالاعتذار ل هم ، كما دعوا إلى الاهتمام بأوضاع هم التي رأوا أن ها تشكل جزءا من تاريخ إسبانيا .,"['ف', 'قد', 'عقد', 'الموريسكيون', 'المغاربة', 'في', 'عام', '2002', 'أول', 'مؤتمر', 'من', 'نوع', 'ه', 'حول', 'هذا', 'الموضوع', 'ب', 'مدينة', 'شفشاون', '،', 'طالبوا', 'في', 'ه', 'إسبانيا', 'بالاعتذار', 'ل', 'هم', '،', 'كما', 'دعوا', 'إلى', 'الاهتمام', 'بأوضاع', 'هم', 'التي', 'رأوا', 'أن', 'ها', 'تشكل', 'جزءا', 'من', 'تاريخ', 'إسبانيا', '.']","['CCONJ', 'AUX', 'VERB', 'NOUN', 'IDF', 'ADP', 'NOUN', 'NUM', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'IDF', 'PUNCT', 'IDF', 'ADP', 'PRON', 'IDF', 'IDF', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PRON', 'DET', 'VERB', 'CCONJ', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'IDF', 'PUNCT']",Sudan
136,وهاهي رئيسة المجلس الإقليمي لغرناطة : تعتذر لأحفاد الموريسكيين الأندلسيين ، و تدعو ل تأسيس معهد ملك ي ل الدراسات الموريسكية بشفشاون معقل هجرات المورسكيين .,"['وهاهي', 'رئيسة', 'المجلس', 'الإقليمي', 'لغرناطة', ':', 'تعتذر', 'لأحفاد', 'الموريسكيين', 'الأندلسيين', '،', 'و', 'تدعو', 'ل', 'تأسيس', 'معهد', 'ملك', 'ي', 'ل', 'الدراسات', 'الموريسكية', 'بشفشاون', 'معقل', 'هجرات', 'المورسكيين', '.']","['VERB', 'NOUN', 'NOUN', 'ADJ', 'IDF', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'PUNCT']",Algeria
137,كما يأتي بعد أن بات العديد من المؤرخين المختصين من الأسبان و غير هم يدرسون بموضوعية تاريخية تلك المرحلة ب النقد و التحليل سعياً ل محو الصورة السلبية التي علقت بالذهنية الجماعية للأسبان عن الموريسكيين كما يعتبرون أن هؤلاء المسلمين الأسبان الذين طردوا قبل 400 عاما لم يكونوا غرباء عن البلاد ، بل كانوا أسبانا اعتنقوا الإسلام ، بل إن شريحة واسعة من هم لم تكن تعرف حتى اللغة العربية ، و ذٰلك ردا على دعاوي إن الموريسكيين هم عرب ومسلمون جاؤوا مستعمرين لإسبانيا من خارج ها و تم إرجاع هم من حيث أتوا بطردهم . قبيل سقوط دولة الإسلام في الأندلس كانت الهجرة إلى بلد مسلم تعد في كثير من الأحوال هي الحل الأنسب ، ف قد رأى نبلاء غرناطة أن الأمور في بلد هم تسير من سيئ إلى أسوأ .,"['كما', 'يأتي', 'بعد', 'أن', 'بات', 'العديد', 'من', 'المؤرخين', 'المختصين', 'من', 'الأسبان', 'و', 'غير', 'هم', 'يدرسون', 'بموضوعية', 'تاريخية', 'تلك', 'المرحلة', 'ب', 'النقد', 'و', 'التحليل', 'سعياً', 'ل', 'محو', 'الصورة', 'السلبية', 'التي', 'علقت', 'بالذهنية', 'الجماعية', 'للأسبان', 'عن', 'الموريسكيين', 'كما', 'يعتبرون', 'أن', 'هؤلاء', 'المسلمين', 'الأسبان', 'الذين', 'طردوا', 'قبل', '400', 'عاما', 'لم', 'يكونوا', 'غرباء', 'عن', 'البلاد', '،', 'بل', 'كانوا', 'أسبانا', 'اعتنقوا', 'الإسلام', '،', 'بل', 'إن', 'شريحة', 'واسعة', 'من', 'هم', 'لم', 'تكن', 'تعرف', 'حتى', 'اللغة', 'العربية', '،', 'و', 'ذٰلك', 'ردا', 'على', 'دعاوي', 'إن', 'الموريسكيين', 'هم', 'عرب', 'ومسلمون', 'جاؤوا', 'مستعمرين', 'لإسبانيا', 'من', 'خارج', 'ها', 'و', 'تم', 'إرجاع', 'هم', 'من', 'حيث', 'أتوا', 'بطردهم', '.', 'قبيل', 'سقوط', 'دولة', 'الإسلام', 'في', 'الأندلس', 'كانت', 'الهجرة', 'إلى', 'بلد', 'مسلم', 'تعد', 'في', 'كثير', 'من', 'الأحوال', 'هي', 'الحل', 'الأنسب', '،', 'ف', 'قد', 'رأى', 'نبلاء', 'غرناطة', 'أن', 'الأمور', 'في', 'بلد', 'هم', 'تسير', 'من', 'سيئ', 'إلى', 'أسوأ', '.']","['CCONJ', 'VERB', 'ADP', 'CCONJ', 'VERB', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'DET', 'IDF', 'IDF', 'ADJ', 'IDF', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'DET', 'VERB', 'ADP', 'NUM', 'NOUN', 'PART', 'VERB', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'PRON', 'PART', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'ADP', 'IDF', 'CCONJ', 'NOUN', 'PRON', 'AUX', 'IDF', 'AUX', 'ADJ', 'ADJ', 'ADP', 'ADP', 'PRON', 'CCONJ', 'VERB', 'NOUN', 'PRON', 'ADP', 'CCONJ', 'VERB', 'ADP', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP', 'ADJ', 'ADP', 'NOUN', 'PRON', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'AUX', 'VERB', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'PUNCT']",Modern Standard Arabic
138,و أن دولة الإسلام منهارة لا محالة .,"['و', 'أن', 'دولة', 'الإسلام', 'منهارة', 'لا', 'محالة', '.']","['CCONJ', 'CCONJ', 'NOUN', 'NOUN', 'ADJ', 'PART', 'NOUN', 'PUNCT']",Modern Standard Arabic
139,بدأ الناس في الهجرة ، و كانت ل تلك الهجرة نتائج ملموسة ، سواء على الذين هاجروا ، أو على بعض البلاد التي هاجروا إلي ها .,"['بدأ', 'الناس', 'في', 'الهجرة', '،', 'و', 'كانت', 'ل', 'تلك', 'الهجرة', 'نتائج', 'ملموسة', '،', 'سواء', 'على', 'الذين', 'هاجروا', '،', 'أو', 'على', 'بعض', 'البلاد', 'التي', 'هاجروا', 'إلي', 'ها', '.']","['VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'DET', 'VERB', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'DET', 'VERB', 'ADP', 'PRON', 'PUNCT']",Modern Standard Arabic
