sentID.BTEC,sent,sentiment
1276,اشقد عمغ بنتك؟,neutral
1312,ممكمن تقلي على بعض الفنادق الغخيصة والنضيفي؟,neutral
1321,ممكن نحجزلك غرفة مريحة بقلعة قديمي قريب على نادي كولف مشهور.,positive
1329,اوصي بهذا لانو مصنوع من مكونات طبيعي ميي بالميي.,positive
1361,هل يتوقف القطار ببرايتون؟,neutral
1369,ممكن تقلي وين اطيق احصل على تكسي؟,neutral
1375,بطاقتين درجة ثانية، رجاءا.,neutral
1384,اغيد ارسل فاكس.,neutral
1394,اغيد اوتي مال سفر.,neutral
1396,ممكن اقدملك اي شي؟,neutral
1404,يومي، اخاف اسأل، لكن اش تقصد؟,neutral
1418,اغيد ويحد من اللي يحوي اوراق حجم رساله اعتيادي بدون ان نطوييهم.,neutral
1433,اي، بس ما كلش قوي.,neutral
1434,انا عندي حساسية من البزيزين.,negative
1436,اي، لازم يكون عندك اجازة سوق و، اه، لازم يكون عندك ترخيص من لجنة التكسي والليموزين.,neutral
1462,تفضل، سيدي.,positive
1465,انا ما عدطيق احصل على ماي حاغ.,negative
1474,اغيد احجز غرفه لهالليلي.,neutral
1492,لا، هذا يستثني الضرايب ورسم الخدمه.,neutral
1506,تغيد تغوح معاي نتسوق بعد الظهغ؟,neutral
1508,مرحبا، هذا الفستان من صدق حلو.,positive
1519,هسا، اتصالك بدى. رجاءا تفضل.,positive
1525,اشقد رقم البوابة؟,neutral
1539,اشني هيه الهديي النموذجي للهالوين؟,neutral
1556,اطيق اغوح هناك بقطار الانفاق؟,neutral
1560,اغيد مجفف شعر.,neutral
1562,هل غاح نصل لاي مكان اذا نتكلم بهالطريقة؟,neutral
1585,انا جيتو من النرويج.,neutral
1603,من عشغه الى ادعش رجاءا.,neutral
1619,اكيد. خليني اشوفو. انت تاذيت بالمرجان، اتوقع.,negative
1620,للاحتياط، خليني اخذ رقم الشخص المسؤول.,neutral
1622,اكو طريق سريع؟,neutral
1630,ليش ما جا للحفله البيحة؟,neutral
1637,اكو حادث اصطدام مروري.,negative
1650,اسف، حصلتو على الرقم الغلط.,negative
1653,رجاءا خلي رقمك التعريفي.,neutral
1663,ما اطيق اعدل الصورة.,negative
1668,لفة همبركر بالجبن وحدي مع عصير برتقال، رجاءا.,neutral
1670,هذا جواز سفري.,neutral
1682,ليش، شكرا جزيلا. اه، اطيق اصعد فوق للقمة؟,positive
1702,اطيق احصل على تذكرتين للحفل الموسيقي الجمعه الجيي؟,neutral
1718,مسافر اخر هنوك قال يطيق غير مقعدو معالك.,neutral
1754,اطيق امدد اقامتي؟,neutral
1766,قللي، تعغف اي اي مكان يستحق الشوفي قغيب من هوني؟,neutral
1768,لا، اغيد استاجر نصف مجموعة مضارب مع حذاء.,neutral
1782,تطيق تقلي ايمتي الجنطة المفقودي اتلقت؟,neutral
1788,اشنو اسم الحديقة الوطنيي؟,neutral
1791,صاغ عندي خدش.,negative
1792,وين مكان مليح للسياحة؟,neutral
1800,ممكن اخذ شوية فواكه؟,neutral
1834,ممكن اخذ الغدى هسه؟,neutral
1837,احتاج اصرف هالدولارات.,neutral
1867,احتاج تكسي. انا عد ساوث مين و ليبرتي.,neutral
1876,بالتاكيد، هل تحتاج كيرلي؟,neutral
1878,هو مو تفاح لكن خوخ.,negative
1903,غاح انطيك وصفه. خذا للصيدليي.,neutral
1927,احنه نطيغ ثلاث مرات بالاسبوع، الثلاثاء، الجمعه، والسبت.,neutral
1931,هذا غالي، مو بله؟,negative
1948,نعم، عدنهوه، غاح نجهزو الك.,positive
1950,ممكن تحتفظ بمتاعي حتى الساعه ثلاثي؟,neutral
1951,لا اغيد بس اخلينو بالداخل.,neutral
1954,اطيق احجز اجر-سيارة هوني؟,neutral
1968,انت امريكي؟,neutral
1980,لهل مكان، رجاءا.,neutral
1985,سيارتي متوقفي.,negative
1988,وين ظل العيون؟,neutral
1993,نغيد زاويه هاديي، رجاءا.,neutral
1997,هل هاذي التكسي ببلاش؟,neutral
1998,هل هذي محطة اكسبريس؟,neutral
2001,اي وقت لازم اجي؟,neutral
2003,اغيد قنينه صغيغي من النبيذ الابيض.,neutral
2005,اه، اطيق اخذ وجبتي بعدين؟ ما عدشعر مليح هسا.,negative
2025,بالحقيقة، عندي اخبار، غاح اتزوج.,positive
2033,اي سراويل اخرى؟,neutral
2035,اطيق احصل على برنامج؟,neutral
2052,ويحد اقتحم غرفتي البيحه بالليل.,negative
2055,شوفني السمكي اللي شفتوهو بكتاب الصور، رجاءا.,neutral
2083,شوف التعليمات على حزمة الاكل المفرغة من الهوا.,neutral
2086,اغيد فلوس ورقيي.,neutral
2100,هو اخذ محفضتي وانهزم.,negative
2119,ما عندك دروس تجريبيي؟,neutral
2147,وين اطيق اشتغي طوابع بريديي؟,neutral
2148,انا من برطانيا العظيمي.,neutral
2156,انا لازم اجيك هذا مع مغتي.,neutral
2161,اغيد احصل على تعويض لهذا.,negative
2179,اكو صندوق تليفون قدام هذاك البنك.,neutral
2180,غاح اصل بالتاسع من اذار واغوح بالارباطعش.,neutral
2205,هذا شويه غالي، ما تعتقد؟,negative
2235,هل عندك كعب؟,neutral
2236,وين محطة الباص؟,neutral
2238,هل تهتم بتحليه؟,neutral
2302,هل تحكي؟,neutral
2306,نفس الشي لليي، رجاءا.,neutral
2318,الاكبر مالتي ما وصل.,negative
2324,اكو كثيغ ينابيع حاغه.,neutral
2329,رجاءا حول خمسين الف ين لدولارات امريكيي.,neutral
2338,هذا مليح بالنسبه لليي. بالحقيقه انا اغيد ادخن.,positive
2347,وين اكدر اشتري اشياء التزلج واحذية؟,neutral
2353,هل نسيت مشروباتنه؟,negative
2368,هل تطيق ترسلو لعنواني باليابان ببريد الطرود الدولي عليي؟,neutral
2381,اغيد كلاص من الخمر الاحمر.,neutral
2389,بس اذا كانت ملكك، سيدي. ههه-ههه، بس نكته زغيغي.,neutral
2401,بالتاكيد، اشون نطيق نخدمك؟,neutral
2412,عدنه بيره، ويسكي، براندي، جين، فودكا، و خمر.,neutral
2425,بطاقة تعريفية. اه، تمام. هل جواز السفر اوكي؟,neutral
2428,رقم غرفتي هو ثلاثي ستي و عشيين. هل تطيق حواس الغسيل مالتي؟,neutral
2440,غاح اشوف اذا اي وحدي من هذولي ترهم.,neutral
2441,اغيد كتلي.,neutral
2445,جيبلي شويه جبن مبشور.,neutral
2462,اطيق احصل على تيشيرتي مغسول غدا الصبح؟,neutral
2476,تطيق تخلينو يخابرني؟,neutral
2490,ليش لعد؟,neutral
2492,عفواً، اكو مكتبه قغيبي على هوني؟,neutral
2496,اعتقد انه انت اعملت خطأ. الغرفه كانت مجهزي. عندي وصل.,negative
2505,الباص هنوك.,neutral
2516,اغيد لفتين ايزو ميي، فلم ملون، ستي وثلاثين لقطه، رجاءاً.,neutral
2519,اغيد احرر هذا الشيك لسبعين دولار.,neutral
2521,اغيد اشتغي طوابع بريديي لعشغ كارتات بريديي الى اليابان، رجاءاً.,neutral
2528,اكو اي بنك قغيب على المحطه؟,neutral
2531,اخاف انو اكو خطأ بالفاتوره.,negative
2552,هذا صحيح هوني.,neutral
2557,ويحد بركر مع الجبن اخذو معاي، رجاءاً.,positive
2578,ما تطييق من صدق انو تعمل تصميم بلا ما تستخدم الكومبيوتر بعد.,neutral
2591,اركض.,neutral
2601,اكو شق هوني ببلوزي. عدتسائل اذا تطيق تخيطو ليي، رجاءاً؟,neutral
2613,اشقد الاجره الى ماشستر؟,neutral
2643,تطيق اتديني كيبل مال مسرع؟,neutral
2644,وين اطيق اشتغي حصيرة مال شاطئ؟,neutral
2670,لعد، رجاءا انطيني حجز جديد.,neutral
2676,انطيني هذيك الستيك مال خنزير، بس مو بثخنها.,negative
2678,غاح نجي بالسبعة.,neutral
2687,من اشوف الاسعار بهالغخص، يبين مثير للسخرية شراء اي شي باليابان.,negative
2690,محفوضاتي مسروقة، ايضاً.,negative
2695,قمع موطا فانيلا، رجاءا.,positive
2702,اتفق، لازم يصيغ كلش طبيعي.,neutral
2704,دير بالك من الحفغه، دير بالك من الحفغه، بعدين قغيب من الابواب، رجاءا.,neutral
2707,غاح احتاج بطاقة ائتمان.,neutral
2708,هيانو الرقم.,neutral
2715,قلي على بقعه مليحة بهالنهر، رجاءا.,neutral
2726,رجاءا انطيني تقرير حادث.,neutral
2729,لا، شكرا بس هسا.,neutral
2734,اوكي، رجاءا ابقى على الخط. سيد نكاجيما، الانسه سايتو ما مبين عتجاوب الاتصال. تغيدني اتصل بيها بعد فتره اطول؟,neutral
2736,ممكن، بس لازم نوزنم منفصلين.,neutral
2747,يبين شويه كلش نادر.,neutral
2748,وين استلام الامتعه مال رحلة سبعميي وثلاثه؟,neutral
2760,اكو شي غلط بالقبضة مالتك.,negative
2765,هل هذا يفسد؟,negative
2772,لا، شكرا . من الاحسن انو ما اشغب بعد.,neutral
2808,رجاءا قللي على شويه شوارع ملائمة للتسوق.,neutral
2811,هل هذا الباص يغوح على فندق الهلتون؟,neutral
2816,الان، هذي اللوحة كلش خاصة. هي مال تسوروتارو كاتاوكا. هو معرف كفنان عالمي.,positive
2850,انا عندي تقدير عظيم للموسيقى الكلاسيكي.,positive
2851,اطيق اعزمك بغى على عشا فغد وقت؟,neutral
2862,مليح. اشنو اسم الشخص مالك ورقم تليفونو، رجاءا.,neutral
2871,العفو، خليني اطلع، رجاءاً.,neutral
2878,اتطيق تخبر على كادر يحكي ياباني؟,neutral
2898,نحنه نزور كرايبنه كلش كثيغ.,neutral
2939,ميكي هاياكاوا. هذي غرفة رقم سبعميي واثنين.,neutral
2945,لازم ابقى هوني هالليلي، ما تمام؟ اتطيق تساعدني احجز غرفة فندق؟,neutral
2947,ما المفروض تطوول. خمسطعش دقيقه بالكثيغ.,neutral
2960,ممكن تقلي تكلفة هذا الاتصال؟,neutral
2964,خوش، اتطيق تقلا انا اتصلتو، رجاءا. انا غاح اتصل بيها مره اللخ بعدين.,neutral
2973,هل اكو اي جوله صباحيي؟,neutral
2982,هل تصرف عملات اجنبيي؟,neutral
2983,ميزانيتنه تقريبا خمسين دولار بالكامل لثلاث اشخاص.,neutral
2990,وين اطيق اشتغي لفة فلم؟,neutral
2995,عندك بيره يابنيي؟,neutral
3001,اغيد بدلة سبح صغيغي، رجاءا.,positive
3016,اغيد اسجل امتعتي.,neutral
3029,هذي السيده كاوازو بغرفة الف وستميي وايدعش.,neutral
3030,العفو.,positive
3038,ماكو منم.,neutral
3040,ايو اهم بالنسبه اللكم يا يابانيين، يوم غاس السني لو يوم الكرسمي؟,neutral
3041,رقم مقعدك هو اثنين و ثلاثين ايه. بعدين، غوح مباشرة نهاية هذا الممر. هو المقعد اللي يم الشباك.,neutral
3073,بس دقيقه، رجاءا.,positive
3109,رجاءا املي تقرير الفقدان.,neutral
3111,انا ما افتهم امريكي، انا احكي الانكليزيه مال بريطانيا.,neutral
3120,من البيحه.,neutral
3129,يشمل تامين الاصطدام المسؤوليه القانونيه.,neutral
3134,ضيعتو بطاقة الاستلام مالتي.,negative
3152,هل عدكم اي مثقب بتصميم مليح؟,positive
3155,انا عددتصل من كشك عام بميسس.,neutral
3170,هذولي كلش كباغ.,negative
3176,اشقد رسوم الموقف لكل ساعه؟,neutral
3179,انساتي سادتي، على رحلتنه اليوم، عدنه مضيفين يحكون ياباني وتطيقون تتعرفون عليهم من الاعلام اللي ليبسيهم. اذا تعغفون اي ويحد يحتاج مساعدة باللغه، رجاءا خلونه نعغف.,neutral
3182,هل اكو اي حقبة معيني من الفن تفضلا؟,neutral
3185,رجاءا جيكها مره اللخ.,neutral
3195,غوح مستقيم على طول النهر حوالي نص ميل. غاح تجي للمنتزه.,neutral
3201,لا، هذولي كلش يقاومون.,negative
3207,اوكي، غاح ارسلا الى لاس فيكاس اللك.,neutral
3209,عددوغ على شورتات مال ركض.,neutral
3220,تغيد تشغب اي شي من البار؟,neutral
3222,هذا الطريق رجاءا. خذ المصعد.,neutral
3238,من الاحسنلك تاخذ قطار ثمانميي وثلاثين.,neutral
3267,هل اكو سينما حولنه؟,neutral
3269,هسا موسم المحار، لذلك غاح يكونون ملاح.,positive
3279,اغيد مع ساعه يد ثانيه.,neutral
3284,غاح اجيك حوالي الساعه تسعه المغب.,neutral
3285,بدا يتأخر الوقت، لازم اغوح.,negative
3289,ما استخدمتو خدمة الغسيل مالتك. ممكن تجيك هاذا مره اللخ؟,negative
3292,اغيد جاي، رجاءا.,neutral
3295,لا، ماكو.,neutral
3304,هل هذا التوقف الاخير؟,neutral
3318,خلي ندقلو.,neutral
3323,هل هذي التوابل حاغه؟,negative
3334,وين اطيق احصل على باص سياحي؟,neutral
3335,اي، اغيد اشوف معالم المدينه.,positive
3351,اكو كلش كثيغ سياح حول البنايه، اللي مبين متجمعين حتى يشوفون اش عيصيغ.,neutral
3359,شكرا لكرم الضيافه.,positive
3375,الامانه افضل سياسه.,positive
3385,تطيق تقعدني ساعه ستي، رجاءا؟,neutral
3392,اشقد تكلف لنص يوم؟,neutral
3397,انا كينجي.,neutral
3402,تعغف اي مكانات مليحه تنشاف بشيكاغو؟,neutral
3404,مليح، اذا اثنينكم تلحون، غاح امشي معاكم.,positive
3413,ممكن تبدل هذا بويحد اللاخ من نفس النوع، رجاءا؟,neutral
3446,اغيد اعمل حجز بالثلاثي ونص بعد الظهر.,neutral
3489,صندوق السلامه، رجاءا.,neutral
3502,رجاءا اختار الخمر المناسب.,neutral
3512,اغيد مكان صغيغ.,neutral
3522,هل لازم ادفع للبنزين؟,neutral
3557,حغامي، امسكونو.,neutral
3562,احنه عننتضغ اصدقائنه حتى يجون.,positive
3572,رجاءا انطيني شويه فكة.,neutral
3619,كيرلي قوي، رجاءا.,neutral
3628,هي صغيغي ولطيفي.,positive
3638,اشنو الاوبيرا مال اليوم؟,neutral
3640,مقلي، رجاءا.,positive
3644,حواس الغسيل مالتي ما رجعت بعد.,negative
3649,بالمناسبة، هل انته فاضي السبت اللي يجي؟,neutral
3667,ماشي، يمكن غاح نلتقي سوه مره اللخ.,positive
3669,هي عاملتني عبالك انا مكدي.,negative
3683,افتهمتو، ممكن تساعدني بمشكله اللخ؟,neutral
3685,تطيق تخلي عدسات الوصفه الطبيه لهل المناظر؟,neutral
3698,غاح اخذ اثنين من هذولي.,positive
3705,اشقد كلب لطيف. اي صنف؟,positive
3721,وقعتو شوكتي. رجاءا جيبلي وحدي اللخ.,negative
3742,هذا كان يونس.,positive
3747,اكيد. غوح مباشر وديور عد ثالث زاويه. غاح تلقينو على يمينك.,neutral
3765,عندك شويه افلام لشرائح ملوني؟,neutral
3780,انت تعغف كاثي؟ هذا عيد ميلادها.,positive
3789,عندك مخطط ملون؟,neutral
3792,اطيق ادفع بشيك سياحي؟,neutral
3806,لكن، هو، غجال، اشون اعغف هذاك الشي هو الحقيقي؟,neutral
3825,اطيق اخذو معفي من الضرايب؟,neutral
3829,ما اطيق اخلي امتعتي تحت الكغسي. ممكن تحفضيهم لليي، رجاءا؟,neutral
3835,ممكن تخلي هذي الجنطه بصندوق السياره؟,neutral
3847,انا غيح بغى هسا، لذلك غاح اخذو معاي.,neutral
3856,رجاءا ارسلي شخص للاعلى علمود جنطيي ساعه ستي ونص.,neutral
3858,اغيد خريطه لسان فرانسيسكو والمناطق اللي تحيط بيها.,neutral
3859,اي نوع من الخبز عندك؟,neutral
3860,وين المصعد؟,neutral
3861,اكو اي ويحد يطيق يعزف على البيانو؟,neutral
3872,عند اي محطة لازم اقف حتى اصل لامباير ستيت بيلدينج؟,neutral
3887,الميزانيه اقل من الف دولار.,negative
3892,شكرا، بس ما اتوقع عندي وقت حتى ابقى ليلتين. ممكن تحجزلي غرفة ام السريرين بهذاك الفندق لليله الاثنعش من اذار بس؟,neutral
3900,اطيق احجز غرفتين يطلون على المحيط؟,neutral
3920,بعد ما قررنه لحد الان.,neutral
3928,رفيقي تعثغ ولوا كاحلو.,negative
3936,غاح اجغب شوية شربت.,neutral
3961,هل اكو مطعم تايلندي قغيب؟,neutral
3972,هو بالضبط مجاور هذيك البنايه الطويلي. لذلك، ارجع بنفس الطريق اللي جيت بينو حتى تصل اشارة المرور. بعدين، ديوغ لليسار.,neutral
3974,لازم الحق بطياره للوس انجلوس غدا الصبح من وقت.,neutral
3988,"لعد اطيق اوصي بثقه بهذا ""جوله مدينه سان فرانسيسكو"". هذا يعغفك الشكل مال سان فرانسيسكو.",positive
3991,اغيد احصل على تأمين.,neutral
3995,خلي نسلط ضغط بيغد حتى نخفف الالم.,neutral
4013,هي تغيد تشتغي فستان.,neutral
4016,اشقد حق التكسي لهذا الفندق؟,neutral
4017,وين المرافق؟,neutral
4034,هل يكلف اي شي دخول هذي البنايه؟,neutral
4036,اعملا بطريقتك.,neutral
4082,عددوغ على شي مثير.,neutral
4104,الشباك عيلق.,negative
4109,اوه اي جانب من يونيون سكوير هو؟,neutral
4119,نص اونصه من شانيل رقم خمسي، رجاءا.,neutral
4129,ماذا عن شوية قهوي؟,neutral
4143,هل احتاج تذكره؟,neutral
4182,تقريبا اشقد رسوم الخدمه؟,neutral
4185,اشقد يبعد من هوني؟,neutral
4187,كريم وشكر؟,neutral
4193,عندك اي نسبة تخفيض لهل الارقام؟,neutral
4219,هل اكو سوبر اكسبريس عد التسعه ونص؟,neutral
4221,خليني اجيك دهن البريك والمحرك. محركك يبين تقريبا متوقف.,negative
4224,ما كانت غلطتي.,negative
4262,ماكو كهرب.,negative
4263,غاح ابلغ هذا للشرطه.,negative
4269,هل لازم كل ويحد يدفع لشرابو؟,neutral
4275,ما بين الثلاثين والخمسين لكل ليلي.,neutral
4278,رجاءا صلح هذا.,negative
4284,بايام غاس السني. وبالمناسبات الخاصه مثل حفلات الزواج، مراسيم توزيع الجوائز او الجنازات.,neutral
4285,خردل اضافي، رجاءا.,positive
4305,ليش ما تعطيها هديي؟,negative
4321,اي فلم انت تنصح؟,neutral
4324,هاذي عشين وانطيني دولارين صرافه، رجاءا.,neutral
4326,زاغتني بالجانب.,negative
4335,اطيق اجي بالثنتين.,neutral
4341,هل هاذي الامتعه من رحله جي ايه ال صفر واحد؟,neutral
4346,هذي اول سفره اللي لباريس.,positive
4348,تطيق تحدد الكلفه قبل ما تبدي تشتغل علينو؟,neutral
4358,تفضل، رجاءا.,positive
4364,رحلة المشي مالتنه لازم تكون كلش ممتعه.,positive
4365,وين نركن القارب؟,neutral
4373,ما عدنه جنطه لكل هاي الكميي لذلك غاح احطم بهذا الجنطة البلاستيكي الكبيغه.,negative
4374,اغيد العب تنس.,positive
4375,اكو عصير اناناس، برتقال، وطماطه.,neutral
4377,يساغ هذا الطابق، قغيب على الدرج الكهربائي.,neutral
4382,اشنو اللعب عد زاويه البنايي اليوم؟,neutral
4409,ما اتفضل اتشوف فلم مختلف؟,neutral
4418,رجاءا بدل هذا الشيك مال السفر الى كاش.,neutral
4432,اغيد ان احصل على نفس الدوره غدا، رجاءا.,neutral
4450,على الاغلب غاح اطيق انطيك اجابه احسن لهاذا بعد شويه عروض.,neutral
4451,اغيد هديه لذكرى سنويي.,positive
4464,اي مسرحي موسيقي عتشتغل هسا؟,neutral
4475,عندك مغيي؟,neutral
4478,اعذرني، بس انا ضيعتو طريقي. تطيق تساعدني؟,negative
4479,غاح اخذ هذا الويحد، رجاءا.,positive
4497,ما تطيق تجيب العاب ناريي لكندا.,negative
4501,اشقد طباخه رائعه مغتك.,positive
4503,تغيد اي مساعده؟,neutral
4505,ممكن تعمل حجز لتكسي ساعه الستي غدا الصبح، رجاءا؟,neutral
4510,اش اتغيد مع طبقك الرئيسي؟,neutral
4540,اكو بوتيك قغيب حولنه؟,neutral
4549,هذا المكان مليان بالناس، ما تمام؟,positive
