Sentence_ID,sentence,label,Dialect
123,يلعن روح حافظ ابن ستين الف كلب، دمرت البلد وقتلت مليون وهجرت ملايين وتقول قد ، قد لا يكفي اعدامك لمرة واحدة,abusive,Oman
124,الخول جبران باسيل روح طلع حزب اللات والمليشيات الشيعية من بلدنا ليرجعوا النازحين يلي احتليتوا أراضيهم وهجرتون يا مجرمين,hate,Syria
125,لو سمحت واحد صالونه لحم وعيش شلاني وواحد سف اب,normal,Yemen
126,و هو بذاته يلي عمل فتنة بالبلد و هو كمان يلي بيستخدموا نظام الأسد مثل الدومينو و هو ك,normal,Palestine
127,الرجل ما قال امن اسرائيل حق ، نصيحتي للوزير جبران باسيل يحكي اللغة العربية بأية مق,normal,Yemen
128,كول هوا مش شغلك,abusive,Iraq
129,عايشين على اشحاته هذا طبع اشيعه يعشون مرتزقه,hate,Iraq
130,اشبو ذا يسجل كول حاجه تراها مباراه مو محاضره هوا,abusive,Iraq
131,يا ياسين الزلمه ما عندوه سيوله اخذت منوه بدوه حدا يسكت تمه بشوية مصار,normal,Iraq
132,جبران عفلق، حبش الخ على الطريق,normal,Iraq
133,جبران باسيل جمع يلي ما بينجمعوا,normal,Syria
134,نتائج كتاب العدل تجربة رائدة لم تأخذ أي حساب طائفي أو مذهبي وهي تجربة يجب أن تعمم مبروك لوزير العدل وللجنة القضاة هذا الإنجاز,normal,Modern Standard Arabic
135,فعلاً لا يناسب الا زماننا، في زمان على فيه صوت الرويبضة، لكن عندما تحين الساعة سيعود كل الى حجمه ولو كا,normal,Saudi Arabia
136,فهمان خدمه الناس غلط,normal,Egypt
137,شو بدك من علاء الخوجة؟ ما تعبت وانت تصرخ عليه انسى الموضوع ما رح يعطيك مصاري,normal,Jordan
138,سوف يتحاسبو جميعالان الحق سلطان,normal,Yemen
139,سبحان الله تقولي حقيقة,normal,Tunisia
140,ستموت بحسرة الخواجه ولن يعطيك شرف التحدث معه وابتزازه ايها الازعر السفيه ضبضب,abusive,Yemen
141,جبران باسيل لل ربما علينا أن نعلم واشنطن ولندن كيف يديرون بلداً من دون ميزانية,normal,Modern Standard Arabic
142,زحيف,abusive,Qatar
143,ليش ما قاهركن الا الوزير جبران باسيل لو بتفكوا شوي عن سماه منا وجر,normal,Syria
144,شو راي العماد عون بتعليقك,normal,Syria
145,لك كانت صفر صفر رحت طالعت الكلاب يشخوا كم دقيقة رجعت,normal,Saudi Arabia
146,كم سهرنا من ليال للصباح لا ننم,normal,Modern Standard Arabic
147,لو بتخفف بس كنت اول المعجبين بقطر بس دعمت لجنوب وعمرتو بعد حرب تموز أو اخدت من لغنيمه وس,normal,Lebanon
148,كلمة جبران باسيل في القمة الاقتصادية تحتاج الى سدادات اذن,normal,Saudi Arabia
149,جبران باسيل لا يقل عمالة عن حسن نصرالله,abusive,Modern Standard Arabic
150,انا اتمنى سليمان فرنجية لكن شعوري بان جبران باسيل سيكون الرئيس القادم,normal,Saudi Arabia
151,في مواقف وزير خارجية لبنان جبران باسيل المؤيدة لبشار الأسد ما هو أبعد من السياسة التفسير في الطائفية الفاقعة التي يصدر ع,normal,Modern Standard Arabic
152,شيلللللل للفهم بس ما قلتلنا انت عمين محسوب عل عاهرات او السياسيين,abusive,Lebanon
153,خليك مخبأ ب الجاهلية,normal,Jordan
154,جبران باسيل مهضوم كتير قال بدو يعمر سوريا و هوي ببلدو لبنان مش قادر يعمر مجرور,abusive,Lebanon
155,عن أي دولة عم تحكي؟؟ عن عهد التبعية والفشل والجرائم والفساد والصفقات يللي عحساب كل المواطنين ، العهد يل,normal,Syria
156,ههههههههههه كول هوا,abusive,Iraq
157,انتو يا جماعة اوسكار ما خصكم بعلاقة جبران باسيل فينا,normal,Iraq
158,جبران باسيل يؤكد جرأته مرة اخرى بحديثه في المؤتمر الصحفي مع ابو الغيط عن تأثير الدول الغربية على قرار القُمة السابقة ب,normal,Saudi Arabia
159,وفد يا زلمة شو هال مسخرة انت؟,abusive,Lebanon
160,صباح الانوار انا بس عّم حاول افهم,normal,Saudi Arabia
161,البيوت الحمرا بل المرجة ، والجامع اشرف وأطهر منك,normal,Yemen
162,هيدا الصحيح سلمت يداكي,normal,Lebanon
163,انا بقول الحق على جبران باسيل,normal,Jordan
164,تلات رؤسا متقاسمين الصلاحيّات، أكبرهم سنّا ميشال عون ما بيتدخّل بشي بس بذات الوقت توقيعو أساسي لنفا,normal,Lebanon
165,انو بشرفك الكاميرات ما كانو شغالين,normal,Jordan
166,لما تقلّك أولاً مش طايقتك شو إلو لزوم تانياً؟,normal,Jordan
167,شيء خطير هذه المقالة الأولى,normal,Modern Standard Arabic
168,يحتاج شعب جديد، الى ثوار,normal,Tunisia
169,اخرس يا أيها النجس الخنزير الديوث انت وبشار الكيماوي وحزب الشيطان والمجوس إلى مزبلة التاريخ,hate,Modern Standard Arabic
170,انا وعم بحضر عل اليوم اختصاصية تغذية لاحظت شغلة ليه كل اختصاصيات التغذية بيحكوا بنفس الطريقة؟,normal,Syria
171,شو قصتك انت واللواء عثمان ،، لهالدرجة قاهرك ما في تغريدات الا عنه وعن الشيخ ،,normal,Jordan
172,لو في دولة محترمة واحد متلك اطلق النار على قوى الأمن كان مكانك بالسجن أقل شي,normal,Jordan
173,وهاب يتحدّث عن انجاز يسجّل للرئيس عون,normal,Lebanon
174,يا جماعه اللي بدو يدعي او يكبر او يصلي او يختم القرآن بإمكانو يعمل كل هالحكي بعيد عن تويتر بنوبكون ثواب اكتر لأنو الرياء با,normal,Oman
175,ويل لامة تولي عليها مجموعة من الأرذال,abusive,Tunisia
176,للاسف يا عزيزي نزار زكا لايملك المال وإلا كان تحرك جبران باسيل كما فعل بخصوص كارلوس غصن,normal,Yemen
177,أول شكر كان للوزير جبران باسيل شو رأي الشباب ؟ بتوقيت نصرالله,normal,Palestine
178,مستحيل يكون في اوسخ وانجس منك بالكون يا ديوث,abusive,Saudi Arabia
179,كذبك يا أيوب كذاب ونص جبران باسيل انظف من ضميرك,abusive,Syria
180,شكرا لكل الأبواق المأجورة وغير المأجورة في افتراءاتها اليومية على جبران باسيل أمنتم له شعبية ما كان ليحلم بها الى,abusive,Yemen
181,صباح الكسمك يا ميونخ يا مدينة خرى بنت وسخة,hate,Sudan
182,لبنان علّم العالم الأبجدية وكيف بيمشي البلد بلا دولة,normal,Syria
183,ما عطيوك شي غرفة فيه بلاش,normal,Morocco
184,ليش مننفهم انو نحنا حاقدين عالعالم لأ يا جماعة القصة وما فيا مألهين جبران باسيل وشايفين حالنا فيه وبفتكر بحقلنا لاقوا اذكى,normal,Lebanon
185,يا استاذ وديع انتم جماعة مثقفين معهم لا ينفع اي شىء حرام ان يكون لهذا البلد رئيس مثل العماد عون ومثل جبر,normal,Yemen
186,انت حثالة,abusive,Iraq
187,حماك الله,normal,Tunisia
188,اي يعني شو بدي قلك، علمهن ت يعيشوا بالبحبوحة زي,normal,Syria
189,جبران باسيل كم جميلٌ مثلاً ان نخرجَ على شعوبنا، بسكّة حديد تربط بلداننا، بخط غازٍ يأخذ غاز لبنان الى العراق ونفط العراق الى ل,normal,Oman
190,الإرهاب السعودي إلى مزابل التاريخ وكل مين بشد على مشدها السؤال لماذا هذا الإستهتار ويجب على سوريا,hate,Jordan
191,يعني لو الست ديما كتبتاعتذر عن الخطأ كانت وفرت علي ما لا يقل عن ميغابايت من عجقة التايملاين الناجمة عن احصائياتها الخزعبلية,normal,Libya
192,الاسود للحريمات؛الفوشي يليق بي,normal,Yemen
193,لو في دولي ما كان بعدو عماد عثمان خارج السجن,normal,Libya
194,انه انت بتحكي لتحكي؟؟؟مين جاب سيرة الهبه؟؟؟؟كل الشعب اللبناني الواعي والمثفف عوفان انه واديعه بس انت ش,normal,Lebanon
195,مش شغلتي حبيبي فاضح حالو بلا جميلتنا بس عجبني تفكيرك,normal,Tunisia
196,وطن التعايش و الحرية ، وطن الصدق و المحبة هذا كل ما نحن بحاجة إليه لنحصل على هذا الوطن علينا ان نعد,normal,Saudi Arabia
197,وهاب مع الحكومة الجديدة يجب أن يكون ملف إقالة اللواء عثمان على الطاولة لبنان,normal,Lebanon
198,ايييه هيك حلم جبران باسيل بدو يعمل هيك,normal,Syria
199,هو فقط قال الحقيقة ما قدمت قطر للبنان ليس منحة ا دعم او هدية ه قرض بنسبة,normal,Sudan
200,جبران باسيل لم يقدم هو يأخذ فقط بتحط نفسك بمواقف بايخة,normal,Sudan
201,قبل ما تترحم وسام الحسن كان مشارك بقتل الحريري والحريري كان عارف ومن اغتاله للحسن حتى يأخذ ثئاره لوالده,normal,Saudi Arabia
202,ما بأثر نكون خواريف افضل ما نكون خنازير منبزق بالبير لي شربنا منو متل معلمك لي اكل لكب,hate,Tunisia
203,لاتعرف اسئل حزب الله وخروفه باسيل,abusive,Iraq
204,قل كلمتك واصمد وهاب ما بيهاب,normal,Yemen
205,لا تفرد ولا إلغاء نعم لتحرير الطائفة من براثم الاستبداد,normal,Iraq
206,وأكبر دليل للي بصدقك يا ابن شعبان,normal,Egypt
207,مافي غير جبران باسيل الي عم يلعب ب النار تحت مرأى و مسمع رئيس الحكومة,normal,Lebanon
208,اكيد خلف ومات بس شهيد يا فهمان,abusive,Egypt
209,كان بدري عّم يقبض حق تغريدته مبارح ضد قطر,abusive,Jordan
210,روح عَ دمشق يامان شو بعدك ناطر هههههههههههههههههههههههههههههههههههههههههههههههههههه,normal,Lebanon
211,قويية,normal,Yemen
212,انا اكتشفت ان اللواء عثمان داعس رقبتك وراسك بصباطو الرسمي يا حمااااااار,abusive,Sudan
213,لو ما في سلاح حزب الله كنّا شفناك بالسجن كنّا شفناك عم تتحاكم لانك قتلت محمد بو دياب كنا شفناك متل,normal,Jordan
214,شي بيهوي,abusive,Lebanon
215,هههه موتي بغيظِك لكن,abusive,Libya
216,أمّا علاقتنا مع جبران باسيل فهناك صداقة بيننا وإ,normal,Modern Standard Arabic
217,سينهار اكثر وأكثر لطالما نموذج وئام وهام موجود في مجتمعنا,hate,Modern Standard Arabic
218,اضف الى ذالك انه داعم لايران وحزب اللات,hate,Iraq
219,ارفعوا العشره مشكلتكم ما الو خص علاء الخواجة يا صاحب الصرامي,abusive,Iraq
220,انت بدك طبيب نفسي,abusive,Jordan
221,ليك يا وئام وهاب سماع شو بدي قلك كل يوم عم تحكي على دولة لكانت للغرب أو للشرق وهني مع بعضهون بألف خير ب,normal,Lebanon
222,والله الحذاء خساره فيهم,abusive,Libya
223,كول خرا عقبالك لما تجيك صرمايي بخلقتك,abusive,Iraq
224,انت متهم اول لانك اكبر سرمايه عربيه,abusive,Egypt
225,جبران باسيل رجل عنيد يطالب بإسترداد حقوق المسيحيين التي أخذت منهم في الطائف لهذا هو مكروه من ترويكا الطائف والفساد,normal,Modern Standard Arabic
226,جنسهم جبران باسيل وقبص اللي فيه النصيب لك يلعن هيك سياسيين واطيين,hate,Syria
227,جبران باسيل من حق اسرائيل ان تعيش بسلام بين جيرانها وبالامس من حق اسرائيل ان تضمن امنها,normal,Saudi Arabia
228,كول هوا ما حدا غير امك مركبه راس حمار,abusive,Iraq
229,لك يا رافعة معنوياتي انتي,normal,Yemen
230,قديش صرت كاتب سمعت شي مرة البيك تطلع عليك او رد يا مفتن الطايفة يا ابن شعبان؟ الله لا يوفقك كما قالوا,hate,Lebanon
231,كول هوا خسرتو بأرضك وبين جمهورك بعد ما منعت القطريين من تشجيع جمهورهم انتو فاشلين في كل شئ وهم متفوقين عليكم في,abusive,Libya
232,اصمت أيها الذبابة المريضة العقاب لوهاب وهاب قاتل ابو دياب,abusive,Algeria
233,مهما تآمر المفسدين وتاجرو بأسم سيعرف العالم بأنهم عملاء متصهينين,hate,Modern Standard Arabic
234,كول هوا انت ودانيال,abusive,Tunisia
235,والنعم من تربيتك,normal,Oman
236,شو بدك بأسمي أحترمي حالك وأحترمي ديننا الشريف وتوقفي عن الكذب وقلب الحقائق والتغطيه على من ن,abusive,Jordan
237,يلّي بدّو يجيب سيرة الوزير جبران باسيل بالعاطل بدّو يسمع كلام أوسخ من أعمال حركة أمل,hate,Syria
238,نص البلد من رأيي يا سخيفة,abusive,Egypt
239,والله انت من يحتاج الي طبيب نفسي وعساك ما تطيب,abusive,Oman
240,كل كلاب ال سعود مكانهم قفص القرود,hate,Saudi Arabia
241,خصوصا ان سي ان ان طردت,normal,Libya
242,وانت شو تعتبر حالك وانت موالي لهذا الحرباء جن بلاط ههههه,abusive,Lebanon
243,لايام جاية راسكن بلارض راح يكون يا عملاء إيران,hate,Iraq
244,جبران باسيل، بتحبو او بتكرهو، ما فيك تنكر انو قبضاي وببيض الوج كوزير خارجية سيادي وطني لكن تبقى مشكلتي معه ان حزبه يؤب,normal,Lebanon
245,ههههههههههه يا هبيلة مين جاب سيرة تميم وقطر غيركانت بتقول إنو أمير الإرهاب طميم,hate,Egypt
246,تشتهي تشوف صرماية مقطّعة من شحاحيط السلطان يرد على كلامك؛الشحاحيط حافظين الكلمتين الخرا تبع عرب الشمال و اللاجئين المشردين و بس تتكلم أي كلمة ما تعجبهم لازم يطقعوها من زلاعيمهم مثل الجواميس تفه على شرفك اذا عندك جنس الشرف,abusive,Saudi Arabia
247,وما تنسى انو الشيخ نعيم حسن هو الشيخ العقل المعترف به من الدولة ومن الحكومة ومن الزعيم وليد بيك جنبلاط,normal,Oman
248,معالي لبناني وطني مش سعودي ليسافر,normal,Yemen
249,ومبعوصة من انه الديمقراطية مترجمة من الـ وبدها الملسمين يقولوا شورى طيب يا قلبي الشورى عند داعش والسعودية احنا بدنا ديمقراطية يا كندرة,abusive,Jordan
250,فالرئيس السوري يثمن ويقدر مواقف فخامته ووزير الخارجية جبران باسيل التي تنبع من رؤيتهما الاستراتيجية للصراع في الشرق الاو,normal,Oman
251,بدك تعمل برنامج ينجح؟ حكي عن جبران باسيل مياومو الإعلام,normal,Lebanon
252,كيف بيقدر هالحكم يعلك ويصوفر؟,normal,Lebanon
253,البلد عم ينهار بوجود العهد القوي وليكو عالهبيلة العوني وين راسوا,hate,Syria
254,هيييششش هيييشششش,abusive,Libya
255,منذ الثامنة صباحاً و أنا أتابع خبراً عن تطورات قضية خاشقجي على قناة الجزيرة،و لسة الخبر ما خلص حتى هازهي اللحظة,normal,Egypt
256,واضح ان السيد نصرالله الليلة بكلامه يرمم العلاقة مع التيار الوطني الحر,normal,Jordan
257,وهذا ردا على شِعرك وشَعرك يا اصلع وزارع الشعر المستعار,abusive,Iraq
258,الله يلعنك ويلعن الي ما بيلعنك,abusive,Syria
259,فيلم فاشل يا تعول الأفلام والكاميرات المعطلة,abusive,Iraq
