sentID.BTEC,sent,sentiment
259,"اغسله بالشامبو وقم بتصفيفه كم هو الآن , من فضلك .",neutral
261,عندما تصل هناك أسأل شخص آخر ، من فضلك .,neutral
263,من فضلك أخبرني بأسرع طريقة للوصول إلى سان فرنسيسكو .,neutral
267,هل أستطيع الحصول على مفتاح الحجرة رقم اثنان خمس عشرة ؟,neutral
268,معذرة ، هل يمكنك أن تلتقط صوراً لي ؟,neutral
269,فقط أكتب رقم غرفة ووقع هنا .,neutral
271,اللون مقبول ، لكن المقاس غير صحيح . هل من الممكن أن تقوم بتغيرها في خلال ساعة ؟,neutral
272,سنكون في انتظارك في ذلك اليوم .,positive
274,لدينا ما يكفينا للاستمرار لمدة يومين .,positive
275,لا أستطيع أن أفهم ذلك .,negative
277,كيف أستطيع أن أرجع مرة أخرى إلى وجهتي والمكان المقصود ؟,neutral
278,هل هذا معفى من الضرائب ؟,neutral
279,حسناً . إن عليهم أن يقوموا بلعب أدوار إضافية حتى يتم إنهاء حالة التعادل .,neutral
280,أريد الامتداد أربع وعشرون ، من فضلك .,neutral
281,هل يمكنك أن تتهجها ؟,neutral
285,تفضل هذان دولاران . احتفظ بالباقي .,neutral
286,متى الغداء ؟,neutral
287,أسف هذا كثير بالنسبة لي ؟,negative
288,من أين أبدأ كي أصل إلى ميدان ينيون ؟,neutral
290,يمكن أن تستفسر من مكتب التأجير الموجود هناك .,neutral
293,هيه ، جاين . هل يمكنكما أخذ كل الأشياء إلى عمال النظافة ؟,neutral
296,أنا في إجازة .,positive
298,لا . أنا أخطط لزيارة باريس في طريق عودتي إلى وطني .,neutral
299,هل ستأخذها معك أم سيكون علينا أن نرسلها ؟,neutral
301,حدث مؤخراً انتشار في خبراء الطعام ، أليس كذلك ؟,neutral
302,قد حدثت منذ حوالي ست ساعات من الآن .,neutral
303,رحلة الخطوط الجوية دلتا رقم واحد واحد اثنان . تم تأخير موعد الركوب .,neutral
304,هل يمكنك أن تعطني اثنين لليلة ؟,neutral
305,هل يمكن أن تكتب لي بلاغ عن سرقة شركة التأمين الخاصة بي ، من فضلك ؟,neutral
306,بما أنني غير ماهر باستخدام الكاميرا . فأنا أعتقد أن كاميرا سهلة الاستعمال ربما تكون الأفضل لي .,positive
307,هل هذا هو الرصيف الصحيح لنيويورك .,neutral
308,استمتع بإجازتك .,positive
312,من فضلك أعطني بعض الشاش .,neutral
313,أريد بطاطس مشوية وعليها قشدة حامضة الطعم ، من فضلك .,positive
314,نعم ، كل عشر دقائق .,neutral
315,واحد هامبرجر وواحد شيز برجر ، من فضلك .,positive
319,كم تتقاضى لتطبيع صور الفيلم ؟,neutral
320,كلا منا يريد أن يحاسب على وجبته .,neutral
322,سأدفع الفاتورة صباح غد .,neutral
323,إني ذاهب إلى هناك ، أيضا . ما رأيك أن نأخذ سيارة أجرة معاً ؟,neutral
324,تفضل كرسي وخذ راحتك . هل أتي لك بشيء لتشربه ؟ قهوة ، شاي أم صودا ؟,neutral
325,أنه شيء رائع منك أن تقول ذلك .,positive
326,المكان كان على كرسي في البهو .,neutral
327,لحم بقري مشوي ، من فضلك .,neutral
329,ستكون المائدة جاهزة ؟,neutral
331,هل لازال متاح لي أن أغير طلبي ؟ أفضل سمك موسى بدلا من محار الصخر .,negative
333,من فضلك غير هذه الينات إلى جنيهات .,neutral
336,يالها من عملية لاستئصال الزائدة الدودية ؟,neutral
338,هل سوف تعطيني الفواتير بالتفاصيل عن العلاج الطبي ؟,neutral
346,أريد قاموس جيب ، من فضلك .,positive
349,حسناً ، أنا لا أعلم .,neutral
350,مبروك ، علمت أنه قد تم ترقيتك إلى نائب رئيس .,positive
351,مساء بعد غد .,neutral
352,أنا أعيش في جنوب اليابان .,neutral
353,تذكرة ذهاب وعودة إلى شيكاغو ، من فضلك .,neutral
355,هل تحب أن تتناول مع البيض لحم خنزير مملح أو لحم من فخذ الخنزير ؟,neutral
358,للدراسة .,neutral
359,من فضلك ، أسرع .,positive
360,"لشخصين عند الساعة السابعة , الاسم وتاناب .",neutral
364,التكييف لا يعمل .,negative
365,أنها هكذا كل يوم اثنين .,neutral
366,"من فضلك اذهب على قاعة المغادرة الدولية , أتمنى لك رحلة سعيدة .",positive
367,هل لديك أية رحلات إلى باريس عبر قطار يوروستار ؟,neutral
368,ساعتي . كانت ساعة سيكو رقمية .,neutral
369,لقد أحضرت الشهادة الطبية لطبيبي من اليابان .,neutral
370,يسعدنا أن نقدم لك الشراب الذي تريده متبوعاً بالغداء . دليل كامل بالمشروبات التي نقدمها على رحلتنا موجودة في دليل المعلومات الخاص بمجلتنا .,positive
373,هل تعيش بالقرب من هنا ؟,neutral
374,هل يمكنك أن ترسلها إلى اليابان ؟,neutral
375,أين محل الهدايا ؟,neutral
379,هل يمكن أن أرد عليك يوم الجمعة ؟,neutral
380,"حسنا , دعني أتثبت من المفقود والموجود . أي نوع من الكاميرات هي ؟",neutral
381,أنا أسف جدا ، نحن نجهز لك الغرفة التي طلبتها .,negative
383,"أوه , أنها تظهر محطات مترو الأنفاق ومحطات الحافلات , هل لي أن أحتفظ بها ؟",neutral
384,آه لقد فقدت شبزوكي .,negative
386,أنا على الطريق الرئيسي بجانب خليج موروا .,neutral
389,نعم ، نحن لدينا . منهج نصف يوم ، ومنهج ليوم كامل .,neutral
390,أحبذ حلق .,positive
391,أريد منبه ، من فضلك .,neutral
392,أريد إلغاء حجزي ، من فضلك .,negative
394,ما هو نظام الاسترداد ؟,neutral
397,الإضاءة لا تعمل .,neutral
398,بالمناسبة ، اسمي هيروش إيجيما .,neutral
400,ما هو فارق التوقيت بين طوكيو وهنا ؟,neutral
401,"هذا القطار يتوقف في لاك فورست , أليس كذلك ؟",neutral
403,كم السعر الإجمالي ؟,neutral
404,شكراً يا سيدي .,positive
405,تقدم للأمام اتجه يمنياً عند الناصية الثالثة .,neutral
407,أشعر بألم حاد في معدتي .,negative
408,معظم اليابانيين يأكلون الأخطبوط والحبار .,neutral
411,هل رأيت ذلك ؟,neutral
412,أنها هدية . هل يمكنك أن تقوم بلف هذه الهدية لي .,positive
414,مساء الخير ، السيدة كنت . لم نلتقي منذ زمن بعيد .,neutral
416,"هل يمكنني الحصول على تذكرتين درجة ثانية لشيكاغوا , من فضلك ؟",neutral
417,أنا أسعد .,positive
419,لقد ذهبت إلى نيويورك .,neutral
422,أود أن أغير حجزي إلي الرحلة الجوية رقم اثنان صفر خمسة في الثاني من أكتوبر .,neutral
423,ما هو رقم الرحلة الجوية ؟,neutral
426,أين طاولة التسجيل الخاصة بشركة دلتا ؟,neutral
427,هل هذه وجبة منخفضة الصوديوم ؟,neutral
429,هذا البند غير مسموح به .,negative
431,أعتقد أننا نستطيع . ها هي ورقتك .,positive
432,"ما هو أخر شئ خلعته من ملابسك , قبل أن تذهب للنوم ؟",neutral
437,لا ، سوف أخذها خلال فترة إقامتي .,neutral
438,هل هو ثابت اللون ؟,neutral
439,هل هذه خاصية خاصة بهذا الحي ؟,neutral
440,أريد بعض البسكويت .,neutral
442,واحد لنيويورك ، من فضلك .,positive
446,لعدة أيام قليلة .,neutral
447,الثاني من على اليسار .,neutral
448,يبدون في حجم صغير جداً .,negative
452,كيف كانت صعوبة الجولات ؟,neutral
454,"أريد مقعد بالقرب من النافذة , من فضلك .",neutral
456,هل أستطيع أن أركب القطار بتذكرة اشتراك ركوب القطار الأوروبي ؟,neutral
457,كم تستغرق كي تصل إلي اليابان ؟,neutral
458,هل لديك خرائط للطرق ؟,neutral
459,أو ، نعم . لقد قرأت عنه في الدليل .,neutral
461,لقد طلبت ثلاثة أكواب من الشاي . لكن لم يأتي ألا أثنين فقط .,negative
462,"الأجهزة الكهربائية رخيصة جداً , لكن مصاريف الأكل والسكن مرتفعة جداً .",negative
463,سأتناولها بالخارج .,neutral
465,غالباً ما أخذ مقاس اثنتي وعشرين في اليابان .,neutral
466,ما هي ساعات عمل متحف الفن ؟,neutral
470,أين يجب أن أدفع أدفع ؟,neutral
471,"هذا الكارت , حسناً ؟",neutral
475,هل هذه هي أول رحلة خارجية لك ؟,neutral
477,أيهما الخاص بمنهج المبتدئين ؟,neutral
479,بالتأكيد هذا البلد به أكثر من نوع من الفاكهة .,neutral
480,أريد التثبت من هذه الحقيبة .,positive
482,هل هناك وجبات في مكان التزلج فوق هذا المنحدر ؟,neutral
483,معذرة ، لقد أغلقت الباب وأنا بالخارج ، هل من الممكن أن أحصل على مفتاح أخر ؟,neutral
485,حول هذه الدولارات الأمريكية إلي الين ياباني ، من فضلك .,neutral
487,من الصعب قول كلمة وداعاً .,negative
488,هل هذا مكتب الاستقبال ؟ هل يوجد عيادة قريبة ؟,neutral
489,معذرة ، هل لي أن أستفسر منك عن أسم طبقك ؟ إنه يبدو لذيذاً .,neutral
490,أنهم يألمومنني .,negative
492,أية بوابة أتوجه إليها بعد ذلك ؟,neutral
493,هل عشرة دولارات ستكون كافية للذهب بالتاكسي ؟,neutral
495,أعتقد أنها كانت ممتازة . تمثيل جيد وحبكة جيدة .,positive
496,يا ، شكراً جزيلاً .,positive
497,لم تعجبني هذه الحجرة . هل من الممكن أن أرى حجرة أخرى ؟,negative
498,أنها أحدث موضة هذا الصيف .,neutral
499,أذهب بي إلى وسط المدينة ، من فضلك .,positive
502,هل لي أن أؤجر سيارة ؟,neutral
503,أنه ذو مذاق غريب .,negative
505,قم بإصلاحها أثناء وجودي بالخارج من فضللك .,negative
507,هل لديكم وجبات خفيفة ؟,neutral
508,من فضلك تحدث ببطء .,neutral
509,سوف أحضر متأخرا ساعة .,negative
511,أنا كن .,neutral
512,"نعم . انتظر , سوف احضر لك واحدة .",neutral
513,نادل .,neutral
514,هل ستمطر طوال هذا الأسبوع ؟,neutral
516,"نصف زجاجة , من فضلك .",neutral
517,هل لديهم عروض حية ؟,neutral
523,هل بإمكاني رؤية هذه الحقيبة ؟,neutral
524,هل لديك شيء آخر ؟,neutral
525,أنت بحاجة للراحة .,neutral
528,من فضلك إملأ بطاقة الوصول التالية واستمارة الجمارك .,neutral
530,هل هذه السيارة متجهة إلى سيتل ؟,neutral
531,هل يمكنني دفع جزء من الرسوم الآن ؟,neutral
532,هي طبيعي أم اصطناعي ؟,neutral
533,هل ستنتظرني هنا ؟,neutral
535,آه شكراً كنت أبحث عنها منذ قليل .,positive
538,نقداً أم على بطاقة الائتمان ؟,neutral
539,أنا غريب تماماً على هذا المكان .,negative
540,ليس تماماً . فقط شيء ما غير غالي الثمن .,neutral
541,هل يمكن أن يتم غسيلها في المغسلة أم يدوياً في المنزل ؟,neutral
542,أحتاج علبة ألوان مائية من فضلك .,neutral
543,آسف . ماذا كنت تريد ؟,neutral
544,أود أن أغير الميعاد إلى التاسع عشر من مايو .,neutral
545,من فضلك وقع هنا . وهذه فاتورة بمصروفاتك .,positive
546,أريد بعض الجوارب الحريمي .,neutral
547,احتاج بعض لحوم الضأن .,neutral
548,هل تبحث عن شيء ما ؟,neutral
549,أود أن تقلني الحافلة المتجهة إلى محطة بين فأي الحافلات أركب ؟,neutral
551,أربع ليالي .,neutral
553,أريد بعض الجوارب الرجالي .,neutral
556,سعراتها الحرارية منخفضة جدا . فقط 30 سعر .,neutral
557,أريد أن أحجز غرفة .,neutral
558,من أي مكان في اليابان أنت ؟,neutral
560,لسوء الحظ هو مشغول جداً في ذلك اليوم .,negative
561,في هذه الحالة ، أنصح بهذه الواحدة .,positive
563,خدمة حجرة .,neutral
564,انتبهوا من فضلكم .,neutral
565,هل تستطيع أن تخفض سعرها لوجود بعض البقع بها ؟,neutral
567,هل لديك أية طوابع تذكارية ؟,neutral
568,هذه غرفة ثلاثة سبعة عشر . يمكنني أخذ بطانية أخرى ؟,neutral
569,هل تستطيع أن توصلني إلى المحطة في خمس عشرة دقيقة .,neutral
570,نحتاج رهن للعربة .,neutral
571,ارتطم بي شخص وبعد ذلك اكتشفت أن محفظتي قد سرقت .,negative
572,لا يوجد أماكن شاغرة بالغرف ذات السرير الواحد ولكن توجد أماكن شاغرة بالغرف المزدوجة .,neutral
573,هل هذه التذكرة سارية فقط لليوم المحدد ؟,neutral
575,متى تصل إلى ميلانو ؟,neutral
576,هل لديكم شخص يتحدث اليابانية ؟,neutral
577,ما هي المحطة التي تذاع عليها الموسيقي الشعبية ؟,neutral
579,شركة الخطوط الجوية دلتا .,neutral
580,أريد إبريق قهوة .,neutral
581,هل تحتوي على حمام ومرحاض ؟,neutral
582,الوقت انتهى .,neutral
584,سمعت أنا السيد يامادا عنده ولدان .,neutral
586,أود أن أستأجر قارب شراعي .,neutral
588,هل بإمكانك عمل الأطباق في وقت لاحق ؟,neutral
589,أريد موقد غاز .,neutral
591,هل يمكنك تغيير الدولارات الأمريكية إلى جنيهات إسترلينية ؟,neutral
594,بالتأكيد يا سيدي . ما اسمك ؟,neutral
596,لست مرتديا للزي الرسمي .,neutral
597,ارجوا أن تحضر المرة القادمة فقط .,neutral
599,أنا غير متأكد إذا كنت قد حزمت ملابس كافية لرحلة مدتها ثلاثة أيام .,negative
600,دولاران لكل واحدة .,neutral
604,لقد تأكدنا جميعا من أن الكراسات قد أرسلت إليكم عن طريق البريد .,neutral
605,ثمة عطل ما بالكاشفات الخلفية .,negative
607,أرني بعض القفازات الجلدية من فضلك .,neutral
608,لقد تعطلت العربة . من فضلك أرسل شخص لإصلاحها .,negative
609,هل بإمكانك أن تزكي لي كتاباً مصوراً لطفل يبلع من العمر 6 سنوات ؟,neutral
610,هل من الممكن أن تحفظ أشيائي الثمينة من فضلك ؟,neutral
611,مرحباً هاري . أشكرك على دعوتك لنا .,positive
612,حسناً ، أود أن أجرب النبيذ الأبيض .,positive
614,إنهم في السينما حتى وقتنا هذا .,neutral
616,معي بها حوالي ألف دولار .,neutral
619,خطئي .,negative
621,احتاج لبعض مشابك الغسيل .,neutral
623,أية أقراص مدمجة مستوردة ؟,neutral
625,سوف ادرس المحادثة بالإنجليزية .,neutral
627,هل قرأت أية كتب جيدة حديثاً ؟,positive
629,سوف أقيم مع صديق في نيويورك .,neutral
631,إذا سأل أحد عني فأخبره بأني سوف أكون بالمقهى .,neutral
632,أنا متأكد أني وضعتها بالجيب الداخلي للمعطف .,neutral
633,هل عندك مكان من الممكن أن أترك فيه أمتعتي ؟,neutral
634,أتيت إلى هنا في عمل .,neutral
636,هل تعرف أية مدرسة غوص جيدة ؟,neutral
637,كم يكون السعر شاملاً الضرائب ؟,neutral
638,أعطني بعض المناديل الورقية .,neutral
639,الشقة المجاورة كثيرة الضوضاء .,neutral
640,نعم ، دكتور كريبس لا يفحص أي مريض بدون موعد مسبق .,neutral
641,هل يمكن أن تخبرين باسم ورقم الطرف الذي تريد الاتصال به ؟,neutral
642,هل هذه هدية ؟,neutral
643,هل ستدفع لي شركة الطيران لشراء بعض الاحتياجات الشخصية الأساسية ؟,neutral
645,هل هذه متجه إلى فندق جراند ؟,neutral
646,لا يوجد أحد هنا بهذا الاسم .,negative
647,"أين رجل الشرطة , من فضلك ؟",neutral
648,هل لي أن اقترض بعض الأشرطة اللاصقة ؟,neutral
650,أرغب في غرفة بحمام .,neutral
652,لم يخرج من الماكينة شيء .,neutral
653,هل هذا معه ضمان ؟,neutral
655,ما هو تشخيصك ؟,neutral
656,إنها بنهاية الممر الموجود بالطابق السابع . أركب المصعد الموجود على يمينك من فضلك .,neutral
659,"نحن في محطة "" جونز ستريت "" .",neutral
660,لم أفكر أبداً في الذهاب إلى الحفلات الموسيقية الكلاسيكية عندما كنت في اليابان .,neutral
666,هل يمكنك وصف هذا الطبق لي ؟,neutral
667,كان يفترض أن تسافر على الطائرة رقم ثمانية اثنان صفر التي أقلعت منذ خمس عشرة دقيقة . حسنا . بإمكاني تنظيم رحلة أخرى .,neutral
668,إنها هنا . مقاعدكم تقع بالقرب من هنا .,neutral
670,هو في رحلة عمل حتى يوم الجمعة القادم .,neutral
671,أنا وزوجتي سعداء جداً لأنك قادم لتقضي معنا نهاية الأسبوع حتى تجرب الحياة الأمريكية في الريف .,positive
672,إنها التالية من على اليمن .,neutral
673,شخص ما فتح الطرد الخاص بي .,neutral
674,نعم من فضلك . اسمي كيروساوا . حتى متى يمكنك أن تحتفظ بتذكرتي ؟,positive
676,من أين يمكنني شراء تذكرة لنقلى إلى المكان الذي أريده ؟,neutral
677,ستمائة دولار كل شهر بالإضافة إلى شهر مقدم وقيمة شهر آخر قيمة سمسرتنا .,neutral
678,هل تفضل المعطف ذو الصف الواحد من الأزرار أم ذو الصفين ؟,neutral
679,"آوه , الأمر بسيط ، هل أنت هنا ، على أية حال .",neutral
680,شركة الخطوط الجوية اليابانية ، طائرة رقم واحد اثنان ثلاثة .,neutral
681,أرغب في شراء شامبو .,neutral
683,هل بإمكانك أن تخبرين متى نصل إلى مجمع الخدمات العامة .,neutral
684,سوف أعاود مرة ثانية بالباقي لك .,positive
685,لا أنا لا أفعل .,neutral
686,يا لها من قطعة من الخزف . قيمة هذا الطبق ثلاثين دولارا ؟,negative
687,هل لديك جاكيت جميل بسعر يبلغ قدره حوالي ثلاثين دولار .,positive
688,ـ أين أقرب محل جزارة ؟,neutral
690,صحيح . هل لديك أية ردود فعل ثانوية أو نفور ؟,neutral
691,بمجرد النظر إليها تبدو وكأنك قد التقطت بعض العدوى منها .,negative
692,"هل بإمكاني أخذ إيصال استلام , من فضلك ؟",neutral
693,يوجد ثلاثة منا .,neutral
694,أعرف . هل تتذكر كم دفعت لتذكرتك ؟,neutral
695,هلاّ شاركتني الشراب ؟,neutral
696,ما هو رقم غرفتي ؟,neutral
698,هل يمكنني أخذ مقعدان من مقاعد الدور الثاني لهذا المساء ؟,neutral
