sentID.BTEC,sent,sentiment
416,ممكن نحصل زوز تذاكر درجة تانيه لشيكاغو، لو سمحت؟,neutral
419,اني مشيت لي نيويورك.,neutral
423,شن رقم الرحله؟,neutral
442,واحد لي نيويورك، لو سمحت.,positive
446,لشوية ايامات تقريبا.,neutral
447,التاني علي اليسار.,neutral
471,هدا الكرت، تمام؟,neutral
488,هل هدا مكتب الاستقبال؟ في عيادة قريبه من هنايا؟,neutral
493,زعمه عشره دولار ساده للتاكسي؟,neutral
503,طعمته غريبه.,negative
512,ايه. استنى، توا انجيبلك واحد.,neutral
516,نص شيشه، لو سمحت.,neutral
540,يعني. اي حاجه مش غاليه.,neutral
548,اتدور في حاجه؟,neutral
551,أربعه ليالي.,neutral
553,نبي شوية شخاشير.,neutral
565,تقدر تنقص في سومها لانه فيها شوية بقع؟,neutral
571,في راجل خبط فيا. بعدها لاحظت ان تزداني اختفى.,negative
599,اني مش متاكد اني حطيت حوايج تسدني لرحلة تلاتة أسابيع.,negative
612,نبو نجربو النبيذ الابيض.,positive
631,كان اي حد سأل عليا، قوللهم حنكون في القهوه.,neutral
632,أني متاكد ااني كنت حاطه في الجيب الدخلاني متاع كبوطي.,neutral
641,هل ممكن ناخد اسم و رقم الجهة الي انت تكلم فيها؟,neutral
643,هل الخطوط حتدفعلي باش نشري شوية حاجات شخصية؟,neutral
650,نبي دار فيها بانيو.,neutral
652,مافيش شي طلع من الماكينه؟,neutral
667,كان من الفروض تاخد الرحلة رقم تمانيه اتنين صفر، الي طلعت خمسطاش دقيقة فاتت. لكن تمام. نقدر نرتبلك رحلة تانيه.,neutral
673,في حد فتح الطرد متاعي.,neutral
679,لا لا مافيش حاجه. انت هنايا، في جميع الاحوال.,neutral
680,الطيران الياباني، رحلة رقم واحد اتنين تلاته.,neutral
681,لازم نشري شامبو.,neutral
683,ممكن تقولي لما نوصلو للمركز المدني؟,neutral
688,وين أقرب جزار؟,neutral
703,نبو نقعدو أربع ليالي من يوم واحد أغسطس.,neutral
708,شن اسمها الورده هديكا؟,neutral
719,خمسطاش سبتمبر هو يوم احترام كبار العمر.,neutral
723,مافيش صابون في داري.,negative
741,في حاجه زعمه نقدر ناخدها للطفح هدا؟,neutral
742,هل تقدر تغير طريقة التعبير للي قلته توا؟,neutral
761,قداش مازال وقت باش نقدر نطلب؟,neutral
773,ممكن تعلي صوتك شويه، لو سمحت؟,neutral
777,قداش حاتاخد وقت قبل ما تطلع؟,neutral
786,وين نلقى المعلومات الرياضيه؟,neutral
787,اهوا المقاس، المقاس الي نسموه مقاس عادي، حيكون مناسب.,neutral
793,وين حتكمل اللفه، و امتى؟,neutral
848,وين مفروض نغير القطارات باش نمشي لي إدنبره؟,neutral
855,نبي نحط هدا في صندوق ودائع.,neutral
859,وين نقدر نصرف فلوسي؟,neutral
897,هل نقدرو نخلو حاجاتنا، من غيرالحاجات الغاليه، في الباص؟,neutral
902,أني نبي نعرف شن هو المبلغ هدا الي في الفاتورة.,negative
917,حندفع خمسين دولار.,neutral
941,توا عرفت شن صار غلط.,neutral
957,معاك أكيد. عندي حجز الليله لطاولة الساعة سته و نص. لكن اني نتأسف أني حنوصل متأخر نص ساعة.,negative
1003,قداش اونصه من الروائح نقدر ناخد من غير جمارك؟,neutral
1007,سياحة بس.,neutral
1010,هو تمام، من فضلك وقع هنايا. كيف تبيه؟,positive
1023,مازال عندك كراسي فاضيات لعرض الليله؟,neutral
1036,نبي واحد كبير.,positive
1037,رقدت خلال فياق السته ونص.,neutral
1038,أني مصوراتي نخدم بروحي.,neutral
1047,التجار يقدرو يبدلو معاك الدولارات بنصائح للكازينو. هاي نمشو؟,neutral
1056,عندنا تقريبا تلاتين نوع من زيوت الحمام.,neutral
1062,العرض حيكون واتي عندك الاسبوع الجاي.,neutral
1074,صحيت. بقداش القوانتي هاد؟,positive
1098,لازم نمشي. حنكلمك بعدين.,neutral
1100,نبي شوية شمالات.,neutral
1122,من وين طلعو هادو حوتات الفراشة؟,neutral
1124,ممكن تغيرلهم لي دولارات، لو سمحت؟,neutral
1139,حني طلعنا محظوظين. عندهم طرف واحد من المقاس اربعة في دكان الا موانا.,positive
1146,هل في ليموزين؟,neutral
1163,هل ممكن نحصل مكامة فياق لغدوه الصبح الساعة خمسة و تلاتين دقيقة؟,neutral
1165,أني نفضل دار هاديه.,neutral
1167,نبي اسيتون للزمالطو الظوافر.,neutral
1183,نبي بطاريه.,neutral
1193,حيكون في فرقه لايف أو دي جي؟,neutral
1194,هل نقدر نأجر معدات الغطس؟,neutral
1199,نبي نحجز دار لأربعه ليالي بداية من يوم اتنين و عشرين ديسمبر.,neutral
1212,هل الشنطة هادي مناسبة للجو؟,neutral
1213,نبي دونت، لو سمحت.,positive
1218,نبي نأجر سيارة اوتامتيك ليومين.,neutral
1224,فاتتني الرحله عشرين اليي ماشيه سان فرانسيسكو.,neutral
1234,بقداش للمطار؟,neutral
1235,مليح. امتى حيكون؟,positive
1276,قداش عمرها بنتك؟,neutral
1312,ممكن تقولي علي هوتبلات رخاص و نظاف؟,neutral
1321,نقدرو نحجزولك دار مريحه في قلعة قديمة بحدا ملعب قولف مشهور.,positive
1329,ننصحك بيه لانه مصنوع من مواد طبيعية ميه في الميه.,positive
1361,هل يوقف القطار في برايتون؟,neutral
1369,ممكن تقولي وين نقدر نحصل تاكسي؟,neutral
1375,زوز تذاكر درجة تانية، لو سمحت.,neutral
1384,نبي نبعت فاكس.,neutral
1394,نبي حديد متاع سفر.,neutral
1396,نقدر نقدملك اي حاجه؟,neutral
1404,يومي؟ لكن معليشي، ممكن توضحلي شن تقصد؟,neutral
1418,نبي واحد يحمل وثائق بحجم الورق العادي من غير ما نحتاج إني أنطبقهم.,neutral
1433,ايه، لكن مش قوي هلبه.,neutral
1434,عندي حساسيه من القطاطيس.,negative
1436,ايه، لازم يكون عندك رخصة سواقه، و رخصة من لجنة التاكسيات و الليموزين.,neutral
1462,تفضل، يا سيد.,positive
1465,مش قادر نحصل اميه سخونه.,negative
1474,نبي نحجز دار لليله.,neutral
1492,لا، هدا من غير الضرائب و حق الخدمات.,neutral
1506,تبي تمشي تتسوق معاي بعد الظهر؟,neutral
1508,اهلا، هدا قفطان حلو هلبه.,positive
1519,توا، مكالمتك اشتغلت، لو سمحت تفضل.,positive
1525,شن رقمها البوابه؟,neutral
1539,شن هو التذكرا المعتاد لي هاواي؟,neutral
1556,نقدر نوصل غادي بالميترو؟,neutral
1560,نبي استشوار.,neutral
1562,هل حنوصلو لاي حاجة و حني نتكلمو بطريقة هادي؟,neutral
1585,أني من النرويج.,neutral
1603,من العشرة للطناش لو سمحت.,neutral
1619,أكيد. خلي نشوف. شكلك انصبت من المرجان، أظني.,negative
1620,للإحتياط، أعطيني رقم الشخص المسؤول.,neutral
1622,هل في طريق سريع؟,neutral
1630,علاش ماجاش أمس للحفله؟,neutral
1637,كان في حادت سيارات.,negative
1650,اسف، الرقم الي عندي طلع غلط.,negative
1653,لو سمحت دخل رقمك السري.,neutral
1663,مش قادر نعدل الصورة.,negative
1668,واحده برجر بالجبنه و عصير ليم، لو سمحت.,neutral
1670,اهو الباسبورت متاعي.,neutral
1682,علاش، صحيت هلبه. اه، ممكن نركب لي فوق؟,positive
1702,نقدر نحصل زوز تذاكر للحفلة الوسيقيه متاع الجمعه الجايه؟,neutral
1718,في راكب تاني غادي قال انه يقدر يغير الكراسي معاك.,neutral
1754,نقدر نزيد نمدد قعدتي؟,neutral
1766,قولي، زعمه في حاجه تستاهل نشوفها قريبه من هنايا؟,neutral
1768,لا، نبي نأجر نص مجموعه من المضارب و كندره.,neutral
1782,ممكن تعلمني لما الشنطة المفقوده تلقوها؟,neutral
1788,شن اسمها الحديقة الوطنية هادي؟,neutral
1791,انخدشت.,negative
1792,وين في مكان كويس للسياحة؟,neutral
1800,ممكن ناخد شوية فاكهة؟,neutral
1834,ممكن نتغدى توا؟,neutral
1837,نبي نصرف الدولارات هادو.,neutral
1867,نبي تاكسي. اني عند التقاطع متاع ساوث ماين و ليبريتي.,neutral
1876,أكيد، تبي كيرلي؟,neutral
1878,هدا مش تفاح هدا خوخ.,negative
1903,حانعطيك وصفه. أعطيها للصيدلية.,neutral
1927,حني نطيرو تلات أيام في الاسبوع، التلات، الجمعه، و السبت.,neutral
1931,هدا غالي، و الا؟,negative
1948,ايه، عندنا. حنجهزوهولك.,positive
1950,ممكن تشدولي شنطتي لغاية الساعة تلاتة؟,neutral
1951,لا لا، نبي ننزل بس.,neutral
1954,نقدر نحجز اجر-سيارة هنا؟,neutral
1968,انت أمريكي؟,neutral
1980,للمكان هدا، لو سمحت.,neutral
1985,سيارتي وقفت.,negative
1988,وين ظل العيون؟,neutral
1993,نبو تركينه هاديه، لو ممكن.,neutral
1997,التاكسي هدا فاضي؟,neutral
1998,هل المحطة هادي اكسبريس؟,neutral
2001,اما ساعه مفروض انجي؟,neutral
2003,نبي شيشة صغيرة من النبيذ الابيض.,neutral
2005,اه. ممكن ناكل وجبتي بعدين؟ انحس في روحي مش كويس توا.,negative
2025,الحقيقة، عندي اخبار. حنتزوج.,positive
2033,اي بناطلين تانيات؟,neutral
2035,نقدر نحصل برنامج؟,neutral
2052,في حد خش لداري أمس الليل.,negative
2055,ترا وريني الحوته الي شفتها اليوم في البوم الصور، لو سمحت.,neutral
2083,شوف التعليمات الي علي شكارة الماكلة المفرغه من الهوا.,neutral
2086,نبي فلوس ورق.,neutral
2100,هو خنب شنطتي و هرب.,negative
2119,ماعندكمش دروس تجريبيه؟,neutral
2147,من وين نقدر نشري طوابع بريديه؟,neutral
2148,أني من بريطانيا.,neutral
2156,لازم نتاكد منه مع زوجتي.,neutral
2161,نبي نرجع فلوس هدا.,negative
2179,في تلفون عمومي قدام البنك هاداكا.,neutral
2180,حنوصل يوم تسعة مارس و نسافر يوم أربعطاش.,neutral
2205,هدا شويه غالي، و الا شن رايك؟,negative
2235,عندك الكعب؟,neutral
2236,وين محطة الباص؟,neutral
2238,خاطرك في حلويات؟,neutral
2302,تتكلم؟,neutral
2306,نفس الشي ليا، لو سمحت.,neutral
2318,طلبيتي ما وصلتش.,negative
2324,في هلبة عيون اميه سخونه.,neutral
2329,ممكن تصرفلي خمسين الف ين للدولار أمريكي.,neutral
2338,هدا تمام معاي. في الحقيقة نبي ندخن.,positive
2347,وين نقدر نأجر عدة تزلج و كنادر؟,neutral
2353,هل نسيت مشروباتنا؟,negative
2368,تقدر تبعتهالي لعنواني في اليابان عن طريق تلقيط الطرود الدولية البريدية؟,neutral
2381,نبي طاسة نبيذ أحمر.,neutral
2389,الا إذا كانت متاعك. ها ها، نكته صغيرونه.,neutral
2401,طبعا. كيف نقدرو نساعدوك؟,neutral
2412,في عندنا بيرة، ويسكي، براندي، جين، فودكا و نبيذ.,neutral
2425,بطاقة تعريف. اوه، تمام. الباسبورت اوكي؟,neutral
2428,داري رقمها تلاته ستة و عشرين. ممكن تاخد حوايج الغسيل متاعي؟,neutral
2440,حنشوف كان اي واحد منهم يجيني.,neutral
2441,نبي غلاية اميه.,neutral
2445,جيبلي شوية جبنة مبشوره.,neutral
2462,يقدرو يكونو السواري نظاف مع غدوه الصبح؟,neutral
2476,ممكن تخليه يعاود يكلمني؟,neutral
2490,علاش إماله؟,neutral
2492,عفوا. في مكتبة قريبه من هنايا؟,neutral
2496,أظني انت درت حاجة غلط. الدار مدفوعه مسبقا. اهو الواصل.,negative
2505,الباص غادي.,neutral
2516,نبي زوز رولات من ايزو ميه، فلم ملون، ستة و تلاتين صوره، من فضلك.,neutral
2519,نبي نصرف الشيك هدا متاع سبعين دولار.,neutral
2521,نبي طوابع لعشرة كروت بريديه لليابان، من فضلك.,neutral
2528,في اي بنوك جنب المحطة؟,neutral
2531,أظني في حاجة غلط في الفاتورة.,negative
2552,هو هنايا بالضبط.,neutral
2557,واحده هامبورجا بالجبنه برا.,positive
2578,توا معاش تقدر اتدير اي خدمة تصميم من غير كومبيوتر .,neutral
2591,اجري.,neutral
2601,في تمزيقه هنايا في سوريتي. تقدر تخيطهالي، من فضلك؟,neutral
2613,شن السعر للمانشتسر؟,neutral
2643,ممكن تسلفني كابل تقوية؟,neutral
2644,وين نقدر نشري حصيرة بحر؟,neutral
2670,إماله، ممكن اتديرلي حجز جديد.,neutral
2676,أعطيني ستيك لحم الحلوف، لكن مش غليظ زي هدا.,negative
2678,حني جايين الساعه سبعة.,neutral
2687,لما نشوف أسعار هكي رخيصه، تحسه غباء انك تشري اي حاجه من اليابان.,negative
2690,اسطواناتي انخنبو، حتى هما.,negative
2695,طربوش جيلاطي فانيليا، لو سمحت.,positive
2702,أني معاك. مفروض تولي طبيعية جدا.,neutral
2704,رد بالك من الفتحه، رد بالك من الفتحه، بعدين جنب الابواب، لو سمحت.,neutral
2707,محتاج بطاقة مصرفيه.,neutral
2708,اهوا الرقم.,neutral
2715,قولي علي مكان كويس على هدا النهر، لو ممكن.,neutral
2726,ممكن تعطيني تقرير الحادث.,neutral
2729,لا، شكرا توا.,neutral
2734,اوكي، من فضلك اقعد في الطابور. السيد ناكاجيمش، الانسة سايتو شكلها ما تردش علي المكالمة. تبيني نكلمها بعد مدة؟,neutral
2736,ايه ممكن، لكن لازم نوزنو كل واحد بروحه.,neutral
2747,تبان غريبه شوية.,neutral
2748,وين مكان استلام الشناطي متاع الطيارة رقم سبعة صفر تلاته؟,neutral
2760,في حاجة غلطة في الشدة متاعك.,negative
2765,زعمه تفسد؟,negative
2772,لا، شكرا. نفضل اني معاش نشرب خلاص.,neutral
2808,ممكن تقولي علي شوارع مناسبه للتسوق.,neutral
2811,الباص هدا يمشي لهوتيل الهيلتون؟,neutral
2816,توا، هادي اللوحه مميزة هلبه. هي لي تسوروتارو كاتاوكا. فنان معروف في العالم كله.,positive
2850,عندي تقدير عالي للموسيقى الكلاسيكية.,positive
2851,نقدر نعزمك علي العشاء اي وقت تاني؟,neutral
2862,تمام. شن اسم الطرف التاني ورقمه، من فضلك.,neutral
2871,عفوا. خليني نطلع، لو سمحت.,neutral
2878,ممكن تنادي علي موظف يتكلم ياباني؟,neutral
2898,حني نزوروا في اقاربنا ديمه.,neutral
2939,ميكي هاياكاوا. هادي دار رقم سبعه صفر اتنين.,neutral
2945,لازم نقعد هنايا الليله، و الا؟ ممكن تساعدني نحجز دار في هوتيل؟,neutral
2947,مفروض ما تعطلش. خمسطاش دقيقة بالكتير.,neutral
2960,ممكن تقولي قداش تكلفة المكالمه هادي؟,neutral
2964,تمام، ممكن تقوللها اني كلمت؟ حنعاود نكلم تاني بعدين.,neutral
2973,هل في جولة صباحيه؟,neutral
2982,تصرفو في عمله اجنبيه؟,neutral
2983,الميزانية متاعنا خمسين دولار لينا حني التلاتة.,neutral
2990,وين نقدر نشري رولة فيلم؟,neutral
2995,عندكم بيرة يابانيه؟,neutral
3001,نبي لبسة عومان مقاس صغير، لو ممكن.,positive
3016,نبي نسجل الشناطي متاعي.,neutral
3029,هادي الانسة كاوازو الي في الدار رقم سطاش حداش.,neutral
3030,عفوا.,positive
3038,مافيش.,neutral
3040,اما أهم عندكم انتو اليابانيين، يوم راس السنة او يوم الكريسماس؟,neutral
3041,رقم كرسيك تنين و تلاتين ايه. بعدين، برا طول في نهاية الممر هدا. هو الكرسي الي جنب الروشن.,neutral
3073,دقيقة بس، من فضلك.,positive
3109,لو سمحت عبي تقرير الرياح.,neutral
3111,مانفهمش اللهجة الأمريكيه، أني نتكلم انجليزي بريطاني.,neutral
3120,من أمس.,neutral
3129,يشمل تامين الصدمات والمسئولية القانونية.,neutral
3134,ريحت علامة الاستلام متاعي.,negative
3152,عندك رشقات موديلات نزيكه؟,positive
3155,أني نكلم فيك من تلفون عمومي في دكان مايسييز.,neutral
3170,هادو كبار هلبه.,negative
3176,قداش حق التدريس في الساعة؟,neutral
3179,السيدات و الساده، في طيارتنا اليوم، عندنا مضيف يتكلم ياباني و تقدرو تعرفوه برشقة العلم الي لابسها. اذا تعرفو حد يبي مساعده لغويه، قولولنا.,neutral
3182,في عندك حقبة زمنيه معينه تفضلها للفن؟,neutral
3185,من فضلك راجعه تاني.,neutral
3195,برا طول جنب النهر تقريبا نص ميل. حتلقى الحديقة.,neutral
3201,لا، هادو يعيشو هلبه.,negative
3207,اوكي، حنبعتهالك لي لاس فيغاس.,neutral
3209,أني ندور في فانيليات متاع جري.,neutral
3220,تبي اي حاجة تشربها من البار؟,neutral
3222,من هنايا من فضلك. خود الاصنصير هدا.,neutral
3238,أحسنلك تركب القطارالساعة تمانيه و نص.,neutral
3267,في صالة سينيما قريب من هنايا؟,neutral
3269,توا موسم المحار، فاحيكون مليح.,positive
3279,نبي مع ساعد يد تانية.,neutral
3284,حنسجل دخول مع حوالي التسعة في الليل.,neutral
3285,تأخر الوقت. لازم نمشي توا.,negative
3289,أنا ما استعملتش خدمة الغسيل بتاعك. ممكن تعاود تشوفه مرة أخرى؟,negative
3292,نبي شاهي، من فضلك.,neutral
3295,لا، مافيش.,neutral
3304,هل هادي اخر محطة؟,neutral
3318,خلي نكلموه.,neutral
3323,هل هدا حار؟,negative
3334,وين ممكن نلقى باص رحلات سياحيه؟,neutral
3335,ايه، نبي نشوف معالم المدينة.,positive
3351,في هلبه سواح حوالين المبنى، شكلهم متجمعين باش يشوفو شن صاير.,neutral
3359,شكرا علي ضيافتك.,positive
3375,الصدق أحسن سياسة.,positive
3385,ممكن تنوضني الساعه سته، لو سمحت؟,neutral
3392,قداش تكلفة نص نهار؟,neutral
3397,اني كنجي.,neutral
3402,تعرف اي امكان كويسه نقدر نشوفها في شيكاغو؟,neutral
3404,باه، مدام انتو الزوز مصرين، توا نمشي معاكم.,positive
3413,ممكن تغيرهولي بنفس النوع لكن واحد تاني، لو سمحت؟,neutral
3446,نبي ندير حجز للساعة تلاته ونص العشيه.,neutral
3489,صندوق الخزنه، لو سمحت.,neutral
3502,من فضلك اختار النبيذ المناسب.,neutral
3512,نبي مكان صغير.,neutral
3522,هل لازم نخلص البنزينه؟,neutral
3557,خناب. شدوه.,neutral
3562,حني قاعدين نستنو في صحابنا باش ايجو.,positive
3572,من فضلك عطيني شوية رقاق.,neutral
3619,كيرلي ضيق، لو سمحت.,neutral
3628,هي ضئيله و لطيفه.,positive
3638,شن الاوبرا متاع اليوم؟,neutral
3640,مقلي، لو سمحت.,positive
3644,غسيلي مازال ما رجعوهوليش.,negative
3649,بالمناسبة، انت فاضي السبت الجاي؟,neutral
3667,باه، اماله، شكلنا حننسجمو مع بعض.,positive
3669,عاملتني تقول شحات.,negative
3683,فهمت. باه، تقدر تساعدني في مشكلة تانيه؟,neutral
3685,تقدر اتدير عدسات طبيه للنظارات الشمسيات هادو؟,neutral
3698,حناخد زوز من هادو.,positive
3705,يهبل الكلب. شن نوعه؟,positive
3721,طيحت شوكتي. ممكن تجيبلي واحدة تانيه.,negative
3742,هدا كان جو مليح.,positive
3747,طبعا. برا طول و لف علي اليمين في التقاطع التالت. حتلاقه علي يمينك.,neutral
3765,عندك أفلام لشرائح ملونات؟,neutral
3780,تعرف كاثي؟ هادي حفلة عيد ميلادها.,positive
3789,عندك جدول الألوان؟,neutral
3792,نقدر نخلص بشيك سياحي؟,neutral
3806,لكن، يا راجل، كيف نعرف انه هو هدا الشي الحقاني؟,neutral
3825,نقدر ناخدها من غير ضرايب؟,neutral
3829,ما نقدرش نحط شنطتي تحت الكرسي. ممكن تخليها عندك، لو سمحت؟,neutral
3835,تقدر من فضلك تحط الشنطة هادي في كوفينو السيارة؟,neutral
3847,أني طالع توا، فتوا ناخدها.,neutral
3856,من فضلك ابعتلي حد للشناطي متاعي الساعة ستة و نص.,neutral
3858,نبي خريطة لسان فرنسيسكو و المكانات الي حواليها.,neutral
3859,شن نوع الخبزة الي عندك؟,neutral
3860,وين الاصنصير؟,neutral
3861,في حد يعرف يعزف علي البيانو؟,neutral
3872,في أما محطة مفروض ننزل باش نمشي للأمباير ستايت بيلدينج؟,neutral
3887,المزانيه تحت الالف دولار.,negative
3892,صحيت، لكن مأظنش عندي وقت نقعد ليلتين. تقدر تحجزلي دار متاع نفرين في هوتيل لليلة واحده يوم طناش مارس؟,neutral
3900,هل نقدر نحجز دار زوجية مطلة علي المحيط؟,neutral
3920,مازال ما قررناش.,neutral
3928,صاحبي عتر و لوي رجله.,negative
3936,حندرب شوية شربت.,neutral
3961,هل في مطعم تايلندي قريب من هنايا؟,neutral
3972,بالضبط جنب المبنى العالي. فأرجع من نفس الطريق الي جيت منها لغيت ما توصل للسيمافرو. بعدين، لف يسار.,neutral
3974,لازم ناخد طيارة غدوة الصبح بكري لي لوس انجلس.,neutral
3988,"معناها نقدر ننصحك بشده بي "" جولة مدينة سان فرانسيسكو"" هادي. حتعطيك فكره كويسه علي سان فرانسيسكو.",positive
3991,نبي ندير تأمين.,neutral
3995,خلي نحطو كمادة مصقعه باش ينقص الالم.,neutral
4013,هي تبي تشري قفطان.,neutral
4016,بقداش التاكسي للهوتيل هدا؟,neutral
4017,وين الحمام؟,neutral
4034,هل تكلف اي حاجه الخشه للمبنى هدا؟,neutral
4036,ديرها بطريقتك.,neutral
4082,ندور في حاجة رسمية.,neutral
4104,الروشن حاصل.,negative
4109,في اي جهة من يونيون سكوير موجود؟,neutral
4119,نص اونصه من شانيل رقم خمسة، من فضلك.,neutral
4129,شن رايك في شوية قهوة؟,neutral
4143,هل أني محتاجه تذكرة؟,neutral
4182,قداش تقريبا الخدمه تكلف؟,neutral
4185,قداش تبي وقت من هنايا؟,neutral
4187,كريمه و سكر؟,neutral
4193,هل عندكم اي تخفيض للأعضاء؟,neutral
4219,هل في سوبر اكسبريس الساعة تسعة ونص؟,neutral
4221,خلي نشوف السوائل متاع الفرينو و الماطور. الماطور شكله قريب يوقف.,negative
4224,ماكانتش غلطتي.,negative
4262,مافيش كهرباء.,negative
4263,حنبلغ عليه للبوليس.,negative
4269,هل كل واحد حيخلص المشاريب متاعه؟,neutral
4275,اي حاجه مابين تلاتين لي خمسين دولار في الليلة.,neutral
4278,من فضلك صلح هدا.,negative
4284,في ايام راس السنة. و في المناسبات زي الأعراس، حفلات الجوائز و الجنازات.,neutral
4285,زيادة خردل، لو سمحت.,positive
4305,علاش ما تعطيهاش هدية؟,negative
4321,اي من الافلام تنصح بيه؟,neutral
4324,هاك عشرين و ردلي زوز دولار، لو سمحت.,neutral
4326,ضربتني من الجنب.,negative
4335,نقدر نجي الساعة اتنين.,neutral
4341,هل هادو الشنطي متاع الطيارة رقم جي ايه ال صفر واحد؟,neutral
4346,هادي أول رحلة ليا لي باريس.,positive
4348,تقدر تقدر التكلفه من قبل ما تبدأ الخدمه؟,neutral
4358,خش، تفضل.,positive
4364,رحلة المشي متاعنا حتكون جو مليح.,positive
4365,من وين نركبو المركب؟,neutral
4373,ما عندناش شنطة للمقدار هدا كله فا حا نحطه في هادي الشكاره البلاستيك الكبيرة.,negative
4374,نبي نلعب تنس.,positive
4375,في عصير أناناس، ليم، و طماطم.,neutral
4377,جيهة اليسار من الدور هدا، بحدا الاصنصير.,neutral
4382,شن يعرضو في قاعة الحفلات اليوم؟,neutral
4409,مش انت تفضل لو نشوفو فيلم تاني مختلف؟,neutral
4418,"من فضلك غيرلي شيك المسافرين ""ترافلز شيك"" هدا لي فلوس كاش.",neutral
4432,نفضل لو نقدر ناخد نفس الكورس غدوة، لو ممكن.,neutral
4450,أظني حنقدر نعطيك اجابه احسن بعد كم عرض.,neutral
4451,نبي هدية لذكرى سنوية.,positive
4464,شن المسرحيات الموسيقيه الي تنعرض توا؟,neutral
4475,عندك مرايا؟,neutral
4478,عفوا، لكن رحت. ممكن تساعدني؟,negative
4479,حناخد هدا، من فضلك.,positive
4497,ماتقدرش تجيب معاك العاب ناريه لكندا.,negative
4501,زوجتك اتطيب مليح.,positive
4503,تحتاج اي مساعدة؟,neutral
4505,ممكن تحجز تاكسي لغدوة الساعه ستة الصبح، من فضلك؟,neutral
4510,شن تبي مع ماكلتك الرئيسية؟,neutral
4540,هل في بوتيك الجيهة هادي؟,neutral
4549,المكان هدا معبي بالناس، و الا؟,positive
4558,اسف. حيكونو جاهزين خلال خمسة دقايق تقريبا.,neutral
4588,رقبتي تشكلت و اني راقد.,negative
4594,اوكي، مافيش مشكله. ممكن نشوف باسبورتك؟,positive
4615,ماعنديش اي فلوس.,negative
4624,اي وقت لازم نكزن في المحطة؟,neutral
4630,في هلبه مطاعم هنايا.,neutral
4635,هو جنب دار الامانات.,neutral
4640,فرحت بالكلام معاك.,positive
4644,هل في رحله سياحيه بعد الظهر؟,neutral
4648,اني مع صحابي.,positive
4653,استمتعت بقعدتي. صحيت.,positive
4654,الشط لوطا علي طول. منظر يهبل.,positive
4658,شكراعلي الانتظار، انسة ماك جوير. اهو جي. تفضلي، لو سمحتي.,positive
