sentID.BTEC,sent,sentiment
1650,متأسف. الرقم غلط.,negative
1653,لو سمحت حط رمزك.,neutral
1663,ما بقدر أزبط الصورة.,negative
1668,واحد برغر مع جبنة و عصير برتقال، لو سمحت.,neutral
1670,هي جوازي.,neutral
1682,ليش، شكرا كتير. أوه، بقدر أطلع فوق؟,positive
1702,بقدر أخد تزكرتين لحفلة الجمعة الجاي؟,neutral
1718,في راكب تاني هناك بيقدر يبدل مكانو معك.,neutral
1754,بقدر أمدد قعدتي؟,neutral
1766,احكي، بتعرف ازا في اشي مهم نشوفه هون؟,neutral
1768,لأ، بدي أستئجر نص طقم مضارب و كندرة.,neutral
1782,بتقدر تحكيلي لما تلاقو الشنطة الضايعة؟,neutral
1788,شو اسم هدا المنتزة؟,neutral
1791,انجرحت.,negative
1792,وين في مكان منيح للسياحة؟,neutral
1800,بقدر أخد شوية فواكه؟,neutral
1834,بقدر أتغدا هلأ؟,neutral
1837,بدي أصرف هدول الدولارات.,neutral
1867,بدي تكسي. أنا في ساوث مين و ليبرتي.,neutral
1876,أكيد، بدك كيرلي؟,neutral
1878,هاي مش تفاحة هاي خوخة.,negative
1903,أنا رح أعطيك وصفة طبية. خدها على الصيدلية.,neutral
1927,احنا بنطير تلات مرات في الاسبوع، التلاتا، الجمعة و السبت.,neutral
1931,هدا غالي، صح؟,negative
1948,أه، في عنا منو. رح نحضرلك ياه.,positive
1950,بتقدر تحمل شنتيي للساعة تلاتة؟,neutral
1951,لا، بس بدي أنزل.,neutral
1954,بقدر أحجز استأجر-سيارة هون؟,neutral
1968,انت أمريكي؟,neutral
1980,لهدا المكان، لو سمحت.,neutral
1985,سيارتي وقفت.,negative
1988,وين الأي شادو؟,neutral
1993,بدنا زاوية هادية، ازا ممكن.,neutral
1997,هدا التكسي ببلاش؟,neutral
1998,هاي محطة اكسبريس؟,neutral
2001,أي ساعة أجي؟,neutral
2003,بدي قنينة نبيد أبيض صغيرة.,neutral
2005,أوه. بقدر أكل بعدين؟ مش حاسس حالي منيح هلأ.,negative
2025,بصراحة، عندي شوية أخبار. بدي أتجوز.,positive
2033,في بنطلونات تانية؟,neutral
2035,بقدر أخد برنامج؟,neutral
2052,في حدا اقتحم غرفتي الليلة الماضية.,negative
2055,فرجيني السمكة يلي شفتها اليوم في كتاب الصور، لو سمحت.,neutral
2083,شوف التعليمات على كيس الأكل المضغوط.,neutral
2086,بدي مصاري ورق.,neutral
2100,سرق محفظتي و هرب.,negative
2119,عندك دروس تجريبية؟,neutral
2147,وين بقدر أشتري طوابع بريد؟,neutral
2148,أنا من بريطانيا.,neutral
2156,بدي أشوف الموضوع مع مرتي.,neutral
2161,بدي تعويض عنه.,negative
2179,في تلفون عمومي قدام البنك.,neutral
2180,رح أوصل في تسعة مارس و مروح في أربعتاش.,neutral
2205,هدا غالي شوي، شو رأيك؟,negative
2235,في عندك كعب؟,neutral
2236,وين محطة الباص؟,neutral
2238,بدك تتحلى؟,neutral
2302,انت بتحكي؟,neutral
2306,وأنا نفس الاشي، لو سمحت.,neutral
2318,طلبي لسا ما وصل.,negative
2324,في كتير ينابيع سخنة.,neutral
2329,لو سمحت اصرفلي خمسين ألف ين لدولارات أمريكي.,neutral
2338,أنا منيح. بصراحة بدي أدخن.,positive
2347,وين بقدر ادوات سكي و كنادر؟,neutral
2353,انت نسيت مشروباتنا؟,negative
2368,بتقدر تبعتها على عنواني في اليابان عن طريق بريد الطرود الدولية؟,neutral
2381,بدي كاسة نبيد أحمر.,neutral
2389,بس ازا هو الك، حضرتك. ههه، نكتة صغيرة.,neutral
2401,أكيد. كيف بنقدر نخدمك؟,neutral
2412,في عنا بيرا، ويسكي، براندي، جين، فودكا و نبيد.,neutral
2425,هوية. أوه، طيب. بنفع جواز السفر؟,neutral
2428,رقم غرفتي تلاتة ستة و عشرين. بتقدر تاخد غسيلي؟,neutral
2440,رح أشوف ازا في اشي بيناسب.,neutral
2441,بدي ابريق.,neutral
2445,جيبلي شوية جبنة مبشورة.,neutral
2462,بقدر أخد بلايزي مغسولين بكرا الصبح؟,neutral
2476,بتقدر تخليه يرجع يتصل علي؟,neutral
2490,طيب ليش؟,neutral
2492,بعد ازنك. في مكتبية قريبة من هون؟,neutral
2496,بتوقع انك غلطت. الغرفة مدفوعة من قبل. في معي وصل.,negative
2505,الباص هناك.,neutral
2516,بدي لفافتين أيزو مية، فيلم ملون، ستة و تلاتين صورة، لو سمحت.,neutral
2519,بدي أصرف هدا الشك لسبعين دولار.,neutral
2521,بدي أشتري طوابع لعشر كروت لليابان، لو سمحت.,neutral
2528,في بنوك قريبة من المحطة؟,neutral
2531,خايف يكون في غلط بالفاتورة.,negative
2552,هو هون.,neutral
2557,واحد برغر مع جبنة لبرا، لو سمحت.,positive
2578,ما بتقدر تعمل تصاميم بدون كمبيوتر.,neutral
2591,اركض.,neutral
2601,بلوزتي ممزوعة من هون. بتقدر تخيطلي ياها، لو سمحت؟,neutral
2613,قديش اللأجرة لمانشستر؟,neutral
2643,بتقدر تعيرني كوابل شحن؟,neutral
2644,وين بقدر أشتري سجادة للشط؟,neutral
2670,طيب، لو سمحت اعملي حجز جديد.,neutral
2676,أعطيني ستيك خنزير، بس مش عريض قد هداك.,negative
2678,بدنا نيجي على السبعة.,neutral
2687,لما أشوف الأسعار قليلة هيك، بتصير تفاهة أشتري اشي من اليابان.,negative
2690,وسجلاتي كمان انسرقت.,negative
2695,أرطوس بوظة فانيلا، لو سمحت.,positive
2702,موافق. لازم تصير طبيعية.,neutral
2704,انتبه على الحفرة، انتبه على الحفرة، بعدين جنب البواب، لو سمحت.,neutral
2707,بدي كرت فيزا.,neutral
2708,هي الرقم.,neutral
2715,فرجيني منظر حلو لهدا النهر، لو سمحت.,neutral
2726,لو سمحت أعطيني تقرير حادث.,neutral
2729,لا، شكرا لهلأ.,neutral
2734,أوكي، خليك على الخط لو سمحت. السيد ناكاجيما، الأنسة سايتو مش عم برد. بتحب أرنلك عليها أكتر؟,neutral
2736,يمكن، بس لازم نوزنهم كل واحد لحال.,neutral
2747,شكلو نادر شوي.,neutral
2748,وين استلام أمتعة الرحلة سبعة صفر تلاتة؟,neutral
2760,في اشي غلط بمسكتك.,negative
2765,هدا بخرب؟,negative
2772,لا، شكرا. بفضل ما أشرب بعد هلأ.,neutral
2808,لو سمحت احكيلي عن شوارع مناسبة للشوبينج.,neutral
2811,هدا الباص بروح على أوتيل هيلتون؟,neutral
2816,هلأ، هاي الرسمة كتير خاصة. للرسام تسوروتارو كاتاوكا. وهو فنان مشهور عالمياً.,positive
2850,أنا بقدر كتير الموسيقى الكلاسيكية.,positive
2851,بقرد أعزمك على العشا شي مرة؟,neutral
2862,طيب. شو اسم الشخص و شو رقمه، لو سمحت.,neutral
2871,عفواً. خليني أطلع، لو سمحت.,neutral
2878,بتقدر تطلب موظف بحكي ياباني؟,neutral
2898,احنا بنزور قريابنا بالعادة.,neutral
2939,ميكي هاياكوا. هاي الغرفة رقم سبعة صفر تنين.,neutral
2945,لازم أضل هون هاي الليلة، صح؟ بتقدر تساعدني أحجز غرفة في أوتيل؟,neutral
2947,مش شرط يكون طويل. خمستاعشر دقيقة بالكتير.,neutral
2960,قديش فاتورة هدا الاتصال؟,neutral
2964,طيب، بتقدر تحكيلها اني اتصلت، لو سمحت؟ بحكي معها بعدين.,neutral
2973,في جولات صباحية؟,neutral
2982,بتصرف عملات أجنبية؟,neutral
2983,ميزانيتنا تقريباً خمسين دولار لتلات أشخاص.,neutral
2990,وين بقدر أشتري فيلم كاميرا؟,neutral
2995,عندك بيرا يابانية؟,neutral
3001,بدي مايوه قياس صغير، لو سمحت.,positive
3016,بدي أسجل الشناتي تعوني.,neutral
3029,انا مس كاوازو من الغرفة ستاعش احداعش.,neutral
3030,العفو.,positive
3038,ما في ولا واحد.,neutral
3040,أنو أهم بالنسبة الكم كيابانيين، يوم راس السنة ولا يوم الكريسماس؟,neutral
3041,رقم كرسيك اتنين وتلاتين ايه. بعدين، امشي دغري لنهاية الممر. هو الكرسي يلي جنب الشباك.,neutral
3073,دقيقة، لو سمحت.,positive
3109,لو سمحت عبي تقرير مفقودات.,neutral
3111,ما بفهم أمريكي، أنا بحكي انجليزي بريطاني.,neutral
3120,من امبارح.,neutral
3129,بيشمل تأمين التصادم والمسؤولية القانونية.,neutral
3134,ضيعت بطاقة شناتيي.,negative
3152,في عندك بروشات بتصاميم منيحة؟,positive
3155,عم بتصل من كشك في ماسي.,neutral
3170,هدول كتير كبار.,negative
3176,قديش رسوم الصفة في الساعة؟,neutral
3179,سيداتي سادتي، في رحلتنا اليوم، في عنا مضيفات بيحكو ياباني وبتقدرو تميزوهم بدبوس العلم يلي لابسينو. ازا بتعرف حدا بدو مساعدة لغوية، لو سمحت خبرنا.,neutral
3182,في نوع معين من الفنون انت بتفضلو؟,neutral
3185,لو سمحت اتأكد كمان مرة.,neutral
3195,خليك دغري مع النهر نص ميل. رح توصل للمنتزه.,neutral
3201,لا، هدول كتير ثابتين.,negative
3207,أوكي، رح أبعتلك ياه على لاس فيغاس.,neutral
3209,عم بدور على بلايز للركض.,neutral
3220,بتحب تشرب اشي من البار؟,neutral
3222,من هون لو سمحت. اطلع بالاصانصير.,neutral
3238,أحسنلك تطلع بقطار الساعة تمنية و نص.,neutral
3267,في سينما قريبة من هون؟,neutral
3269,هلأ موسم المحار، بكونو مناح.,positive
3279,بدي مع ساعد يد تانية.,neutral
3284,رح اتأكد الساعة تسعة المسا.,neutral
3285,عم بتأخر الوقت. لازم أمشي.,negative
3289,أنا ما استخدمت خدمة الغسيل عندك. بتقدر تتأكد منه كمان مرة؟,negative
3292,بدي شاي، لو سمحت.,neutral
3295,لا، ما في.,neutral
3304,هدا أخر موقف؟,neutral
3318,خلينا نرنلو.,neutral
3323,هدا بحرق؟,negative
3334,وين بقدر أطلع بباص بيلف بالمدينة؟,neutral
3335,أه، بدي أشوف مناظر المدينة.,positive
3351,في كتير سياح حولين العمارة، شكلهم متجمعين ليشوفو شو عم بصير.,neutral
3359,شكراً لضيافتكم.,positive
3375,أحسن سياسة هي الصدق.,positive
3385,بتقدر تفيقني على الساعة ستة، لو سمحت؟,neutral
3392,قديش بتكلف لنص يوم؟,neutral
3397,أنا كنجي.,neutral
3402,بتعرف أماكن منيحة أزورها في شيكاغو؟,neutral
3404,طيب، ازا انتو التنين مصرين، رح أروح معكم.,positive
3413,بتقدر تبدلي هدا بواحد تاني من نفس النوع، لو سمحت؟,neutral
3446,بدي أحجز للساعة تلاتة و نص المسا.,neutral
3489,الخزنة، لو سمحت.,neutral
3502,لو سمحت اختار نبيد مناسب.,neutral
3512,بدي مكان صغير.,neutral
3522,لازم أدفع للبنزين؟,neutral
3557,حرامي. امسكه.,neutral
3562,عم نستنى صحابنا يجو.,positive
3572,لو سمحت أعطيني فراطة.,neutral
3619,كيرلي منيح، لو سمحت.,neutral
3628,هي صغيرة و أمورة.,positive
3638,شو الأوبرا اليوم؟,neutral
3640,مقلي، لو سمحت.,positive
3644,لسا غسيلي ما رجع.,negative
3649,بالمناسبة، انت فاضي هدا السبت؟,neutral
3667,طيب، معناتو، يمكن نتقابل مع بعض.,positive
3669,عاملتني كأني شحاد.,negative
3683,فهمت. كمان، بتقدر تساعدني بكمان مشكلة؟,neutral
3685,بتقدر تحط عدسات طبية لنظارات الشمس هاي؟,neutral
3698,رح أخد تنتين من هدول.,positive
3705,ما أحلى هالكلاب. شو أصلهم؟,positive
3721,وقعت شوكتي. لو سمحت جيبلي وحدة تانية.,negative
3742,كان مسلي.,positive
3747,أكيد. خليك دغري و بعدين لف عاليمين عند الزاوية التالتة. بتلاقيها على يمينك.,neutral
3765,في عندك فيلم لصور ملونة؟,neutral
3780,بتعرف كاتي؟ هاي حفلة عيد ميلادها.,positive
3789,في عندك رسم بياني ملون؟,neutral
3792,بقدر أدفع بشيك سياحي؟,neutral
3806,بس، هو، يا زلمة، كيف بقدر أعرف الحقيقة؟,neutral
3825,بقدر أخده بدون ضريبة؟,neutral
3829,بقدرش أحط شنتتي تحت الكرسي. بتقدر تخليلي ياها عندك، لو سمحت؟,neutral
3835,بتقدر لو سمحت تحط هاي الشنتة في شنطة السيارة؟,neutral
3847,أنا طالع هلأ، باخدو معي.,neutral
3856,لو سمحت ابعتلي حدا ياخد الشناتي على الستة و نص.,neutral
3858,بدي خريطة سان فرانسيسكو و المنطقة حواليها.,neutral
3859,شو في عندك أنواع خبز؟,neutral
3860,وين الأصانصير؟,neutral
3861,في حدا بقدر يعزف على البيانو؟,neutral
3872,بأي محطة لازم أنزل عشان أوصل امباير ستيت بيلدينج؟,neutral
3887,الميزانية أقل من ألف دولار.,negative
3892,شكرا، بس ما بتوقع معي وقت أضل ليلتين. بتقدر تحجزلي غرفة بتختين في هداك الاوتيل لليلة اتناعش مارس بس؟,neutral
3900,بقدر أحجز غرفة مزدوجة بتطل على المحيط؟,neutral
3920,لسا ما قررنا.,neutral
3928,صاحبي وقع و التوى كاحلو.,negative
3936,رح أجرب العصير.,neutral
3961,في مطعم تايلندي قريب من هون؟,neutral
3972,هناك جنب العمارة الطويلة. ارجع محل ما اجيت لعند الرمزور. بعدين، لف على الشمال.,neutral
3974,لازم ألحق طيارة على لوس أنجلوس بكر الصبح بكير.,neutral
3988,"بنصح بثقة ب ""جولة مدنية سان فرانسيسكو"". هدا بيعرف شكل سان فرانسيسكو.",positive
3991,بدي أخد تأمين.,neutral
3995,خلينا نجرب كمادات باردة لتخفيف الوجع.,neutral
4013,بدها تشتري فستان.,neutral
4016,قديش التكسي لهدا الأوتيل؟,neutral
4017,وين الحمام؟,neutral
4034,بندفع اشي عشان ندخل هاي العمارة؟,neutral
4036,اعملها على طريقتك.,neutral
4082,بدور على اشي مرتب.,neutral
4104,الشباك مسكر.,negative
4109,هو بأي جهة من يونيون سكوير؟,neutral
4119,نص أونصة من شانيل رقم خمسة، لو سمحت.,neutral
4129,شو رأيك بقهوة؟,neutral
4143,بدي تزكرة؟,neutral
4182,قديش تقريباً رسوم الخدمة؟,neutral
4185,قديش بعيد من هون؟,neutral
4187,كريما و سكر؟,neutral
4193,في تنزيلات للأعضاء؟,neutral
4219,في سوبر اكسبرس الساعة تسعة ونص؟,neutral
4221,خليني أفحص زيت البريكات و المطور. شكلو المطور موقف.,negative
4224,ما كانت غلطتي.,negative
4262,ما في كهربا.,negative
4263,رح أعطي تقرير للشرطة.,negative
4269,كل واحد رح يدفع عن مشروباتو؟,neutral
4275,أي مكان بتلاتين لخمسين دولار بالليلة.,neutral
4278,لو سمحت صلحلي هدا.,negative
4284,في أيام راس السنة. وفي المناسبات مثل الأعراس، حفلات التكريم أو الجنازات.,neutral
4285,زيادة خردل، لو سمحت.,positive
4305,ليش ما تعطيها هدية؟,negative
4321,أي فيلم بتقترح؟,neutral
4324,هي عشرين و أعطيني صرافة دولارين، لو سمحت.,neutral
4326,لطشتني بالجنب.,negative
4335,بقدر أجي على التنتين.,neutral
4341,هي شناتي رحلة جيه إيه إل رقم صفر واحد؟,neutral
4346,هي أول سفرة الي لباريس.,positive
4348,بتقدر تقدر التكاليف قبل ما تبلش شغل؟,neutral
4358,أدخل، لو سمحت.,positive
4364,رحلة التسلق تاعتنا لازم تكون مسلية.,positive
4365,من وين نركب القارب؟,neutral
4373,ما في عنا شنتة توسع هالكمية راح أحطهم في كيس بلاستيك كبير.,negative
4374,حابب ألعب تنس.,positive
4375,في عصير أناناس، برتقال و عصير يندورة.,neutral
4377,الجهة الشمال من هدا الطابق، جنب الأصانصير.,neutral
4382,شو في حفلة بقاعة الحفلات اليوم؟,neutral
4409,شو رأيك تحضر فيلم تاني؟,neutral
4418,لو سمحت أصرفلي الشك السياحي هدا كاش.,neutral
4432,حابب أخد نفس الكورس بكرا، لو سمحت.,neutral
4450,رح أعطيك رأي أحسن عنه بعد أكتر من عرض.,neutral
4451,بدي هدية في لذكرى سنوية.,positive
4464,شو في مسرحيات موسيقية هلأ؟,neutral
4475,في عندك مراي؟,neutral
4478,عفواً، بس ضيعت الطريق، بتقدر تساعدني؟,negative
4479,رح أخد هدا، لو سمحت.,positive
4497,ما بتقدر تجيب ألعاب نارية لكندا.,negative
4501,قديش مرتك طباخة شاطرة.,positive
4503,بدك مساعدة؟,neutral
4505,بتقدر تطلبلي تكسي لبكرا الصبح الساعة ستة، لو سمحت؟,neutral
4510,شو بتحب مع وجبتك الرئيسية؟,neutral
4540,في بوتيك قريب من هون؟,neutral
4549,هدا المكان مليان ناس، صح؟,positive
4558,متأسف. رح يجهزو خلال خمس دقايق.,neutral
4588,رقبتي انقصعت و أنا نايم.,negative
4594,أوكي، مش مشكلة. بقدر أشوف جوازك؟,positive
4615,ما معي مصاري.,negative
4624,ايمتا لازم أكون بالمحطة؟,neutral
4630,في كتير مطاعم قريبة من هون.,neutral
4635,جنب غرفة الامانات.,neutral
4640,انبسطت بالحكي معك.,positive
4644,في جولة بعد الظهر؟,neutral
4648,أنا مع صحابي.,positive
4653,انبسطت بزيارتي. شكراً.,positive
4654,الشط تحت. ما أحلى المنظر.,positive
4658,شكراً لأنك استنيتي، سيدة ماكوير. هيو. تفضلي، لو سمحتي.,positive
4662,في معك صورة هوية؟,neutral
4671,سبعة، لو سمحت.,positive
4674,بدي أبعت هدا على الغسيل. ايمتا بيجهز؟,neutral
4685,عندي بنطلون مألم.,neutral
4699,أه. في شنتة لحدا تاني وصلت لغرفتي هلأ. بتقدر تفحص، لو سمحت؟,neutral
4714,بقدر أعرف تفاصيل أكتر؟,neutral
4729,نمت منيح؟,neutral
4733,بتقدر تكبس زر التصوير؟,neutral
4740,مفتاحين، لو سمحت.,neutral
4742,بدي ضو.,neutral
4744,هو بأخر الكوريدور.,neutral
4773,بدي ورق ملاحظات.,neutral
4788,رح نروح بالباص؟,neutral
4790,حكيت رح تسافر على طوكيو بكرا؟,neutral
4795,خليني أنام للساعة تسعة.,neutral
4801,لازم أحول على أو واحد صفر صفر. في مجال؟,neutral
4813,كيف لعبتك هدول الأيام؟,neutral
4814,حاسس صدري مسكر.,negative
4826,مش مشكلة. ازا بتيجي في خمسة سبتمبر، رح تستمتع بفيلم علمي لأنه في عنا يوم مفتوح بأول جمعة من كل شهر.,positive
4828,في عندكم جولات تانية؟,neutral
