sentID.BTEC	split	lang	sent
133	corpus-6-train	BEI	قلي بس نوصل عالمتحف .
134	corpus-6-dev	BEI	هالباص بيروح عأوتيل الشيراتون؟
135	corpus-6-dev	BEI	لشو بيصير هيدا؟
136	corpus-6-dev	BEI	في شوية شوب. فيي إفتح الشباك؟
138	corpus-6-train	BEI	بس دوش تمام .
139	corpus-6-dev	BEI	عينيي مدممين.
140	corpus-6-test-corpus-26-train	BEI	لاء . بد هيك فيي إقترح أوضة بتختين لإستخدام شخص؟ عنا واحدة.
142	corpus-6-dev	BEI	ما فيي أضمن هيدا، بس رح نعمل جهدنا.
143	corpus-6-test-corpus-26-train	BEI	بدي كيرلي ضيق، إذا بتريد.
144	corpus-6-train	BEI	البحر نشاف أقل لتحت بكتير.
145	corpus-6-test-corpus-26-train	BEI	بدا بيرة .
146	corpus-6-train	BEI	لازمك عملية.
147	corpus-6-train	BEI	زيادة بيض، عمول معروف.
148	corpus-6-train	BEI	وين محطة الباص للسنترال بارك؟
149	corpus-6-train	BEI	عربيات تاكسي؟
151	corpus-6-train	BEI	هيدا مفتاحك، إستاذ. أوضة ستة و خمسين تنعش.
153	corpus-6-train	BEI	بحب كنزتك.
154	corpus-6-train	BEI	تفضل.
155	corpus-6-train	BEI	نحنا هون . هيدا هوي الأوتيل تبعك.
156	corpus-6-dev	BEI	أمتين بيبلش ماتش الباسكيت؟
157	corpus-6-test-corpus-26-train	BEI	صباحو . كيفك؟
158	corpus-6-test-corpus-26-train	BEI	للأسف محتاج اشوف أي اثبات شخصية.
159	corpus-6-train	BEI	شو كان إنطباعك؟
160	corpus-6-train	BEI	أكيد. بتحب قهوتك مع عشاك أو بعدان؟
161	corpus-6-train	BEI	أخد الرحلة تنعش لطوكيو .
162	corpus-6-train	BEI	بدي تلفن لمحل بعيد، عمول معروف.
163	corpus-6-train	BEI	خمس تشهر.
168	corpus-6-train	BEI	أي إيام من الجمعة رح يكون؟
169	corpus-6-test-corpus-26-train	BEI	أي نوع صوص؟
170	corpus-6-test-corpus-26-train	BEI	هيدا شوي بارد. فيك تسخنو؟
172	corpus-6-train	BEI	بدي شوية جيل للشعر.
173	corpus-6-test-corpus-26-test	BEI	بعتذر محتاج أشوف أي بطاقة اثبات هوية.
174	corpus-6-train	BEI	فينا نشوف قائمة؟
175	corpus-6-train	BEI	قياسي ستة.
176	corpus-6-test-corpus-26-train	BEI	انا منيح. بس فيك تدق لرفيقي؟
177	corpus-6-test-corpus-26-test	BEI	يسلمو، بيكفي.
178	corpus-6-train	BEI	أي تاكسي ما رح يوقف إلا إذا نطرتن بمحطة التاكسي.
179	corpus-6-train	BEI	ميزانيتي تحت الخمسين دولار بالليلة .
180	corpus-6-train	BEI	بتاخد صورة سوا معي؟
181	corpus-6-train	BEI	أدي حق التاكسي؟
182	corpus-6-train	BEI	حركة المبيعات بأميركا الشمالية طلعت أكتر من خمسة بالمية؟
184	corpus-6-test-corpus-26-train	BEI	مين صاحبك المفضل؟
186	corpus-6-train	BEI	كنت بتعرف إنو أحد أبطال السومو، نوع من المصارعة اليابانية التقليدية، هوي أميركاني؟
187	corpus-6-test-corpus-26-train	BEI	يوم الصحة و الرياضة بعشرة تشرين الأول هوي نهار عطلة عالمي بيهدف لتعزيز صحة البشر.
188	corpus-6-train	BEI	هيدا لوول ستريت؟
189	corpus-6-train	BEI	حابب إستأجرو من خمسة لعشرة كانون الأول.
191	corpus-6-train	BEI	تمام. و شو بخصوصك، يا مدام؟
192	corpus-6-test-corpus-26-train	BEI	بدك مني نبص تحت غطا السيارة؟
195	corpus-6-train	BEI	سكر؟
196	corpus-6-train	BEI	فيي إدفع ببطاقة الماستر؟
198	corpus-6-train	BEI	هيدا هوي المطرح لأخد الشنتات تبع رحلة ان دبليو تسعمية وسبعة؟
199	corpus-6-train	BEI	رح إخد هالماركة.
204	corpus-6-train	BEI	أنا كتير مبسوط لأنو قدرت إجي عهالبلد.
205	corpus-6-train	BEI	إسمي و عنواني عليهن.
206	corpus-6-test-corpus-26-train	BEI	فيك تساعدني لاقي شنطتي؟
207	corpus-6-dev	BEI	أي نوع من الحجر هيدا؟
208	corpus-6-train	BEI	بحب إلفت الإنتباه إنو حكومتنا عمتكون مش منيحة مع العالم يلي إسمن لاجئين الشخاتير . لاحظت إنو اليابان من قبل كتير مكتظة بالسكان لتخلي هالضيوف اللي مش مدعوين يفوتوا . بس بالميلة التاني، عدة قطاعات من صناعاتنا بحاجة لموارد من اليد العاملة.
209	corpus-6-train	BEI	من هيدا الجبل، فيك تشوف كل المدينة. بهيدا الفصل، أنواع كتيرة من الزهور بتتفتح. كتير حلوين.
213	corpus-6-train	BEI	لحقني.
217	corpus-6-train	BEI	عمول معروف قلو إنو يامادا اتصل.
221	corpus-6-test-corpus-26-train	BEI	فيك تعمل الترتيبات من قبل؟
224	corpus-6-train	BEI	تمام، عمول معروف عبي هالمعلومات هون. كانت بس شنطة وحدة؟
225	corpus-6-train	BEI	بتحب، لحمة، دجاج أو سمك؟
227	corpus-6-train	BEI	ممكن أخد طرقات مختلفة روحة و رجعة؟
228	corpus-6-train	BEI	في شي سناك بار هون؟
229	corpus-6-dev	BEI	عن اذنك، إستاذ. حابب زور بعض معالم المدينة ببوستن.
232	corpus-6-train	BEI	عندك قائمة بالياباني؟
235	corpus-6-train	BEI	خمسة بعد الوحدة.
238	corpus-6-test-corpus-26-train	BEI	في حدا بيساعدني. يسلمو.
239	corpus-6-train	BEI	بدي مسكن أوجاع.
240	corpus-6-train	BEI	مين هيي ممثلتك المفضلة؟
241	corpus-6-train	BEI	بدي واحد بيضاوي .
242	corpus-6-train	BEI	أي نوع موسيقى بيلعبوا هونيك؟
243	corpus-6-train	BEI	ما بحب هاللون. فرجيني واحد تاني . إذا بتريد.
246	corpus-6-train	BEI	عمول معروف خدني على سوق الصبح.
248	corpus-6-train	BEI	كادر عويناتي مكسور.
250	corpus-6-train	BEI	من الساعة تلاتة.
252	corpus-6-train	BEI	عظيم. عندي مقعد عالشباك. أه، إذا بتحبي نبدل المقاعد بعدان، يا أنسة.
255	corpus-6-train	BEI	انبسطت بزيارة معالم نيويورك مبارح.
256	corpus-6-dev	BEI	أنا مهتم بشنطة الإيد الزرقة بالشباك.
258	corpus-6-train	BEI	اتصل بصاحب البيتبس يصير عندك أي مشكلة.
259	corpus-6-train	BEI	عطيني شامبو و ظبطو متل ما هوي هلأ، عمول معروف.
261	corpus-6-test-corpus-26-train	BEI	بس توصل لهونيك، سأل حدا تاني، عمول معروف.
263	corpus-6-train	BEI	إذا بتريد قلي أسرع طريق لروح عسان فرانسيسكو.
267	corpus-6-train	BEI	فيي أخد المفتاح تبع الأوضة تنين خمستعش؟
268	corpus-6-train	BEI	عن اذنك. فيك تاخدلي صورة؟
269	corpus-6-train	BEI	بس كتوب رقم اوضتك و مضي هون.
271	corpus-6-train	BEI	اللون تمام، بس الحجم غلط. معقول فيك تغيرو بساعة؟
272	corpus-6-train	BEI	ناطرينك بهيدا النهار.
274	corpus-6-train	BEI	عنا بزيادة ليكفينا لكم يوم.
275	corpus-6-train	BEI	ما عمبفهم هيدا.
277	corpus-6-train	BEI	كيف فيي إرجع لوجهتي؟
278	corpus-6-train	BEI	هيدا معفى من الضرايب؟
279	corpus-6-train	BEI	ايه، لازم يلعبوا أدوار إضافية لحتى ينكسر التعادل.
280	corpus-6-test-corpus-26-train	BEI	بدي مقسم أربعة و عشرين، عمول معروف.
281	corpus-6-train	BEI	فيك تتهجاه؟
285	corpus-6-test-corpus-26-train	BEI	هودي دولارين. خلي الباقي.
286	corpus-6-train	BEI	أمتين العشا؟
287	corpus-6-train	BEI	للأسف هيدا كتير بالنسبة إلي.
288	corpus-6-train	BEI	وين بنزل لروح عاليونيون سكوير؟
290	corpus-6-train	BEI	فيك تسأل بستاند التأجيرهونيك .
293	corpus-6-train	BEI	مرحبا، جان. فيك تاخد هودي ليلي بينضفوا؟
296	corpus-6-train	BEI	أنا بفرصة.
298	corpus-6-train	BEI	لاء. عمخطط لزور باريس أنا و راجع عالبيت.
299	corpus-6-dev	BEI	بدك تاخدو معك أو منبعتلك ياه؟
301	corpus-6-train	BEI	أخر فترة كان في تطوير الزويقة، ما في؟
302	corpus-6-train	BEI	كانت حوالي الست ساعات هلأ .
303	corpus-6-train	BEI	رحلة طيران ديلتا واحد واحد تنين. الطلعة متأخرة.
304	corpus-6-train	BEI	فيك تعطيني غرفة مزدوجة لهالليلة؟
305	corpus-6-train	BEI	فيك تكتب شهادة بخصوص سرقة شركة التلمين تبعي، عمول معروف؟
306	corpus-6-train	BEI	متل ما أنا ضعيف بالكاميرا، بفتكر إنو الكاميرا السهلة التصوير يمكن تكون أحلى إلي .
307	corpus-6-train	BEI	هيدي هيي المحطة المظبوطة لنيويورك؟
308	corpus-6-train	BEI	عطلة سعيدة.
312	corpus-6-train	BEI	عمول معروف عطيني شوية شاش.
313	corpus-6-train	BEI	بدي بطاطا مشوية مع الكريمة الحامضة، عمول معروف.
314	corpus-6-train	BEI	إيه، كل عشر دقايق.
315	corpus-6-test-corpus-26-train	BEI	وحدة هامبرغر و وحدة برغر بالجبنة، عمول معروف.
319	corpus-6-test-corpus-26-train	BEI	أدي بتاخد في العملية؟
320	corpus-6-test-corpus-26-train	BEI	كل حدا فينا بيحب يدفع عن أكلو.
322	corpus-6-train	BEI	رح امشي بكرا الصبح.
323	corpus-6-train	BEI	انا رايح لهونيك، كمان . شو رأيك ناخد تاكسي سوا؟
324	corpus-6-train	BEI	تفضل قعود وعتبر حالك ببيتك. بجبلك شي تشربوا؟ قهوة، شاي أو ماي غازية؟
325	corpus-6-train	BEI	شي كتير لطيف إنك تقول هيك.
326	corpus-6-test-corpus-26-train	BEI	الموقع كان عالكرسي بالردهة.
327	corpus-6-train	BEI	لحم مشوي، عمول معروف .
329	corpus-6-dev	BEI	أمتين بيصير في طاولة متوفرة؟
331	corpus-6-train	BEI	بعد فيي غير طلبي؟ بدي سمك موسى بدل الصفد الصخري.
333	corpus-6-test-corpus-26-test	BEI	عمول معروف صرفلي هال ين لجنيهات.
336	corpus-6-train	BEI	شو هيي استئصال الزايدة الدودية؟
338	corpus-6-train	BEI	فيك تعطيني الوصل لتفاصيل العلاج الطبي؟
346	corpus-6-test-corpus-26-train	BEI	بدي قاموس جيبة، عمول معروف.
349	corpus-6-train	BEI	طيب، ما بعرف.
350	corpus-6-train	BEI	مبروك، فهمت إنك ترقيت لنايب الرئيس.
351	corpus-6-train	BEI	بعد بكرا عشية.
352	corpus-6-train	BEI	عايش بجنوب اليابان .
353	corpus-6-train	BEI	بطاقة روحة رجعة عشيكاغو، عمول معروف.
355	corpus-6-train	BEI	بتحب شوية بايكون او هام مع البيض تبعك؟
358	corpus-6-train	BEI	للدراسة.
359	corpus-6-train	BEI	عمول معروف كون أسرع.
360	corpus-6-test-corpus-26-train	BEI	لشخصين عالسبعة. الإسم هوي واتنابي.
364	corpus-6-train	BEI	المكيف مش عميشتغل.
365	corpus-6-train	BEI	متل كل تنين.
366	corpus-6-train	BEI	عمول معروف روح على ردهة السفر الدولية. منتمنالك رحلة سعيدة.
367	corpus-6-train	BEI	عندك أي رحلات عباريس عاليورو ستار؟
368	corpus-6-test-corpus-26-train	BEI	ساعتي. كانت سايكو رقمية.
369	corpus-6-train	BEI	جبت معي شهادة الحكيم الطبية من اليابان.
370	corpus-6-test-corpus-26-train	BEI	من دواعي سرورنا نقدملك مشروب من إختيارك، بيتبعو عشا. كتيب كامل عن المشروبات منقدمو على هالرحلة موجود بدليل المعلومات بالمجلة تبعنا.
373	corpus-6-test-corpus-26-test	BEI	عايش قريب من هون؟
374	corpus-6-train	BEI	فيك تبعتا عاليابان؟
375	corpus-6-test-corpus-26-train	BEI	وين محل الهدايا؟
379	corpus-6-train	BEI	فيي إرجعلك مع جواب هالجمعة؟
380	corpus-6-train	BEI	اوكيه، خليني شوف بالمفقودات. شو نوع الكاميرا؟
381	corpus-6-train	BEI	أنا كتير بعتذر، عمنحضر الأوضة اللي بدك ياها .
383	corpus-6-train	BEI	أوه، بتفرجي محطات المترو و مواقف الباص. فيني خليا معي؟
384	corpus-6-train	BEI	أه، اشتقت للكبيس.
386	corpus-6-test-corpus-26-test	BEI	أنا على أوتوستراد واحد حد خليج مورو.
389	corpus-6-train	BEI	إيه، عنا. دورة لمدة نص يوم و دورة لمدة يوم كامل.
390	corpus-6-train	BEI	بوصي بحلق.
391	corpus-6-test-corpus-26-train	BEI	بدي ساعة منبه، عمول معروف.
392	corpus-6-train	BEI	بدي إلغي حجزي، عمول معروف.
394	corpus-6-train	BEI	شو هوي نظام الإسترداد؟
397	corpus-6-train	BEI	الأضوية مش عمتشتغل.
398	corpus-6-test-corpus-26-dev	BEI	بالمناسبة، إسمي هيروشي ايجيما.
400	corpus-6-train	BEI	شو فرق التوقيت بين طوكيو و هون؟
401	corpus-6-test-corpus-26-dev	BEI	هيدا التران بيوقف بلايك فورست، ما هيك؟
403	corpus-6-train	BEI	أدي بيطلعوا كلن؟
404	corpus-6-train	BEI	يسلمو، إستاذ.
405	corpus-6-train	BEI	روح دغري و بروم عاليمين عتالت زاوية.
407	corpus-6-train	BEI	عندي وجع قوي عمبيشك بمعدتي.
408	corpus-6-test-corpus-26-train	BEI	أغلبية اليابانية بياكلوا أخطبوط و حبار.
411	corpus-6-train	BEI	شفت هيدا؟
412	corpus-6-train	BEI	هيدي هدية. فيك تلفا بورقة هدايا كرمالي؟
414	corpus-6-train	BEI	مرحبا، مدام كنت. زمان ما شفناكي.
416	corpus-6-test-corpus-26-train	BEI	فيي أخد بطاقتين من الدرجة التانبة عشيكاغو . عمول معروف؟
417	corpus-6-train	BEI	الشرف إلي .
419	corpus-6-test-corpus-26-train	BEI	رحت عنيويورك.
422	corpus-6-train	BEI	حابب غير حجزي للرحلة تنين صفر خمسة بتنين تشرين الاول.
423	corpus-6-test-corpus-26-train	BEI	شو هوي رقم الرحلة؟
426	corpus-6-train	BEI	وين مكتب تسجيل الدخول تبع دلتا؟
427	corpus-6-train	BEI	هالوجبة خفيفة بالصوديوم؟
429	corpus-6-train	BEI	هالبند مش مسموح.
431	corpus-6-train	BEI	بفتكر فينا . هيدي هيي غلطتك.
432	corpus-6-train	BEI	شو بتشلح أخر شي، قبل ما تروح عالتخت؟
437	corpus-6-train	BEI	لاء، رح أخدها خلال إقامتي.
438	corpus-6-train	BEI	ضد إزالة الألوان؟
439	corpus-6-train	BEI	هيدا مجال إختصاص هالحي؟
440	corpus-6-train	BEI	بدي شوية باسكوت.
442	corpus-6-test-corpus-26-test	BEI	واحد لنيويورك، عمول معروف.
446	corpus-6-test-corpus-26-train	BEI	لبعض كم يوم.
447	corpus-6-test-corpus-26-train	BEI	التاني عالشمال.
448	corpus-6-train	BEI	هني كتير زغار.
452	corpus-6-train	BEI	أدي صعبين الرحلات؟
454	corpus-6-dev	BEI	بدي مقعد حد الشباك، عمول معروف.
456	corpus-6-train	BEI	فيي فوت مع بطاقة يورورايل؟
457	corpus-6-train	BEI	أدي بدا وقت للوصول لليابان؟
458	corpus-6-train	BEI	عندك خرايط طريق؟
459	corpus-6-train	BEI	أوه، إيه. قريت عنو بكتاب الدليل.
461	corpus-6-train	BEI	طلبت تلات فناجين قهوة . طلعلنا تنين بس .
462	corpus-6-train	BEI	الأدوات الكهربائية كتير رخيصة، بس الأكل و مصاريف البيت كتير غالي .
463	corpus-6-train	BEI	لأخدا معي.
465	corpus-6-train	BEI	عادةً باخد قياس تنين و عشرين باليابان.
466	corpus-6-train	BEI	امتين الساعات تبع متحف الفن؟
470	corpus-6-train	BEI	وين لازم إدفع؟
471	corpus-6-test-corpus-26-dev	BEI	هالبطاقة، تمام؟
475	corpus-6-train	BEI	هيدي اول رحلة إلك برات البلد؟
477	corpus-6-train	BEI	أي هيي دورة المبتدئين؟
479	corpus-6-train	BEI	هالبلد عالأكيد عندو كتير أنواع من الفواكة.
480	corpus-6-dev	BEI	بدي أسجل هالشنطة.
482	corpus-6-train	BEI	وجبات الاكل متوفرة بمكان التزلج تبع هيداك المنحدر؟
483	corpus-6-train	BEI	عذرني، زربت حالي برا. فيي أخد مفتاح تاني؟
485	corpus-6-train	BEI	صرف هالدولارات الأميركية للين الياباني، عمول معروف.
487	corpus-6-dev	BEI	صعبة ينقال الوداع.
488	corpus-6-test-corpus-26-train	BEI	هيدا مكتب الإستقبال؟ في عيادة قريبة؟
489	corpus-6-train	BEI	عن اذنك، في مجال إسأل شو إسم الصحن تبعك؟ مبين كتير طيب.
490	corpus-6-train	BEI	بيقرصوا.
492	corpus-6-train	BEI	أي بوابة بروح بعدين؟
493	corpus-6-test-corpus-26-train	BEI	عشرة دولار بتكفي لتاكسي؟
495	corpus-6-train	BEI	افتكرت انو كان روعة - تمثيل منيح و حبكة عظيمة .
496	corpus-6-train	BEI	واو، شكرًا كتير.
497	corpus-6-train	BEI	مني مبسوط بهالاوضة، فيكي تفرجيني وحدة تاني؟
498	corpus-6-train	BEI	أخر موضة هالصيفية.
499	corpus-6-train	BEI	خدني عوسط المدينة، إذا بتريد.
502	corpus-6-train	BEI	فيي إستاجر سيارة؟
503	corpus-6-test-corpus-26-train	BEI	طعمتو غريبة.
505	corpus-6-train	BEI	انا و برا، عمول معروف صلحو.
507	corpus-6-train	BEI	عندك شي وجبة خفيفة؟
508	corpus-6-train	BEI	عمول معروف حكي شوي شوي.
509	corpus-6-train	BEI	جايي مأخر ساعة.
511	corpus-6-train	BEI	أنا كن.
512	corpus-6-test-corpus-26-train	BEI	إيه. نعم، رح جيب واحد كرمالك.
513	corpus-6-train	BEI	غارسون.
514	corpus-6-train	BEI	كانت عمبتشتي كل هالجمعة؟
516	corpus-6-test-corpus-26-train	BEI	نص قنيتة، عمول معروف.
517	corpus-6-train	BEI	عندن أداء مباشر؟
523	corpus-6-train	BEI	فيني شوف هالشنطة؟
524	corpus-6-train	BEI	عندك شي تاني؟
525	corpus-6-train	BEI	لازمك رياحة .
528	corpus-6-train	BEI	عمول معروف عبي بطاقة الهبوط و إستمارة الجمارك.
530	corpus-6-train	BEI	هالسيارة بتروح عسياتل؟
531	corpus-6-train	BEI	بدفع قسم من السعر هلأ؟
532	corpus-6-train	BEI	حقيقي أو إصطناعي؟
533	corpus-6-train	BEI	فيك تنطرني هون؟
535	corpus-6-train	BEI	أوه، يسلمو. كنت بعدني عمنبش عليه .
538	corpus-6-train	BEI	نقدي أو شحن؟
539	corpus-6-train	BEI	أنا تمامًا غريب بهالمطرح .
540	corpus-6-test-corpus-26-train	BEI	مش صحيح . بس شي مش غالي.
541	corpus-6-dev	BEI	فيا تكون بالمكنة أ بتتغسل بالإيد بالبيت؟
542	corpus-6-dev	BEI	بدي صندوق ماي ملونة، عمول معروف.
543	corpus-6-train	BEI	عن اذنك. شو كان بدك؟
544	corpus-6-train	BEI	حابب غيرالموعد لتسعتعش أيار.
545	corpus-6-train	BEI	عمول معروف مضي هون، و هيدا الوصل تبعك لسجلاتك.
546	corpus-6-train	BEI	بدي شوية كلسات.
547	corpus-6-train	BEI	بدي شوية لحم غنم.
548	corpus-6-test-corpus-26-train	BEI	عمتنبش عشي؟
549	corpus-6-train	BEI	بدي أخد باص عمحطة بن. أي واحد لازم أخد؟
551	corpus-6-test-corpus-26-train	BEI	أربع ليالي.
553	corpus-6-test-corpus-26-train	BEI	بدي كلسات.
556	corpus-6-train	BEI	كتير خفيف بالكالوري. بس تلاتين كالوري.
557	corpus-6-train	BEI	بدي إحجز أوضة.
558	corpus-6-train	BEI	من وين باليابان إنت؟
560	corpus-6-train	BEI	لسوء الحظ، هوي كتير مشغول بهالنهار.
561	corpus-6-dev	BEI	بهالحالة، بنصح بهيدا.
563	corpus-6-train	BEI	خدمة الأوض.
564	corpus-6-train	BEI	إنتباه، إذا بتريد.
565	corpus-6-test-corpus-26-train	BEI	فيك تعملو أرخص لأنو في شوية؟
567	corpus-6-train	BEI	عندك طوابع تذكارية؟
568	corpus-6-train	BEI	هيدي الأوضة تلاتة سبعتش. فيي أخد شرشف تاني؟
569	corpus-6-train	BEI	فيك توصلني عالمحطة بخمستعشر ديقة؟
570	corpus-6-train	BEI	بدنا دفعة مسبقة للعربية.
571	corpus-6-test-corpus-26-train	BEI	زلمي شبق فيي. بعدين لاحظت إنو محفظتي راحت.
572	corpus-6-train	BEI	ما في شواغر بالأوض المفردة بس عنا مطرح بالأوض المزدوجة.
573	corpus-6-train	BEI	هالبطاقة بس صالحة لهالنهار المحدد؟
575	corpus-6-train	BEI	أي وقت بيوصل عميلانو؟
576	corpus-6-train	BEI	عندك حدا بيحكي ياباني؟
577	corpus-6-train	BEI	عأي إذاعة في الموسيقى المشهورة؟
579	corpus-6-train	BEI	طيران ديلتا.
580	corpus-6-train	BEI	بدي جاط من القهوة.
581	corpus-6-train	BEI	موجود فيه دوش و حمام؟
582	corpus-6-train	BEI	الوقت خلص .
584	corpus-6-train	BEI	سمعت إنو إستاذ يامادا عندو ولدين .
586	corpus-6-train	BEI	حابب إستأجر قارب شراعي.
588	corpus-6-train	BEI	فيك تعمل الصحون بعدين؟
589	corpus-6-train	BEI	بدي بوتاجاز غاز.
591	corpus-6-train	BEI	فيك تصرف الدولار الأميركاني للجنيه السترليني؟
594	corpus-6-train	BEI	أكيد، إستاذ. إسمك؟
596	corpus-6-train	BEI	مني لابس رسمي.
597	corpus-6-train	BEI	إذا بتريد جيب حالك مرة الجايي.
599	corpus-6-test-corpus-26-train	BEI	مني مأكد إنو ضبيت كفاية تياب لرحلة مدتها تلات أسابيع.
600	corpus-6-train	BEI	دولارين كل وحدة.
604	corpus-6-train	BEI	رح نتأكد إنو الكتيبات انبعتو إلك.
605	corpus-6-train	BEI	في شي غلط بضو الفرامات.
607	corpus-6-train	BEI	عمول معروف فرجيني شوية كفوف جلد.
608	corpus-6-train	BEI	السيارة تعطلت. عمول معروف بعات حرا كرمالها .
609	corpus-6-train	BEI	فيك تنصح بصورة كتاب لصبي عمرو ست سنين؟
610	corpus-6-dev	BEI	فيك تخلي غراضي الغالية؟
611	corpus-6-train	BEI	مرحبا، هاري. شكرًا لعزيمتك إلنا.
612	corpus-6-test-corpus-26-train	BEI	طيب، حابين نجرب نبيد أبيض.
614	corpus-6-train	BEI	للمواعدة، بيروحوا عالسينما.
