sentID.BTEC	split	lang	sent
145	corpus-6-test-corpus-26-train	RAB	بغات بيرا.
146	corpus-6-train	RAB	خاصك عملية.
147	corpus-6-train	RAB	زيدني البيض، عفاك.
148	corpus-6-train	RAB	فين هيا محطة الطوبيس ديال سنطرال بارك؟
149	corpus-6-train	RAB	طاكسي؟
151	corpus-6-train	RAB	ها هو الساروت ديالك أسيدي. الغرفة خمسالاف و ستميا و طناش.
153	corpus-6-train	RAB	عجبني التريكو ديالك.
154	corpus-6-train	RAB	تفضل.
155	corpus-6-train	RAB	ها حنا وصلنا. ها هو الأوطيل ديالك.
156	corpus-6-dev	RAB	وقتاش الماتش ديال الباسكيط؟
157	corpus-6-test-corpus-26-train	RAB	صباح الخير. كي داير؟
158	corpus-6-test-corpus-26-train	RAB	سمح ليا خصني نشوف شي وثيقة ديال الهوية.
159	corpus-6-train	RAB	شنو كان الإنطباع ديالك؟
160	corpus-6-train	RAB	معلوم. تبغي القهوة ديالك معا العشا ولا من بعد؟
161	corpus-6-train	RAB	غادي ناخد الرحلة طناش لطوكيو.
162	corpus-6-train	RAB	بغيت ندير مكالمة بعيدة، عفاك.
163	corpus-6-train	RAB	خمس شهور.
168	corpus-6-train	RAB	ف إينا نهارات كا تكون؟
169	corpus-6-test-corpus-26-train	RAB	إينا نوع ديال الصوص؟
170	corpus-6-test-corpus-26-train	RAB	هادشي بارد شوية. واخا تسخنو؟
172	corpus-6-train	RAB	بغيت شي جيل ديال الشعر.
173	corpus-6-test-corpus-26-test	RAB	سمح ليا. هاد البلاصة عامرة.
174	corpus-6-train	RAB	نقدرو نشوفو شي قايمة ديال الماكلة؟
175	corpus-6-train	RAB	قياسي هوا ستا.
176	corpus-6-test-corpus-26-train	RAB	انا بخير. و لكن واش تقدر تعيط لصاحبي؟
177	corpus-6-test-corpus-26-test	RAB	شكراً. باراكا.
178	corpus-6-train	RAB	حتا طاكسي ماغادي يوقف حتا تسناه في المحطة ديال الطاكسيات.
179	corpus-6-train	RAB	الميزانية ديالي أقل من خمسين دولار في الليلة.
180	corpus-6-train	RAB	واخا تاخد تصويرة معايا؟
181	corpus-6-train	RAB	شحال كادير هاد الخدمة؟
182	corpus-6-train	RAB	واش المبيعات فأمريكا الشمالية زايدة باكثر من خمسة فالمائة؟
184	corpus-6-test-corpus-26-train	RAB	شكون هوا اقرب صديق ديالك؟
186	corpus-6-train	RAB	واش فخبارك بلي واحد من أكبر أبطال السومو، نوع من القتال الياباني التقليدي للمصارعة، ميريكاني؟
187	corpus-6-test-corpus-26-train	RAB	يوم الصحة والرياضة عشرة اكتوبر هو عيد وطني مديور على قبل صحة الناس.
188	corpus-6-train	RAB	واش هادا ديال وول ستريت؟
189	corpus-6-train	RAB	بغيت نكريه من خمسة حتال عشرة ديسمبر.
191	corpus-6-train	RAB	واخا. و أنتي، أ لالة؟
192	corpus-6-test-corpus-26-train	RAB	واش بغيتيني نقلب تحت الكوفر؟
195	corpus-6-train	RAB	السكر؟
196	corpus-6-train	RAB	واش نقدر نخلص ب ماسطر كارظ؟
198	corpus-6-train	RAB	واش من هنا كا يهزو الامتعة ديال ان دبليو تسعود صفر سبعة؟
199	corpus-6-train	RAB	غادي ناخد هاد الماركة.
204	corpus-6-train	RAB	انا فرحان بزاف حيت قدرت نجي لهاد البلاد.
205	corpus-6-train	RAB	سميتي و العنوان ديالي راه فيها.
206	corpus-6-test-corpus-26-train	RAB	واخا تعاوني نقلب على الباليزا ديالي؟
207	corpus-6-dev	RAB	إينا نوع ديال الحجر هادا؟
208	corpus-6-train	RAB	بغيت نشير على أن الحكومة ديالنا قاصحة مع الناس المدعوون لاجئي القوارب. لاحظت بلي اليابان أصلاً مكتضة بالناس بزاف باش تخلي هاد الضياف لي ما عرض عليهم حتى حد يخلو. و لكن، من جهة اخرى، بزاف ديال الميادين الصناعية ديالنا محتاجة لمصادر اليد العاملة.
209	corpus-6-train	RAB	من الجبل، تقدر تشوف المدينة كاملة، غير فهاد الموسم هادا، أنواع كثيرة من الأزهار كاتكبر، و كايكونو زوينين بزاف.
213	corpus-6-train	RAB	تبعني.
217	corpus-6-train	RAB	عافاك قول ليه ياماضا عيطات.
221	corpus-6-test-corpus-26-train	RAB	واخا دير الترتيبات مسبقاً؟
224	corpus-6-train	RAB	واخا. عافاك عمر هاد المعلومات هنا. واش كانت حقيبة وحدة؟
225	corpus-6-train	RAB	شنو تبغي، اللحم، الدجاج ولا الحوت؟
227	corpus-6-train	RAB	واش ممكن أخد طريق مختالفة في المشي و المجي؟
228	corpus-6-train	RAB	واش كاين شي سناك بار هنايا؟
229	corpus-6-dev	RAB	سمح ليا، أ سيدي . بغيت ندير شي سياحة في بوسطن.
232	corpus-6-train	RAB	واش عندك قايمة ديال الماكلة باليابانية؟
235	corpus-6-train	RAB	هادي الوحدا و قسم.
238	corpus-6-test-corpus-26-train	RAB	كاين لي معاوني. شكراً.
239	corpus-6-train	RAB	بغيت شي مهدئ.
240	corpus-6-train	RAB	شكون هيا الممثلة المفضلة ديالك؟
241	corpus-6-train	RAB	بغيت شي واحد بيضوي.
242	corpus-6-train	RAB	إينا نوع ديال الموسيقا كاي ديرو تما؟
243	corpus-6-train	RAB	ماعجبنيش اللون. وريني واحد آخر، عافاك.
246	corpus-6-train	RAB	عافاك ديني للسوق ديال الصباح.
248	corpus-6-train	RAB	الإطار ديال نضاضري تهرس.
250	corpus-6-train	RAB	من التلاثة بيلا.
252	corpus-6-train	RAB	مزيان. عندي بلاصة ديال الشرجم. أوه، إيلا بغيتي تبادلي بالبلايص من بعد، ألالة.
255	corpus-6-train	RAB	عجبني السياحة في نيويورك البارح.
256	corpus-6-dev	RAB	انا مهتم بالصاك لي في الشرجم.
258	corpus-6-train	RAB	تاصل بمول الشي إيلا عندك أي مشكل.
259	corpus-6-train	RAB	عطيني شمبوان و قادو كيف ما هو دابا، عافاك.
261	corpus-6-test-corpus-26-train	RAB	منين توصل تما سول شي واحد آخر عافاك.
263	corpus-6-train	RAB	عافاك قول ليا اسرع طريق ل سان فرانسيسكو.
267	corpus-6-train	RAB	واخا تعطيني الساروت ديال الغرفة مياتاين و خمصطاش؟
268	corpus-6-train	RAB	سمح ليا. واخا تصورني عافاك؟
269	corpus-6-train	RAB	غير اكتب رقم الغرفة ديالك و سيني هنايا.
271	corpus-6-train	RAB	اللون مزيان، ولكن القياس ماشي هوا هاداك. تقدر تبدلها من هنا ساعة؟
272	corpus-6-train	RAB	تسنيناك داك نهار.
274	corpus-6-train	RAB	عندنا لي يكفينا ليومين.
275	corpus-6-train	RAB	مافهمتش هادشي.
277	corpus-6-train	RAB	كيفاش نقدر نرجع لبلاصتي؟
278	corpus-6-train	RAB	واش معفي من الضريبة؟
279	corpus-6-train	RAB	خصهوم يلعبو شي طروحة اخرين حتا واحد فيهم يربح.
280	corpus-6-test-corpus-26-train	RAB	بغيت تمديد ديال اربعة و عشرين، عافاك.
281	corpus-6-train	RAB	تقدر تتهجاها؟
285	corpus-6-test-corpus-26-train	RAB	هاهيا جوج دولار. خلي ليك الباقي.
286	corpus-6-train	RAB	وقتاش العشا؟
287	corpus-6-train	RAB	سمح ليا هاداك بزاف عليا.
288	corpus-6-train	RAB	فين ننزل ليونيون سكوير؟
290	corpus-6-train	RAB	تقدر تسول في بلاصة الكرا تماك.
293	corpus-6-train	RAB	السلام، جين . تقدري تاخدي هادو للمنظفات؟
296	corpus-6-train	RAB	انا في عطلة.
298	corpus-6-train	RAB	لا. كا نفكر نزور باريس وانا راجع فحالي.
299	corpus-6-dev	RAB	واش غادي تديه معاك ولا نصيفطوه؟
301	corpus-6-train	RAB	مؤخرا كانت حفلة، ياك؟
302	corpus-6-train	RAB	دازت ستة ديال السوايع دابا تقريباً.
303	corpus-6-train	RAB	ديلطا آير لاينز الرحلة واحد واحد جوج . الإقلاع تلغا.
304	corpus-6-train	RAB	واخا تعطيني غرفة ديال جوج ل ليوم؟
305	corpus-6-train	RAB	واخا تكتب شي بيان علا السرقة للشركة ديال التأمين ديالي، عافاك؟
306	corpus-6-train	RAB	بما انني ضعيف فالكاميرا، كا نظن بلي الكاميرا الساهلة في التصوير تقدر تكون احسن ليا.
307	corpus-6-train	RAB	واش هادي هيا المنصة ل نيو يورك؟
308	corpus-6-train	RAB	دوز عطلة زوينة.
312	corpus-6-train	RAB	عافاك عطيني شوية ديال الفاصمة.
313	corpus-6-train	RAB	بغيت بطاطا مشوية معا لاكريم حامضا.
314	corpus-6-train	RAB	آه، كل عشرا ديال الدقايق.
315	corpus-6-test-corpus-26-train	RAB	واحد همبرݣر و واحد تشيز بورݣر، عافاك.
319	corpus-6-test-corpus-26-train	RAB	شحال كاتطلب باش تدير العملية؟
320	corpus-6-test-corpus-26-train	RAB	كل واحد فينا بغا يخلص على راسو.
322	corpus-6-train	RAB	غادي نخرج غدا في الصباح.
323	corpus-6-train	RAB	حتا انا غادي تما. ناخدو طاكسي بجوج؟
324	corpus-6-train	RAB	اجلس و خود راحتك. نجيب ليك شي حاجة تشربها؟ قهوة، اتاي ولا مونادا؟
325	corpus-6-train	RAB	هادشي لي قلت زوين بزاف.
326	corpus-6-test-corpus-26-train	RAB	الموقع كان فوق الكرسي في المراح.
327	corpus-6-train	RAB	لحم مشوي، عافاك.
329	corpus-6-dev	RAB	وقتاش غادي تخوا شي طابلا؟
331	corpus-6-train	RAB	واش مازال نقدر نبدل الطلب ديالي؟ بغيت الصول في بلاصت بوزروغ.
333	corpus-6-test-corpus-26-test	RAB	عافاك صرف هاد الين لجنيهات.
336	corpus-6-train	RAB	شنو هيا المصرانة الزايدة؟
338	corpus-6-train	RAB	واخا تعطيني التوصيل معا التفاصيل ديال العلاج؟
346	corpus-6-test-corpus-26-train	RAB	بغيت معجم قد الجيب، عافاك.
349	corpus-6-train	RAB	إيوا، أنا معرفتش.
350	corpus-6-train	RAB	مبروك عليك. سمعت راك ترقيتي لنائب الرئيس.
351	corpus-6-train	RAB	بعد غدا في العشية.
352	corpus-6-train	RAB	كا نسكن في اليابان الجنوبية.
353	corpus-6-train	RAB	تذكرة ذهاب و اياب ل شيكاغو، عافاك.
355	corpus-6-train	RAB	واش تبغي لحم الحلوف عادي ولا مقدد معا البيض ديالك؟
358	corpus-6-train	RAB	للقرايا.
359	corpus-6-train	RAB	عافاك زرب دغيا.
360	corpus-6-test-corpus-26-train	RAB	لجوج ديال الناس فرقم سبعة . السمية هيا واتانابي.
364	corpus-6-train	RAB	المكيف ما خدامش.
365	corpus-6-train	RAB	ديما هاكدا كل اثنين.
366	corpus-6-train	RAB	عافاك سير لبلاصة ديال الذهاب. رحلة ممتعة.
367	corpus-6-train	RAB	واش عندكم شي رحلات سياحية لباريس في اوروستار؟
368	corpus-6-test-corpus-26-train	RAB	الساعة ديالي . كانت سيكو ديجيتال.
369	corpus-6-train	RAB	جبت الشهادة الطبية ديال الطبيب ديالي من اليابان.
370	corpus-6-test-corpus-26-train	RAB	كاي شرفنا نسربيو ليك المشروب لي كاتفضل، متبوع بالعشا. دليل كامل ديال المشروبات لي كان قدمو فهاد الرحلة كاين في دليل المعلومات ديال المجلة ديالنا.
373	corpus-6-test-corpus-26-test	RAB	واش كاتسكن غير هنا؟
374	corpus-6-train	RAB	واش تقدر تسيفطو لليابان؟
375	corpus-6-test-corpus-26-train	RAB	فين كاين المحل ديال الهدايا؟
379	corpus-6-train	RAB	واش نقدر نرجع ليك بجواب هاد الجمعة؟
380	corpus-6-train	RAB	ايوا، خليني نقلب فالمفقودات . إينا نوع ديال الكاميرا هي؟
381	corpus-6-train	RAB	سمح لينا بزاف. كان وجدو الغرفة لي بغيتي.
383	corpus-6-train	RAB	اوه، كاي بين محطات ديال الطوبيس و ديال الميترو. نقدر ناخدو؟
384	corpus-6-train	RAB	ااه، توحشت شيبازوك.
386	corpus-6-test-corpus-26-test	RAB	انا في الطريق السيار واحد حدا مورو باي.
389	corpus-6-train	RAB	اه، عندنا . درس ديال نص نهار و درس ديال النهار كامل.
390	corpus-6-train	RAB	كا نقتارح الزواهغ ديال الودنين.
391	corpus-6-test-corpus-26-train	RAB	بغيت منبه، عافاك.
392	corpus-6-train	RAB	بغيت نلغي الحجز ديالي، عافاك.
394	corpus-6-train	RAB	شنو هوا نظام إعادة الفلوس؟
397	corpus-6-train	RAB	الضواو ما خدامينش.
398	corpus-6-test-corpus-26-dev	RAB	بالمناسبة، سميتي هيروشي إيجيما .
400	corpus-6-train	RAB	شنو هوا الفرق في الوقت بين طوكيو و هنا؟
401	corpus-6-test-corpus-26-dev	RAB	هاد الطران كاي وقف في لايك فوريست، ياك؟
403	corpus-6-train	RAB	بشحال كاي دير فكولشي؟
404	corpus-6-train	RAB	شكراً، أسيدي.
405	corpus-6-train	RAB	سير نيشان و دور على ليمن فالزنقة التالتة.
407	corpus-6-train	RAB	عندي وجع حاد فالمعدة ديالي.
408	corpus-6-test-corpus-26-train	RAB	الأغلبية ديال اليابانيين كاياكلو الروطال و الكالامار.
411	corpus-6-train	RAB	واش شفتي داكشي؟
412	corpus-6-train	RAB	راه كادو . تقدر تجمعو ليا فالورق ديال الهدايا؟
414	corpus-6-train	RAB	مساء الخير، مادام كينت . وقت طويل هادا باش ماشفناكش.
416	corpus-6-test-corpus-26-train	RAB	عطيني جوج تذاكر الدرجة الثانية لشيكاغو، عافاك؟
417	corpus-6-train	RAB	الشرف يحسن ليا أنا.
419	corpus-6-test-corpus-26-train	RAB	مشيت لنيو يورك.
422	corpus-6-train	RAB	بغيت نبدل الحجز ديالي للرحلة جوج صفر خمسة للثاني في أكتوبر.
423	corpus-6-test-corpus-26-train	RAB	شنو هو رقم الرحلة؟
426	corpus-6-train	RAB	فين كاين مكتب التسجيل ديال ديلتا؟
427	corpus-6-train	RAB	واش هادي وجبة قليلة الصوديوم؟
429	corpus-6-train	RAB	هاد المادة ما مسموحش بيها.
431	corpus-6-train	RAB	كان ظن بلي نقدرو. ها هو القميص ديالك.
432	corpus-6-train	RAB	شنو أخر حاجة كات حيد، قبل ما دخل للفراش؟
437	corpus-6-train	RAB	لا، غادي ناخدو فاش نكون جالس .
438	corpus-6-train	RAB	واش كاي طلق اللون دغيا؟
439	corpus-6-train	RAB	واش هادشي من اختصاص هاد الحي؟
440	corpus-6-train	RAB	بغيت البيسكوي.
442	corpus-6-test-corpus-26-test	RAB	واحد ل نيو يورك، عافاك.
446	corpus-6-test-corpus-26-train	RAB	تقريباً لمدة شي يامات.
447	corpus-6-test-corpus-26-train	RAB	الثانية على ليسر.
448	corpus-6-train	RAB	صغار بزاف.
452	corpus-6-train	RAB	شحال صعاب الرحلات السياحية؟
454	corpus-6-dev	RAB	بغيت بلاصة حدا الشرجم، عافاك.
456	corpus-6-train	RAB	ممكن نمشي ب يوريلباس؟
457	corpus-6-train	RAB	شحال ديال الوقت باش نوصل لليابان؟
458	corpus-6-train	RAB	واش عندك الخرائط ديال الطريق؟
459	corpus-6-train	RAB	اه، نعام. قريت عليه فالدليل.
461	corpus-6-train	RAB	ضوموندينا تلاثة ديال الكيسان ديال آتاي . ولكن وصلونا غير جوج.
462	corpus-6-train	RAB	الأجهزة الإلكترونية رخيصة بزاف، ولكن الماكلا و المصاريف ديال السكن غاليين بزاف.
463	corpus-6-train	RAB	باش يبعد.
465	corpus-6-train	RAB	غالباً كا ناخد القياس اتنين و عشرين في اليابان.
466	corpus-6-train	RAB	شنو هو التوقيت ديال متحف الفن؟
470	corpus-6-train	RAB	فين خاصني نخلص؟
471	corpus-6-test-corpus-26-dev	RAB	هاد لاكارط، واخا؟
475	corpus-6-train	RAB	واش هادي اول رحلة ديالك للخارج؟
477	corpus-6-train	RAB	فين هو درس المبتدئين؟
479	corpus-6-train	RAB	هاد البلاد ضروري ما فيها بزاف ديال انواع ديال الفواكه.
480	corpus-6-dev	RAB	بغيت نقيد هاد الباليزا.
482	corpus-6-train	RAB	واش كاينين الوجبات فالبلاصة ديال السكي ديال ديك الهبطة؟
483	corpus-6-train	RAB	سمح ليا، سديت على راسي من برا . نقدر ناخد ساروت اخر؟
485	corpus-6-train	RAB	صرف هاد الدولار الامريكي للين الياباني، عافاك.
487	corpus-6-dev	RAB	بسلاما صعيبة باش تقال.
488	corpus-6-test-corpus-26-train	RAB	واش هادا هوا مكتب الإستقبال؟ واش كاين شي كلينيك قريب؟
489	corpus-6-train	RAB	سمح ليا، واخا نسولك شنو سميت الماكلة ديالك؟ داكشي كايبان كايشهي.
490	corpus-6-train	RAB	كاي قرصو.
492	corpus-6-train	RAB	لإينا باب نمشي من بعد؟
493	corpus-6-test-corpus-26-train	RAB	واش تكفي عشرا دولار في الطاكسي؟
495	corpus-6-train	RAB	اعتاقدت بلي كان تمتيل مزيان بزاف و مؤامرة واعرة.
496	corpus-6-train	RAB	واو . شكراً بزاف.
497	corpus-6-train	RAB	انا مافرحانش بهاد الغرفة. واخا توريني وحدا اخرى؟
498	corpus-6-train	RAB	هادا آخر ستيل هاد الصيف.
499	corpus-6-train	RAB	ديني للسنطر ديال المدينة، عافاك.
502	corpus-6-train	RAB	واش نقدر نكري طوموبيل؟
503	corpus-6-test-corpus-26-train	RAB	هادشي ماذاقو غريب.
505	corpus-6-train	RAB	منين نكون خارج . صلحو عافاك.
507	corpus-6-train	RAB	واش عندك شي وجبة خفيفة؟
508	corpus-6-train	RAB	عافاك هدر بشوية.
509	corpus-6-train	RAB	غادي نجي معطل بساعة.
511	corpus-6-train	RAB	انا كين .
512	corpus-6-test-corpus-26-train	RAB	اه، نعام. انا غادي نجيب ليك واحد.
513	corpus-6-train	RAB	غارسون.
514	corpus-6-train	RAB	واش كانت الشتا كاتصب هاد السيمانا كاملة؟
516	corpus-6-test-corpus-26-train	RAB	نص قرعة، عافاك.
517	corpus-6-train	RAB	واش عندهوم عروض مباشرة؟
523	corpus-6-train	RAB	نقدر نشوف داك البزطام؟
524	corpus-6-train	RAB	واش عندك شي حاجة اخرى؟
525	corpus-6-train	RAB	خاصك الراحة .
528	corpus-6-train	RAB	عافاك عمر هاد البطاقة ديال الهبوط و الإستمارة ديال الديوانا.
530	corpus-6-train	RAB	واش هاد السيارة كاتمشي ل سياطل؟
531	corpus-6-train	RAB	واش نقدر نخلص شوية دابا؟
532	corpus-6-train	RAB	واش حقيقي ولا اصطناعي؟
533	corpus-6-train	RAB	واخا تسناني هنا؟
535	corpus-6-train	RAB	اوه، شكراً. يالاه كنت كان قلب عليه.
538	corpus-6-train	RAB	كاش ولا بلاكارط؟
539	corpus-6-train	RAB	انا غريب تماما على هاد البلاصة.
540	corpus-6-test-corpus-26-train	RAB	ماشي داكشي. غير شي حاجة ماتكونش غالية.
541	corpus-6-dev	RAB	واش تقدر تصبن بالماكينة ولا باليد فالدار؟
542	corpus-6-dev	RAB	بغيت علبة ديال الوان الطيف، عافاك.
543	corpus-6-train	RAB	سمح ليا . شنو كنت باغي تاخد؟
544	corpus-6-train	RAB	بغيت نبدل التاريخ ل تسعطاش ماي.
545	corpus-6-train	RAB	عافاك وقع هنايا، و هاهو التوصيل ديال التسجيلات ديالك.
546	corpus-6-train	RAB	بغيت تقاشر.
547	corpus-6-train	RAB	بغيت لحم ديال لخروف.
548	corpus-6-test-corpus-26-train	RAB	واش كاتقلب على شي حاجة؟
549	corpus-6-train	RAB	بغيت ناخد طوبيس ل 'بين ستايشن' . اينا واحد خصني ناخد؟
551	corpus-6-test-corpus-26-train	RAB	ربعا ديال ليلات.
553	corpus-6-test-corpus-26-train	RAB	انا محتاج ل تقاشر.
556	corpus-6-train	RAB	فيه السعرات الحرارية قلال. غير تلاتين سعرة حرارية.
557	corpus-6-train	RAB	بغيت نحجز بيت.
558	corpus-6-train	RAB	من اينا بلاصة انت في اليابان؟
560	corpus-6-train	RAB	خسارة، هو مشغول بزاف داك النهار.
561	corpus-6-dev	RAB	فس هاديك الحالة، غادي نقتارح هادا.
563	corpus-6-train	RAB	خدمة الغرف.
564	corpus-6-train	RAB	انتباه، عافاك.
565	corpus-6-test-corpus-26-train	RAB	تقدر ترخص الثمن حيت كاينين شي طبايع؟
567	corpus-6-train	RAB	واش عندك شي تنابر تذكارية؟
568	corpus-6-train	RAB	هادي الغرفة تلت ميا و سبعطاش. ممكن ناخد بطانية اخرى؟
569	corpus-6-train	RAB	تقدر توصلني للمحطة فربع ساعة؟
570	corpus-6-train	RAB	خصنا ندفع عربون للسيارة.
571	corpus-6-test-corpus-26-train	RAB	واحد الراجل دخل فيا، من بعد لاحظت بلي البزطام ديالي مشا.
572	corpus-6-train	RAB	ماعندنا حتا غرفة شاغرة لشخص واحد، و لكن عندنا غرفة لشخصين.
573	corpus-6-train	RAB	واش هاد التذكرة صالحة غير لليوم المحدد؟
575	corpus-6-train	RAB	وقتاش كاي وصل لميلانو؟
576	corpus-6-train	RAB	واش عندك شي واحد كايهدر باليابانية؟
577	corpus-6-train	RAB	فينا قناة كاينا الموسيقا المشهورة؟
579	corpus-6-train	RAB	ضيلطا إير لاينز.
580	corpus-6-train	RAB	بغيت طاسا ديال القهوة.
581	corpus-6-train	RAB	واش فيها حمام و طواليط؟
582	corpus-6-train	RAB	سالا الوقت.
584	corpus-6-train	RAB	سمعت بلي السيد ياماضا عندو جوج ولاد.
