sentID.BTEC	split	lang	sent
612	corpus-6-test-corpus-26-train	KHA	طيب، دايرين نجرب خمرة بيضاء.
631	corpus-6-test-corpus-26-train	KHA	اذا في زول سأل عني، كلمهم اني في المقهى.
632	corpus-6-test-corpus-26-train	KHA	متأكد أنه عندي في الجيب الداخلي بتاع الجاكيت بتاعي.
641	corpus-6-test-corpus-26-test	KHA	ممكن اعرف الاسم و الرقم بتاع الشخص الانت متصل ليه؟
643	corpus-6-test-corpus-26-train	KHA	هل الخطوط الجوية ح تدفع لي عشان اشتري بعض الضروريات الشخصية؟
650	corpus-6-test-corpus-26-train	KHA	داير لي غرفة بحمام.
652	corpus-6-test-corpus-26-dev	KHA	ما في حاجة جات طالعة من الآلة؟
667	corpus-6-test-corpus-26-test	KHA	كان مفترض تاخد الرحلة تمانية اتنين صفر، الأقلعت قبل خمستاشر دقيقة. كلو تمام. ممكن أنظم رحلة ثانية.
673	corpus-6-test-corpus-26-train	KHA	زول فك حزمتي.
679	corpus-6-test-corpus-26-test	KHA	اوه، ولا حاجة. انت هنا، على كل حال.
680	corpus-6-test-corpus-26-train	KHA	الخطوط الجوية اليابانية، رحلة رقم واحد اتنين تلاتة.
681	corpus-6-test-corpus-26-train	KHA	محتاج اشتري شامبوه.
683	corpus-6-test-corpus-26-train	KHA	ممكن تكلمني لم نصل الي مركز مدني؟
688	corpus-6-test-corpus-26-train	KHA	وين أقرب جزار؟
703	corpus-6-test-corpus-26-train	KHA	دايرين نقعد أربعة ليالي من الأول من أغسطس.
708	corpus-6-test-corpus-26-train	KHA	اسم الزهرة ديك شنو؟
719	corpus-6-test-corpus-26-train	KHA	خمستشار سبتمبر هو يوم احترام للمسنين.
723	corpus-6-test-corpus-26-train	KHA	ما في صابون في غرفتي.
741	corpus-6-test-corpus-26-dev	KHA	هل هناك اي شي ممكن اخده للطفح دا؟
742	corpus-6-test-corpus-26-train	KHA	هل يمكنك تغير الصيغة الي القلته الان؟
761	corpus-6-test-corpus-26-test	KHA	ح تستغرق كم للطلب؟
773	corpus-6-test-corpus-26-train	KHA	ممكن تتكلم أعلى شوية، من فضلك؟
777	corpus-6-test-corpus-26-train	KHA	كم من الزمن ح يكون قبل يطلع؟
786	corpus-6-test-corpus-26-train	KHA	وين معلومات الرياضات؟
787	corpus-6-test-corpus-26-train	KHA	المقاس دا هنا، الواحد المسميه مقاس منتظم، ح يعمل.
793	corpus-6-test-corpus-26-test	KHA	وين الجولة ح تنتهي، و متين؟
848	corpus-6-test-corpus-26-train	KHA	وين مفترض اغير القطار عشان اوصل ادينبيره؟
855	corpus-6-test-corpus-26-train	KHA	داير اخت دا في صندوق ايداع امن.
859	corpus-6-test-corpus-26-train	KHA	وين ممكن أبدل قروش؟
897	corpus-6-test-corpus-26-train	KHA	ممكن نخلي حاجاتتا، عدا القيمة، في البص؟
902	corpus-6-test-corpus-26-train	KHA	محتار الرسوم دي في تلفوني لي شنو.
917	corpus-6-test-corpus-26-train	KHA	ح ادفع خمسين دولار.
941	corpus-6-test-corpus-26-train	KHA	الآن عرفت الكان غلط شنو.
957	corpus-6-test-corpus-26-dev	KHA	انا ايكيدا. عندي حجز لطربيزة عند الساعة ستة و نص المساء دا. لكن انا آسف ح اوصل نص ساعة متأخر.
1003	corpus-6-test-corpus-26-train	KHA	كم أوقية من العطر ممكن أحصل عليها بدون جمارك؟
1007	corpus-6-test-corpus-26-train	KHA	بس سياحة.
1010	corpus-6-test-corpus-26-train	KHA	تمام. من فضلك وقعهم. دايرو كيف؟
1023	corpus-6-test-corpus-26-test	KHA	هل ما زلت عندك؟
1036	corpus-6-test-corpus-26-train	KHA	داير واحد كبير.
1037	corpus-6-test-corpus-26-dev	KHA	نمت خلال منبه الستة و نص.
1038	corpus-6-test-corpus-26-train	KHA	انا مصور حر.
1047	corpus-6-test-corpus-26-train	KHA	التجار ممكن يحاولوا دولاراتك إلى قطع الكازينو؟
1056	corpus-6-test-corpus-26-dev	KHA	عندنا حوالي تلاتين نوع من صابون الحمام.
1062	corpus-6-test-corpus-26-train	KHA	ح يكون عندي ليك الاقتراح الأسبوع الجاي.
1074	corpus-6-test-corpus-26-train	KHA	شكرا ليك. كم سعر القفازات دي؟
1098	corpus-6-test-corpus-26-train	KHA	على أن أمشي. ح اتصل بيك لاحقا.
1100	corpus-6-test-corpus-26-train	KHA	داير بعض الحفاظات الممكن التخلص منها.
1122	corpus-6-test-corpus-26-train	KHA	من وين أصل سمك الفراشات ده؟
1124	corpus-6-test-corpus-26-train	KHA	ح تحولهم لي دولارات، من فضلك؟
1139	corpus-6-test-corpus-26-train	KHA	نحن محظوظين جدا. عندهم واحد مقاس أربعة في متجر ال ألا موانا.
1146	corpus-6-test-corpus-26-train	KHA	هل هنالك أي ليموزين؟
1163	corpus-6-test-corpus-26-dev	KHA	هل ممكن احصل على مكالمة إيقاظ عند خمسة و تلاتين بكرة الصباح؟
1165	corpus-6-test-corpus-26-train	KHA	بفضل غرفة هادية.
1167	corpus-6-test-corpus-26-train	KHA	در بعض مزيل طلاء الأظافر.
1183	corpus-6-test-corpus-26-train	KHA	داير بطارية.
1193	corpus-6-test-corpus-26-test	KHA	هل هناك فرقة لايف ول دي جي؟
1194	corpus-6-test-corpus-26-train	KHA	هل يمكنني تأجير بعض معدات الغطس؟
1199	corpus-6-test-corpus-26-dev	KHA	داير احجز غرفة لأربعة ليالي من التاني والعشرين من ديسمبر.
1212	corpus-6-test-corpus-26-train	KHA	هل هذه الحقيبة مثالية لكل طقس؟
1213	corpus-6-test-corpus-26-train	KHA	داير دونات، من فضلك.
1218	corpus-6-test-corpus-26-train	KHA	داير أأجر عربية اوتوماتيك ليومين.
1224	corpus-6-test-corpus-26-train	KHA	فوت الرحلة عشرين إلى سان فرانسيسكو.
1234	corpus-6-test-corpus-26-train	KHA	كم للمطار؟
1235	corpus-6-test-corpus-26-train	KHA	داك جيد. متين؟
1276	corpus-6-test-corpus-26-train	KHA	كم عمر بنتك؟
1312	corpus-6-test-corpus-26-train	KHA	ممكن تكلمني ببعض الفنادق الرخيصة و النضيفة؟
1321	corpus-6-test-corpus-26-train	KHA	ممكن نحجز ليك غرفة مريحة في قصر قديم قرب نادي قولف مشهور.
1329	corpus-6-test-corpus-26-train	KHA	بزكي دا لأنه مصنوع من مية في المية مكونات طبيعية.
1361	corpus-6-test-corpus-26-dev	KHA	هل يتوقف القطر في برايتون؟
1369	corpus-6-test-corpus-26-train	KHA	ممكن تكلمني وين ممكن ألقى تكسي؟
1375	corpus-6-test-corpus-26-train	KHA	تزكرتين درجة ثانية، من فضلك.
1384	corpus-6-test-corpus-26-train	KHA	داير أرسل فاكس.
1394	corpus-6-test-corpus-26-train	KHA	داير حديد ترحال.
1396	corpus-6-test-corpus-26-train	KHA	ممكن أقدم ليك أي حاجة؟
1404	corpus-6-test-corpus-26-train	KHA	يومي؟ خايف اسأل، لكن قصدك شنو؟
1418	corpus-6-test-corpus-26-train	KHA	داير واحد داك ال ح يحفظ ملفات مقاس ورقة رسالة عادية بدون طيهم.
1433	corpus-6-test-corpus-26-test	KHA	أي، لكن ما قوي شديد.
1434	corpus-6-test-corpus-26-train	KHA	اناحساس للقطط.
1436	corpus-6-test-corpus-26-train	KHA	اي، مفروض تملك رخصة قيادة و، اه، انت مفروض يكون عندك رخصة من لجنة التكسي و الليموزين.
1462	corpus-6-test-corpus-26-train	KHA	واصل، يا سيدي.
1465	corpus-6-test-corpus-26-test	KHA	م شكلي ح ألقى موية سخنة.
1474	corpus-6-test-corpus-26-train	KHA	داير احجز غرفة لليلة.
1492	corpus-6-test-corpus-26-train	KHA	لا، استبعد الضرائب و مصاريف الخدمة.
1506	corpus-6-test-corpus-26-train	KHA	دائر تمشي معاي التسوق المساء دا؟
1508	corpus-6-test-corpus-26-test	KHA	هاي، دا حقيقة فستان جميل.
1519	corpus-6-test-corpus-26-train	KHA	الآن، مكالمتك اتقبلت . من فضلك اتفضل.
1525	corpus-6-test-corpus-26-train	KHA	كم رقم البوابة؟
1539	corpus-6-test-corpus-26-train	KHA	شنو مطابق تزكار هاوايوان؟
1556	corpus-6-test-corpus-26-train	KHA	ممكن اصل هناك بالنفق؟
1560	corpus-6-test-corpus-26-train	KHA	داير مجفف شعر.
1562	corpus-6-test-corpus-26-train	KHA	هل ح نوصل اي مكان نتكلم كدا؟
1585	corpus-6-test-corpus-26-train	KHA	انا جيت من النرويج.
1603	corpus-6-test-corpus-26-dev	KHA	من عشرة لي حداشر من فضلك.
1619	corpus-6-test-corpus-26-train	KHA	بالتأكيد. خليني أشوفه. انت اتجرحت بالمهرجان، افترض.
1620	corpus-6-test-corpus-26-train	KHA	احتياط، خليني اخد رقم الزول المسؤول.
1622	corpus-6-test-corpus-26-train	KHA	هل هناك طريق سريع؟
1630	corpus-6-test-corpus-26-train	KHA	لي ما جاء الحفلة امبارح؟
1637	corpus-6-test-corpus-26-train	KHA	هناك كان في حادث مروري.
1650	corpus-6-test-corpus-26-train	KHA	سوري، عندي الرقم الغلط.
1653	corpus-6-test-corpus-26-test	KHA	من فضلك ادخلك بي آي ان الخاص بك.
1663	corpus-6-test-corpus-26-dev	KHA	م قادر أعدل الصورة.
1668	corpus-6-test-corpus-26-train	KHA	واحد بيرقر جبنة و عصير برتقال، من فضلك.
1670	corpus-6-test-corpus-26-test	KHA	دا جوازي.
1682	corpus-6-test-corpus-26-test	KHA	لي، شكرا ليك كتير. اه، هل يمكنني أمشي فوق للقمة؟
1702	corpus-6-test-corpus-26-train	KHA	ممكن اخد الكروية للموسيقى الجمعة الجاية؟
1718	corpus-6-test-corpus-26-train	KHA	راكب تاني هناك قال يمكنهم يبدلوا المقاعد معاك.
1754	corpus-6-test-corpus-26-train	KHA	ممكن امدد إقامتي؟
1766	corpus-6-test-corpus-26-train	KHA	قول. بتعرف أي حاجة بتستحق النظر قريب هنا؟
1768	corpus-6-test-corpus-26-dev	KHA	لا، داير أأجر نص طقم من المضارب و حذاء.
1782	corpus-6-test-corpus-26-train	KHA	ممكن توريني لم الشنطة الرايحة تتلقى؟
1788	corpus-6-test-corpus-26-train	KHA	شنو اسم الحديقة القومية دي؟
1791	corpus-6-test-corpus-26-train	KHA	عندي جرح.
1792	corpus-6-test-corpus-26-dev	KHA	وين مكان جيد للسياحة؟
1800	corpus-6-test-corpus-26-train	KHA	ممكن أشيل بعض الفواكه؟
1834	corpus-6-test-corpus-26-train	KHA	ممكن اتغدا الآن؟
1837	corpus-6-test-corpus-26-train	KHA	محتاج أبدل الدولارات دي.
1867	corpus-6-test-corpus-26-train	KHA	انا محتاج لتاكسي. انا في ساوث مين و لايبرتي.
1876	corpus-6-test-corpus-26-dev	KHA	بالتأكيد، داير كيرلي؟
1878	corpus-6-test-corpus-26-train	KHA	هو ما تفاح لكن خوخ.
1903	corpus-6-test-corpus-26-train	KHA	ح اديك وصفة طبية. شيلا للصيدلية.
1927	corpus-6-test-corpus-26-train	KHA	بنطير تلات ايام في الاسبوع، في التلاتاء، الجمعة، و السبت.
1931	corpus-6-test-corpus-26-dev	KHA	داك غالي. ول لا؟
1948	corpus-6-test-corpus-26-train	KHA	أيوة. عندنا داك. ح نجهزوا ليك.
1950	corpus-6-test-corpus-26-dev	KHA	ح تمسك عفشي لغاية الساعة تلاتة؟
1951	corpus-6-test-corpus-26-train	KHA	لا، انا بس داير انزل.
1954	corpus-6-test-corpus-26-dev	KHA	ممكن احجز اجر-عربية هنا؟
1968	corpus-6-test-corpus-26-train	KHA	هل انت امريكي؟
1980	corpus-6-test-corpus-26-test	KHA	للمكان دا، من فضلك.
1985	corpus-6-test-corpus-26-train	KHA	عربيتي اتسرقت.
1988	corpus-6-test-corpus-26-train	KHA	وين ظل العين؟
1993	corpus-6-test-corpus-26-train	KHA	دايرين ركن هادئ، لو ممكن.
1997	corpus-6-test-corpus-26-train	KHA	هل التكسي دا مجاني؟
1998	corpus-6-test-corpus-26-train	KHA	هل دي محطة اكسبريس؟
2001	corpus-6-test-corpus-26-train	KHA	ياتو زمن مفروض اجي ماري؟
2003	corpus-6-test-corpus-26-train	KHA	داير دورق صغير من نبيذ ابيض.
2005	corpus-6-test-corpus-26-train	KHA	اه. ممكن اخد وجبتي فيما بعد؟ ما حاسي اني كويس أسى.
2025	corpus-6-test-corpus-26-train	KHA	في الحقيقة، عندي اخبار. انا ح اتزوج.
2033	corpus-6-test-corpus-26-train	KHA	اي سراويل تانيه؟
2035	corpus-6-test-corpus-26-train	KHA	ممكن اخد برنامج؟
2052	corpus-6-test-corpus-26-train	KHA	في وزل اقتحم غرفتي امبارح بالليل.
2055	corpus-6-test-corpus-26-train	KHA	وريني السمك الشفته اليوم في الألبوم، من فضلك.
2083	corpus-6-test-corpus-26-train	KHA	شوف التعليمات في علبة الأكل المفرغة من الهواء.
2086	corpus-6-test-corpus-26-train	KHA	داير قروش ورق.
2100	corpus-6-test-corpus-26-test	KHA	هو خطف محفظتي وهرب.
2119	corpus-6-test-corpus-26-train	KHA	م عندك دروس تجريبيه؟
2147	corpus-6-test-corpus-26-train	KHA	وين ممكن اشتري طوابع بريدية؟
2148	corpus-6-test-corpus-26-train	KHA	انا من بريطانيا العظمى.
2156	corpus-6-test-corpus-26-train	KHA	انا علي أن أراجع داك مع زوجتي.
2161	corpus-6-test-corpus-26-train	KHA	داير احصل علي إعادة دفع لي ده.
2179	corpus-6-test-corpus-26-train	KHA	هناك في صندوق تلفون قدام البنك داك.
2180	corpus-6-test-corpus-26-train	KHA	ح اوصل في التاسع من مارس و أغادر في الرابع عشر.
2205	corpus-6-test-corpus-26-train	KHA	داك غالي شويه، م يتعاقد؟
2235	corpus-6-test-corpus-26-train	KHA	هل انت عندك العقل؟
2236	corpus-6-test-corpus-26-train	KHA	وين محطة البص الترفيه؟
2238	corpus-6-test-corpus-26-train	KHA	هل انت مهتم بالتحلية؟
2302	corpus-6-test-corpus-26-train	KHA	انت بتتكلم؟
2306	corpus-6-test-corpus-26-train	KHA	المثل لي انا، من فضلك.
2318	corpus-6-test-corpus-26-train	KHA	طلبي ما وصل.
2324	corpus-6-test-corpus-26-train	KHA	هناك كتير من الربوع الساخنه.
2329	corpus-6-test-corpus-26-train	KHA	من فضلك حول خمسين ألف ين للدولار الأمريكي.
2338	corpus-6-test-corpus-26-train	KHA	داك كويس معاي. في الحقيقه داير أدخن.
2347	corpus-6-test-corpus-26-test	KHA	وين ممكن أأجر ادوات سكي وجزم؟
2353	corpus-6-test-corpus-26-dev	KHA	نسيت مشروباتنا؟
2368	corpus-6-test-corpus-26-test	KHA	ممكن ترسله لعنواني في اليابان ببريد تجمع الحزمه العالميه؟
2381	corpus-6-test-corpus-26-train	KHA	داير قزازة خمرة حمرة.
2389	corpus-6-test-corpus-26-train	KHA	فقط إذا كان كان حقك، سيدى. ههه-ههه، فقط نكته صغيره.
2401	corpus-6-test-corpus-26-train	KHA	بالتأكيد . كيف ممكن تندمج؟
2412	corpus-6-test-corpus-26-dev	KHA	عندنا بيره، ويسكي، براندي، جن، فودكاوخمر.
2425	corpus-6-test-corpus-26-train	KHA	هويه. اوه، صاح. هل باسبورت اوكي؟
2428	corpus-6-test-corpus-26-train	KHA	رقم غرفتي تلاتة ستة وعشرين. هل ممكن تشيل غسيلي؟
2440	corpus-6-test-corpus-26-train	KHA	ح اشوف إذا في واحد من ديل مناسب.
2441	corpus-6-test-corpus-26-train	KHA	داير غلاية.
2445	corpus-6-test-corpus-26-train	KHA	جبتي لي بعض الجبنه المضفره.
2462	corpus-6-test-corpus-26-train	KHA	هل يمكنني احصل علي قمصاني نضيفه صباح بكره؟
2476	corpus-6-test-corpus-26-train	KHA	ممكن تخليه يرجع لي؟
2490	corpus-6-test-corpus-26-train	KHA	ليه طيب؟
2492	corpus-6-test-corpus-26-train	KHA	أعذرني . هل هناك اي مكتبات هنا؟
2496	corpus-6-test-corpus-26-test	KHA	أعتقد أنك عملت غلطه. الغرفة كانت مجهزه. عندي ايصال.
2505	corpus-6-test-corpus-26-train	KHA	البص هناك.
2516	corpus-6-test-corpus-26-train	KHA	داير لفتين من ايزو ميه، فلم ملون، سته وتلاتين صورة، من فضلك.
2519	corpus-6-test-corpus-26-train	KHA	داير أصدق الشيك دا لسبعين دولار.
2521	corpus-6-test-corpus-26-train	KHA	داير اشتري طلبات لعشره كروت بريد لليابان، من فضلك.
2528	corpus-6-test-corpus-26-train	KHA	هل هناك أي بنوك جمب المحطة؟
2531	corpus-6-test-corpus-26-train	KHA	اخشى ان هناك في خطأ في ألفاتوره.
2552	corpus-6-test-corpus-26-test	KHA	إنه هنا.
2557	corpus-6-test-corpus-26-train	KHA	واحد بيرقر جبنه عشان أمشي من فضلك.
2578	corpus-6-test-corpus-26-test	KHA	ما بتقدر تعمل عمل التصميم بدون كمبيوتر بعد دا.
2591	corpus-6-test-corpus-26-train	KHA	أجرى.
2601	corpus-6-test-corpus-26-train	KHA	هناك في شرطه في بلوزتي. انا أتعجب إذا ممكن تخيطه لي، من فضلك؟
2613	corpus-6-test-corpus-26-dev	KHA	التعريفة كم إلى مانشستر؟
2643	corpus-6-test-corpus-26-train	KHA	ممكن تعيرني كيبل تقويه؟
2644	corpus-6-test-corpus-26-train	KHA	وين ممكن اشتري حصيرة الشاطئ؟
2670	corpus-6-test-corpus-26-test	KHA	من فضلك اديني حجر جديد.
2676	corpus-6-test-corpus-26-train	KHA	اديني شوية لحم الخنزير، لكن ما سميكه زي داك.
2678	corpus-6-test-corpus-26-train	KHA	نحن جاين عند السابعة.
2687	corpus-6-test-corpus-26-train	KHA	عندي تسجلاتي اتسرقت، برضه.
2690	corpus-6-test-corpus-26-train	KHA	عندي تسجيلاتي اتسرقت، برضة.
2695	corpus-6-test-corpus-26-train	KHA	مخروط ايسكريم الفانيلا من فضلك.
2702	corpus-6-test-corpus-26-train	KHA	اوافق. مفروض يبقى طبيعي.
2704	corpus-6-test-corpus-26-train	KHA	عقل الوجوه، عقل الفجوه، ثم قرب الأبواب، من فضلك.
2707	corpus-6-test-corpus-26-train	KHA	ح احتاج ل كردت كارد.
2708	corpus-6-test-corpus-26-dev	KHA	هندا الرقم.
2715	corpus-6-test-corpus-26-test	KHA	وريني نقطة جيدة في النهر دا، من فضلك.
2726	corpus-6-test-corpus-26-train	KHA	من فضلك اديني تقرير حادث.
2729	corpus-6-test-corpus-26-train	KHA	لا، شكرا ليك قبل شوية.
2734	corpus-6-test-corpus-26-train	KHA	أوكي، من فضلك خليك في الخط. مستر تاكاجيما، سيدة سايتو ما شكلها بترد على المكالمة. دايرني اتصل عليها زمن أطول؟
2736	corpus-6-test-corpus-26-dev	KHA	احتمال، لكن مفروض نوزنهم منفصلين.
2747	corpus-6-test-corpus-26-train	KHA	يبدوا ان نادر شديد جدا.
2748	corpus-6-test-corpus-26-train	KHA	وين استلام العفش لرحلة سبعة صفر تلاتة؟
2760	corpus-6-test-corpus-26-train	KHA	شي غلط مع قبضتك.
2765	corpus-6-test-corpus-26-train	KHA	هل دا ح يفسد؟
2772	corpus-6-test-corpus-26-train	KHA	لا، شكرا. أنا أحسن ما اشرب زيادة.
2808	corpus-6-test-corpus-26-train	KHA	من فضلك وريني بعض الشوارع سهلة للتسوق.
2811	corpus-6-test-corpus-26-dev	KHA	هل البص داك بمشي لفندق الهيلتون؟
2816	corpus-6-test-corpus-26-train	KHA	الآن، الدهان دا خاص جدا. عمله تسوروتارو كاتاوكا. هو فنان عالمي معروف.
2850	corpus-6-test-corpus-26-train	KHA	عندي تقدير عظيم للموسيقى الكلاسيكية.
2851	corpus-6-test-corpus-26-dev	KHA	هل ممكن اعزمك للعشاء خارجا بعض الزمن؟
2862	corpus-6-test-corpus-26-train	KHA	تمام. ما اسم ورقم الطرف التاني، لو سمحت.
2871	corpus-6-test-corpus-26-train	KHA	اعزرني. طلعني، من فضلك.
2878	corpus-6-test-corpus-26-train	KHA	ممكن تتصل على اصطاف يتكلم ياباني؟
2898	corpus-6-test-corpus-26-train	KHA	بنزور قرايبنا غالبا.
2939	corpus-6-test-corpus-26-train	KHA	ميكي هياكاوا. الغرفة دي سبعة صفر اتنين.
2945	corpus-6-test-corpus-26-train	KHA	مفروض اقعد هنا الليلة، ول لا؟ ممكن تساعدني اراجع غرفة فندق؟
2947	corpus-6-test-corpus-26-train	KHA	ما مفروض يكون طويل. خمستاشر دقيقة بالكتير.
2960	corpus-6-test-corpus-26-train	KHA	ممكن توريني السعر للمكالمة دي كم؟
2964	corpus-6-test-corpus-26-train	KHA	طيب، ممكن توريها اني اتصلت، من فضلك؟ ح اتصل بيها تاني لاحقا.
2973	corpus-6-test-corpus-26-train	KHA	في اي جولة صباحية؟
2982	corpus-6-test-corpus-26-train	KHA	هل تحول العملات الأجنبية؟
2983	corpus-6-test-corpus-26-test	KHA	ميزانتنا حوالي خمسين دولار ككل لتلات أشخاص.
2990	corpus-6-test-corpus-26-train	KHA	وين ممكن اشتري لفة فلم؟
2995	corpus-6-test-corpus-26-train	KHA	هل عندك خمرة يابانية؟
3001	corpus-6-test-corpus-26-test	KHA	داير بدلة سباحة أصغر، من فضلك.
3016	corpus-6-test-corpus-26-train	KHA	داير أسجل عفشي.
3029	corpus-6-test-corpus-26-train	KHA	دي غرفة مس كاوازو ستاشر حداشر.
3030	corpus-6-test-corpus-26-train	KHA	عفوا.
3038	corpus-6-test-corpus-26-dev	KHA	هناك ما في أي.
3040	corpus-6-test-corpus-26-train	KHA	ياتو المهم ليكم يا يابانيين، يوم رأس السنة ول يوم الكريسماس؟
