sentID.BTEC	split	lang	sent
579	corpus-6-train	TUN	الخطوط الجوية دلتا.
580	corpus-6-train	TUN	نحب قهوة في كاس كبير.
581	corpus-6-train	TUN	فيها دوش و توالات؟
582	corpus-6-train	TUN	وفا الوقت.
584	corpus-6-train	TUN	سمعت الي سي يامادا عندو زوز صغار.
586	corpus-6-train	TUN	رحب نكري بطو بالشراع.
588	corpus-6-train	TUN	تنجم تغسل المعون مبعد؟
589	corpus-6-train	TUN	نحب قاز بالقاز.
591	corpus-6-train	TUN	تصرفو دولار امريكي لجنيه سترلينق؟
594	corpus-6-train	TUN	بالطبيعة سيدي. شاسمك؟
596	corpus-6-train	TUN	مانيش لابس حوايج رسمية.
597	corpus-6-train	TUN	عيشك ايجا وحدك المرة الجاية.
599	corpus-6-test-corpus-26-train	TUN	مانيش متاكد اللي الحوايج اللي لميتهم يكفيو تلاثة جمعات.
600	corpus-6-train	TUN	كل واحد بزوز دولار.
604	corpus-6-train	TUN	اكيد تو نبعثولك المطويات.
605	corpus-6-train	TUN	فما مشكلة في الضو متاع الفران.
607	corpus-6-train	TUN	من فضلك وريني قواندوات جلد.
608	corpus-6-train	TUN	الكرهبة عدمت. بربي ابعثو شكون.
609	corpus-6-train	TUN	تنجم تنصحني بكتاب فيه تصاور لصغير عمرو ستة سنين؟
610	corpus-6-dev	TUN	تنجم تخلي عندك حاجاتي الثمينة؟
611	corpus-6-train	TUN	اهلا هاري. يعطك الصحة على الدعوة.
612	corpus-6-test-corpus-26-train	TUN	باهي، نحبو نجربو شراب ابيض.
614	corpus-6-train	TUN	كي يحبو يرندفو، يمشيو للسينيما.
616	corpus-6-train	TUN	كان عندي فيه حكاية ميات دولار.
619	corpus-6-train	TUN	انا الغالط.
621	corpus-6-train	TUN	حاشتي بشوية قرارص.
