sentID.BTEC	split	lang	sent
221	corpus-6-test-corpus-26-train	ALG	تقدر تاخذ كل الترتيبات من قبل؟
238	corpus-6-test-corpus-26-train	ALG	راهم تهلاو فيا. صحا.
261	corpus-6-test-corpus-26-train	ALG	كي توصل تما، اطلب من كاش واحد آخر، من فضلك.
280	corpus-6-test-corpus-26-train	ALG	مركز أربعة و عشرون، من فضلك.
285	corpus-6-test-corpus-26-train	ALG	هاك اثنان دولار. خلي الباقي عندك.
315	corpus-6-test-corpus-26-train	ALG	همبرغر و شيزبرغر، من فضلك.
319	corpus-6-test-corpus-26-train	ALG	شحال تاخذ باش تدير العملية؟
320	corpus-6-test-corpus-26-train	ALG	رانا حابين كل واحد يخلص الماكلة ديالو.
326	corpus-6-test-corpus-26-train	ALG	كان فوق واحد الكرسي فالكولواغ.
333	corpus-6-test-corpus-26-test	ALG	من فضلك تقدر تبدل هاذ الين لجنيهات.
346	corpus-6-test-corpus-26-train	ALG	نسحق قاموس جيب، من فضلك.
360	corpus-6-test-corpus-26-train	ALG	لزوج أشخاص على الساعة السبعة تع العشية، باسم واتاناب.
368	corpus-6-test-corpus-26-train	ALG	الساعة ديالي. ديجيتال سايكو.
370	corpus-6-test-corpus-26-train	ALG	رانا حابين نقدمولك المشروب لي تحبو نتا، ممبعد نقدمولك العشا. تقدر تصيب كامل المشروبات الي كاينة في هاذ الرحلة في دليل المعلومات تع المجلة تاعنا.
373	corpus-6-test-corpus-26-test	ALG	تسكن منا؟
375	corpus-6-test-corpus-26-train	ALG	وين جاي المحل تع الهدايا؟
386	corpus-6-test-corpus-26-test	ALG	راني في الطريق السريع رقم واحد، قريب من مورو باي.
391	corpus-6-test-corpus-26-train	ALG	نسحق منبه، من فضلك.
398	corpus-6-test-corpus-26-dev	ALG	حقا، إسمي هيروشي ايجيما.
401	corpus-6-test-corpus-26-dev	ALG	هاذ القطار يحبس في لاك فورست، ياك؟
408	corpus-6-test-corpus-26-train	ALG	بزاف يابانيين ياكلو لا بيوفر و الكالامار.
416	corpus-6-test-corpus-26-train	ALG	من فضلك، تقدر تاعطيني تذاكر بالدرجة الثانية لشيكاقو؟
419	corpus-6-test-corpus-26-train	ALG	رحت لنيويورك.
423	corpus-6-test-corpus-26-train	ALG	شحال الرقم تع هاذ الرحلة؟
442	corpus-6-test-corpus-26-test	ALG	شخص واحد لنيويورك، من فضلك.
446	corpus-6-test-corpus-26-train	ALG	ليامات برك.
447	corpus-6-test-corpus-26-train	ALG	الثانية على اليسار.
471	corpus-6-test-corpus-26-dev	ALG	هاذ البطاقة، معليش؟
488	corpus-6-test-corpus-26-train	ALG	الإستقبال؟ كاين عيادة قريبة من هنا؟
493	corpus-6-test-corpus-26-train	ALG	اذا عشرة دولار يكفو للطاكسي؟
503	corpus-6-test-corpus-26-train	ALG	البنة غربية.
512	corpus-6-test-corpus-26-train	ALG	ايه. اصبر، دوك نجيبلك.
516	corpus-6-test-corpus-26-train	ALG	نص قرعة، من فضلك.
540	corpus-6-test-corpus-26-train	ALG	ماشي حاجة. حاجة تكون ماشي غالية بزاف.
548	corpus-6-test-corpus-26-train	ALG	راك تحوس كاش حاجة مخصصة؟
551	corpus-6-test-corpus-26-train	ALG	أربع ليالي.
553	corpus-6-test-corpus-26-train	ALG	نسحق تقاشر.
565	corpus-6-test-corpus-26-train	ALG	تقدر تدريلنا سومة علاجال كاين بقع؟
571	corpus-6-test-corpus-26-train	ALG	واحد الراجل طبعني. ممبعد صبت بلي محفظة النقود ديالي ضاعت.
599	corpus-6-test-corpus-26-train	ALG	ماشكيتش بلي جبت معايا حوايج لي يكفو لثلاث أسابيع.
612	corpus-6-test-corpus-26-train	ALG	امالا، رانا حابين نجربوا النبيذ الأبيض.
631	corpus-6-test-corpus-26-train	ALG	ويدا حوس عليا كاش واحد، قولوهم بلي راني فالقهوة.
632	corpus-6-test-corpus-26-train	ALG	راني متأكد بلي درتو فالجيب الدخلاني تع المونطو ديالي.
641	corpus-6-test-corpus-26-test	ALG	تقدر تعطيني الإسم و الرقم تع الشخص لي راك حاب تتصل بيه؟
643	corpus-6-test-corpus-26-train	ALG	هل شركة الطيران تخلص لي شراء الأغراض الشخصية؟
650	corpus-6-test-corpus-26-train	ALG	راني حاب غرفة لي فيها بينواغ.
652	corpus-6-test-corpus-26-dev	ALG	حاجة ماخرجت من الجهاز؟
667	corpus-6-test-corpus-26-test	ALG	كان لازم عليك تدي الرحلة ثمان مئة وعشرون لي راحت عندها خمسة عشر دقيقة. ايه. نقدر نصيبلك رحلة واحدوخرا.
673	corpus-6-test-corpus-26-train	ALG	كاش واحد فتح الطرد ديالي.
679	corpus-6-test-corpus-26-test	ALG	أوه، ماشي حاجة. مادام راك هنا.
680	corpus-6-test-corpus-26-train	ALG	الخطوط الجوية اليابانية، الرحلة رقم واحد، اثنان، ثلاثة.
681	corpus-6-test-corpus-26-train	ALG	لازم نشري شامبوان.
683	corpus-6-test-corpus-26-train	ALG	تقدر تقولي وقتاش نوصلوا لوسط المدينة؟
688	corpus-6-test-corpus-26-train	ALG	وين جاي الجزار القريب من هنا؟
703	corpus-6-test-corpus-26-train	ALG	رانا حابين نقعدوا أربع ليالي من الأول أوت.
708	corpus-6-test-corpus-26-train	ALG	واسمها هاذ الزهرة؟
719	corpus-6-test-corpus-26-train	ALG	الخامس عشر من سبتمبر هو اليوم تاع الإحترام للأشخاص المسنين.
723	corpus-6-test-corpus-26-train	ALG	ماكانش صابون في غرفتي.
741	corpus-6-test-corpus-26-dev	ALG	واش نقدر ندي باش نداوي الاحمرار؟
742	corpus-6-test-corpus-26-train	ALG	تقدر تبدل الصيغة على حساب واش قتليي دوكا؟
761	corpus-6-test-corpus-26-test	ALG	شحال لازم من وقت باش ندير طلب؟
773	corpus-6-test-corpus-26-train	ALG	تقدر تعلي صوتك شوية، من فضلك؟
777	corpus-6-test-corpus-26-train	ALG	شحال من وقت باش يخرج؟
786	corpus-6-test-corpus-26-train	ALG	وين راهم المعلومات الرياضية؟
787	corpus-6-test-corpus-26-train	ALG	هاذ القياس، لي تسميها كلاسيك، توالم.
793	corpus-6-test-corpus-26-test	ALG	وين أو وقتاش تخلاص الرحلة؟
848	corpus-6-test-corpus-26-train	ALG	وين لازم نبدل القطار باش نروح لإدينبره؟
855	corpus-6-test-corpus-26-train	ALG	راني حاب نحط هذا فصندوق امانات.
859	corpus-6-test-corpus-26-train	ALG	وين نقدر نبدل الدراهم؟
897	corpus-6-test-corpus-26-train	ALG	اذا نقدرو نخلوا الأغراض فالحافلة، ندو غير الحاجات المهمين؟
902	corpus-6-test-corpus-26-train	ALG	راني حاب نعرف تاع واش هاذ التكاليف.
917	corpus-6-test-corpus-26-train	ALG	نخلص خمسين دولار.
941	corpus-6-test-corpus-26-train	ALG	دوكا راني عارف واش هي الغلطة.
957	corpus-6-test-corpus-26-dev	ALG	معاك إكيدا. كنت حجزت طاولة لهاذ لعشية على الستة ونص. سامحني، نوصل متأخر بنص ساعة.
1003	corpus-6-test-corpus-26-train	ALG	شحال وقية من عطر نقدر نشريه بدون طاكس؟
1007	corpus-6-test-corpus-26-train	ALG	للسياحة.
1010	corpus-6-test-corpus-26-train	ALG	هايل، من فضلك امضيهم. كيفاش راك حابهم؟
1023	corpus-6-test-corpus-26-test	ALG	مازال عندكم أماكن لعرض المساء؟
1036	corpus-6-test-corpus-26-train	ALG	راني حاب جملة.
1037	corpus-6-test-corpus-26-dev	ALG	مافطنطش كي صونا المنبه على الستة و نص.
1038	corpus-6-test-corpus-26-train	ALG	أنا مصور حر.
1047	corpus-6-test-corpus-26-train	ALG	تجار الكازينو يقدرو يبدلولك الدولار اعطيلهم برك البقشيش . أيا نروحو؟
1056	corpus-6-test-corpus-26-dev	ALG	عندنا حوالي ثلاثين نوع من الزيوت للاستحمام.
1062	corpus-6-test-corpus-26-train	ALG	نديرلك عرض الأسبوع القادم.
1074	corpus-6-test-corpus-26-train	ALG	صحا. شحال يسواو هاذ القفازات؟
1098	corpus-6-test-corpus-26-train	ALG	لازم نروح. نتصل بيك ممبعد.
1100	corpus-6-test-corpus-26-train	ALG	نحتاج حفاظات.
1122	corpus-6-test-corpus-26-train	ALG	منين جاو فراشات الحوت هاذو؟
1124	corpus-6-test-corpus-26-train	ALG	تقدر تبدلهم للدولار، من فضلك؟
1139	corpus-6-test-corpus-26-train	ALG	عندنا الزهر. عندهم مقاس أربعة و ثلاثون في محل ألا موانا.
1146	corpus-6-test-corpus-26-train	ALG	كاين ليموزين؟
1163	corpus-6-test-corpus-26-dev	ALG	تقدر تنوظني على الخمسة و نص غدوا صبح؟
1165	corpus-6-test-corpus-26-train	ALG	نفضل غرفة هادية.
1167	corpus-6-test-corpus-26-train	ALG	نحتاج إلى مزيل الطلاء.
1183	corpus-6-test-corpus-26-train	ALG	نحتاج بطارية.
1193	corpus-6-test-corpus-26-test	ALG	اذا كاين فرقة لايف ولا ديجي؟
1194	corpus-6-test-corpus-26-train	ALG	اذا نقدر نكري أغراض الغطس؟
1199	corpus-6-test-corpus-26-dev	ALG	راني حاب نحجز غرفة لأربعة أيام من الثاني وعشرون ديسمبر.
1212	corpus-6-test-corpus-26-train	ALG	هاذ الساك يوالم، مهما كان الحال؟
1213	corpus-6-test-corpus-26-train	ALG	راني حاب بنيي، من فضلك.
1218	corpus-6-test-corpus-26-train	ALG	راني حاب نكري سيارة أتوماتيكية ليومين.
1224	corpus-6-test-corpus-26-train	ALG	فاتتني الرحلة عشرون لي تروح ل سان فرانسيسكو.
1234	corpus-6-test-corpus-26-train	ALG	شحال السومة للمطار؟
1235	corpus-6-test-corpus-26-train	ALG	مليح. وقتاش؟
1276	corpus-6-test-corpus-26-train	ALG	شحال في عمرها بنتك؟
1312	corpus-6-test-corpus-26-train	ALG	تقدر تقلي على الفنادق النقية والرخيصة؟
1321	corpus-6-test-corpus-26-train	ALG	نقدر نحجزلك غرفة مريحة في قصر قديم قريب من نادي غولف مشهور.
1329	corpus-6-test-corpus-26-train	ALG	نقترحهولك، المكونات مئة بالمئة طبيعية.
1361	corpus-6-test-corpus-26-dev	ALG	هاذ القطار اذا يحبس في بريغتون؟
1369	corpus-6-test-corpus-26-train	ALG	تقدر تقلي وين نصيب طاكسي؟
1375	corpus-6-test-corpus-26-train	ALG	تذكرتان للدرجة الثانية، من فضلك.
1384	corpus-6-test-corpus-26-train	ALG	راني حاب نبعث فاكس.
1394	corpus-6-test-corpus-26-train	ALG	راني حاب حديد تاع سفر.
1396	corpus-6-test-corpus-26-train	ALG	نقدر نعطيلك كاش حاجة؟
1404	corpus-6-test-corpus-26-train	ALG	نهاري؟ راني خايف نسقسي بصح واش راك حاب تقول؟
1418	corpus-6-test-corpus-26-train	ALG	راني حاب برية لي يجوا فيها ورق بلاما نطويهم.
1433	corpus-6-test-corpus-26-test	ALG	ايه، بصح ماشي بزاف قوي.
1434	corpus-6-test-corpus-26-train	ALG	عندي حساسية من القطوط.
1436	corpus-6-test-corpus-26-train	ALG	ايه، لازم تكون عندك رخصة سياقة و، أووه، لازم تكون عندك رخصة من لجنة سيارات الأجرة والليموزين.
1462	corpus-6-test-corpus-26-train	ALG	تفضل، سيدي.
1465	corpus-6-test-corpus-26-test	ALG	مقدرتش نصيب الماء السخون.
1474	corpus-6-test-corpus-26-train	ALG	راني حاب نحجز غرفة لهاذ لعشية.
1492	corpus-6-test-corpus-26-train	ALG	لالا، الطاكس و تكاليف الخدمة ماشي داخلة.
1506	corpus-6-test-corpus-26-train	ALG	تحب تجي تشري معايا بعد منتصف النهار؟
1508	corpus-6-test-corpus-26-test	ALG	سلام، هاذي روبا شابة بزاف.
1519	corpus-6-test-corpus-26-train	ALG	هاهوليك، الاتصال تاعك بدا. تفضل.
1525	corpus-6-test-corpus-26-train	ALG	شحال رقم الباب؟
1539	corpus-6-test-corpus-26-train	ALG	واش هي الحاجة كذكرى من هاواي؟
1556	corpus-6-test-corpus-26-train	ALG	اذا نقدر نروح فالميترو؟
1560	corpus-6-test-corpus-26-train	ALG	راني حاب بروشينغ.
1562	corpus-6-test-corpus-26-train	ALG	هاذ المحادثة وين رايحة توصلنا؟
1585	corpus-6-test-corpus-26-train	ALG	جيت من النرويج.
1603	corpus-6-test-corpus-26-dev	ALG	من عشرة إلى اثناعشر، من فضلك.
1619	corpus-6-test-corpus-26-train	ALG	أكيد. وريلي نشوف. نظن بلي جرحك المرجان.
1620	corpus-6-test-corpus-26-train	ALG	برك عند الحاجة، أعطيني رقم هاتف الشخص المسؤول.
1622	corpus-6-test-corpus-26-train	ALG	اذا كاين طريق سريع؟
1630	corpus-6-test-corpus-26-train	ALG	وعلاش ماجاش للحفلة لبارح؟
1637	corpus-6-test-corpus-26-train	ALG	وقع حاث سير.
1650	corpus-6-test-corpus-26-train	ALG	سامحني، عندي رقم خاطئ.
1653	corpus-6-test-corpus-26-test	ALG	من فضلك دخل رقم التعريف ديالك.
1663	corpus-6-test-corpus-26-dev	ALG	منقدرش نعدل الصورة.
1668	corpus-6-test-corpus-26-train	ALG	شيزبرغر و عصير برتقال، من فضلك.
1670	corpus-6-test-corpus-26-test	ALG	هاك جواز السفر ديالي.
1682	corpus-6-test-corpus-26-test	ALG	ايييه، صحا بزاف. أووه، اذا نقدر نطلع للطابق الأخير؟
1702	corpus-6-test-corpus-26-train	ALG	اذا نقدر نتحصل على تذكرتين للعرض المسرحي الموسيقي تع الجمعة الجاية؟
1718	corpus-6-test-corpus-26-train	ALG	راكب واحدآخر قال بلي راهوا حاب يبدل معاك البلاصة.
1754	corpus-6-test-corpus-26-train	ALG	اذا نقدر نزيد نطول الإقامة ديالي؟
1766	corpus-6-test-corpus-26-train	ALG	قلي، تعرف بلايص ملاح باش نزورهم و يكونوا قراب من هنا؟
1768	corpus-6-test-corpus-26-dev	ALG	لا، راني حاب نكري نصف مجموعة من المضارب وحذاء.
1782	corpus-6-test-corpus-26-train	ALG	تقدر تعلمني كي تصيب الساك ديالي؟
1788	corpus-6-test-corpus-26-train	ALG	واسمو هاذ المنتزه الوطني؟
1791	corpus-6-test-corpus-26-train	ALG	راني مخبوش.
1792	corpus-6-test-corpus-26-dev	ALG	واش كاين مكان مليح للسياحة؟
1800	corpus-6-test-corpus-26-train	ALG	اذا نقدر ندي فواكه؟
1834	corpus-6-test-corpus-26-train	ALG	اذا نقدر نفطر دوكا؟
1837	corpus-6-test-corpus-26-train	ALG	لازم نبدل الدولار.
1867	corpus-6-test-corpus-26-train	ALG	لازملي طاكسي. راني في ساوث ماين و ليبرتي.
1876	corpus-6-test-corpus-26-dev	ALG	صح. راك حاب برمانونت؟
1878	corpus-6-test-corpus-26-train	ALG	ماشي تفاحة لكن خوخ.
1903	corpus-6-test-corpus-26-train	ALG	نعطيك وصفة. اديها للصيدلية.
1927	corpus-6-test-corpus-26-train	ALG	ناخذو الطيارة ثلاث مرات في الأسبوع، الثلاثاء، الجمعة و السبت.
1931	corpus-6-test-corpus-26-dev	ALG	غالي، و لا لالا؟
1948	corpus-6-test-corpus-26-train	ALG	ايه، عندنا. دوك نحظروهالك.
1950	corpus-6-test-corpus-26-dev	ALG	نقدر تخلي عندك المتاع التاعي حتى الثالثة مساءا؟
1951	corpus-6-test-corpus-26-train	ALG	لالا، راني حاب نجوز برك.
1954	corpus-6-test-corpus-26-dev	ALG	اذا نقدر نحجز اكري-سيارة هنا؟
1968	corpus-6-test-corpus-26-train	ALG	هل أنت أمريكي؟
1980	corpus-6-test-corpus-26-test	ALG	لهاذ المكان، من فضلك.
1985	corpus-6-test-corpus-26-train	ALG	سيارتي توقفت.
1988	corpus-6-test-corpus-26-train	ALG	وين راهو ظل الجفون؟
1993	corpus-6-test-corpus-26-train	ALG	رانا نحوسوا على مكان هادي، اذا أمكن.
1997	corpus-6-test-corpus-26-train	ALG	اذا هاذ الطاكسي فارغ؟
1998	corpus-6-test-corpus-26-train	ALG	اذا هاذ المحطة إكسبرس؟
2001	corpus-6-test-corpus-26-train	ALG	آما ساعة لازم نولي؟
2003	corpus-6-test-corpus-26-train	ALG	راني حاب قنينة من النبيذ الأبيض.
2005	corpus-6-test-corpus-26-train	ALG	أمم. نقدر ناكل ممبعد؟ مانيش نحس روحي مليح.
2025	corpus-6-test-corpus-26-train	ALG	فالواقع، عندي الجديد. راني رايح نتزوج.
2033	corpus-6-test-corpus-26-train	ALG	سروال واحد أوخر؟
2035	corpus-6-test-corpus-26-train	ALG	اذا نقدر نعرف البرنامج؟
2052	corpus-6-test-corpus-26-train	ALG	زدمو على الغرفة ديالي عشية البارح.
2055	corpus-6-test-corpus-26-train	ALG	وريلي الحوت االلي شفتو ليوم فكتاب التصاور، من فضلك.
2083	corpus-6-test-corpus-26-train	ALG	شوف المعلومات على الغلاف المفرغ من الهواء للغذاء.
2086	corpus-6-test-corpus-26-train	ALG	راني حاب تذاكر.
2100	corpus-6-test-corpus-26-test	ALG	ادالي محفظة النقود و هرب.
2119	corpus-6-test-corpus-26-train	ALG	عندك دروس التجريب؟
2147	corpus-6-test-corpus-26-train	ALG	وين نقدر نشري الطوابع؟
2148	corpus-6-test-corpus-26-train	ALG	جيت من بريطانيا.
2156	corpus-6-test-corpus-26-train	ALG	لازم نشوف مع الزوجة ديالي.
2161	corpus-6-test-corpus-26-train	ALG	حبيت تعويض على هذا.
2179	corpus-6-test-corpus-26-train	ALG	كاين كابين هاتف قدام البنك.
2180	corpus-6-test-corpus-26-train	ALG	نوصل التاسع مارس و نروح الرابع عشر.
2205	corpus-6-test-corpus-26-train	ALG	شوية غالي، ولا واش رايك؟
2235	corpus-6-test-corpus-26-train	ALG	اذا عندك الطالون؟
2236	corpus-6-test-corpus-26-train	ALG	وين جاية المحطة البرية؟
2238	corpus-6-test-corpus-26-train	ALG	راك حاب تحلية؟
2302	corpus-6-test-corpus-26-train	ALG	راك تهدر؟
2306	corpus-6-test-corpus-26-train	ALG	نفس الشي ليا، من فضلك.
2318	corpus-6-test-corpus-26-train	ALG	الطلبية ديالي مازال موصلتش.
2324	corpus-6-test-corpus-26-train	ALG	كاين بزاف مصادر تع الما السخون.
2329	corpus-6-test-corpus-26-train	ALG	من فضلك بدلي خمسين ألف يان إلى الدولار الأمريكي.
2338	corpus-6-test-corpus-26-train	ALG	هايل بالنسبة ليا. حبيت ندخن.
2347	corpus-6-test-corpus-26-test	ALG	وين نقدر نكري أغراض التزحلق و الأحذية؟
2353	corpus-6-test-corpus-26-dev	ALG	نسيت قيمة الاستهلاك ديالنا؟
2368	corpus-6-test-corpus-26-test	ALG	تقدر تبعثو لعنواني في اليابان مقابل تعويض دولي؟
2381	corpus-6-test-corpus-26-train	ALG	راني حاب كاس نبيذ أحمر.
2389	corpus-6-test-corpus-26-train	ALG	برك واذا ديالك، سيدي. اه، اه، راني نتحدث.
2401	corpus-6-test-corpus-26-train	ALG	أكيد. كيفاش نقدر نعاونك؟
2412	corpus-6-test-corpus-26-dev	ALG	عندنا البيرة، الويسكي، الكونياك، الفودكا و النبيذ.
2425	corpus-6-test-corpus-26-train	ALG	التعريف؟ أوه، ايه. يساعدك جواز السفر؟
2428	corpus-6-test-corpus-26-train	ALG	رقم الغرفة ديالي هو ثلاث مائة و ستة و عشرون. تقدر تدي الغسيل ديالي؟
2440	corpus-6-test-corpus-26-train	ALG	دوك نشوف ويدا نصيب واحد لي يساعدني.
2441	corpus-6-test-corpus-26-train	ALG	راني حاب غلاية.
2445	corpus-6-test-corpus-26-train	ALG	جيبلي الجبن المبشور.
2462	corpus-6-test-corpus-26-train	ALG	اذا تقدر تغسل الأقمصة دياولي منا لغدوة صبح؟
2476	corpus-6-test-corpus-26-train	ALG	تقدر تقولو يتصل بيا؟
2490	corpus-6-test-corpus-26-train	ALG	اذًا وعلاش؟
2492	corpus-6-test-corpus-26-train	ALG	سامحني. كاين مكتبة قريبة من هنا؟
2496	corpus-6-test-corpus-26-test	ALG	نظن بلي درت غلطة. الغرفة مخلصة من قبل. عندي الوصل.
2505	corpus-6-test-corpus-26-train	ALG	الحافلة راهي لهيك.
2516	corpus-6-test-corpus-26-train	ALG	راني حاب زوج بليكول ملونة ايزو مئة، ستة و ثلاثون لقطة، من فضلك.
2519	corpus-6-test-corpus-26-train	ALG	راني حاب نصرف السبعين دولار تاع هاذ الشاك.
2521	corpus-6-test-corpus-26-train	ALG	راني حاب نشري عشرة طوابع لبطاقات بريدية باش نبعثهم لليابان، من فضلك.
2528	corpus-6-test-corpus-26-train	ALG	اذا كاين بنوك قربية من محطة القطار؟
2531	corpus-6-test-corpus-26-train	ALG	نظن بلي كاين غلطة فالجمع.
2552	corpus-6-test-corpus-26-test	ALG	هنا برك.
2557	corpus-6-test-corpus-26-train	ALG	شيزبرغر نديه معايا، من فضلك.
2578	corpus-6-test-corpus-26-test	ALG	ولا مستحيل باش دير تصميم بلا كمبيوتر.
2591	corpus-6-test-corpus-26-train	ALG	اجري.
2601	corpus-6-test-corpus-26-train	ALG	تقطعلي القميص ديالي من هنا، تقدر تعاود تخيطهولي، من فضلك؟
2613	corpus-6-test-corpus-26-dev	ALG	شحال الأجرة لمنشستر؟
2643	corpus-6-test-corpus-26-train	ALG	تقدر تسلفلي كابل التشغيل؟
2644	corpus-6-test-corpus-26-train	ALG	وين نقدر نشري زربية الشاطئ؟
2670	corpus-6-test-corpus-26-test	ALG	إمالا، ديرلي حجز جديد، من فضلك.
2676	corpus-6-test-corpus-26-train	ALG	أعطني شريحة من لحم الخنزير المشوي، بصح ماشي خشينة هكذا.
2678	corpus-6-test-corpus-26-train	ALG	نوصلوا على السبعة.
2687	corpus-6-test-corpus-26-train	ALG	كي نشوف الأسعار ناقصة، تبانلي سخافة كي نشري أي حاجة فاليابان.
2690	corpus-6-test-corpus-26-train	ALG	سرقولي الملفات تاني.
2695	corpus-6-test-corpus-26-train	ALG	كورني من اآيس كريم ذوق فانيلا، من فضلك.
2702	corpus-6-test-corpus-26-train	ALG	راني موافق. ولات حاجة طبيعية.
2704	corpus-6-test-corpus-26-train	ALG	بالاكوا الخطوات، بالاكوا الخطوات، ابقوا قراب من الأبواب، من فضلكم.
2707	corpus-6-test-corpus-26-train	ALG	نحتاج الى بطاقة الائتمان.
2708	corpus-6-test-corpus-26-dev	ALG	تفضل الرقم.
2715	corpus-6-test-corpus-26-test	ALG	قلي على مكان جميل على هاذ النهر، من فضلك.
2726	corpus-6-test-corpus-26-train	ALG	من فضلك أعطني التقرير.
2729	corpus-6-test-corpus-26-train	ALG	لالا صحا، ماشي دوكا.
2734	corpus-6-test-corpus-26-train	ALG	أوكي، من فضلك ابق على الخط. سيد ناكاجيما، أظن أن السيدة سايتو ماهيش ترد على الهاتف. راك حاب نزيد نخليه يصوني كثر؟
2736	corpus-6-test-corpus-26-dev	ALG	بالاك، لكن لازم نوزنوهم كل واحد واحدو.
2747	corpus-6-test-corpus-26-train	ALG	بانلي نادر شوية.
2748	corpus-6-test-corpus-26-train	ALG	وين جاي مكان استلام الأمتعة تع الرحلة سبعمائة و ثلاثة؟
2760	corpus-6-test-corpus-26-train	ALG	كاين خلل فالقبضة ديالك.
2765	corpus-6-test-corpus-26-train	ALG	اذا يقدر يفسد؟
2772	corpus-6-test-corpus-26-train	ALG	لالا، صحا. خير لوكان منزيدش نشرب.
2808	corpus-6-test-corpus-26-train	ALG	من فضلك اعطيلي أسماوات الطرق اللي نقدر نشري فيها كثر.
2811	corpus-6-test-corpus-26-dev	ALG	اذا الحافلة تروح لفندق الهيلتون؟
2816	corpus-6-test-corpus-26-train	ALG	بالاكو، هاذي لوحة ماشي عادية. هاذي من صنع فنان عالمي، تسوروتارو كاتاوكا.
2850	corpus-6-test-corpus-26-train	ALG	نحب بزاف الموسيقى الكلاسيكية.
2851	corpus-6-test-corpus-26-dev	ALG	نقدر نعرضكم للعشا كاش نهار؟
2862	corpus-6-test-corpus-26-train	ALG	أوكي. واش هو الأسم ديال الشخص الثاني ورقم هاتفه، من فضلك.
2871	corpus-6-test-corpus-26-train	ALG	سامحني. خليني نخرج، من فضلك.
2878	corpus-6-test-corpus-26-train	ALG	تقدر تعيط لكاش عامل يهدر اليابانية؟
2898	corpus-6-test-corpus-26-train	ALG	نزورو بزاف العائلة تاعنا.
2939	corpus-6-test-corpus-26-train	ALG	ميكي هاياكاوا. غرفة سبعمائة و اثنان.
2945	corpus-6-test-corpus-26-train	ALG	لازم نجوز الليلة هنا، ولا لالا؟ تقدر تعاوني باش نحجز غرفة في الفندق؟
2947	corpus-6-test-corpus-26-train	ALG	مايكونش طويل. خمسة عشر دقيقة على الأكثر.
2960	corpus-6-test-corpus-26-train	ALG	تقدر تقولي السومة تع هاذ الاتصال؟
2964	corpus-6-test-corpus-26-train	ALG	حسنا، تقدر تقولو بلي اتصلت بيه، من فضلك؟ راني نعاود نتصل بيه ممبعد.
2973	corpus-6-test-corpus-26-train	ALG	كاين رحلة فالصبح؟
2982	corpus-6-test-corpus-26-train	ALG	تبدلو عملات خارجية؟
2983	corpus-6-test-corpus-26-test	ALG	الميزانية تاعنا هي حوالي خمسين دولار كامل لينا حنا الثلاثة.
