sentID.BTEC	split	lang	sent
373	corpus-6-test-corpus-26-test	BAG	انته تعيش قريب منا؟
375	corpus-6-test-corpus-26-train	BAG	وين محل الهدايا؟
386	corpus-6-test-corpus-26-test	BAG	اني على الطريق السريع واحد يم خليج مورو .
391	corpus-6-test-corpus-26-train	BAG	اريد ساعة منبه، رجاءً.
398	corpus-6-test-corpus-26-dev	BAG	بالمناسبة، اني اسمي هيروشي ايجيما.
401	corpus-6-test-corpus-26-dev	BAG	هذا القطار يوكف عند ليك فورست، مو؟
408	corpus-6-test-corpus-26-train	BAG	معظم اليابانيين ياكلون اخطبوط وحبار.
416	corpus-6-test-corpus-26-train	BAG	ممكن اخذ تذكرتين درجة ثانية لشيكاغو، رجاءً؟
419	corpus-6-test-corpus-26-train	BAG	اني رحت الى نيويورك.
423	corpus-6-test-corpus-26-train	BAG	شكد رقم الرحلة؟
442	corpus-6-test-corpus-26-test	BAG	واحد لنيويورك، رجاءً.
446	corpus-6-test-corpus-26-train	BAG	فد كم يوم.
447	corpus-6-test-corpus-26-train	BAG	الثاني على اليسره.
471	corpus-6-test-corpus-26-dev	BAG	هذا الكارت، ماشي؟
488	corpus-6-test-corpus-26-train	BAG	هل هذا مكتب الاستقبال؟ اكو صيدلية قريبة؟
493	corpus-6-test-corpus-26-train	BAG	هل عشرة دولارات تكفي تاكسي؟
503	corpus-6-test-corpus-26-train	BAG	هذا طعمه قوي.
512	corpus-6-test-corpus-26-train	BAG	أي. انتظر، راح اجيبلك واحد.
516	corpus-6-test-corpus-26-train	BAG	نص بطل، رجاءً.
540	corpus-6-test-corpus-26-train	BAG	مو بالضبط. أي شي مو غالي.
548	corpus-6-test-corpus-26-train	BAG	اتدور على شي؟
551	corpus-6-test-corpus-26-train	BAG	اربع ليالي.
553	corpus-6-test-corpus-26-train	BAG	اريد كم جوراب.
565	corpus-6-test-corpus-26-train	BAG	تكدر تحسبلياها أرخص لأنه اكو كم بعقة؟
571	corpus-6-test-corpus-26-train	BAG	رجال ضربني بكتف. وراها شفت المحفظة مالتي ماكو.
599	corpus-6-test-corpus-26-train	BAG	ما متأكد اخذت ملابس كافية لرحلة مال تلث أسابيع.
612	corpus-6-test-corpus-26-train	BAG	ماشي، نريد نجرب النبيذ الأبيض.
631	corpus-6-test-corpus-26-train	BAG	اذا أي احد سأل عليه، كوللهم اني راح أكون بالكهوه.
632	corpus-6-test-corpus-26-train	BAG	اني متأكد جان بالجيب الداخلي بالكبوط مالتي.
641	corpus-6-test-corpus-26-test	BAG	ممكن تنطيني الأسم والرقم مال الجهة الي تريد تتصل بيها؟
643	corpus-6-test-corpus-26-train	BAG	هل شركة الطيران راح تدفعلي حتى اشتري بعض الحاجات الشخصية الأساسية والضرورية؟
650	corpus-6-test-corpus-26-train	BAG	اريد غرفة بيها حمام.
652	corpus-6-test-corpus-26-dev	BAG	ماكو شي طلع من المكينة؟
667	corpus-6-test-corpus-26-test	BAG	جان المفروض تاخذ الرحلة ثمانية اثنين صفر، والي غادرت قبل خمسطعش دقيقة. ماشي. ممكن ارتبلك رحلة أخرى.
673	corpus-6-test-corpus-26-train	BAG	شخص ما فتح الطرد مالتي.
679	corpus-6-test-corpus-26-test	BAG	اوه، مو فد شي. انته هنا على أي حال.
680	corpus-6-test-corpus-26-train	BAG	الخطوط الجويه اليابانية، رحلة رقم واحد اثنين تلاثة.
681	corpus-6-test-corpus-26-train	BAG	اريد اشتري شامبو.
683	corpus-6-test-corpus-26-train	BAG	ممكن تكولي شوكت نوصل للمركز المدني؟
688	corpus-6-test-corpus-26-train	BAG	وين اقرب قصاب؟
703	corpus-6-test-corpus-26-train	BAG	نريد نبقى اربع ليالي من بداية شهر آب.
708	corpus-6-test-corpus-26-train	BAG	شنو اسم هذا الطابق؟
719	corpus-6-test-corpus-26-train	BAG	خمسطعش تسعة هو يوم احترام المسنين.
723	corpus-6-test-corpus-26-train	BAG	ماكو صابون بغرفتي.
741	corpus-6-test-corpus-26-dev	BAG	اكو شي اكدر اخذه لهذا الطفح الجلدي؟
742	corpus-6-test-corpus-26-train	BAG	ممكن تغيير الصياغة الى الي كلته هسه؟
761	corpus-6-test-corpus-26-test	BAG	شكد تطول حتى اطلب؟
773	corpus-6-test-corpus-26-train	BAG	ممكن تحجي بصوت اعلى شويه، رجاءً؟
777	corpus-6-test-corpus-26-train	BAG	شكد راح تأخذ قبل لا تطلع؟
786	corpus-6-test-corpus-26-train	BAG	وين معلومات الرياضة؟
787	corpus-6-test-corpus-26-train	BAG	هذا الحجم الي انته تسميه حجم عادي يفي بالغرض.
793	corpus-6-test-corpus-26-test	BAG	شوكت راح تنتهي الجولة ووين؟
848	corpus-6-test-corpus-26-train	BAG	وين المفروض ابدل القطارات حتى أوصل ادنبره؟
855	corpus-6-test-corpus-26-train	BAG	اريد اخلي هاذي بصندوق أمانات.
859	corpus-6-test-corpus-26-train	BAG	وين اكدر اصرف فلوسي؟
897	corpus-6-test-corpus-26-train	BAG	نكدر نترك حاجاتنا باستثناء الثمنية بالباص؟
902	corpus-6-test-corpus-26-train	BAG	ما اعرف هذا المبلغ على الفاتوره مالتي مال شنو.
917	corpus-6-test-corpus-26-train	BAG	راح ادفع خمسين دولار.
941	corpus-6-test-corpus-26-train	BAG	هسه عرفت شنو الخطأ.
957	corpus-6-test-corpus-26-dev	BAG	اني ايكيدا. عندي حجز طاولة الساعة ستة ونص هاي الليلة. بس اني راح أوصل نص ساعة متأخر.
1003	corpus-6-test-corpus-26-train	BAG	كم اوقية من العطور اكدر احصل بدون رسوم كمركية؟
1007	corpus-6-test-corpus-26-train	BAG	فقط سياحة.
1010	corpus-6-test-corpus-26-train	BAG	لابأس، رجاءً سجلهم. شلون ترغب؟
1023	corpus-6-test-corpus-26-test	BAG	هل ما زال عندك مقاعد للحفلة مال اليلة؟
1036	corpus-6-test-corpus-26-train	BAG	اريد وحده جبيره.
1037	corpus-6-test-corpus-26-dev	BAG	اني نمت لمن دكت الساعة بالستة ونص.
1038	corpus-6-test-corpus-26-train	BAG	اني مصور فوتوغرافي مستقل.
1047	corpus-6-test-corpus-26-train	BAG	التجار ممكن يبدلون دولاراتك مقابل فيش الكازينو. نروح؟
1056	corpus-6-test-corpus-26-dev	BAG	عدنا حوالي تلاثين نوع زيت حمام.
1062	corpus-6-test-corpus-26-train	BAG	راح اقدملك العرض الأسبوع القادم.
1074	corpus-6-test-corpus-26-train	BAG	شكرا الك. شكد سعر الكفوف هاي؟
1098	corpus-6-test-corpus-26-train	BAG	لازم اروح. اتصل بيك بعدين.
1100	corpus-6-test-corpus-26-train	BAG	اريد حفاضات استعمال مره واحدة.
1122	corpus-6-test-corpus-26-train	BAG	من وين اصل هاي اسماك الفراشة؟
1124	corpus-6-test-corpus-26-train	BAG	ممكن تصرفلياها دولار، رجاءً؟
1139	corpus-6-test-corpus-26-train	BAG	احنا كولش محظوظين. عدهم واحد بحجم أربعة بمحل علاء موانا.
1146	corpus-6-test-corpus-26-train	BAG	اكو ليموزين؟
1163	corpus-6-test-corpus-26-dev	BAG	اكدر احصل على مكالمة تنبيه باجر الساعة خمسة ونص الصبح؟
1165	corpus-6-test-corpus-26-train	BAG	اني افضل غرفة هادئة.
1167	corpus-6-test-corpus-26-train	BAG	اريد مزيل صبغ اضافر.
1183	corpus-6-test-corpus-26-train	BAG	اريد باتري.
1193	corpus-6-test-corpus-26-test	BAG	اكو فرقة لايف او دي جاي؟
1194	corpus-6-test-corpus-26-train	BAG	اكدر استأجر معدات غطس؟
1199	corpus-6-test-corpus-26-dev	BAG	اريد احجز غرفة لأربعة ليالي من ثنين وعشرين كانون الأول.
1212	corpus-6-test-corpus-26-train	BAG	هاي الحقيبة مناسبة لأي جو؟
1213	corpus-6-test-corpus-26-train	BAG	اريد دونط، بليه زحمة.
1218	corpus-6-test-corpus-26-train	BAG	اريد استأجر سيارة اوتوماتيك لمدة يومين.
1224	corpus-6-test-corpus-26-train	BAG	ما لحكت على رحلة عشرين لسان فرانسيسكو.
1234	corpus-6-test-corpus-26-train	BAG	شكد للمطار؟
1235	corpus-6-test-corpus-26-train	BAG	كولش زين. شوكت؟
1276	corpus-6-test-corpus-26-train	BAG	شكد عمر بنتك؟
1312	corpus-6-test-corpus-26-train	BAG	تكدر تدليني على فنادق رخيصة ونظيفة؟
1321	corpus-6-test-corpus-26-train	BAG	كدرنا نحجزلك غرفة مريحة بقصر قديم يم نادي الغولف المشهور.
1329	corpus-6-test-corpus-26-train	BAG	اني انصح بهذا لأنه مصنوع ميه بالميه من مكونات طبيعية.
1361	corpus-6-test-corpus-26-dev	BAG	هذا القطار يوكف ببرايتون؟
1369	corpus-6-test-corpus-26-train	BAG	ممكن تكولي وين اكدر احصل على تاكسي؟
1375	corpus-6-test-corpus-26-train	BAG	تذكرتين درجة ثانية بلية زحمة.
1384	corpus-6-test-corpus-26-train	BAG	أريد ابعث فاكس.
1394	corpus-6-test-corpus-26-train	BAG	اريد اوتي مال سفر.
1396	corpus-6-test-corpus-26-train	BAG	ممكن اقدملك أي شي؟
1404	corpus-6-test-corpus-26-train	BAG	يومي؟ كلت ما اسأل، بس شتقصد؟
1418	corpus-6-test-corpus-26-train	BAG	اريد ظرف يستوعب ورقة حجم ليتر بدون الحاجة لطويها.
1433	corpus-6-test-corpus-26-test	BAG	نعم، بس مو كولش قوي.
1434	corpus-6-test-corpus-26-train	BAG	عندي حساسية للبزازين.
1436	corpus-6-test-corpus-26-train	BAG	نعم، انته المفروض يكون عندك إجازة سوق، ونعم، المفروض يكون عندك إجازة من هيئة التاكسي واليموزين.
1462	corpus-6-test-corpus-26-train	BAG	تفضل، استاذ.
1465	corpus-6-test-corpus-26-test	BAG	ما دا احصل على مي حار.
1474	corpus-6-test-corpus-26-train	BAG	اريد احجز غرفة الليلة.
1492	corpus-6-test-corpus-26-train	BAG	لا، هذا من غير الضريبة واجور الخدمة.
1506	corpus-6-test-corpus-26-train	BAG	يعجبك تطلع ويايه نتسوك اليوم وره الظهر؟
1508	corpus-6-test-corpus-26-test	BAG	هلو، هذا صدك فستان جميل.
1519	corpus-6-test-corpus-26-train	BAG	هسه، مكالمتك بدت، تفضل رجاءً.
1525	corpus-6-test-corpus-26-train	BAG	شكد رقم البوابة؟
1539	corpus-6-test-corpus-26-train	BAG	شنو التذكار الماشي بهاواي؟
1556	corpus-6-test-corpus-26-train	BAG	اكدر أوصل هناك عن طريق النفق؟
1560	corpus-6-test-corpus-26-train	BAG	اريد مجفف شعر.
1562	corpus-6-test-corpus-26-train	BAG	راح نوصل الى نتيجة بحجينا هذا؟
1585	corpus-6-test-corpus-26-train	BAG	اني اجيت من النيروج.
1603	corpus-6-test-corpus-26-dev	BAG	من عشره للثناعش بليه زحمة.
1619	corpus-6-test-corpus-26-train	BAG	اكيد. خلي اشوفه. انته تأذيت بالمرجان على ما أتصور.
1620	corpus-6-test-corpus-26-train	BAG	للأحتياط، انطيني رقم الشخص المسؤول.
1622	corpus-6-test-corpus-26-train	BAG	اكو خط سريع؟
1630	corpus-6-test-corpus-26-train	BAG	ليش ما اجه للحفلة البارحة؟
1637	corpus-6-test-corpus-26-train	BAG	صار حادث طريق.
1650	corpus-6-test-corpus-26-train	BAG	اسف، اخذت الرقم الغلط.
1653	corpus-6-test-corpus-26-test	BAG	رجاءً، دخل رقم البن مالتك.
1663	corpus-6-test-corpus-26-dev	BAG	ما دا اكدر اضبط الصوره.
1668	corpus-6-test-corpus-26-train	BAG	واحد تشيزبيرغر وعصير برتقال، بليه زحمة.
1670	corpus-6-test-corpus-26-test	BAG	هذا الجواز مالتي.
1682	corpus-6-test-corpus-26-test	BAG	شكراً جزيلاً. اوه، اكدر اصعد فوك؟
1702	corpus-6-test-corpus-26-train	BAG	ممكن تذكرتين للحفلة الموسيقية مال الجمعة القادمة؟
1718	corpus-6-test-corpus-26-train	BAG	احد الركاب هناك كال بإمكانهم يتبادلون المقاعد وياك.
1754	corpus-6-test-corpus-26-train	BAG	ممكن امدد اقامتي؟
1766	corpus-6-test-corpus-26-train	BAG	اكول، تعتقد اكو شي يسوه نشوفه قريب منا؟
1768	corpus-6-test-corpus-26-dev	BAG	لا، اريد استأجر نص مجموعة مضارب وحذاء.
1782	corpus-6-test-corpus-26-train	BAG	ممكن تكولي وين الكيتوا الجنطة المفقودة؟
1788	corpus-6-test-corpus-26-train	BAG	شنو اسم المتنزه؟
1791	corpus-6-test-corpus-26-train	BAG	شبعت من المقبلات.
1792	corpus-6-test-corpus-26-dev	BAG	وين مكان حلو للسياحة؟
1800	corpus-6-test-corpus-26-train	BAG	ممكن تنطيني شوية فواكه؟
1834	corpus-6-test-corpus-26-train	BAG	ممكن اتغده هسه؟
1837	corpus-6-test-corpus-26-train	BAG	اريد اصرف هاي الدولارات.
1867	corpus-6-test-corpus-26-train	BAG	احتاج تاكسي. اني بساوث ماين و ليبرتي.
1876	corpus-6-test-corpus-26-dev	BAG	بالتأكيد. تحتاج شي كيرلي؟
1878	corpus-6-test-corpus-26-train	BAG	هاي مو تفاحة انما مشمش.
1903	corpus-6-test-corpus-26-train	BAG	راح انطيك وصفة طبية. اخذها للصيدلية.
1927	corpus-6-test-corpus-26-train	BAG	عدنا تلث رحلات بالأسبوع، الثلاثاء، الجمعة والسبت.
1931	corpus-6-test-corpus-26-dev	BAG	هذا غالي، مو؟
1948	corpus-6-test-corpus-26-train	BAG	أي موجود عدنا. راح نحضرلكياه.
1950	corpus-6-test-corpus-26-dev	BAG	ممكن تبقي الجنط مالتي لحد ساعة تلاثة؟
1951	corpus-6-test-corpus-26-train	BAG	لا، بس اريد اذبها.
1954	corpus-6-test-corpus-26-dev	BAG	اكدر احجز أجر-سياره هنا؟
1968	corpus-6-test-corpus-26-train	BAG	انته أمريكي؟
1980	corpus-6-test-corpus-26-test	BAG	لهذا المكان، بليه زحمة.
1985	corpus-6-test-corpus-26-train	BAG	سيارتي واكفة.
1988	corpus-6-test-corpus-26-train	BAG	وين الظل مال العيون؟
1993	corpus-6-test-corpus-26-train	BAG	اريد فد زاويه هادئة اذا امكن.
1997	corpus-6-test-corpus-26-train	BAG	هل هذا التاكسي مجاني؟
1998	corpus-6-test-corpus-26-train	BAG	هل هذه محطة اكسبريس؟
2001	corpus-6-test-corpus-26-train	BAG	شوكت المفروض اجي؟
2003	corpus-6-test-corpus-26-train	BAG	اريد قنينة صغيرة نبيذ ابيض.
2005	corpus-6-test-corpus-26-train	BAG	آه، ممكن اخذ الوجبة بعدين؟ احس نفسي بحالة مو جيدة حالياً.
2025	corpus-6-test-corpus-26-train	BAG	بالحقيقة، عندي اخبار ساره. راح اتزوج.
2033	corpus-6-test-corpus-26-train	BAG	اكو غير بناطير؟
2035	corpus-6-test-corpus-26-train	BAG	ممكن اخذ البرنامج؟
2052	corpus-6-test-corpus-26-train	BAG	احد دخل غرفتي الليلة الماضية.
2055	corpus-6-test-corpus-26-train	BAG	شوفني السمجة الي شفتها بالكتاب المصور، رجاءً.
2083	corpus-6-test-corpus-26-train	BAG	شوف التعليمات على غلاف الطعام المفرغ من الهوا.
2086	corpus-6-test-corpus-26-train	BAG	اريد فلوس ورقية.
2100	corpus-6-test-corpus-26-test	BAG	نشل محفظتي وطفر.
2119	corpus-6-test-corpus-26-train	BAG	ماعدكم دروس تجريبية؟
2147	corpus-6-test-corpus-26-train	BAG	وين الكه طوابع بريدية؟
2148	corpus-6-test-corpus-26-train	BAG	اني من بريطانيا العظمى.
2156	corpus-6-test-corpus-26-train	BAG	لازم اجيك هذا الشي ويه زوجتي.
2161	corpus-6-test-corpus-26-train	BAG	اريد ترجعلي فلوسي على هذا الشي.
2179	corpus-6-test-corpus-26-train	BAG	اكو تلفون عمومي مقابيل البنك.
2180	corpus-6-test-corpus-26-train	BAG	راح أوصل يوم تسعة آذار واغادر يوم اربعطعش.
2205	corpus-6-test-corpus-26-train	BAG	هذا مو شويه غالي؟
2235	corpus-6-test-corpus-26-train	BAG	عندك القسيمة؟
2236	corpus-6-test-corpus-26-train	BAG	وين موقف الباصات؟
2238	corpus-6-test-corpus-26-train	BAG	يعجبك حلويات؟
2302	corpus-6-test-corpus-26-train	BAG	انته تحجي؟
2306	corpus-6-test-corpus-26-train	BAG	نفسي الشي الي اذا امكن.
2318	corpus-6-test-corpus-26-train	BAG	طلبي ما وصل.
2324	corpus-6-test-corpus-26-train	BAG	اكو هوايه ينابيع حاره.
2329	corpus-6-test-corpus-26-train	BAG	بلية زحمة حوليخمسين الف ين الى دولار امريكي.
2338	corpus-6-test-corpus-26-train	BAG	ما عندي مشكلة. الحقيقة اريد ادخن.
2347	corpus-6-test-corpus-26-test	BAG	وين اكدر اشتري ادوات مال التزلج واحذية؟
2353	corpus-6-test-corpus-26-dev	BAG	شنو نسيت المشروبات مالتنا؟
2368	corpus-6-test-corpus-26-test	BAG	"ممكن تبعثها لعنواني باليابان عن طريق طرود ""كوليكت انترناشيونال""؟"
2381	corpus-6-test-corpus-26-train	BAG	اريد كلاص نبيذ احمر.
2389	corpus-6-test-corpus-26-train	BAG	بس اذا جانت مالتك استاذي. ههههه، مجرد نكتة بسيطة.
2401	corpus-6-test-corpus-26-train	BAG	اكيد. شلون اكدر اخدمك؟
2412	corpus-6-test-corpus-26-dev	BAG	عدنا بيرة، ويسكي، براندي، جن، فودكا ونبيذ.
2425	corpus-6-test-corpus-26-train	BAG	هوية، مو مشكلة. الجواز ماشي؟
2428	corpus-6-test-corpus-26-train	BAG	رقم غرفتي تلاثة ستة وعشرين. تكدر تجي تأخذ هدوم الغسيل مالتي؟
2440	corpus-6-test-corpus-26-train	BAG	راح اشوف اذا أي واحد من هذني يرهم.
2441	corpus-6-test-corpus-26-train	BAG	اريد كتلي.
2445	corpus-6-test-corpus-26-train	BAG	جيبلي شوية جبن مبروش.
2462	corpus-6-test-corpus-26-train	BAG	ممكن قمصاني تكون مغسولة باجر؟
2476	corpus-6-test-corpus-26-train	BAG	ممكن تخليه يرجع يتصل بيه؟
2490	corpus-6-test-corpus-26-train	BAG	ليش لعد؟
2492	corpus-6-test-corpus-26-train	BAG	بلية زحمة. اكو مكتبة قريبة منا؟
2496	corpus-6-test-corpus-26-test	BAG	أتصور انته غلطت. الغرفة مدفوع ثمنها. اني عندي وصل.
2505	corpus-6-test-corpus-26-train	BAG	الباص هناك.
2516	corpus-6-test-corpus-26-train	BAG	اريد فلمين ايزو مية، ملونة، ام الستة وتلاثين صوره، رجاءً.
2519	corpus-6-test-corpus-26-train	BAG	اريد ارصرف هذا الصك بسباطعش دولار.
2521	corpus-6-test-corpus-26-train	BAG	اريد الشتري طوابع لعشرة بوسكاردات لليابان، رجاءً.
2528	corpus-6-test-corpus-26-train	BAG	اكو بنك قريب على المحطة؟
2531	corpus-6-test-corpus-26-train	BAG	أتصور اكو خطأ بالفاتوره.
2552	corpus-6-test-corpus-26-test	BAG	هنا.
2557	corpus-6-test-corpus-26-train	BAG	واحد تشيزبيرغر سفري رجاءً.
2578	corpus-6-test-corpus-26-test	BAG	بعد ما تكدر تسوي تصميم بدون كومبيوتر.
2591	corpus-6-test-corpus-26-train	BAG	اركض.
2601	corpus-6-test-corpus-26-train	BAG	اكو شك بالبلوز مالتي. تكدر تخيطلياه بلا زحمة؟
2613	corpus-6-test-corpus-26-dev	BAG	شكد الكروه لمانشيستر؟
2643	corpus-6-test-corpus-26-train	BAG	تكدر تعيرني جطل مال الباتري؟
2644	corpus-6-test-corpus-26-train	BAG	من وين اكدر اشتري مفرش مال شاطي؟
2670	corpus-6-test-corpus-26-test	BAG	لعد انطيني حجز جديد.
2676	corpus-6-test-corpus-26-train	BAG	انطيني الستيك، بس مو رفيعة مثل هذي.
2678	corpus-6-test-corpus-26-train	BAG	راح نجي الساعة سبعة.
2687	corpus-6-test-corpus-26-train	BAG	لمن اشوف الأسعار بهل الرخص، جنها سخافة الواحد يشتري أي شي من اليابان.
2690	corpus-6-test-corpus-26-train	BAG	سجلاتي انباكت اني هم.
2695	corpus-6-test-corpus-26-train	BAG	مخروط ايس كريم بالفانيلا، رجاءً.
2702	corpus-6-test-corpus-26-train	BAG	اتفق وياك. لازم تبين كولش طبيعيه.
2704	corpus-6-test-corpus-26-train	BAG	انتبه للفتحة، انتبه للفتحة بعدين اقترب من الأبواب، رجاءً.
2707	corpus-6-test-corpus-26-train	BAG	راح احتاج بطاقة ائتمان.
2708	corpus-6-test-corpus-26-dev	BAG	هذا الرقم.
2715	corpus-6-test-corpus-26-test	BAG	دليني على منطقة حلوة بهذا النهر، رجاءً.
2726	corpus-6-test-corpus-26-train	BAG	انطيني تقرير بالحادث، رجاءً.
2729	corpus-6-test-corpus-26-train	BAG	لا، شكرا الك حالياً.
2734	corpus-6-test-corpus-26-train	BAG	ماشي، رجاء ابقى على الخط رجاءً. السيد ناكاجيما والانسة سايتو ما دا يجاوبون على المكالمة. تريدني ادك عليهم فتره أطول؟
2736	corpus-6-test-corpus-26-dev	BAG	يمكن، بس احنا لازم ننتظرهم كول واحد على حده.
2747	corpus-6-test-corpus-26-train	BAG	يبدو نادر نوعاً ما.
2748	corpus-6-test-corpus-26-train	BAG	وين استلام الجنط مال الرحلة سبعمية وتلاثة؟
2760	corpus-6-test-corpus-26-train	BAG	قبضة ايدك بيها شي.
2765	corpus-6-test-corpus-26-train	BAG	هذا يفسد؟
2772	corpus-6-test-corpus-26-train	BAG	لا شكرا. الأفضل ما اشرب بعد.
2808	corpus-6-test-corpus-26-train	BAG	رجاءً دليني على شوارع زينة نتسوك منها.
2811	corpus-6-test-corpus-26-dev	BAG	هذا الباص يروح لفندق الهيلتون؟
2816	corpus-6-test-corpus-26-train	BAG	هسه هاي اللوحة كولش مميزة. رسمها تسوروتارو كاتاوكا. هوه فنان معروف عالمياً.
2850	corpus-6-test-corpus-26-train	BAG	عندي تقدير عالي للموسيقى الكلاسيكية.
2851	corpus-6-test-corpus-26-dev	BAG	اكدر اعزمك على غده فد يوم؟
2862	corpus-6-test-corpus-26-train	BAG	ماشي. شنو اسم الشخص مالتك ورقمه، رجاء.
2871	corpus-6-test-corpus-26-train	BAG	من رختصك. اريد اطلع رجاءً.
2878	corpus-6-test-corpus-26-train	BAG	ممكن تصيحلي موظف يحجي ياباني؟
2898	corpus-6-test-corpus-26-train	BAG	احنا هوايه نزور اقاربنا.
2939	corpus-6-test-corpus-26-train	BAG	ميكي هاواكاوا. هاي الغرفة سبعمية وثنين.
2945	corpus-6-test-corpus-26-train	BAG	اني المفروض ابقى الليلة، مو؟ تكدر تساعدني احجز فندق؟
2947	corpus-6-test-corpus-26-train	BAG	ما المفروض تطول. خمسطعش دقيقة بالزايد.
2960	corpus-6-test-corpus-26-train	BAG	ممكن تكولي شكد كلفة هاي المكالمة؟
2964	corpus-6-test-corpus-26-train	BAG	ممكن تكوللها انه اني اتصلت، رجاءً؟ راح اتصل بيها بعدين.
2973	corpus-6-test-corpus-26-train	BAG	اكو جوله صباحية؟
2982	corpus-6-test-corpus-26-train	BAG	تصرفون عملات اجنبية؟
2983	corpus-6-test-corpus-26-test	BAG	ميزانيتنا حوالي خمسين دولار اجمالاً لتلث اشخاص.
2990	corpus-6-test-corpus-26-train	BAG	منين اكدر اشتري فلم؟
2995	corpus-6-test-corpus-26-train	BAG	عدك بيره يابانية؟
3001	corpus-6-test-corpus-26-test	BAG	اريد جسوه حجم صغير، رجاءً.
3016	corpus-6-test-corpus-26-train	BAG	اريد اسجل الجنط مالتي.
3029	corpus-6-test-corpus-26-train	BAG	وياك الانسة كاوازو غرفة ستطعش دعش.
3030	corpus-6-test-corpus-26-train	BAG	العفو.
3038	corpus-6-test-corpus-26-dev	BAG	خلص ماكو بعد.
3040	corpus-6-test-corpus-26-train	BAG	يا يوم الأهم عدكم انتوا اليابانيين، عيد راس السنة لو الكرسميس؟
