sentID.BTEC	split	lang	sent
1876	corpus-6-test-corpus-26-dev	ALE	أكيد، بدك كيرلي؟
1878	corpus-6-test-corpus-26-train	ALE	هي دراقة مي تفاحة.
1903	corpus-6-test-corpus-26-train	ALE	رح أعطيك وصفة. خدها عالصيدلية.
1927	corpus-6-test-corpus-26-train	ALE	بتطلع طيارتنا تلات مرات بالأسبوع، التلاتا، الجمعة، والسبت.
1931	corpus-6-test-corpus-26-dev	ALE	غالي هاد، ما هيك؟
1948	corpus-6-test-corpus-26-train	ALE	اي، في عنا منو. رج نجهزلك ياه.
1950	corpus-6-test-corpus-26-dev	ALE	بتقدر تعيف غراضي للساعة تلاتة؟
1951	corpus-6-test-corpus-26-train	ALE	لا، بس بدي أعدي.
1954	corpus-6-test-corpus-26-dev	ALE	بحسن أجز استأجر-سيارة هون؟
1968	corpus-6-test-corpus-26-train	ALE	أنت أميركي؟
1980	corpus-6-test-corpus-26-test	ALE	لهالمحل، إذا سمحت.
1985	corpus-6-test-corpus-26-train	ALE	سيارتي متعطلة.
1988	corpus-6-test-corpus-26-train	ALE	وين ظل العيون؟
1993	corpus-6-test-corpus-26-train	ALE	بدنا زاوية هادية، إذا خرج.
1997	corpus-6-test-corpus-26-train	ALE	هالتكسي مجاني شي؟
1998	corpus-6-test-corpus-26-train	ALE	هي محطة اكسبريس؟
2001	corpus-6-test-corpus-26-train	ALE	إيمت لازم أجي؟
2003	corpus-6-test-corpus-26-train	ALE	بدي بريق نبيذ أبيض صغير.
2005	corpus-6-test-corpus-26-train	ALE	آه. فيني آخد وجبتي بعدين؟ مالي حاسس حالي منيح هلئ.
2025	corpus-6-test-corpus-26-train	ALE	بصراحة، عندي خبر. رح أتجوز.
2033	corpus-6-test-corpus-26-train	ALE	بنطلونات تانية؟
2035	corpus-6-test-corpus-26-train	ALE	خرج آخد برنامج؟
2052	corpus-6-test-corpus-26-train	ALE	انفشت غرفتي امبارحة بالليل.
2055	corpus-6-test-corpus-26-train	ALE	فرجيني السمكة يلي شفتها اليوم بكتاب الصور، إذا سمحت.
2083	corpus-6-test-corpus-26-train	ALE	شوف التعليمات على علبة الأكل المفضاية من الهوا.
2086	corpus-6-test-corpus-26-train	ALE	بدي مصاري ورق.
2100	corpus-6-test-corpus-26-test	ALE	شدلي جزداني وهرب بعيد.
2119	corpus-6-test-corpus-26-train	ALE	ما عندك دروس تجريبية؟
2147	corpus-6-test-corpus-26-train	ALE	وين بحسن أشتري طوابع بريدية؟
2148	corpus-6-test-corpus-26-train	ALE	أنا من بريطانيا العظمى.
2156	corpus-6-test-corpus-26-train	ALE	بدي أشوف الموضوع مع مرتي.
2161	corpus-6-test-corpus-26-train	ALE	بدي أرجع هاد.
2179	corpus-6-test-corpus-26-train	ALE	في كولبة تلفون قدام هدك البنك.
2180	corpus-6-test-corpus-26-train	ALE	رح أوصل بتسعة آذار وأطلع بأربطعش.
2205	corpus-6-test-corpus-26-train	ALE	غالي شوي هاد، ما هيك؟
2235	corpus-6-test-corpus-26-train	ALE	معك الوصل؟
2236	corpus-6-test-corpus-26-train	ALE	وين موقف الباص؟
2238	corpus-6-test-corpus-26-train	ALE	بتريد تحلاية؟
2302	corpus-6-test-corpus-26-train	ALE	أنت بتحكي؟
2306	corpus-6-test-corpus-26-train	ALE	نفس الشي إلي، إذا سمحت.
2318	corpus-6-test-corpus-26-train	ALE	ما وصل طلبي.
2324	corpus-6-test-corpus-26-train	ALE	في كتير ينابيع حارة.
2329	corpus-6-test-corpus-26-train	ALE	إذا سمحت صروف خميس ألف ين لدولارات أمريكية.
2338	corpus-6-test-corpus-26-train	ALE	عادي بالنسبة إلي. بصراحة أنا بدي أدخن.
2347	corpus-6-test-corpus-26-test	ALE	وين بقدر أستأجر أدوات تزلج وأحذية؟
2353	corpus-6-test-corpus-26-dev	ALE	نسيت مشاريبنا؟
2368	corpus-6-test-corpus-26-test	ALE	بتحسن تبعتو على عنواني باليابان ببريد الطرود العالمي؟
2381	corpus-6-test-corpus-26-train	ALE	بدي كاسة نبيذ أحمر.
2389	corpus-6-test-corpus-26-train	ALE	بس إذا كانت إلك، أستاذ. ها ها، مزحة صغيرة.
2401	corpus-6-test-corpus-26-train	ALE	أكيد. شلون فينا نخدمك؟
2412	corpus-6-test-corpus-26-dev	ALE	عنا بيرة، ويسكي، براندي، جين، فودكا ونبيذ.
2425	corpus-6-test-corpus-26-train	ALE	هوية. أوه، طيب. بصير جواز؟
2428	corpus-6-test-corpus-26-train	ALE	رقم غرفتي تلاتة ستة وعشرين. بتقدر تاخد غسيلاتي؟
2440	corpus-6-test-corpus-26-train	ALE	رح شوف إذا شي منون بيزبط.
2441	corpus-6-test-corpus-26-train	ALE	بدي غلاية.
2445	corpus-6-test-corpus-26-train	ALE	جبلي شوية جبنة مبشورة.
2462	corpus-6-test-corpus-26-train	ALE	خرج تكون قمصاني نضفانة بكرة الصبح؟
2476	corpus-6-test-corpus-26-train	ALE	بتخليه يرجع يدقلي؟
2490	corpus-6-test-corpus-26-train	ALE	ليش طيب؟
2492	corpus-6-test-corpus-26-train	ALE	عفواً. في مكتبة قريبة هون؟
2496	corpus-6-test-corpus-26-test	ALE	بظن أنك غلطت. الغرفة كانت مسبقة الدفع. معي وصل.
2505	corpus-6-test-corpus-26-train	ALE	الباص هنيك.
2516	corpus-6-test-corpus-26-train	ALE	بدي شريطين أيزو مية، فيلم ملون، ستا وتلاتين صورة، إذا سمحت.
2519	corpus-6-test-corpus-26-train	ALE	بدي أصرف هاد الشيك بسبعين دولار.
2521	corpus-6-test-corpus-26-train	ALE	بدي أشتري طوابع لعشر كروت بريدية لليابان، إذا سمحت.
2528	corpus-6-test-corpus-26-train	ALE	في شي بنوك قريبة عالمحطة؟
2531	corpus-6-test-corpus-26-train	ALE	للأسف في غلط بالفاتورة.
2552	corpus-6-test-corpus-26-test	ALE	هو هنيك.
2557	corpus-6-test-corpus-26-train	ALE	واحد تشيز برغر سفري، إذا سمحت.
2578	corpus-6-test-corpus-26-test	ALE	فعلاً ما عاد تقدر تشتغل تصميم بدون كومبيوتر.
2591	corpus-6-test-corpus-26-train	ALE	ركوض.
2601	corpus-6-test-corpus-26-train	ALE	في شق هون ببلوزتي. إذا خرج تخيطلي ياه، إذا سمحت؟
2613	corpus-6-test-corpus-26-dev	ALE	شقد الأجرة لمانشيستر؟
2643	corpus-6-test-corpus-26-train	ALE	خرج تعيرني كبل تشباية؟
2644	corpus-6-test-corpus-26-train	ALE	وين خرج أشتري حصيرة شاطئ؟
2670	corpus-6-test-corpus-26-test	ALE	معناها، إذا سمحت عملي حجز جديد.
2676	corpus-6-test-corpus-26-train	ALE	عطيني شريحة الخنزير هديك، بس مو سميكة قدها.
2678	corpus-6-test-corpus-26-train	ALE	جايين عالسبعة.
2687	corpus-6-test-corpus-26-train	ALE	لما بشوف الأسعار قليلة كل هاد، بحس بسخافة الشراء باليابان.
2690	corpus-6-test-corpus-26-train	ALE	سجلاتي انسرقت كمان.
2695	corpus-6-test-corpus-26-train	ALE	كورنيه بوظة بالفانيلا، إذا سمحت.
2702	corpus-6-test-corpus-26-train	ALE	بوافقك. لازم يصير كتير طبيعي.
2704	corpus-6-test-corpus-26-train	ALE	انتبه عالحفرة، انتبه عالحفرة، بعدين جنب البواب، إذا سمحت.
2707	corpus-6-test-corpus-26-train	ALE	بدي بطاقة ائتمان.
2708	corpus-6-test-corpus-26-dev	ALE	هي الرقم.
2715	corpus-6-test-corpus-26-test	ALE	قلي وين في محل حلو عالنهر، إذا ممكن.
2726	corpus-6-test-corpus-26-train	ALE	إذا سمحت عطيني تقرير عن الحادث.
2729	corpus-6-test-corpus-26-train	ALE	لا، شكراً هلئ.
2734	corpus-6-test-corpus-26-train	ALE	أوكي، إذا سمحت خليك عالخط. أستاذ ناكاجيما، الهيئة آنسة سايتو ما عم ترد عالمكالمة. بتريدني ضل عم دقلها كمان شوي؟
2736	corpus-6-test-corpus-26-dev	ALE	يمكن، بس لازم نوزنون لحال.
2747	corpus-6-test-corpus-26-train	ALE	كأنو شوي كتير ني.
2748	corpus-6-test-corpus-26-train	ALE	وين استلام الشناتي للرحلة سبعة صفر تلاتة؟
2760	corpus-6-test-corpus-26-train	ALE	في شي غلط بمسكتك.
2765	corpus-6-test-corpus-26-train	ALE	رح يكب هاد؟
2772	corpus-6-test-corpus-26-train	ALE	لا، شكراً. أحسن شي ما أعود أشرب.
2808	corpus-6-test-corpus-26-train	ALE	إذا سمحت قلي وين في شوارع خرج تسوق.
2811	corpus-6-test-corpus-26-dev	ALE	بروح هالباص ع فندق هيلتون؟
2816	corpus-6-test-corpus-26-train	ALE	هلئ، هاللوحة كتير مميزة. رسمها تسوروتارو كاتاوكا. هو فنان عالمي معروف.
2850	corpus-6-test-corpus-26-train	ALE	كتير بحب الموسيقى الكلاسيكية.
2851	corpus-6-test-corpus-26-dev	ALE	خرج أعزمك عالعشا برا شي يوم؟
2862	corpus-6-test-corpus-26-train	ALE	طيب. اش اسم الجهة تبعتك والرقم، إذا سمحت.
2871	corpus-6-test-corpus-26-train	ALE	عفواً. خليني أطلع، إذا سمحت.
2878	corpus-6-test-corpus-26-train	ALE	خرج تصيح لشي موظف بيحكي ياباني؟
2898	corpus-6-test-corpus-26-train	ALE	منزور قرايبيننا كتير.
2939	corpus-6-test-corpus-26-train	ALE	ميكي هاياكاوا. هي الغرفة سبعة صفر تنين.
2945	corpus-6-test-corpus-26-train	ALE	لازم أضل هون المسا، ما؟ خرج تساعدني أحجز غرفة فندق؟
2947	corpus-6-test-corpus-26-train	ALE	ما لازم يطول. خمسطعش دقيقة بالكتير.
2960	corpus-6-test-corpus-26-train	ALE	بتقدر تقلي شقد كلفة هالمكالمة؟
2964	corpus-6-test-corpus-26-train	ALE	طيب، خرج تقلها أني دقيت، إذا سمحت؟ رح أرجع أدقلها بعدين.
2973	corpus-6-test-corpus-26-train	ALE	في شي جولة صباحية؟
2982	corpus-6-test-corpus-26-train	ALE	بتصرف عملات أجنبية؟
2983	corpus-6-test-corpus-26-test	ALE	ميزانيتنا كلها حوالي خمسين دولار لتلات أشخاص.
2990	corpus-6-test-corpus-26-train	ALE	وين أشتري فيلم تصوير؟
2995	corpus-6-test-corpus-26-train	ALE	عندك بيرة يابانية؟
3001	corpus-6-test-corpus-26-test	ALE	بدي بدلة سباحة قياس صغير، إذا سمحت.
3016	corpus-6-test-corpus-26-train	ALE	بدي أسجل شناتيي.
3029	corpus-6-test-corpus-26-train	ALE	معك آنسة كاوازو بالغرفة ستطعش إدعش.
3030	corpus-6-test-corpus-26-train	ALE	العفو.
3038	corpus-6-test-corpus-26-dev	ALE	ما في طاول.
3040	corpus-6-test-corpus-26-train	ALE	اشو أهم بالنسبة إلكون كشعب ياباني، يوم راس السنة ولا يوم الميلاد؟
3041	corpus-6-test-corpus-26-test	ALE	رقم مقعدك تنين وتلاتين إيه. بعدين، روح ساوي لنهاية هالممر. هو المقعد يلي عالشباك.
3073	corpus-6-test-corpus-26-train	ALE	بس دقيقة، إذا سمحت.
3109	corpus-6-test-corpus-26-train	ALE	إذا سمحت عبي تقرير مفقود.
