sentID.BTEC,sent,sentiment
119,أوكي . من فضلك خلي معاك البطاقة ديه و قدمها لما تيجي تستلمه .,neutral
120,لو كنت مكانك كنت صدقت.,positive
122,ميتين دولار . كاش ولا كريديت كارد؟,neutral
125,ياخد وقت اد ايه علشان نعدي البركة؟,neutral
128,مفروض اننا أبطل اكل معين و انا بأخد الدوا ده؟,neutral
129,حالاقي مشاكل مع الجمارك؟,neutral
130,عندك جزم رسمي واسعه من قدام؟,neutral
131,ممكن شويه نبيت أحمر؟,neutral
133,قول لي لما نوصل المتحف .,neutral
134,الاتوبيس ده بيروح فندق شيراتون؟,neutral
135,معناه ايه؟,neutral
136,الدنيا حر شويه. ممكن افتح الشباك؟,neutral
138,كفاياني اخد دش .,neutral
139,عينيا حمرا بلون الدم .,negative
140,لأ . ممكن انصح اوضة بسريرين يقعد فيها واحد بس؟ احنا عندنا واحده .,neutral
142,ما اقدرش اضمن ده، بس حنحاول اد ما نقدر .,positive
143,عاوز كيرلي جامد، لو سمحت.,neutral
144,البحر متشاف صغير بعيد.,neutral
145,نفسها في بيرة.,neutral
146,محتاج عملية .,negative
147,ممكن بيض كمان، من فضلك.,positive
148,فين محطة الاوتوبيس اللي رايح سنترال بارك؟,neutral
149,تاكسيات؟,neutral
151,اتفضل مفتاحك يا استاذ، أوضه سته و خمسين دور اتناشر.,neutral
153,عاجبني البلوفر بتاعك.,positive
154,اتفضل.,positive
155,ادينا وصلنا . ده فندقك .,neutral
156,امتى يبتدي ماتش السله؟,neutral
157,صباح الخير . عامل ايه؟,positive
158,متأسف بس محتاج أشوف أى مستند اثبات شخصية .,neutral
159,ايه كان انطباعك؟,neutral
160,أكيد . تحب قهوتك مع العشا او بعدين؟,neutral
161,طيارتي الساعه اتناشر لطوكيو.,neutral
162,من فضلك عايز اعمل مكالمة خارجية.,neutral
163,خمس تشهر.,neutral
168,بيحصل في أيام إيه في الأسبوع؟,neutral
169,أى نوع صوص؟,neutral
170,ده ساقع شوية . ممكن تدفيه؟,neutral
172,عايز جل شعر موضه.,neutral
173,اسف، المكان ده متاخد.,neutral
174,ممكن نشوف المينيو؟,neutral
175,مقاسي سته .,neutral
176,انا كويس جدا. .بس ممكن من غير مؤاخذه تكلم صاحبي؟,neutral
177,شكرا ليك، ده كفاية .,positive
178,مافيش تاكسي حيقفلك الا لو استنيتهم في موقف التاكسيات .,negative
179,ميزانيتي اقل من خمسين دولار لليله.,neutral
180,ممكن من فضلك ناخد صورة سوا؟,neutral
181,كم تمن الخدمة؟,neutral
182,هي المبيعات في امريكا الشمالية بتزيد بأكتر من خمسه في الميه؟,neutral
184,مين أقرب صديق ليك؟,neutral
186,انت عارف ان واحد من اكبر الابطال في السومو، اللي هى نوع من المصارعة على الطريقة اليابانيه، اميركي؟,neutral
187,يوم الصحة والرياضة في عشرة اكتوبر معمول علشان يحسن صحة الناس .,positive
188,ده رايح وول ستيريت؟,neutral
189,عايز ااجره من يوم خمسة ديسيمبر لحد يوم عشرة ديسمبر .,neutral
191,تمام . وانتي اخبارك ايه، يا مدام؟,neutral
192,عايزني ابص تحت الكبوت؟,neutral
195,سكر؟,neutral
196,ممكن أدفع بالماستر كارد؟,neutral
198,ده مكان اخد الشنط تبع رحلة ان دبليو تسعميه و سبعه ؟,neutral
199,حيبقى عندي اعلامة التجارية ديه.,positive
204,انا مبسوط قوي اني قدرت اجي البلد ديه.,positive
205,اسمي و عنواني فيها.,neutral
206,ممكن تساعدني الاقي شنطتي؟,neutral
207,نوع الحجر ده ايه؟,negative
208,أحب أقول ان حكومتنا مش بتتعامل كويس مع لاجئي القوارب . انا باخد بالي ان اليابان مليانه عالاخر بالناس لدرجة ما ينفعش معاها تسيب الناس دول . لكن، من الناحيه التانيه، فيه قطاعات كتيرة في الصناعه محتاجة ايد عاملة .,neutral
209,من الجبل ده . .تقدر تشوف المدينة كلها . .و خلال الفصل ده . .انواع كتيرة من الزهر بتتفتح. . منظرهم في منتهى الجمال.,positive
213,امشي ورايا.,positive
217,من فضلك قوله ان يامادا اتصل.,neutral
221,ممكن مقدما نجهز الترتيبات؟,neutral
224,تمام، من فضلك اكتب البيانات هنا . شنطه واحد بس؟,neutral
225,بتحب ايه، اللحمة، الفراخ، ولا السمك؟,neutral
227,ممكن تاخد طريق تاني و انت رايح و راجع ؟,neutral
228,فيه سناك بار هنا؟,neutral
229,اسمح لي، حضرتك . عايز اشوف بعض الاماكن السياحيه في بوسطن .,neutral
232,عندك قايمة طعام باليلباني؟,neutral
235,الساعة واحده و خمسة .,neutral
238,فيه حد بيساعدني. شكرا .,positive
239,محتاج مسكن للوجع.,negative
240,مين ممثلتك المفضلة؟,positive
241,بأحب البيضاوي .,neutral
242,اى نوع من المزيكا هم بيعزفوه هناك؟,neutral
243,مش عاجبني اللون . ممكن توريني لون تاني.,negative
246,من فضلك خدني لسوق الخضار و الاكل اللي بيكون فاتح الصبح .,positive
248,شنبر نضارتي مكسور .,negative
250,من الساعة تلاته.,neutral
252,جميل . انا الكرسي بتاعي جنب الشباك. اوه، لو عايزه تبدلي الكراسي بعدين، يا انسة.,positive
255,امبارح انا اتمتعت بالاماكن الساحية في نيويوك.,positive
256,انا مهتم بالشنطة الزرقا اللي عالشباك.,positive
258,كلم المالك لو عندك مشاكل .,neutral
259,من فضلك اعمللي شعري بالشامبو و ظببط شكلي زى دلوقتي.,neutral
261,لما توصل هناك، اسأل واحد تاني، من فضلك .,neutral
263,لو سمحت قوللي اسرع طريقة اروح بيها سان فرانسيسكو .,neutral
267,ممكن مفتاح الاوضه ميتين و خمستاشر؟,neutral
268,لو مؤاخذه . ممكن تصورني؟,neutral
269,بس اكتب رقم اوضتك و أمضي هنا.,neutral
271,اللون تمام . بس المشكلة في المقاس . نقدر نغير ده في ساعة؟,neutral
272,كنا مستنينك اليوم ده.,positive
274,عندنا اللي يكفينا كذا يوم.,positive
275,مش فاهم ده.,negative
277,ازاي ارجع لطريقي؟,neutral
278,ده معفى من الضايب؟,neutral
279,كويس . .لازم يلعبو جولات تانيه لحد ما حد يفوز.,neutral
280,من فضلك عايز امد حجزي للغرفة، اربعه و عشرين ساعه كمان.,neutral
281,ممكن تنطقها؟,neutral
285,ادي دولارين. خللي الباقي عشانك.,neutral
286,امتى العشا؟,neutral
287,متأسف ده كتير عليا.,negative
288,فين أنزل علشان أروح يونيون سكوير؟,neutral
290,ممكن تسأل المسئولين عن الايجار الواقفين هناك.,neutral
293,جين، أزيك . ممكن تاخدي دول للتنضيف؟,neutral
296,انا في أجازة.,positive
298,لأ . انا باخطط لزيارة باريس و انا راجع بلدي.,neutral
299,تحب تاخده معاك و لا احنا نبعتهولك؟,neutral
301,لوقت قريب كان هناك مطاعم اكلات احنبية، ما بقتش موجوده؟,neutral
302,وصلنا لحد ست ساعات دلوقتي.,neutral
303,رحلة الخطوط الجويه دلتا واحد واحد اتنين . تأخير في الصعود.,neutral
304,ممكن أحجز أوضه بسريرين لليله ديه؟,neutral
305,ممكن تكتبلي تقرير عن السرقة علشان أقدمه لشركة التأمين، من فضلك ؟,neutral
306,علشان انا ضعيف في التصوير، متهيألي ان الكاميرات اللي بعدسات اوتوماتيك احسن لي.,positive
307,هي ديه محطة القطر اللي رايح نيويورك؟,neutral
308,اتممنى لك اجازة سعيده.,positive
312,من فضلك اديني شويه شاش.,neutral
313,عايز بطاطس مطبوخه مع عليها قشده حامضة، من فضلك .,positive
314,أيوه، كل عشر دقايق .,neutral
315,ممكن واحد هامبرجر وواحد شيز برجر.,positive
319,بتاخد كام في العملية؟,neutral
320,نحب ندفع تمن اكلنا .,neutral
322,انا ماشي بكره الصبح.,neutral
323,انا كمان رايح هناك، ايه رأيك ناخد التاكسي سوا؟,neutral
324,أتفضل اقعد و اعتبر نفسك في بيتك . تحب اجيبلك حاجه تشربها؟ شاى او حاجه ساقعه؟,neutral
325,جميل منك انك تقول كده .,positive
326,المكان كان على كرسي في الطرقة.,neutral
327,ممكن من فضلك لحمة مشويه.,neutral
329,امتى حتفضى ترابيزة؟,neutral
331,ينفع لسه أغير طلبي؟ انا عايز الدوفر سول بدل المحار الصخري .,negative
333,من فضلك غيرلي الين اللي معايا بجنيهات.,neutral
336,ايه هى عمليه شيل الزايدة؟,neutral
338,ممكن تديني ايصالات بتفاصيل العلاج؟,neutral
346,عايز قاموس جيب صغير، ،لو سمحت .,positive
349,اوكي، انا مش عارف .,neutral
350,الف مبروك، انا فهمت انك أترقيت لمنصب نائب رئيس .,positive
351,بلليل بعد بكره .,neutral
352,انا عايش في جنوب اليابان.,neutral
353,من فضلك تذكرة رايح جاي لشيكاجو.,neutral
355,تحب تاخد مع البيض لحم خنزير مملح او لحم من فخذ الخنزير؟,neutral
358,للمذاكرة.,neutral
359,من فضلك بسرعة.,positive
360,لشخصين الساعة سبعة . الاسم واتانابي.,neutral
364,التكييف مش شغال.,negative
365,كل يوم اتنين بيبقى كده.,neutral
366,من فضلكم روحوا لصاله مغادرة المطار . تمنياتنا برحله سعيده.,positive
367,فيه اى رحلات لباريس على خطوط يوروستار؟,neutral
368,ساعتي كانت سايكو رقميه.,neutral
369,انا اتخرجت كطبيب من اليابان.,neutral
370,يسعدنا نقدم ليكم المشروب اللي تختاروة، بعد الاكل . حتلاقو لسته كاملة بأنواع المشروبات اللي بنقدمها في رحلتنا موجوده في دليل المعلومات في مجلتنا.,positive
373,انت عايش قريب من هنا؟,neutral
374,ممكن تبعته لليابان؟,neutral
375,فين محل الهدايا؟,neutral
379,ممكن ارد عليك الجمعه ديه؟,neutral
380,تمام، خليني اراجع قايمة المفقودات. الكاميرا نوعها ايه؟,neutral
381,انا اسف جدا جدا، احنا بنجهز الاوضه اللي انت طلبتها .,negative
383,تمام، ده بتوريني محطات المترو و الاتوبيس . ممكن اخليه معايا؟,neutral
384,اه . .شابيزوكي واحشني.,negative
386,انا عالطريق السريع جنب خليج مورو.,neutral
389,ايوه، عندنا . كورس نص يوم و كورس طول اليوم.,neutral
390,انا بأنصح بحلقان.,positive
391,من فضلك عايز منبه .,neutral
392,من فضلك عايز الغي الحجز .,negative
394,ايه نظام التعويض؟,neutral
397,النور مش شغال .,neutral
398,بالمناسبه، اسمي هيوشي ايجيما .,neutral
400,ايه فرق التوقيت بين طوكيو و هنا؟,neutral
401,القطر ده بيقف في محطة لاك فورست، مش كده؟,neutral
403,و كل ده بيكلف كام؟,neutral
404,شكرا، حضرتك .,positive
405,امشي علطول و احود شمال عند تالت ناصيه .,neutral
407,عندي وجع شديد و جامد في معدتي .,negative
408,معظم اليابانيين بياكلوا اخطبوط و سبيط .,neutral
411,شفت ده؟,neutral
412,ده هديه. ممكن تلفهولي لفه هدايا من فضلك؟,positive
414,مساء الخير، مدام كينت . بقالي مده كبيرة ما شفتكيش .,neutral
416,ممكن من فضلك تذكرتين درجة تانية لشيكاجو؟,neutral
417,انا اللي شاكر .,positive
419,انا رجت نيويورك .,neutral
422,عايز اغير حجزي على الرحلة ميتين و خمسة لاتنين اكتوبر .,neutral
423,ايه رقم الرحلة؟,neutral
426,فين مكتب التسجيل بتاع شركة دلتا؟,neutral
427,ديه وجبه ملحها قليل؟,neutral
429,مش مسموح بالبند ده .,negative
431,متهيألي نقدر . و ادي الاستمارة بتاعك .,positive
432,ايه اخر حاجه بتقلعها، قبل ما تدخل تنام؟,neutral
437,لأ، انا خأخده خلال اقامتي.,neutral
438,ده الوانه ثابته؟,neutral
439,هو ده التخصص بتاع المنطقة ديه؟,neutral
440,عاوز بسكوت .,neutral
442,تذكرة لنيويورك من فضلك .,positive
446,حوالي ايام قليله .,neutral
447,التاني عالشمال .,neutral
448,دول صغيرين قوي .,negative
452,اد ايه الرحلات صعبة؟,neutral
454,عايز كرسي جنب الشباك من فضلك .,neutral
456,ممكن اسافر مع يوروالباس؟,neutral
457,اد ايه وقت لحد ما اوصل اليابان؟,neutral
458,عندك خريطة طرق و شوارع؟,neutral
459,اوه، ايوه . انا قريت عنه في كتاب الارشادات .,neutral
461,انا طلبت تلات كوبايات شاي . اللي جالي اتنين بس .,negative
462,الاجهزة الكهربائية رخيصة جدا، لكن تمن الاكل و السكن عالي قوي .,negative
463,ياخد .,neutral
465,انا متعود البس مقاس اتنين و عشرين في اليابان .,neutral
466,امتى ساعات متحف الفنون؟,neutral
470,فين مفروض ادفع؟,neutral
471,الكارت اهوه . .تمام كده؟,neutral
475,ديه اول رحلة ليك بره البلد؟,neutral
477,اى واحد من دول كورس المبتدئين؟,neutral
479,اكيد في البلد ديه انواع فاكهه كتيرة.,neutral
480,عايز اسجل الشنطة ديه .,positive
482,فيه وجبات موجوده في مكان التزحلق عالجليد اللي عند المنحدر ده؟,neutral
483,انا اسف . .يظهر انه ما بقاش معايا مفتاح . .ممكن مفتاح تاني؟,neutral
485,غيرلي الدولارات الاميريكية اللي معايا بين ياباني، من فضلك .,neutral
487,الوداع صعب قوي .,negative
488,هو ده مكتب الاستقبال؟ ما فيش عيادة قريبه؟,neutral
489,اعذرني، تسمحلي اسأل عن اسم الاكل اللي قدامك؟ شكله لذيذ قوي .,neutral
490,بيقرصوا .,negative
492,اى بوابه مفروض اروحها بعد كده؟,neutral
493,حيكفي عشر دولارات للتاكسي؟,neutral
495,رأيي انها كانت مسرحيه عظيمة و تمثيلها كويس .,positive
496,واااااااااااو، الف شكر .,positive
497,انا مش مبسوط بالاوده ديه . .ممكن توريني واحده تانيه؟,negative
498,ديه اخر موضه الصيف ده .,neutral
499,وديني نص البلد، من فضلك .,positive
502,ممكن أأجر عربيه؟,neutral
503,طعمة غريب .,negative
505,من فضلك صلحه، و انا بره .,negative
507,عندك اكلة خفيفة؟,neutral
508,لو سمحت اتكلم بشويش .,neutral
509,انا جيت ساعه متأخر .,negative
511,انا كين .,neutral
512,ايوه . استنى انا جبت واحد ليك .,neutral
513,جرسون .,neutral
514,كانت بتمطر كل الاسبوع ده؟,neutral
516,نص قزازة، من فضلك .,neutral
517,عندهم عروض مباشرة؟,neutral
523,ممكن اشوف الشنطة؟,neutral
524,معاك حاجه تانية؟,neutral
525,محتاج تستريح .,neutral
528,من فضلك املى كارت الوصول و استمارة الجمارك .,neutral
530,العربية ديه رايحة سياتل؟,neutral
531,ادفع جزء من الرسوم دلوقتي؟,neutral
532,ده حقيقي ولا اصطناعي؟,neutral
533,ممكن تستناني هنا؟,neutral
535,أوه، شكرا، انا لسه كنت بأدور عليه.,positive
538,حتدفع كاش او كريديت كارد؟,neutral
539,انا غريب تماما عن المكان ده .,negative
540,مش بالظبط . حاجه بس ماتكونش غاليه .,neutral
541,ممكن تتغسل بالمكنه ولا عاليد في البيت؟,neutral
542,محتاج علبة الوان ميه، من فضلك.,neutral
543,انا اسف . نفسك يكون عندك ايه؟,neutral
544,عايز اغير الميعاد ل تسعتاشر مايو .,neutral
545,من فضلك وقع هنا، و ادي ايصال معاملاتك .,positive
546,محتاج شويه شرابات .,neutral
547,عاوز لحم ضاني ز.,neutral
548,بتدور على حاجه؟,neutral
549,عايز اخد اتوبيس ل محطة بين . اى واحد مفروض اخده؟,neutral
551,اربع ليالي .,neutral
553,عايز شويه شرابات .,neutral
556,سعراته قليله جدا . تلاتين سعر بس .,neutral
557,عايز احجز اوضه .,neutral
558,انت منين من اليابان؟,neutral
560,لسوء الحظ، هو مشغول جدا اليوم ده .,negative
561,في الحالة ديه، انا بأنصح بده .,positive
563,خدمة الغرف .,neutral
564,انتبه، من فضلك .,neutral
565,ممكن تبيعه أرخص علشان هناك شويه بقع؟,neutral
567,عندك طوابع تذكارية؟,neutral
568,هنا اوضة تلتمايه و سيعتاشر . .ممكن بطانية كمان؟,neutral
569,ممكن توصلني للمحطة في خمستاشر دقيقة؟,neutral
570,محتاجين عربون للعربية .,neutral
571,راجل خبطني . و يعد كده اخدت بالي ان المحفظة راحت .,negative
572,ما عندناش اوض فاضيه بسرير واحد بس عندنا بسريرين .,neutral
573,هى التذكرة ديه تنفع بس لليوم المتحدد؟,neutral
575,امتى حيوصل لميلانو؟,neutral
576,عندك حد بيتكلم ياباني؟,neutral
577,هى المزيكا الشعبي على اى قناة؟,neutral
579,الخطوط الجوية دلتا .,neutral
580,عاوز شفشق قهوة .,neutral
581,فيه بانيو و تواليت؟,neutral
582,الوقت جه .,neutral
584,انا سمعت ان الاستاذ ياماد عنده عيلين .,neutral
586,عاوز أأجر مركب أعوم بيه .,neutral
588,ممكن تغسل الاطباق بعدين؟,neutral
589,عاوز بوتاجاز بيشتغل بالغاز .,neutral
591,ممكن تغيرلي دولارات امريكاني بجنيهات استرليني؟,neutral
594,أكيد، يا استاذ . أسمك ايه؟,neutral
596,انا مش لابس رسمي .,neutral
597,لو سمحت بس تعالى المرة الجاية .,neutral
599,انا مش متأكد اني حطيت في الشنطة لبس يكفيني تلات تيام .,negative
600,دولارين لكل واحد .,neutral
604,حنتأكد ان الكتيبات حتتبعتلك بالبريد .,neutral
605,فيه حاجة غلط مع انوار الفرامل .,negative
607,لو سمحت وريني جوانتيات جلد .,neutral
608,العربية اتعطلت . من فضلك ابعتلي واحد عشانها .,negative
609,بتنصح بكتاب مصور لطفل عنده ست سنين؟,neutral
610,ممكن تحافظ على حاجتي القيمة، من فضلك؟,neutral
611,ازيك، يا هاري . اشكرك انك عزمتنا .,positive
612,تمام، نحب نجرب النبيت الابيض .,positive
614,علشان ميعادهم الغرامي، راحو يتفرجو على فيلم .,neutral
616,عندي حوالي ميت دولار فيه .,neutral
619,غلطتي .,negative
621,عايز مشابك غسيل .,neutral
623,فيه سيديهات مستوردة؟,neutral
625,انا حأذاكر كورس محادثه بالانجليزي .,neutral
627,قريت اى كتب كويسه قريب؟,positive
629,انا حأقعد عند واحد صاحبي في نيويورك .,neutral
631,لو حد سال عني، قله اني حأكون موجود عالقهوة .,neutral
632,انا متأكد ان كان معايا في الجيب الجواني بتاع البالطو بتاعي .,neutral
633,فيه عندك مكان اقدر اسيب فيه شنطي؟,neutral
634,انا جيت هنا في شغل .,neutral
636,تعرف مدرسة تعليم سواقة كويسه؟,neutral
637,كم حيكون المبلغ مع الضريبة؟,neutral
638,اديني ورق مناديل .,neutral
639,الباب اللي جنبنا دوشه قوي .,neutral
640,اوكي، دكتور كريبس مش بيشوف حد مش واخد ميعاد مسبق .,neutral
641,ممكن أعرف أسم و رقم الشخص اللي هتكلمه؟,neutral
642,هديه؟,neutral
643,هى الخطوط الجوية حتدفعلي علشان اشتري حاجات شخصية اسايه؟,neutral
645,رايح الفندق الكبير؟,neutral
646,مافيش حد هنا بالاسم ده .,negative
647,من فضلك فين الظابط؟,neutral
648,ممكن استلف سيلوتيب؟,neutral
650,عايز اوضه بحمام .,neutral
652,مافيش حاجة بتخرج من المكنه ؟,neutral
653,ده مضمون؟,neutral
655,ايه الاعراض؟,neutral
656,ده موجود في أخر الطرقة في الدور السابع . من فضلك خد الاسانسير .,neutral
659,احنا في محطة شارع جونز .,neutral
660,عمري ما فكرت اروح حفله موسيقى كلاسيك و انا في اليابان .,neutral
666,ممكن تشرحلي الاكله ديه عبارة عن ايه؟,neutral
667,انت كان المفروض تاخد الرحلة تمانية اتنين صفر، اللي اقلعت من خمستاشر دقيقة . على الى حال انا اقدر ارتب رحلة جديدة عشانك .,neutral
668,ادينا وصلنا . كراسيك حتلاقيها هنا .,neutral
670,هو في رحلة عمل لحد الجمعة الجاية .,neutral
671,انا و مراتي مبسوطين جدا انك حتقضي معانا اجازة اخر الاسبوع علشان تجرب و تعرف ازاي الامريكان بيعيشو .,positive
672,تاني واحد عاليمين .,neutral
673,فيه واحد فتح الطرد بتاعي .,neutral
674,ايوه . .لو سمحت . اسمي كوروساوا . .لحد امتى حتفضل التذكرة بتاعتي مقبولة؟,positive
676,مين فين أقدر اشتري تذكرة التزحلق عالجليد؟,neutral
677,ستميت دولار كل شهر بالاضافة شهر مقدم و شهر كمان رسوم السمسرة .,neutral
678,تحب بالطو صدره دابل ولا فرد؟,neutral
679,أوة، لا ولا حاجه . المهم انك هنا، على اى حال .,neutral
680,الخطوط الجوية اليابانيه، رحلة رقم ميه تلاته و عشرين .,neutral
681,عايز اشتري شامبو .,neutral
683,ممكن تقوللي لما نوصل لمركز الخدمات المدنية؟,neutral
684,حأرجعلك بالباقي.,positive
685,لأ انا مش باعمل .,neutral
686,اد ايه طبق الفخار ده جميل . بتلاتين دولار؟,negative
687,عندك جاكت كويس بحوالي ميت جولار؟,positive
688,فين أقرب جزار؟,neutral
690,تمام . عندك اى اعراض جانبية او حساسية؟,neutral
691,ببصه عليك، باين عليك لقطت نوع من العدوى .,negative
692,ممكن من فضلك اخد الوصل؟,neutral
693,فيه تلاته مننا .,neutral
694,فاهم . فاكر انت دفعت اد ايه علشان تذكرتك؟,neutral
695,ايه رأيك تشرب معايا حاجه؟,neutral
696,ايه رقم أوضتي؟,neutral
698,ممكن اخد كرسيين دور تاني علوي علشان حفلة الليله؟,neutral
699,انا قفلت اوضتي و المفتاح جوا طبله الباب من جوا .,neutral
700,ده شامل الضريبة؟,neutral
701,سامحنى . .ممكن من فضلك تقوللي فين محطة السكة الحديد؟,neutral
702,امتى بيفتح مكتب البريد؟,neutral
703,عايزين نحجز اربع ليالي من اول اغسطس .,neutral
704,الشنطة ديه معمولة من الفينيل، زى ما انت واخد بالك حتلاقيها جامده جدا و شكلها اخر موضه .,positive
705,الاكل ده كويس جدا، بس انا شبعت . .شكرا ليك .,positive
706,نسيت محفظتي في المترو .,negative
707,لازم اروح السفارة الياباني .,neutral
708,ايه اسم الورده ديه؟,neutral
709,ما تقدرش تديهاني بسعر اقل شوية؟,neutral
710,ده رايح شيكاجو؟,neutral
713,من فضلك اضرفي الشيك السياحي ده .,neutral
715,عندي حمى من أول أمبارح . زوري واجعني قوي . و مش قادر اكل حاجه.,negative
717,هو هنا، عالحيطة، و مفتاح التكييف هنا . فيه حاجة تانية حضرتك محتاجها يا استاذ؟,neutral
719,يوم خمستاشر سبتمبر بيكون يوم احترام العواجيز .,neutral
722,اقدر أوصل في الميعاد لو مشيت دلوقتي؟,neutral
723,مافيش شوربه في أوضتي .,negative
724,موافق . بس نفسي ما تاخدش وقت طويل .,neutral
726,ممكن تملا الاستمارة بدالي؟,neutral
728,انا لسه شاري الشنطة من شوية، لكن السوسته بايظة .,negative
730,انت ماشي ورايا؟,neutral
731,من فضلك تعالى للأتوبيس الساعة تلاته .,neutral
732,ملايين من الناس بيزورو الاضرحة الشهيرة اول ايام السنه للعبادة .,positive
735,لو ممكن، ممكن ترابيزة جنب الشباك.,neutral
736,مش لازم أشرب حاجه فيها ملح .,negative
738,عايز كرسي جنب الممر، من فضلك .,neutral
739,من فضلك اديني تخمين .,neutral
740,ده تمام . متشكر .,positive
741,فيه اى حاجه ممكن اخدها علشان الطفح الجلدي؟,neutral
742,ممكن تغير الصيقة للي انتي لسه قايله دلوقتي؟,neutral
743,ايه الوقت اللي حناخده لحد عندك؟,neutral
747,انا اسف دول اتباعو .,negative
750,حابب ابعت الكارت المصور ده لليابان .,neutral
752,اشكرك . ادي مفتاحك . الحمال حياخد شنطك .,positive
755,سيب شنطي، من فضلك .,neutral
756,عايز ااجر عربية حجمها متوسط بأربع ابواب .,neutral
758,منين أقدر اشتري اواني خزف؟,neutral
759,قميصي عرقان .,negative
761,بياخد وقت اد ايه علشان اطلب حاجه؟,neutral
763,عندك كم ين يا استاذ؟,neutral
764,اهلا . انا عندي حجز .,positive
765,ممكن الملح و الفل، من فضلك.,neutral
766,انا حجزت عن طريق مكتب طوكيو، بس انا هعمل تشيك إن النهارده متأخر شويه.,neutral
767,خلينا نشتري حاجاتنا بسرعه .,positive
768,لما حجزت الكرسي طلبت كرسي لغير المدخنين، بس ده كرسي مدخنين .,negative
769,يالا نروح نشرب حاجه.,neutral
770,بأقترح عليك تجرب النوع ده من السمك، السنابر الاحمر .,neutral
773,ممكن من فضلك تتكلم بصوت أعلى؟,neutral
774,انا ما اقدرش أعمل كده، لكن علشان خاطرك حاحطهالك في صندوق .,neutral
775,فيه ميعاد و مكان متحددين؟,neutral
776,شكرا جزيلا . انا حابب كده، بس للأسف انا عندي ميعادواخده قبل كده .,neutral
