Sentence_ID,sentence,label,Dialect
21,"""RT @abo_holeegah: """" الاخ احمد الكبسي اعلامي يمني مراسل قناة العهد الفضائية و مذيع بقناة اليمن اليوم نشر مقال عن اضرابي في صفحته في الفيسبوك…",1,Saudi Arabia
22,"""#العراق بعد خسارة صانعي ربيع السلفيه وفوز ترمب قررت USGAM تغيير سياستها الاعلاميه بمهاجمه الجماعات والاحزاب الدينيه . عينت سياسي سفير سابق مديرا ل MBN قام هذا بطرد الطاقم القديم لقنوات الحرة وراديو سوا  #الحرة انت باعلاميين مثقفين مثل ابراهيم   عيسى  #الحرة_عراق اتت بعفطيه وسلابه https://t.co/EDxOSwQzWB",0,Iraq
23,تركيا توقف الرحلات الجوية والبرية مع #العراق https://t.co/EZ1N4ia1A,1,Modern Standard Arabic
24,RT @shathawifans: كلمات مؤثرة من النجمة #شذى_حسون عن #بغداد #العراق ❤️ @ShathaHassoun https://t.co/iTv7k7ftN,1,Qatar
25,"""شوكت يرد الوطن للوطن ؟! #العراق  #العراق_ينتفض  #العراق_النا_مو_الكم  #العراق_أولا  #الثورة_مستمرة  #الثورة_للشهداء https://t.co/r5fKjHyzUK",1,Iraq
26,RT @sh_b_j_a: الرئيس #روحاني في #العراق لوقف اغلاق المنافذ الحدودية بين البلدين وبالذات للبضائع الايرانية .....  اكيد ويجب بدأ حملة توعية,1,Saudi Arabia
27,"""RT @sara_algamidi: هذا حال المواطن العراقي في سنة 2020‍♂️ هذه إنجازات 17 سنة من حكم العمائم ..  #العراق #العراق_ينتفض https://t.co/6wClOnq…",0,Iraq
28,"""RT @Khulood215: حبيبه ام كذيله.. ☺ رائعه وجميله.. الف ليله وليله. حب وغرام. ❤ هي حلوه هي. جنها مزهريه. اصلها عربيه.. دار السلام. ❤ #الع…",3,Yemen
29,"""RT @Mojahedinar: قافلات تستعد للانطلاق من المدن الجنوبية العراقية متوجه الى محافظة #بغداد للانطلاق بتظاهرات مليونية غدا الاحد #العراق https…",1,Iraq
30,"""RT @alkesarcatalone: حكومة #العراق تنتظر الشتاء حتى تنتهي التظاهرات تنتظر الربيع حتى تتحسن الكهرباء تنتظر الصيف حتى ينتهي فيروس كورونا  حكو…",1,Iraq
31,"""RT @shahokurdy: حيدر العبادي يقول: لأول مرة النظام السياسي يقمع المتظاهرين بعد 2003 ! نوري المالكي لم يقمع فقط بل أباد المتظاهرين ، وحيدر ا…",1,Modern Standard Arabic
32,RT @MHabibAhi:  #العراق المليشيات المدعومة ايرانيا توجه تهديدا لكل من يتعامل مع القوات الأجنبية في العراق. https://t.co/MFhOYnrQG,0,Modern Standard Arabic
33,"""احلى شي الحكومة العراقية قبل ايام ترسل الآلاف الأطنان من العلاج إلى الصين لغرض المساعدة   و اليوم العراق حتى كمامه ماكو بي   شگد شريفة الحكومة    #العراق #كورونا",2,Iraq
34,RT @ShathaHassoun: الف مبروك اسود الرافدين منتخبنا العظيم الفوز الرائع على منتخب ايران و فرحتي اكبر بسعادة كل العراقيين و رجوع البسمة و الف,3,Jordan
35,"""RT @Elaph: #شذى_حسون تبكي حال #العراق على الهواء شاهد الفيديو: https://t.co/ggFrJZ2n2s https://t.co/wBTciJma0N",1,Iraq
36,RT @sh_b_j_a: الرئيس #روحاني في #العراق لوقف اغلاق المنافذ الحدودية بين البلدين وبالذات للبضائع الايرانية .....  اكيد ويجب بدأ حملة توعية,1,Saudi Arabia
37,"""RT @AlAnba_News_KW: الفنانة شذى حسون تنهار بالبكاء على الهواء .. والسبب !   https://t.co/oz7SalX7KO  #شذى_حسون  #العراق #العراق_ينتفض https…",1,Modern Standard Arabic
38,RT @ssmmaa17: #الشعب_السوداني #المملكة_العربية_السعودية #اليمن #الأردن #سوريا #العراق #فلسطين #ليبيا #الجزائر #المغرب الحذر ياعرب من نظام #,1,Sudan
39,RT @MHabibAhi:  #العراق المليشيات المدعومة ايرانيا توجه تهديدا لكل من يتعامل مع القوات الأجنبية في العراق. https://t.co/MFhOYnrQG,0,Modern Standard Arabic
40,"""RT @Mojahedinar: قافلات تستعد للانطلاق من المدن الجنوبية العراقية متوجه الى محافظة #بغداد للانطلاق بتظاهرات مليونية غدا الاحد #العراق https…",1,Iraq
41,"""RT @zaed____k: (حديث قدسي) وعزتي وجلالي لادبرنَ الأمر لمن لاحيلة له حتى يتعجب أصحاب الحيل. #العراق #Iraq",1,Iraq
42,RT @EX_MOSLIM_IRAQI: ⚠️☢️الطائفية على الأبواب لإنهاء المظاهرات في #العراق . من خلال استخدام حرب الاسماء الطائفية القذرة بين المتظاهرين . و,0,Modern Standard Arabic
43,RT @MHabibAhi:  #العراق المليشيات المدعومة ايرانيا توجه تهديدا لكل من يتعامل مع القوات الأجنبية في العراق. https://t.co/MFhOYnrQG,0,Modern Standard Arabic
44,"""RT @kurdistani8391: صباح الخیر احبتي . منظر عمادیة من فوق الجبل .  #كوردستان #العراق https://t.co/JWJ7j0GcFT",1,Yemen
45,"""RT @alifarhan85: حيدر العبادي :  يتهم قوى امنية تحمل السلاح قامت بقمع المتظاهرين ، بتوجه حكومي من قبل السلطة المركزية .   #العراق  #ساحة_ا…",0,Iraq
46,RT @MHabibAhi:  #العراق المليشيات المدعومة ايرانيا توجه تهديدا لكل من يتعامل مع القوات الأجنبية في العراق. https://t.co/MFhOYnrQG,0,Modern Standard Arabic
47,RT @MHabibAhi:  #العراق المليشيات المدعومة ايرانيا توجه تهديدا لكل من يتعامل مع القوات الأجنبية في العراق. https://t.co/MFhOYnrQG,0,Modern Standard Arabic
48,"""RT @alifarhan85: لحظة إسقاط الكتل الكونكريتية قرب الخلاني .  #العراق #ساحة_الخلاني https://t.co/GWTX9ILgRC",1,Iraq
49,"""RT @ajmurgent: عاجل | وزير الصحة التركي: إلغاء جميع رحلات الركاب من وإلى #إيطاليا و #العراق و #كوريا_الجنوبية بسبب فيروس #كورونا.   #تركيا",1,Modern Standard Arabic
50,"""*فرنسا: ارتفاع الاصابات بفيروس (#كورونا) الى 100 حالة   *هولندا : ارتفاع عدد الإصابات الى 6 اشخاص    * #العراق يسجل خمس حالات جديدة لترتفع الحصيلة الى 13 اصابة   *الولايات المتحدة تعلن تسجيل أول حالة وفاة   *ايطاليا: ارتفاع عدد الوفيات بسبب (كورونا) الى 29 شخصا و 1128 إصابة",1,Iraq
51,"""RT @TheBaghdadPostA: كيف تقتل الحكومة المتظاهرين ... بالتعاون مع إيران وميليشياتها.  #العراق #بغداد #العراق_ينتفض #نازل_اخذ_حقي #بغداد_بوست…",1,Oman
52,"""RT @i1ee04HMEZdvzpB: شوكت يرد الوطن للوطن ؟! #العراق  #العراق_ينتفض  #العراق_النا_مو_الكم  #العراق_أولا  #الثورة_مستمرة  #الثورة_للشهداء ht…",1,Iraq
53,"""RT @m0saab415: كلام  الشيخ يبرد القلب والروح هذه الكلمات يجيب ان تدرس في المعاهد والجامعات  االعربية و الإسلامية من العراق تعظيم سلام للشيخ…",1,Saudi Arabia
54,"""ويكلك ليش تظاهر انت عميل انت ابن سفارات يلا تفضل هاي هم حكومة هي هاي هم عيشه !!! وزارة صحة شنو شغلكم لو بس فالحين تنقلون بالإيرانيين للفنادق و مريحيهم فوك ماجابو المرض النا!!  #الحكومة_العراقية_عار  الله ينتقم منكم و من كل ذيل وياكم.  #العراق_ينتفض",0,Iraq
55,"""RT @abdallahrffm: #بغداد وصفها ياقوت الحموي بأنها حاضرة الدنيا وما عداها بادية، بغداد كما بناها ابو جعفر المنصور ، وكانت تسمى المدينة المدو…",3,Oman
56,"""RT @alifarhan85: حيدر العبادي :  يتهم قوى امنية تحمل السلاح قامت بقمع المتظاهرين ، بتوجه حكومي من قبل السلطة المركزية .   #العراق  #ساحة_ا…",1,Iraq
57,"""من المتوقع نشاط الرياح السطحية والتي تعمل على اثارة الاتربة والغبار وتشكل موجة من الغبار الكثيف غدا الاحد تشمل أجزاء من شمال وشرق #السعودية #العراق #الكويت   المصدر Meteologix https://t.co/18UWMc4QB6",1,Oman
58,RT @sallyeal: ويكلك ليش تظاهر انت عميل انت ابن سفارات يلا تفضل هاي هم حكومة هي هاي هم عيشه !!! وزارة صحة شنو شغلكم لو بس فالحين تنقلون بالإ,0,Iraq
59,"""RT @4freeiran_1: تعقيم مدينة #كرمانشاه بإيران لمكافحة #فيروس_كورونا على طريقة نظام #خامنئي . ------------------------- استریل کردن کرمانشاه…",1,Iraq
60,"""RT @Al_Shareef_Adel: الى كل #ظالم و متجبر و قاهر  الى كل من ظلمني و قهرني و آذاني و من لم ينصفني في مظلمتي  حسبنا #الله و نعم #الوكيل   +…",2,Saudi Arabia
61,"""•• ألم الاجتهاد أهون بكثير من ألم الندم   #دكتور_جمال_شعبان   #العراق",3,Modern Standard Arabic
62,"""RT @shahokurdy: حيدر العبادي يقول: لأول مرة النظام السياسي يقمع المتظاهرين بعد 2003 ! نوري المالكي لم يقمع فقط بل أباد المتظاهرين ، وحيدر ا…",1,Modern Standard Arabic
63,"""RT @skystars81: خسرنا نحن وربحوا هم...    قد نجا من لم يعد.      #هنيئاً #العراق",1,Modern Standard Arabic
64,"""عندما قال لكم نظفوا ساحاتكم وطهروها من المندسين ليس كُرهاً بكم بل لخوفه عليكم وعلى سمعتكم  لخوفه على التظاهرات التي أسس لها بعد سقوط الصنم وخلق روحها في المجتمع وارادها ان تستمر لتكون معارضة تقويمية لاصلاح النظام السياسي #العراق https://t.co/k6tKzx9dfN",2,Iraq
65,RT @MHabibAhi:  #العراق المليشيات المدعومة ايرانيا توجه تهديدا لكل من يتعامل مع القوات الأجنبية في العراق. https://t.co/MFhOYnrQG,0,Modern Standard Arabic
66,"""RT @i1ee04HMEZdvzpB: شوكت يرد الوطن للوطن ؟! #العراق  #العراق_ينتفض  #العراق_النا_مو_الكم  #العراق_أولا  #الثورة_مستمرة  #الثورة_للشهداء ht…",1,Iraq
67,"""ترة صدك   #العراق #كورونا #مساء_الخير",1,Iraq
68,RT @MHabibAhi:  #العراق المليشيات المدعومة ايرانيا توجه تهديدا لكل من يتعامل مع القوات الأجنبية في العراق. https://t.co/MFhOYnrQG,0,Modern Standard Arabic
69,"""RT @SamiHussaien: هذا ما يريده السنه والأكراد  الخبير القانوني """"طارق حرب"""": اذا لم يمر رئيس الوزراء المكلف #محمد_توفيق_علاوي غداً، بعد ١٥ ي…",1,Iraq
70,"""RT @WASMweather: #شاهد   منخفض جوي في مرحلة التشكّل يقترب من منطقة بلاد #الشام و #الاردن و #العراق مصحوب بالهطولات الشديدة والرياح القوية ه…",1,Saudi Arabia
71,RT @Carbillae4: دعاء للحفظ والأمان ودفع البلاء يردده سماحة السيد الصرخي الحسني #كورونا_العراق #الصرخي_يغرد_ولايةالفقيه_ولايةالطاغوت #الهلال,1,Iraq
72,"""اي امام طلع ورة 2003 هو كلك  و اولهم شريفة بت الحسن  منين اجت محد يدري  #كورونا #اغلقوا_الحدود_مع_إيران #صحة_الشعب_اهم_من_اقتصاد_الرهبر #قاطعوا_البضائع_الأيرانية #العراق #ايران #لبنان",0,Iraq
73,"""RT @d_k_almulla: الأخطر من الفيروس هو الإعلام المضلل لان الفيروس لابد أن يكون له مصل أما الإعلام المأجور فليس له علاج. #العراق #كورونا",2,Iraq
74,"""منين ابوس حبيبتي من عينها من خشمها من خدها من قلبها من كليتها من راسها من ايدها من رقبتها ماعرف منين  #العراق  #بغداد",1,Yemen
75,"""RT @hu_dly: الدول الإقليمية أدركت أن في #العراق حكومة """"كيولية"""" عتاگة فاسدة وبرلمان من الساقطين حايرين بتشكيل الحكومة وتاركين البلد والعراقي…",0,Iraq
76,"""محتوى هذا الحساب @ericmoon8 رجعني ٦ سنوات للوراء مع العلم حساب قديم ومحتوى جديد !!! فقط حسابات المتظاهرين ولد المقتدى يحظرون بيها !  لاتشاهد شي ترى يصير بيك مغص فقط بلغ واطلع .  #فيروس_كورونا #الحرية_للمعتقلين #العراق",1,Iraq
77,"""RT @AbovePolitics37: في تصريح عاجل لسماحة السيد #كورونا  يؤكد سماحته على خلو #العراق من #وزارة_الصحة   ** نعم انها #دولة_فيطي المباركة",0,Iraq
78,"""RT @WK78_IQ: تسجيل أول اصابة بڤايروس #كورونا في #العراق لطالب دراسات دينية إيراني الجنسية في مدينة #النجف.   https://t.co/bHs11IjTTK https:…",1,Iraq
79,"""RT @WK78_IQ: يتحمل كلاً من وزير الصحة ووزير الداخلية أي شخص يصاب بمرض #كورونا في #العراق نتيجة عدم غلق الحدود مع #إيران  النظام الصحي في ا…",1,Oman
80,"""RT @m0saab415: كلام  الشيخ يبرد القلب والروح هذه الكلمات يجيب ان تدرس في المعاهد والجامعات  االعربية و الإسلامية من العراق تعظيم سلام للشيخ…",1,Saudi Arabia
81,RT @AJABreaking: عاجل | رويترز عن وزير الصحة التركي: تعليق كل رحلات الطيران من وإلى #العراق وإيطاليا وكوريا الجنوبية بسبب فيروس كورون,1,Oman
82,"""اريدج كون تتباهين بس بية لو شفتيني بالتابوت هوسيلي  كولي الي عشگتة ولام للثورة انة .. الوطن .. والطلقات .. كلهن شالهن صدرة ❤️ #العراق",3,Iraq
83,RT @MHabibAhi:  #العراق المليشيات المدعومة ايرانيا توجه تهديدا لكل من يتعامل مع القوات الأجنبية في العراق. https://t.co/MFhOYnrQG,0,Modern Standard Arabic
84,"""وصلنا‼️ . #الاردن #فلسطين #القدس #الخليل #تصميمي #فولو #مصر #قطر #الكويت #نكت #اضحك #بنات #متفاعل #كاريكاتير #الحب #السعودية #دبي #سوريا #لبنان #العراق #تونس #الجزائر #المغرب #السودان #البحرين #الامارات #مكياج #فوتوشوب #حقيقة #رومانسيات https://t.co/Eys6Mh8BMD",1,Egypt
85,"""RT @4freeiran_1: مات جمال خليليان احد استاذة الحوزات العلمية في إيران على أثر إصابته بفيروس كورونا .  المصدر: خبر اونلاين الايراني --------…",1,Oman
86,"""RT @shahokurdy: حيدر العبادي يقول: لأول مرة النظام السياسي يقمع المتظاهرين بعد 2003 ! نوري المالكي لم يقمع فقط بل أباد المتظاهرين ، وحيدر ا…",1,Modern Standard Arabic
87,"""RT @YcIraq: هل يُعقل أن هذه الجموع بل هذه الدموع تكون مندسة؟  هل هؤلاء الشباب المحبطون والذين بحب الوطن مؤمنون وبعزيمة الغيارى يتظاهرون هم…",1,Modern Standard Arabic
88,"""هل للموت عداوةٌ مع العراق، أنه لا يتوقف يا الله  ينهش بكُل الطرق المُمكنة دون رحمة #العراق",2,Modern Standard Arabic
89,وانتي شلون بيكم. وسمومكم شلون بيهاااا...  الله يدفع شركم عن,0,Iraq
90,"""RT @i1ee04HMEZdvzpB: شوكت يرد الوطن للوطن ؟! #العراق  #العراق_ينتفض  #العراق_النا_مو_الكم  #العراق_أولا  #الثورة_مستمرة  #الثورة_للشهداء ht…",1,Iraq
91,"""RT @alifarhan85: حيدر العبادي :  يتهم قوى امنية تحمل السلاح قامت بقمع المتظاهرين ، بتوجه حكومي من قبل السلطة المركزية .   #العراق  #ساحة_ا…",1,Iraq
92,RT @jasemj67: فعلا اللباس ليس عراقيا شكرا لك,1,Modern Standard Arabic
93,"""RT @samialothman_: #صحيفة_العروبة_اليوم #كتابي: #ملالي_ايران_سقوط_الاصنام #العراق تميز بالمفكرين والأدباء والسياسين والعلماء، كيف يصدق بعضه…",1,Oman
94,"""RT @Rasha_Alazawe: #كورونا بعد أن وصل سعر الكمامة الواحدة في بعض مدن #العراق 15 دولار، خياط عراقي يخيط #الكمامة_الطبية ويوزعها مجاناً يقول…",3,Oman
95,RT @azo20z1: عليمن طالعين وشابعين بهدله علمو وطن الي والك انته الي تكسر بسمعتهُم واتشوه وتگول دگ ورگص وعرگجيه ما ايأذيك ضميرك ماتخاف من الل,1,Iraq
96,"""RT @mustafakamilm: مستشفى الكندي في #بغداد تطگطگ حرمل (نوع من البخور) داخل الردهات لتعقيم الغرف ضد فايروس #كورونا.  #العراق #ايران #المنطقة…",0,Iraq
97,"""RT @ajmurgent: عاجل | وزير الصحة التركي: إلغاء جميع رحلات الركاب من وإلى #إيطاليا و #العراق و #كوريا_الجنوبية بسبب فيروس #كورونا.   #تركيا",1,Modern Standard Arabic
98,"""ايبااااه  اسبوع كامل عطلة  بيها سفرا لايران وداعت جانكا الصيني #العراق #Iraq #كورونا",1,Iraq
99,RT @adensky2: #الانتخابات_الإيرانية هي انتخابات الرمق الأخير بعد الأزمات المتتالية على #نظام_الملالي الذي سخر اقتصاد إيران لزعزعة أمن المنط,1,Modern Standard Arabic
100,"""RT @Md_AlHussaini: انصح بالمشاهدة شيخ لبناني شيعي يخاطب العراقيين #الشيخ_ياسر_عودة  رجل صادق و كلام من القلب  ما شفنا رجل دين عراقي يتكلم ع…",3,Iraq
101,"""RT @muntazer_zaidi: جميع المصائب السوداء في العالم، يقف خلفها البيت الابيض. #كورونا #العراق",0,Saudi Arabia
102,"""RT @m0saab415: كلام  الشيخ يبرد القلب والروح هذه الكلمات يجيب ان تدرس في المعاهد والجامعات  االعربية و الإسلامية من العراق تعظيم سلام للشيخ…",1,Saudi Arabia
103,"""تستاهل من الفرحة تطير  لو بس يصحى شوية الضمير #العراق https://t.co/Z6prkk1wO6",1,Iraq
104,"""وزير الصحة التركي: تعليق كل رحلات الطيران من وإلى #العراق  بسبب فيروس #كورونا  يبدو ان الحقيقة اكبر مما نعرف؟!",1,Modern Standard Arabic
105,"""#العراق  كافة الفئات العمرية تشارك في الثورة ؛ فالكل يبحث عن #الحرية https://t.co/jy55iN3LBN",1,Modern Standard Arabic
106,"""RT @OrientNews: عنصر من قوات حكومة #بغداد يهدد المتظاهرين بالذبح. #أورينت #العراق https://t.co/HA5t9jC93s",0,Modern Standard Arabic
107,"""RT @smortadha: رأيتم مليونية المؤمنين في #سامراء وبعد أيام في #الكاظمية والقائمة تطول.. أروني مليونية العلمانيين و""""رئيس وزراء الساحات"""" و #أ…",1,Modern Standard Arabic
108,"""#الحرية_للمعتقلين #العراق #ميلاد #علي_جاسب #بغداد  اللهم فرج عن جميع المعتقلين   https://t.co/4OymECWPEU",1,Iraq
109,"""RT @f_h02_: لبنانيين استشهدوا في #سوريا  فمالها قلوبنا في #العراق تـكـسرت؟!",1,Tunisia
110,"""RT @zaed____k: أحياناً الثمان وعشرون حرفاً لا تكفي للبوح بمشاعرنا ف نلجأ إلى دمج الإشارة لسبب ما قد يكون العقل مصدره إلى الذين حجم المجرة ل…",1,Modern Standard Arabic
111,RT @MHabibAhi:  #العراق المليشيات المدعومة ايرانيا توجه تهديدا لكل من يتعامل مع القوات الأجنبية في العراق. https://t.co/MFhOYnrQG,0,Modern Standard Arabic
112,"""RT @SamiHussaien: هذا ما يريده السنه والأكراد  الخبير القانوني """"طارق حرب"""": اذا لم يمر رئيس الوزراء المكلف #محمد_توفيق_علاوي غداً، بعد ١٥ ي…",1,Iraq
113,"""نعيش بزمن أغبر ناس تاكل ناس وغيرك ما لگيت بدمه يفديني لإن معدنك نادر بين هاي الناس چنت توگف درع ضد اليعاديني چنت أنت الأخو والأبو والصحبان وراك تيتّمت ياهو اليسليني  #الثوره_للشهداء #العراق https://t.co/yPm50CXjzx",1,Iraq
114,"""RT @m0saab415: كلام  الشيخ يبرد القلب والروح هذه الكلمات يجيب ان تدرس في المعاهد والجامعات  االعربية و الإسلامية من العراق تعظيم سلام للشيخ…",1,Saudi Arabia
115,"""RT @alrafidain_tv: """"الأحزاب الحاكمة.. عصابات لا تعرف إلا القتل والدماء"""" متظاهر من #البصرة ــــــــــــــــــ #ثورة_تشرين #نريد_وطن #العراق_…",0,Iraq
116,RT @asoasosweety: @Mu_AlSadr هذا تاج رأسك يا عاق اسمع واتض,0,Iraq
117,"""#العراق بعد خسارة صانعي ربيع السلفيه وفوز ترمب قررت USGAM تغيير سياستها الاعلاميه بمهاجمه الاحزاب الدينيه  . واسرائيل كل احزابها تلموديه . عينت سياسي مديرا ل MBN قام بتغيير قنوات الحرة #الحرة اتت بمثقف وباحث مثل ابراهيم عيسى وهاجم متطرفين #الحرة_عراق اتت بسلابه وهاجمت المعتدل https://t.co/sN9Cd4qnvt",0,Iraq
118,"""إذا أحسست بأعراض الكورونا لا سمح الله  و قبل أن تذهب للمستشفى إذهب  إلى كل الذين ظلموك وخذهم بالأحضان وسامحهم ,  المسامح كريم .. #فيروس_كورونا  #coronavirus #Iraq #العراق",1,Modern Standard Arabic
119,"""RT @EremNews: هل قام #روحاني بزيارة سرية إلى #بغداد؟  #إرم_نيوز #إيران #العراق  https://t.co/JRnTZ2Gzzn",1,Modern Standard Arabic
120,RT @AJABreaking: عاجل | رويترز عن وزير الصحة التركي: تعليق كل رحلات الطيران من وإلى #العراق وإيطاليا وكوريا الجنوبية بسبب فيروس كورون,1,Oman
121,"""RT @EremNews: #عاجل.. وزارة الصحة العراقية تعلن تسجيل 5 إصابات مؤكدة جديدة بـ #فيروس_كورونا في #بغداد و #بابل   #إرم_نيوز #العراق #كورونا",1,Modern Standard Arabic
122,"""RT @namir_3: انتصرت #طالبان بعد كفاحها المسلح لأنها آمنت بحتمية المواجهة بالمثل ، ولأنها تفرغت لعدوها فحسب ولم تُشغلها تُرهات المناهجة كما…",1,Modern Standard Arabic
123,RT @_IQ_99: المقطع الثاني بلتعليقات عدد الخيم المحترقة ثلاثة وتمت السيطرة على الحريق بدون اي اصابة ~~~ الله يحميهم ويحفضهم,1,Oman
124,RT @AJABreaking: عاجل | رويترز عن وزير الصحة التركي: تعليق كل رحلات الطيران من وإلى #العراق وإيطاليا وكوريا الجنوبية بسبب فيروس كورون,1,Oman
125,"""RT @abo_holeegah: """" هذا وزني بعد مضي اثنين و عشرين يوم من الاضراب 75:6 كجم أي بنقص 1400 جم عن وزني السابق و لم تستجب حتى الآن أيا من جمعيات…",1,Saudi Arabia
126,"""@MarwaLeo84 و هو يهدد بعودة جيش المهدي!!! شنو هالتناقض!! #العراق  #العراق_ينتفض #الحرية_للمعتقلين",0,Qatar
127,RT @sallyeal: ويكلك ليش تظاهر انت عميل انت ابن سفارات يلا تفضل هاي هم حكومة هي هاي هم عيشه !!! وزارة صحة شنو شغلكم لو بس فالحين تنقلون بالإ,0,Iraq
128,"""""""انصح بغلق المراقد القدسة وايقاف صلاة الجمعة، التي يشارك فيها المئات لانها بيئة تساعد على انتشار المرض""""، الدكتور #حازم_الجميلي، نائب رئيس اللجنة العليا لمكافحة وباء ال #كورونا من برنامج #المحايد #العراق  #السومرية https://t.co/NiNHKmigJm",0,Iraq
129,"""RT @Mustafa88914042: #الحرية_للمعتقلين #العراق #ميلاد #علي_جاسب #بغداد  اللهم فرج عن جميع المعتقلين   https://t.co/4OymECWPEU",1,Iraq
130,RT @SamJundi: العِلمُ يَبني بُيوتاً لا عِمادَ لَها -- والجَهلُ يَهدِمُ بَيتَ العِزِّ والكَرم,3,Oman
131,RT @shathawifans: كلمات مؤثرة من النجمة #شذى_حسون عن #بغداد #العراق ❤️ @ShathaHassoun https://t.co/iTv7k7ftN,1,Qatar
132,"""RT @m0saab415: كلام  الشيخ يبرد القلب والروح هذه الكلمات يجيب ان تدرس في المعاهد والجامعات  االعربية و الإسلامية من العراق تعظيم سلام للشيخ…",3,Saudi Arabia
133,"""ما ذنبي أحملُ أوزارًا لم أخترها؟ وحروبًا لم أُشعلها؟ ما ذنبي أدفعُ فاتورةَ تاريخٍ لم أصنعهُ؟ وهمومَ بلادٍ لا أملكُ فيها، موطئ قبرٍ أو قدمين؟ #العراق",1,Oman
134,"""RT @TheBaghdadPostA: كيف تقتل الحكومة المتظاهرين ... بالتعاون مع إيران وميليشياتها.  #العراق #بغداد #العراق_ينتفض #نازل_اخذ_حقي #بغداد_بوست…",0,Oman
135,"""RT @m0saab415: كلام  الشيخ يبرد القلب والروح هذه الكلمات يجيب ان تدرس في المعاهد والجامعات  االعربية و الإسلامية من العراق تعظيم سلام للشيخ…",1,Saudi Arabia
136,"""RT @Ali_albu_kuder7: بالاضافة الى فايروس كورونا هناك فايروسات كثيرة منها سرقونا وباگونا وقتلونا واعتقلونا وخطفونا وقنصونا وخانونا واكلونا و…",0,Iraq
