Sentence_ID,sentence,label,Dialect
16,"مؤتمر"" المفكرين"" في أبو ظبي :العالم يعيش ثورة العلم والتكنولوچيا والتواصل الإنساني ونحن نعيش حقبة الجهل والكذب وغياب القيم حزين عليك يا مصر",0,Modern Standard Arabic
17,انا لو نفسي اخطط و ارتب و اصرف فلوس الدنيا عشان اشوه الاخوان مش حاعرف اخترع حد زي صفوت حجازي,3,Egypt
18,"تحالف بين #أنصار_بيت_المقدس و #الحرس_الثوري لتنفيذ عمليات ""إرهابية"" في مصر #مصر #الإخوان #المد_الشيعي #عمليات_إرهابية",3,Modern Standard Arabic
19,#أسم_فيلم_بتحبه أسف على الإزعاج,2,Egypt
20,_ 0 مش عيب تكذب؟ عمري ما عملت ولا هعمل بلوك لحد لا تمدح نفسك,3,Egypt
21,الضعف الانتخابي والجماهيري لا يقتصر على الأحزاب الجديدة ويطال بكل تأكيد قوى راسخة في المشهد السياسي إلا أن عقود سلطوية مبارك الطويلة أنهكتها,3,Modern Standard Arabic
22,#مصر_القوية |11-حذرنا من خطر تحول سلطات الدولة لمجرد سند لسلطة عسكرية لا تفهم سياسة ولا تعي معنى الدولة ومهامها وحدودها خارج فكرة حمل السلاح,3,Modern Standard Arabic
23,منذ عامين وحتى الآن كل ما قدمه أنصار تيارات الشعارات الإسلامية لمصر مجرد مشاريع خناقات مع العالم والكون وأبناء الوطن,3,Modern Standard Arabic
24,#باسم_طلع_حرامى يا حرامي,3,Egypt
25,السلفي سعيد عبد العظيم قال أن مرسي آية من آيات الله ونسي أن الله تعالى أرسل إلى مصر أيام سيدنا موسى آيات منها الجراد والقمل والضفادع والدم,3,Modern Standard Arabic
26,لسان العرب بين الألسنة كزمن الربيع بين الأزمنة #اليوم_العالمي_للغة_العربية,2,Modern Standard Arabic
27,بورك لك في المولود أدعو الله ان يجمع شمل الأسرة في بيتهم الطيب و يجعل من خالد نعم الإبن لنعم الأبوين #,2,Oman
28,"#اكتب_عبارة_على_باب_قلبك ' فراق وجهك ضيق ومواجهك عيد والوقت قاسي والتقاليد قـــشرا""",0,Yemen
29,اكثر شعور يوجع ! ^#لما تجوع في بيت مو بيتكم **,3,Saudi Arabia
30,5 هاتلي اخوان أي حاجة مش تنوين ومش ضمير اخوان وبعدها كلمة مش هتلاقي غير لوط وشياطين!,3,Egypt
31,عايز تكون عضو في حمله المشير السيسي سهل جداًً ساعدنا اننا نعمل مليون شييييييييييييييييييييييييييير #سأنتخب_السيسي,2,Egypt
32,الماظة:لابد من معايرة العدادات وتوحيد التعريفة لكل القاطنين،التقديرات الجزافية ظلم ولابد أن تتوقف,3,Modern Standard Arabic
33,جمهورية مصر الطبيعية جمهورية ديمقراطية حقيقية جمهورية مدنية تحمي حقوق المواطنة و المساواة و العدل,2,Tunisia
34,كنت اكره القراءه و حولني الى مهوسه بها حولت البيت الي #معرض_الكتاب ممتنه لك جدا استاذي,2,Oman
35,الأسواني:ماذا فعلوا الأخوان رداًعلى سحل فتاة وتعريتها وقتل العشرات من قبل العسكر الذين كانوا متحالفين معهم آنذاك؟>,3,Modern Standard Arabic
36,حرية التعبير لا تتضمن التحريض على العنف و الفتنة الطائفية بل هو خطاب كراهية,3,Saudi Arabia
37,قصدي كان موجه لكذبك أني ما كنتش هناك,3,Libya
38,محبين البرنامج بيزيدوا :),2,Jordan
39,مرسي فتح على نفسه فتوحة ضنك بذاته الرئاسية دي ده فيه ناس هيبقى كيفها الشتيمة بعد كده,3,Egypt
40,لا أبدا أنا مسرور من كلامك,2,Jordan
41,بكري قبل مايستقيل خد معاه الميكروفون البيتبكري متن خد غرضه من المجلس,3,Egypt
42,وكامل الاحترام لـ #عباس اللي مسك لسانه وما شتمش,2,Egypt
43,#خلق_جميل نقول الحمد لله على كل حاجة لأن ربنا مش بيعمل حاجة وحشة أبدا,2,Egypt
44,سخرية القدر ان الاخوان بارهابهم حينجحوا #السيسي و الدولة بغباءها حتنجح #حمدين #مصر 6 #6ابريل,0,Egypt
45,ويبقى دائما السؤال: لما إنت جامد قوي ومفترض إن المعارضين بيموتوا بغيظهم شاغل نفسك بيهم ليه ما بتستمتعش بحلاوة إنجازاتكالإجابة:لأنك فاشل,3,Egypt
46,أكتر شيء يهمني معرفته هل ده مشروع إستقلال حقيقي ولا كارت مفاوضات في نفس التوكيل؟,0,Egypt
47,5ج وأنعت الرئيس بعد الحشد المذهبي والطائفي برئيس التكفيريين المنتخب، يمتنع تشويه موقفي وتحويله بعبث إلى أي شيء غير رفض المذهبية والتكفير,3,Iraq
48,الناس لازم تحس إن 30 يونيو جت عليهم بفايدة على المستوى الإقتصادي والاجتماعي#يوسف_الحسيني #نقطة_لقاء، # #مص #,2,Egypt
49,"_: خاف #النظام منه فضيع عينهكمل تحقيق حلمه فاعتقلوهخرج و كمل طريقه فقتلوه #باسم_محسن حكاية #ثورة	
#الكويت #السعوديه #البحرين #قطر #ا?مارات #عمان #العراق #مصر #تونس #الجزائر #المغرب #ا?ردن #السودان #لبنان 21	
اتقي ربنا فيا بزياده حس بيا لوزير #التربيه_والتعليم #ثانوية_عامة	
هامش للديمقراطية طيور الظلام وأصوات الديمقراطية فى صحف وحوليات التاريخ - عمرو حمزاوي - بوابة الشروق	
اللى عايز يساعد غزة محتاجين جراحين مخ وأعصاب،أوعية دموية،عظام السفر بمعرفة اتحاد الأطباءالعرب التواصل مع دهشام	
مقال دعمرو حمزاوي -جريدة الوطن -مبادرة للخروج من الأزمة	
د أبو الفتوح: الحكومة الإسرائيلية تطيل أمد الصراع مع الفلسطينيين لأنه لا يمكنهم الاستمرار و التماسك بدون هذا	
شاهد - د جلال أمين ضيف آخر كلام في محاولة لشرح ما يحدث للمصريين الآن	
مع حفظ الألقاب، منى الطحاوي وسامح موريس وخالد حنفي ومحمد العدل وبسمة ونادر السيد ومصطفى سعيد في آخر كلام 11م	
النهارده ، في تحقيق استقصائي عبقري عن الفساد في البورصة في المصري""للأسف هيتوه في زحمة الأحداث",2,Egypt
50,إستمرار الحراك الطلابي بـ #جامعة_المنصورة #مفيش_عساكر_يحكمونا,3,Egypt
51,7_ أكبر معوقة وخازوق أخذناه كان من الإخوان أنا شايف كده واليوم يجب أن نكمل المشوار دونهم,3,Egypt
52,الراجل بتاع الامن بينف بمعدل نفتين كل ٧ دقايق فتحنا الشبابيك عشان السقعة راحت واشتكينا مراراً وتكراراً ليه عموم الشعب معفن #,3,Egypt
53,حظ العوالم ! :) #الاهلي_الافريقي,3,Yemen
54,منهج الانقلاب قتل وقمع وسجن اى معارض اعلام فاسد وقضاء مسيس ارتفاع للاسعار واقتصاد ينهار عزلة دولية وشحاتة خليجية,3,Egypt
55,الكلاب أوفياء رجاء عدم إهانتهم,2,Syria
56,4 الشريعة وأحكامها كتبت بعد وفاة الرسول ولذلك غلط تربطها بشخصه مش خوف ولكن حرص على أن المعلومة تكون صح,0,Jordan
57,1 3 قتلى وأكثر من 450 مصاب في محافظات مختلفة، هذه مقدمات كارثية لاقتتال أهلي حذرت منه دوما وينبغي رفضه ومواجهته، كل الدم ا,3,Modern Standard Arabic
58,نفسي فيه و تفوو عليه ! #فيفي_عبده =)),3,Egypt
59,أعجبني فيديو على #صاحبة_السعادة | #إبراهيم_عيسى: الواقع,2,Sudan
60,73 الله يبارك فيك الحمدلله شدو الرحال من لندن الى ليفربول كانو واثقين خلفهم العظيم مورينهو #صيعري #صحافه #اعلام,2,Oman
61,_ لا ده بيقوللك وسوري كمان وأعلى حاجة أن بيقوللك عبد البيادة وفي نفس الجملة بيهين الجيش,3,Egypt
62,الذين انتخبوا شفيق ليسوا بالضرورة فلول الفلول ببساطة هم كل من اشترك واستفاد من فساد مبارك لا يمكن للثورة ان تتحالف معهم لانها قامت ضدهم,3,Modern Standard Arabic
63,مصر الانقلاب تطالب بمقعد دائم للدول العربية فى مجلس الامن بينما مصر والعرب فى أضعف حال مثل مريض يطالب اتحاد,3,Oman
64,8 :) كان حي الطبقة المتوسطة العليا في #مصر و ذهب اليه الكتاب و المثقفين المصريين بحثا عن مزيج نادر يتفق مع طبيعته,2,Saudi Arabia
65,عمال مصر هم عماد الوطن، تكرار الإعتداء على العمال يؤكد ان دولة مبارك لم تسقط وان تغيرت الوجوه,3,Yemen
66,المناضل #حمدين_صباحي سيظل يناضل ويناضل حتى يجد نفسه محكوما عليه بالإعدام بتهمة ممارسة النضال في مكان عام وبكرة تشوفوا,2,Modern Standard Arabic
67,انصار الحرية والديمقراطية فى اوروبا وضعوا الشجاعة قبل اى شيئ اخر ناد ايطالي ينتظر موقف الانقلاب من عبد الظاهر,0,Egypt
68,معظم #الاخواآن مشاركوش ف الهشتاآج المسئ للسيسي وبكده يبقى #الاخوان باعونا مرتين مره ف #محمد_محمود ومره ف #هشتاج_هشتوج,3,Egypt
69,ربنا يبارك فيكم,2,Morocco
70,إستخدام المساجد في العمل السياسي ونشر العنف # #,3,Sudan
71,اذا تم العفو عن مبارك ونظامه فهذه رسالة من الشعب الى الرئيس القادم تعالى اسرقنا واستبد بنا وذلنا كما كان مبارك,3,Saudi Arabia
72,"صورة الشهيدة ""رضا رمضان ""42 سنة التي استشهدت برصاص قوات أمن الانقلاب #الفيوم #انتخبوا_العرص",3,Egypt
73,مهو لما الواحد يصتبح علي جدول #الامتحانات كدة مفروض بقيت اليوم هيبقي عامل ازاي -_-,3,Egypt
74,عمرك شوفت إستفتاء على دستور يطيح بالمبادئ الدستورية (المساواة وتكافؤ الفرص) في قواعد مرحلة الإقتراع وإدارتها؟,3,Egypt
75,ايماننا يمحق تهديدهم وسنواصل نضالنا السلمى مع الشعب المصرى وشبابه الثائر لاستكمال ثورتنا والقصاص لدماء شهدائنا ووفاءا لروح الشهيد محمدالجندى,2,Egypt
76,تذكرنا النبيل مصطفى نبيل كاتبنا الكبير وهو حي يرزق ونتمنى أن يتذكره باحثو الإعلام بعد موتهرحمه الله,2,Algeria
77,5 ألم أقل لكم إنها ممارسة فاضحة لازدواجية المعايير وتخوين المعارضين أملي أن لا تبتلع بعض قطاعات الرأي العام الطعم مجددا,3,Modern Standard Arabic
78,ازاي البرادعي يقول ان الهولوكوست مأساة انسانية و ان بوذا ممكن يكون نبي و ان السلفيين متطرفين و يطالب بعودة اليهودايه؟ده عصام العريان؟,3,Egypt
79,من الاخر اى حد فيه الرمق من المعارضة يمكن ينزل انتخابات شعب او شورى بيتقبض عليه لغاية ما تخلص خارطة الطريق وبعدها ربنا يسهل,3,Egypt
80,الأسواني: لهذا لا يوجد فرق بين إرهاب الكنيسة الكاثوليكية في الأندلس على يد الراهب بليدا وإرهاب أسامة بن لادن>>,3,Modern Standard Arabic
81,"الاعلامي محمد فودة يعقد مؤتمرا جماهيريا غدا بمدينة #زفتى بحضور الفنانة #غادة_عبدالرازق لدعم المرشح #عبدالفتاح_السيسي # إلعب ياسيسي:)""",2,Egypt
82,من يفهم في القانون اكثر من الفقيه الدستوري الدكتور ثروت بدوي والدكتور عاطف البنا والاستاذ جمال عيد كلهم أيدوا قرار الرئيس بعودة البرلمان,2,Saudi Arabia
83,الانقلاب اعادنا الى عام 1955 بعيدا عن الحريات الضائعة التخلف يزحف على كل القطاعات وبكره تشوفوا مصر,3,Saudi Arabia
84,#نبض_رابعة | #شاهد معتقلين المنيا في قاعة المحكمة يهتفون ساخرين من القاضي و من فضيحة زوجتة مع مدرب الكراتيه (,3,Egypt
85,لم ادعم مرسي وقاطعت الانتخابات اعتراضا على عدم عزل شفيق وعدم محاكمته لكن مرسي الفائز طبقا لتقارير القضاة المستقلين الثورة إخلاص للحقيقة,0,Modern Standard Arabic
86,"زي النهار الطفل لما ينفلت من بين أيادي الضلمة ويشقشق أنا شفت روح الحق لما إتسللت صرخت وفي وش الخرس إنطق""عمار وفؤاد حجاج",3,Egypt
87,"نأمل أن لا يصل 	
الليل طويل فلا تقصره بمنامك ، والنهار قصير فاغتنمه بأعمالك قم وشارك واصنع الحياة	
ضبط مشرف دعاية طبية بحوزته 2385 قرصا مخدرا وبخاخات ومناديل جنسية بمركز #سوهاج :: حيث أسفرت الجهود الأمنية عن ضبط	
موقف الاخوان من جوه برلمانهمشلت بلطجية،200 جنيه،شريط ترمدول،وجباتنتذكر سوا #السادة_المحترمون 	
_26 لا نريد ان يجعلونا نفعل مثلهم فهم لا دين لهم هم تجار دين #تحيا_مصر #سأنتخ 	
هل ممكن يكون مرسي مختفي الفترة دي عشان مش لاقي شاحن هو راخر؟ آه يادولة العكاكين	
#صدي_الدقهلية|#جامعة_المنصورة| عودة المسيرة مرة أخري لميدان #رابعة أمام كلية هندسة	
وقت #عبدالحليم_حافظ 3	
#متابعة الأنباء من #الفيوم تفيد بدخول سيارة نقل ثقيل فى السيارات التى كانت ستقل العاملين بمصنع الغزل والنسيج من أمام المص 	
عن #الفرح #اللمة #الخروج #ضحك_السنين #الغني #التصوير #اللف_بالعربيه #الشارع #للصبح #الخبرة #عمر_المسخرة #الانبساط يوم فشيخ	
صور مسيرة ميدان التحرير فى طريقها الى الاتحادية	
عبد الناصر عمل وحدة مع سوريا وبدأ بالياميش سيسي هيعمل وحدة مع اسرائيل وبدأها بالطماطم	
#اخر #ساعة #يوم_الجمعة اللهم اني اسألك عيش السعداء وموت الشهداء والفردوس الاعلى بجناتك جنات عدن اللهم امين	
سبحانك يالله وفي ساعة المطر تستجيب لدعواتنا،،، #عادل	
#عبارات_تعشق_الزوجة_سماعها انا برع يلا تعالي	
دورى السيسى #مرار_طافح	
البيت الابيض يقول ان 14 دولة اخرى وقعت بيانا للتحرك بشأن سوريا #السادة_المحترمون	
هم العادلي ومبارك إتحاكموا على إيه؟	
وزير الغلابة #باسم_عودة معتقل ف سجون العسكر لان كل حلمة هو تقديم #افضل_منتج_لاكرم_شعب #انا_مش_رقم #انتفاضة_السجون 	
هاجر نبينا إلى المدينة ومعه أبو بكر الصديق ومولى أبي بكر عامر بن فهيرة، ودليلهم هو عبد الله بن الأريقط الليثي، وكان كافرا #نشر_سيرته #	
قلمين عقب أسبوع من محمد محمود المجد لأبطال محمد محمودهتفضل مصر شايلة جميلهم دائما وأبدا	
#كفاية اسفاف	
#تنويه_البرنامج حبايبى الحلوين جه وقت اىنوم كلو يخش اوضتو ويندهلنا حد كبير يتفرج علينا	
#اللي_يسري_فودة_معملهمش_ريتويت دي فتنة عشان ننقسم ونعادي بعض إلعب غيرها	
نتفق معك في ان الرجال يعرفون بالحق ولا يعرف الحق بالرجال	
#السيسي يلوم الخطاب الديني غير المرتبط بالعصر"" على ما لحق من ضرر بقطاع السياحة في #مصر #مرسي #الاخوان #السعودية #الامارا",3,Egypt
88,الحب اللى بيبقى ف #النور قدام #ربنا #احلى #بكتر من الكلام ف الموبايل بليل وانك #تستخبى من #اهلك,0,Egypt
89,لا أهاجم مرسي لأني أستكثر عليه الرئاسة بل لأنه كذاب ومخلف لوعوده وفي رقبته دماء شبابلا أسميكم خرفانا فحتى الخروف يستحي أن يدافع عن كذاب,3,Modern Standard Arabic
90,عاجبني الإيجابية الخايبة بتاعة الرفاق طيب خليك إيجابي بشوية حنكة سياسية أي منظر مش ستريبتيز مجاني كدة #مرار_طافح #ثورة_,3,Egypt
91,"الانقلابيون قرروا العمل والاقامة فى محيط المطار عشان الى يلحق يهرب يعملها فور سقوط الانقلاب, غوروا فى داهية",3,Egypt
92,نتمنى لرئيس الوزراء الدكتور عصام شرف الشفاء العاجل كما نتمنى ألا يكون مرضه مرضا سياسيا,0,Modern Standard Arabic
93,"أيمن يونس يؤكد:الزمالك لا يشارك فى دورة فى قطر لموقفها من مصر, حكومتك يا كابشن بتتفاوض مع قطر عشان تشحت غاز",3,Egypt
94,و أعتز بمصريتى و صعيدتى,2,Egypt
95,عار عار عار عار عار عار مانحن فيه عار الدماء أنهار والشهداء بالعشرات الرصاص فى الرأس والرقبة والصدر,3,Egypt
96,بلطجة الإخوان والإعتداء على الإعلاميين بمحيط اكاديمية الشرطة #السادة_المحترمون,3,Egypt
97,ومن يرددها هم من لا نريدهم في مصر لا في السياسة ولا في البرلمان القادم، وكفاهم الضرر الذي أحدثوه لثقافتنا ووعينا السياسي بلغتهم وأساليبهم,3,Modern Standard Arabic
98,لابد من حملة إنتخابية على الارض تتواصل مع الناخبين والناخبات ولا تعتمد فقط على الصحافة والتليفزيون,0,Iraq
99,اتمنى ان تكون القوى الإسلامية والليبرالية واليسارية راغبة بالفعل في تشكيل قائمة وطنية موحدة لخوض الانتخابات البرلمانية القادمة #,2,Modern Standard Arabic
100,انا مش فاهم واحد عنده اكتر من عشرين الف متابع لمجرد انه حاطط صورتي و محور في اسمي ريبورت و سبام من فضلكم,3,Egypt
101,فضيحه تانيه أنا لسه ماسك ف مستشفي راس سدر وعرفت ان تم أخذ من الدوله حدود ١٥١ مليون جنيه لم يتم صرف ٦٠٪ منها,3,Egypt
102,اردوجان مستمر في نهجه ويحاول أن يلوث المد الثوري المصري #يوسف_الحسيني #السادة_ال,3,Modern Standard Arabic
103,هنلف ونرجع لنفس النقطةلما تقول إن كل اللي قالوا لا ثورة مضادة يبقى ماتكلمنيش عن التفكير العلمي والمنطقيبس كده,3,Egypt
104,#حمدين_صباحى بيقول برنامجة هيتحقق في ٩ شهور ، بس مقالش هيبقي طبيعي و لا قيصري و في مستشفي اية !!!! الرحمة يا رب,3,Egypt
105,من يوقف قانون العزل ومن يجمد بلاغات الفساد ضد شفيق ومن يهدر طعون التزوير هل سيجرى انتخابات اعادة نزيهة اما تطبيق القانون او مقاطعة شاملة,3,Egypt
106,لما إنت عارف مجموعة الشيوعيين بالإسم ابقى قدم فيهم بلاغ ولاتنشر الكلام على عواهنهكلامك واضح يارجل الحوار,3,Egypt
107,هلْ يزولُ الظُّلـــمُ طــوعًــا *** أو حنــانًــا للضِّعــــافِ؟! أينَـكـمْ فـرســانَ قــــومي *** كـي تـهبُّـوا باصطفـافِ #غزة_تحت_القصف,0,Libya
108,ابراهيم صلاح ضحى ب 3 مليون من الهلال السعودى او اتحاد جدة ، وإختار الزمالك #زملكاوى,2,Egypt
109,8ب وبعد عزل إجباري للرئيس المدني المنتخب كنت أتمنى أن لا يحدث باحترام الإخوان للجوهر الحقيقي للديمقراطية متمثلا في طلب الشعب التغيير,3,Yemen
110,الشيخ حازم ابو اسماعيل يرد على فتوى برهامي الأخيرة !! فك الله اسرك يا بطل منك نتعلم منهج الدين الحق,2,Yemen
111,يا عزيزي حاولت اكثر من مرة من سبتمبر اللي فات وكان موافق ثم اكلم من حوله فلا اجد اجابة شافيةدلوقتي برنامجي خلص خلاص,0,Saudi Arabia
112,#حط_نفسك_مكان_البنت اللي بقيت بتسمع شتايم قذرة من ناس اقذر في الشارع عادي علي اساس ان الولاد كدة بتهزر,3,Egypt
113,في أمريكا دلوقتي المحطات النووية شغالة وبرامج الفضاء شغالة والأبحاث العلمية والاستديوهات والمصانع والأحزاب وحركات الرفضإنت بقى شغال في إيه؟,3,Egypt
114,اطالب بعزل شفيق ومحاكمته ثم عمل انتخابات نظيفة او التحقيق في التزوير واستبعاد الأصوات الباطلة والإعادة بين الثاني والثالث او مقاطعة المهزلة,3,Oman
115,ومع ذلك سقطت بالأمس وإلى الأبد مقولة أن التيارات الديمقراطية لا شعبية لها وأن للإخوان ولحلفائهم احتكار الارادة الشعبية وتوكيل الصناديق,0,Modern Standard Arabic
116,(شمس الحريه بتنادي) يا وطني يا وطني الغالي يلي خنوك و #انتخبوا_العرص #ريتويت,0,Libya
117,# # # ; :: #حوكا,3,Libya
118,من بوابة الأهرام الأسلوب الحقير للصهاينه استخدم من قبل مع اخرين,3,Yemen
119,وهذا ماقلته اليوم مع محمود سعد لمن أراد أن يدرك حقيقة أكذوبة الإستقرار الذي يروجون لهتصبحوا على خير,3,Modern Standard Arabic
120,البرود #اسلوب_حياة,3,Egypt
121,الإخوان جماعة إرهابية وهم من قتلوا ابني,3,Modern Standard Arabic
122,يا #فلول يا ولا المره تفويضكوم جابنا لوره #مكملين #مرسى_رئيسى,0,Libya
123,سنسمو على خلافاتنا السياسية والحزبية وسنعلى فقط المصلحة الوطنية ستنتصر ثورتنا وستكون مصر قوية بإذن الله,2,Modern Standard Arabic
124,حين يصبح مصطفى بكري شبه متحدث باسم المجلس العسكري ، اعلم أن هناك الكثير يجب عمله، حتى تنجح ثورتنا,3,Modern Standard Arabic
125,ان اللون الرمادي ليس له محل من الاعراب يا ابيض يا اسود #علمتني_الثورة,3,Iraq
126,أثار تخريب كنيسة مارجرجس وحرق بيوت الأقباط بقرية دلجا بعد اعتداء الإخوان #السادة_المحترمون,3,Modern Standard Arabic
127,لا شيء يبرر إحالة المدنيين للقضاء العسكري حتى البلطجية القضاء المدني كفيل بهم,3,Oman
128,أهدم نفسك عشان تبني مستقبلك !! #التعليم_في_مصر,3,Jordan
129,يامن تتحدث باسم الاسلام ثم تلقى على من يخالفك في الراى بصندوق قمامة من البذاءات كثيرون ممن تشتمهم اكثر اسلاما منك لانهم مهذبون,0,Modern Standard Arabic
130,#مصر_القوية |10-لقد حذرنا في حزب مصر القوية ولا زلنا نحذر من خطورة تحول سلطات الدولة إلى مجرد سند لسلطة عسكرية لا تفهم الس,3,Modern Standard Arabic
131,_ مازالت المشكلة من الداعى وتحت اى راية نجتمع و اسم التجمع و تيار ثالث و لا تيار شعبىو من يقود هل يعقل,0,Egypt
132,#دوله_التعريص #عسكر حراميه,3,Libya
133,لا يستطيع الرئيس مرسي ان يتنصل من مسئوليته عن الغاء عرض مسرحي على مسرح الدولة هل قرار الأمن أقوى من الرئيساين وعود الرئيس عن حرية الإبداع,3,Modern Standard Arabic
134,أما بالنسبة للشامخ فده يدلَّع ونقوله يا أبو شامخة,3,Tunisia
135,العملية نسر لم تفشل النسر هرب مع طائر النهضة عشان يتجوزوا عرفي و راجعين,3,Sudan
136,الأسواني:لماذا تصر الولايات المتحدة على استمرارها في دعم مرسي للنهاية رغم قتله للمصريين وقمعه للتظاهرات,3,Modern Standard Arabic
137,#أنصار_المعزول تعدى بالضرب والتعذيب على الصحفى بجريدة #فيتو محمد ممتاز,3,Egypt
138,التنظيم الدولي للإخوان تعلم على يد رامسفيلد يقوم بحربين في وفت واحد او #كلام_و_كلام #يوسف_الحسيني #,3,Saudi Arabia
139,قالك :- الإخوان بيزايدوا علي بتوع #الإتحادية طب و جملة مش هننزل نتظاهر مع الإخوان دي إيه ؟ رز بلبن ؟,3,Egypt
140,#حاول_ماتبقاش الوالد اللى بيصاحب مية بنت في الاخر هتجوز واحده #استرجل بقي,3,Egypt
141,#الاهلي #اسلوب_حياة,2,Egypt
142,2011 الله ينور عليك يا دكتور هو ده التفكير اللى عايزينه مش كم مسجد وكم كنيسه,2,Egypt
143,للمرة الاولى فى 40 عاما يأتى يوم 6 أكتوبر والجيش ليس حبيب الشعب الاغلبية بين كاره وغاضب وخائف ومندهش أو لديه ثأر,3,Modern Standard Arabic
144,د أبو الفتوح : رقابة الدولة على الأفكار يحول الناس الى مؤمنين منافقين وهذا ما لانريده ولا نقبله,3,Saudi Arabia
145,ليس بمقدور احد ان يعيد المصريين الى حظيرة الخوف لقد الثورة كسرت حاجز الخوف الى الأبد لن نتراجع عن مطالب الثورة ولو صدر ضدنا الف حكم,2,Modern Standard Arabic
146,"نهنئ الدكتور عبد المنعم أبو الفتوح بتأسيس حزب ""مصر القوية""، وندعو له بالتوفيق وبأن يكون هذا الحزب خطوة نحو بناء",2,Modern Standard Arabic
147,الطاقة البشرية اذا ما احسن استغلالها هى رصيدا و ليست عبئا قوتنا فى عددنا,2,Egypt
148,بسمة أمل - قصة سقراط مع النميمة: في هذه الأيام وللأسف كثرت الشائعات والنميمة وأصبح الكثير -إلا من رحم ربي من,3,Oman
149,) ! #اولاد_ميت_عقبه #الزمالك #حب_الابيض_غير,2,Libya
150,استمعت للعمال: لا حق في انشاء نقابات مستقلة، 8 مليون بعقود مؤقتة، استبعاد 30 ألف مرشح من الاتخابات النقابية، عدم وجود حد إنساني لللأجور,3,Saudi Arabia
151,هو إحنا حا نعمل جلسات مجلس شعب ليه؟ ما الإخوان أهم بيخلصوا كل حاجة من مكاتبهم ولا حوجة للزحمة والمصاريف,3,Egypt
152,رحم الله شهداء الواجب الوطنى على حدودنا، وادعو لجنازة شعبية حاشدة ضد الارهاب والطائفية الدم المصرى حرام,0,Egypt
153,_ طبعا الرئيس الذي تطلق جماعته بلطجية ليعتدوا ويسحلوا ويضربوا بنات بلده هو رئيس فاقد للشرعية تماماً,3,Modern Standard Arabic
154,909 ألف شكر,2,Egypt
155,أسماء الجناة والمتهمين بالنيابة العامة وهي تباشر تحقيقاتها نحن سنكشف الحقائق بالكامل للرأي العام وسنحمل جميع الأطراف مسئولياتها للتوضيح,0,Oman
156,الآن محاضره عن الصحابي الجليل وخليفة رسول الله #عثمان_بن_عفان #ذو_النورين #إذاعه_القرآن,2,Modern Standard Arabic
157,_2012 غلط شوف الاعلام بتاعهم بيمسكوا في اي حاجة حتى لو تافهة,3,Egypt
158,وحياة قلبي وأفراحه #الشباب_الاهلي ٣-٠,2,Egypt
159,موقف محترم حذر الأمير خالد بن طلال بن عبد العزيز عضو العائلة المالكة بالسعودية أن إجازة الخروج على الرئيس مرسي,2,Modern Standard Arabic
160,اصحاب المحلات فى شرم احتفلوا بالانقلاب واذاعوا تسلم الايادى اليوم تظاهروا ضد الانقلاب بكره تشوفو مصر,3,Egypt
