Sentence_ID,sentence,label,Dialect
25,شكرا لبنكيران لانه اقتطع من راتبي  ولاية ثانية انشاء الله,0,Qatar
26,التقاعد اللذي كانت قد نهبته حكوماتكم السابقة,0,Algeria
27,لماذا لا يتم اقتطاع من رواتب البرلمانيين و الوزراء و الذين يتمتعون بتقاعد سمين مدى الحياة على حساب المواظن المقهور هم اولا بلاصلاح و تخفيض الاجورهم,0,Saudi Arabia
28,حنا المغاربة والله مكنسواو شي ريال في هده الدولة,0,Morocco
29,نصوت لمن يتنازل عن راتبه و كل الإمتيازات  التي توفرها له الدولة، حتى يكون نعم البرلماني و الوزير و يجعل من حكومتنا مثلا يحتدى به بين الدول,1,Algeria
30,لي ماعجبوش البكاء ديال بن كيران أنا بغيت ليه 15 سنة ضحك ديال العماري، آمين يا رب,0,Morocco
31,يمشي يقتاطعها للبرلمانيين و الوزراء ماشي المواطن المقهور,0,Tunisia
32,احسنت القول ديما بنكيران,1,Tunisia
33,"واش لكيبيع البيض والنعناع ممزيانش
ولكن التعليم ديلكم لناقص من ثأثير الحكومات السابقة",1,Morocco
34,هدرة خاوية بنكيران زمطكم وفضحكم وقال للشعب ها الأعداء وها الشفارا وهذا إنجاز عظيم أما الوضع المغربي لن يغيره بنكيران وحده,1,Tunisia
35,سير شوف رجال الدولة ديال بصح a zb,0,Morocco
36,كاملين بيوكوم عنستفكوم من فوق شواية الا بنكيران هو الفاخر,0,Morocco
37,ذا الخبر بيستاهل مليون جنيه وهي من ابرز انجازات الحكومة بكرة العالم حيحسدونا يا جذعان !!!!,1,Saudi Arabia
38,أخويا خودها و ماتمشيش تصوت هههه، راه تاحنا خاصنا نتعاملو مع السياسيين بالسياسة ، يوليو هما لي كايتشكاو من الشعب ماشي حنا 😄,0,Morocco
39,"جاوبني علي هاد السؤال 
علاش ما اقتطعش من البرلمانيين و اقتطع غير من الموضفين 
و ولي تزم و دوي علي راسك",0,Libya
40,أي مغربي أو مغربية في السعودية تعنف وتظلم وتعدب وتقهر وتحقر دولة ظالمة لا للظلم للمغاربة الموجودين هناك لماذا يستحقرون المغاربة,0,Oman
41,جزاك الله كل خير و لكن اينما رحلت و ارتحلت كاين الزوين و الخايب الله يهدينا و يهدي جميع امة سبدنا محمد و تحة ﻻغلى ناس الجزائر ناس الهمة و الشان,1,Tunisia
42,ونتو في الجزائر ناس الهمة و الشان و الدوق الرفيع الله يجعلنا نتﻻقاوا في ساعة الخير هناك في الجزائر اخوانا و اخوتنا و احبابنا لي عندنا مدة ما شفناهمش,1,Libya
43,تحياتي واحترامي لكل المغاربة الأحرار والشرفاء ربي معاكم,1,Morocco
44,شكرا اختي انا شخصيا نبغيكم ونعزكم انتم شعب ذواق واتمنى من كل قلبي زيارة البلد العظيم وتبا للسياسة اللي خلقت النميمة,1,Saudi Arabia
45,العدالة و التنمية بغيتو و لا كرهتوا,1,Morocco
46,عندك الصح #جميعا_بنكيران,1,Tunisia
47,نريد التغير يا اخي . شخصينا لم نرى التغيير في هذا الحكومة . نفس حالة فقر و البطالة لي كنا فيها مزال فيها .,0,Libya
48,#مامصوتينش. وسير المرايقي عجبك التهريج ديال بنكيران,0,Morocco
49,الله يحفظو في ظل حكمه عرف المغاربة عزة النفس والهمة العالية .,1,Tunisia
50,و باز والله مكتحشم.بنكيران كيمص دماء ديالنا.ودا لينا رزقنا. الله ياخد غيه الحق هو واتباعه,0,Morocco
51,"قمة التواضع و نزل هو من بعد لعروسة 😍
 الله يحفظه و يحفظ الشعب المغربي و المملكة المغربية من كيد الحاسدين ❤",1,Morocco
52,هاد قطاع متضهور هدى زمان من حوكومات سابقة لأدات هاد الوضع و اصلاح خاصو وقت و خدما ماشي تعمرو شعب على هاد حكومة باش توصلو فاسدين,0,Morocco
53,استمعت لخطاب بنكيران وصل المضمون قام بإصلاحات جوهرية غير ظاهرة للمواطن  في الحقيقة الناس خدامين مع أحزاب أخرى وكيقولو سنصوت للعدالة,0,Morocco
54,الحكرة على الطبقة الفقيرة ، مالها ما اقتطعت الوزراء والبرلمانيين مثل تونس هههههه,0,Qatar
55,فضيحة العماري الشعب المغربي كافر http://adf.ly/1eRr5f,0,Tunisia
56,حسبي  الله  ونعم  الوكيل  فالوزارات,0,Algeria
57,بنكيران مطيع و وفي لا يقول لا لأسياده !,1,Tunisia
58,بنكيران غادي في الطريق الصحيح نحو الهاوية,0,Morocco
59,احيد تقاعد الوزراء و النواب و المستشارين و احاسب اللي شفر اولا بانو ليه غير الفقراء و الموظفين الصغر,0,Yemen
60,فلسطين من الدول المعترفة بالبوليزاريو و هذا شيء معروف لدى الجميع بإستثناء العقول المسلوبة فكرياً !!,0,Saudi Arabia
61,البام بمساعدة الداخلية والاستخبارات,0,Iraq
62,ديما بنكيران والله لن تنزعوا حبه من قلوبنا,1,Algeria
63,عندهم الحق و نوص شكون غدي و ضفوم الا موضفتمشي الدولة مشكلة حياتو مشات ف قراية و فاﻻخر يضيع,1,Tunisia
64,يجب تعميم البادرة و إعطائها شكل قانوني من الدولة,1,Saudi Arabia
65,على اساس بنت بنكيران عندها القدرات او الدبلوم اللي كان مطلوب الله ياخذ الحق في الظالمين,0,Tunisia
66,عاش محمد السادس الله حفطو لينا,1,Tunisia
67,لم تجد حكومة ابن خريان سوى الحائط القصير,0,Modern Standard Arabic
68,الناس قراو باحديه مقطعه ونجحوا وراهم في مناصب عليا الفقر ماشي عيب ولا يسبب في امراض نفسيه الفقر هو الفكري والمعرفي,1,Libya
69,دابة هاد الشخص الانسان الي بشر و مواطن ماعندوش الحق يتعالج علئ نفقة الدولة-اعطيوه غير حقو من الفوسفاط-اولا خاصو يكون شيخة باش يلقئ الاهتمام,0,Morocco
70,"الملك محمد السادس نصره الله يحارب العنوسة في المغرب بطريقة إسلامية  .
هذا هو العنوان الحقيقي لهذا الفيديو ♡",1,Saudi Arabia
71,المغرب،دولة متخلفة بكل،المقاييس.زعما الدولة مسكينة عندها الكريدي،بزاف.ولكن اين هي،الثروة بطبيعة الحال،موجودة في،بنوك سويسرا,0,Algeria
72,من قال الدولة مديونة اني اعتبر المغرب من اغنى بلدان العام  بدليل الفاسدة لا يحاسب بل نزكيه,0,Libya
73,زعما الا نجحو شي حزب آخر الدين الخارجي كله غ يتخلص ....شكون غرق البلاد في الديون من غير الحكومات السابقة هم السبب في كل هذ الشي,0,Morocco
74,عيتونا اش داكم الى بلاد الكفر مازال فيها سياسة الكفيل سيروا للنصارى هم ارحم البشر,0,Morocco
75,لممصوتش يبان هنا نشوف ولاد لبلاد الأحرار [[PHOTO]],0,Algeria
76,اذاكانت هناك مغربيات ارتمو في بحر الدعارة فذالك ناتج عن سوء التسير للحكومة وكثرة البطالة وسوء تفريق الثروات فلاداعي لنسفه احد نقول الله يحسن العون .,1,Oman
77,"بنكيران رجل صادق 
نتمنى له التوفيق",1,Tunisia
78,الدموع للبسطاء في العلم نحن من الآن لم نقبل برئيس الحكومة نجحت على ثقة 5 شنوا انفروا خلافا..وإن لم يعمل شيئا برا 3 أشهر والمحسبه,0,Tunisia
79,"حكومة زفت من اوصلت التعليم الى هده الكارثة
بن كيرن ارحل",0,Libya
80,عاشت اسرائيل الدولة الديمقراطية  وعاشت الانسانية في كل بقاع العالم والموت لكل عربوشي خائن,1,Tunisia
81,ازولاي  يهودي  شيء عادي  ان يحضر  جنازة  الرئيس اﻹسرائيلي السابق  لا تخلطو  اﻷمور الشخصية   بالسياسة,1,Iraq
82,انتضرو حتى ينجحون ويلجون قبة البرلمان ونتشاورو واش نبيعوهم لصين ولا لا هههههه,0,Morocco
83,ههههه نطالب بتدخل الدولة لحماية قطيع الحمير لانه لولا الحمير لما بقي الحكام في اماكنهم الى الابد.,0,Yemen
84,نطلب من صاحب الجلالة الملك محمد السادس ان يتدخل كما عودنا وينقد هذه الفتاة,1,Saudi Arabia
85,أختي Soumia El-jaadaoui Soumia شعار المملكة في صفحتي ما هو إلا دليل على انتمائي و غيرتي  للمغرب كمغربي ....شكرا,1,Saudi Arabia
86,الله يبليك اكتر من بلوتهم ، و بنت بنكيران لالاك انتي الي دايراها فراسك و تتهدري عليها يالمنافقة اما احنا رزقنا عند الله ماشي عند احد من عباده,0,Libya
87,ههه تبارك الله غير نتا لي كبيير وكتفهم كرهتونا فهاد السياسة,0,Morocco
88,سلام عليكم سكان حي الملاح ان شاء الله بالتراكتور. والبام غادين نبنيو ليكم ديور جداد فوق ريوسكم,0,Morocco
89,يجب على الحكومة ، ان تمنع البنات من الذهاب الى دول الخليج بشكل نهائي ، طيحو من قيمة المغرب الله يخليها سلعة,0,Saudi Arabia
90,ادماج السلفيين في السياسة جاءتنا بايعاز من امريكا لكي تضعنا تحت تصرفها وان رفضنا اوامرها تحركهم كما تشاء..والبقية ركم فهمتوهااااا,0,Saudi Arabia
91,من دابا البرنامج ديال الحكومة المقبلة مسطر !!!!! ماجدوى الانتخابات اذا ؟؟؟؟!!!!!!,0,Morocco
92,خاص فبراير كوم ونون بريس وشوف tv وبرلمان كوم والأخرون يحبسو هاد التخاريف لأنهم يسيوؤن للمغاربة,0,Algeria
93,لا أرى تغييرا مادامت هي نفسها الأحزاب ونفس البرامج السياسية...,0,Modern Standard Arabic
94,طرد بنكيران من مدينة ...مراكش......تازة........اسفي....هههههه انظر اليوتوب...ههههه,0,Tunisia
95,غانصوتو لبنكيران غير كون هاني :),1,Morocco
96,بنكيران ماعرفنا عنه الا صدقا,1,Yemen
97,عقلية اجرامية بامتياز باد الامن الأمان,0,Tunisia
98,لي مع بنكيران ....ايجي حدايا ...😉,1,Morocco
99,والله واخا تبكيهم دم يا اكبر اناني ومتعنت ومتعجرف عرفته حكومة المغرب,0,Morocco
100,ههههههههه البام يمنع نفسه. يقلدون المصباح في كل شيئ,0,Libya
101,العالم كلو ضدو. المغرب كلو ضدو .او هاد بنكيران ديالك بوحدو على صواب .المباقي لصوص او شفارا .عبدو او وجه الترمة,0,Morocco
102,الشعب ضد بنكيران نسيتها خاصو يقود,0,Morocco
103,القصر و العدالة و التنمية يحتجون بعضهما البعض لقمع أي ثورة,0,Saudi Arabia
104,أنا مواطن مغربي ضد حكومة بن كيران و ادعم الخط الثالث,0,Libya
105,يدعوا لاغراق البلاد واش هدا يكون رئيس الحكومة حشومة وعيب والله حتى تكون شوهة كبيرة والمغرب يرجع 100عام الى وراء لاحولة ولاقوة الا بالله العلي العظيم,0,Algeria
106,امشيو البرلمان ومجلس المستشارين ويختارو كاين شي حمير تماك ع ناعسين يخدوهم فابور,0,Morocco
107,تشبث غريق بغريق..الدولة لم تحمي حتى ابناءها في الداخل فما بالك بأبناءها بالخارج .,0,Saudi Arabia
108,كيفما كان الحال بنكيران احسن من العمري ولشكر وشباط. ...,1,Morocco
109,كل نهار وحدا دولة لازم تتدخل تمنع مغربيات من العمل منزلي في دول الخليج غي توصل يحيدو ليها جواز سفر كتبقا فديهم بحال المونيكا لي فدرب عومار يديرو مبغاو,0,Morocco
110,و انت انتقمت منه بضرب قوته الشرائية و تجميد الاجور و الاجهاز على مكتسباته . و عفا الله عما سلف للفاسدين و رفضك التنازل عن التقاعد الوزاري ووو,0,Saudi Arabia
111,الشعب أعطى قلبه وروحه للبجدي وأما بن كيران أعطى قلبه وروحه لخادم الدولة بل للشفارة,0,Tunisia
112,اي واحد ضد هاد ولاد لكلاب ديال البيجيدي تيقولو عليه شاد 200 درهم وهاد شي لاش كرهت والدين مكم يالمنافقين,0,Morocco
113,بنكيران متخافش الله راه معاك وحنا غادي نصوتو عليك لحقاش انت راجل او سيد رجال,1,Morocco
114,غير جالس و يبكي كيف المرا.. داخلنا عليكم بالله واش هذا عندو شخصية باش يترأس حكومة.. الله يلعنها حالة.. شوهتي راسك ا ًلولية,0,Algeria
115,نعم الشعب اعطى قلبه وثقته للبيجيدي لاكن البيجيدي عطاهم علاش ايقللبوا سرهم,0,Libya
116,فهاد الوقت با الدات مكاين غير بنكيران وعنصوت على العدالة والتنمية,1,Morocco
117,الى الاخوان الذين ينعتوننا بالشفارة....هل كنا نتقلد مناصب رسمية في حكومة ما وقمنا بسرقة صناديقها...؟؟ نحن لم نتقلد اي منصب رسمي في حياتنا بعد,1,Saudi Arabia
118,وهل نسيت ما فعله بك الاتحاد الاشتراكي والاستقلال ؟؟؟؟مصوا دم المواطن بسر وقاموا ثروات البلاد بينهم,0,Tunisia
119,ولماذا يجب على الشعب دفع الضريبة لماذا حنى نخلصو الفرق باش الدولة تربحح . الشعب كان خاصو يحس بثمن الفط اللي طاح فالاسواق العالمية مشي يعيش فالكوى,0,Morocco
120,لاتحزنو يا اخواني فقط هذه دموع تماسيح يدريفها بنكيران لكي يصل إلى فريسته ( حنان الشعب ),0,Yemen
121,"بالتوفيق لبنكيران
الملك يريد الاصلاح
لكن لوبي الفساد.كان عائق للاصلاح
ولهذا فعلى بنكيران ان يتشجع ويحدو على خطى اردوغان
عاش الملك",1,Libya
122,رأيك يحترم لكن أنا ﻻ اتفق معك.مادا سننتضر أدن من العدالة و التنمية إدا كانوا لا يحكمون؟ فليغادروا المشهد السياسي ادا كانوا صادقين مع الشعب.,0,Algeria
123,زيد عليهم ايها الامازيغ تذكروا ان بنكيران اهانكم حين احتقر السوسي مول الحانوت وضحك عليه .,0,Tunisia
124,الى الملك اللي كيحكم علاش بنفيران متقل الدولة ب 40 وزير و زيادة والله ما عند بوهم علاش احشموا,0,Morocco
125,اسرائيل دولة متقدمة,1,Jordan
126,احسن حكومة بلا نفاق الله يهديكم,1,Morocco
127,مصر وتونس والجزاءر عندهم غدا وحنا يوم الاثنين بنكيران دار خدمتو هههه صافي غنصوت عليه ههه,1,Morocco
128,لا توجد حكومة أفضل من العدالة والتنمية  من الأفضل أن تزيد ولاية تانية,1,Sudan
129,سبحان الله من قلبي مكنحملوش. ماعرفتش علاش !!؟؟؟؟ من نهار دخل للحكومة .,0,Morocco
130,وفجاتنا المغرب كله سعيد ويهلل حزب العدالة والتنمية لان بنكيران اسعد المغاربة ب اعلانه ان فاتح محرم هو يوم الاثنين,1,Saudi Arabia
131,بنكيران الاحسن الى خرج من الحكومة عرف البلاد خلات ها فاش قولتها ليكم تولي بحال مصر,1,Morocco
132,بنكيران الف الكرسي وفتن بالسلطة وبكاؤه لن يفيده امام الله,0,Tunisia
133,اقول لحكومة السعودية و اشرار الناس منهم اتقو الله في ذلك المقام والارض المباركة والا ستقوم الدنيا عليكم,0,Yemen
134,نود من الشمش اشمن مساندة منهار شفنا هاد بنكيران ماشفنا الربح ساندو اخويا بوحدك ماتقولهاش لينا حنا انا شخصياً والله مامصوتاش,0,Morocco
135,أرى فقط اصحاب العقول الراقية هي التي تقف وراء هذا الرجل .الله اغلبك عليهم السي بنكيران,1,Oman
136,اكبر مسخوط هو ااياس العماري بالشهادة الابتدائية  اراد،حكم المغرب  لمدة خمس سنوات.وتنااااكت,0,Iraq
137,"وخا تعترف قدام البرلمان 
الدولة لا تحارب هده الظاهرة وهاد المجرمين للي هلكوا العباد الله ينتقم منهم ياربي",0,Morocco
138,بنكيران رجل صالح,1,Tunisia
139,هده مبادرة جيدة من الحكومة للاننا نحن الموظغين نتقاضى رواتب ضخمة,0,Morocco
140,ههههههه تا بنكيران كيتحكم فهدشي هههه شعب مكلخ,0,Morocco
141,هذشى كاين الاغلبية ديال الشعب  عارف الله  غالب,0,Morocco
142,لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام لا للبام,0,Tunisia
143,ادا لم تحترم هادا اشخص فانت  لاتفقه شيء في اسياسة,0,Morocco
144,واش كضحك علينا كتهضر فحال إلى وصلنا الفضاء بحالنا بحالهم كاع سياسة وحدة,0,Morocco
145,بكل بساطة في ناس في الحكومة اشتاقو للسرقة من المال الشعب وبنكيران صدهم ولدالك هده فرصتهم كي ينتقمو,0,Libya
146,الله يرحم من قراك راك فسرتي لينا دستور جزيرة الوقواق هاد الشي كاع مكان فروسنا إو دبا صوت انت أو خلينا في التيساع مافينا مايشهد الزوووووور.,0,Morocco
147,بنكيران منافق وكذاب حطم امال واحلام الفقراء ساصوت ضده ولا ادري بعد لمن ساصوت المهم لا لبنكيران,0,Oman
148,ديما بنكيران وباااااع,1,Tunisia
149,عبروا عليهم لو كان اداوا واجبهم المهنى على احسن وجه الحكومة ما فتحاش خيرية,0,Tunisia
150,اذا كانت دموع محمود عباس حقيقية في جنازة بيريز فكذلك دموع بنكيران ههههههه,0,Saudi Arabia
151,شكون قال ليك الشعب مع بنكيران؟,0,Morocco
152,الشعب يرفض سياسة بنكيران اللاجتماعية,0,Tunisia
153,فاحت بعدا فالتمثيل بقى لك غير السياسة و انتي سيري لعلي حدا باب داركوم.,0,Tunisia
154,الحزب الدي يتحالف مع الشيطان. حزب المخزن تففففو اخخخخ متى كان في العارضة؟دائما في الحكومة ههه الله حتى اغبياء هاد المغاربة حشومة,0,Tunisia
155,بنكيران سير بحالك الحكومة ماشي ديالك,0,Morocco
156,والله حتى عندو الحق بنكيران منصوتوش على الكدابين وفي نقدمتهم رئيس الحكومة الحالي الله يعطينا وجهك المنافق,0,Tunisia
157,بغينا نبيلة منيب تواجه تحكم القصر في الساحة السياسية و الاقتصادية للبلد,1,Morocco
158,عاهرات المملكة المخربية في السعوديةهههه,0,Libya
159,"Lamhamdi Abdrahim بنكيران فاسد مثل مفسدين الدين سبقوه لم يصلح شيء
بل أفقر الفقير و أغنا غني",0,Tunisia
160,الحمل تقيل  بعد من السياسة انت لست عمر,0,Iraq
161,عليها ملي جاو الناس دكوماناف ا ك ماريت عتاصمو قدام البرلمان عطيتيهوم الهراوة نتينةالمغاربة كاملين هرويتيهوم شي بالغلى شيبالهراوا,0,Morocco
162,انا واحد من الشعب ضد بن كيران يمشي يشوف القسم ديالو ويقري الوليدات احسن من السياسة بزاف عليه يخليها لاصحانها,0,Morocco
163,انا ما غاداش نصوت لا للاقتراع حيت فقدت الثقة في جميع الأحزاب السياسية,0,Morocco
164,نتفاهمو معاهم ف بنكيران ره يصلاح,1,Morocco
165,كوبي كولي محدودين فكريا,0,Iraq
166,"هل سمعتم في أي مهرجان للبيجيدي استعمال الدين؟ 
البيجيدي لا يستعمل المال ولا يستعمل المآدب
الدسمة ولا تدعمه الداخلية ولا .....عكس أحزاب الكوكوت.",1,Libya
167,ؤكيمشي. غير. العند. ناس. كبار.  ؤمكيعرفوش. اشنهيا.  اسياسة.,0,Morocco
168,"أنا سوسي ما نصوت عليه "" شحال باش كيعيش السوسي كاع "" ... بنكيران أغيول بيمزكان .",0,Morocco
169,للإشارة يا آخي مصطفى : لإخراج دولة من مشكل ديون فمن العيب والعار آن يكون الحل على حساب جيوب الضعفاء من الشعب !,0,Modern Standard Arabic
170,أيتها الجاهلة الزنذيقة الدين لايباع ولا يشترى. انتم مرضكم الحق والكراهية والزندقة والإلحاد . تبا لكم ياحمير السياسة.,0,Saudi Arabia
171,ديما بنكيران العدالة والتنمية,1,Morocco
172,الحمير ديال المغرب نافعين في الجبال ماشي للبيع كاينين شي حمير في البرلمان غير ناعسين يدوهم فابور,0,Morocco
173,اكتساح للعدالة والتنمية.أتمنى أن تكون لهم أغلبية مريحة لتكوين حكومة قوية.,1,Morocco
174,لا حقيقة في السياسة، الكل يلعب دور الذئب,0,Oman
175,لوكان بدا بالتقشف من راسو و وزرائه و البرلمانيين و ميزانية القصر.. كنا لنصدق هذا الكلام. نقطة الى السطر,0,Saudi Arabia
176,"لي بغا بنكيران فولاية تانية اجي حداياا 
باانووو",1,Morocco
177,بن كيران رمز للاصلاح والديمقراطية ...لهده الاسباب ساصوت عليه تم اقتطاع من اجري 55 درهم فقط من اجل ضمان تقاعدي ....,1,Saudi Arabia
178,أنزه رجل على الساحة السياسية.معك ولاية تانية بن كيران,1,Jordan
179,قمة النفاق والنجاسة السياسية.غرق في الحرام ونسى المبادئ والاخلاق اللي لطالما تغنى بها,0,Saudi Arabia
180,"جميع الأحزاب في المغرب مضرة وغير نافعة
ولكن العاقل يختار الأقل ضررا
إذن العدالة والتنمية أقل ضررا بكثير من البامجية",0,Modern Standard Arabic
181,إلياس العماري سينتصر,1,Morocco
182,لا البام ولا العدالة فيهم الخير الحزب الثالث هو الامل لا تفوتوا الفرصة صوتوا لى منيب,1,Egypt
183,عدد وزراء جمهورية الصين بلد المليار ونصف المليار 18 وزيراً، وحكومة سويسرا أغنى بلدان العالم مادياً 8 وزراء، و الحكومة الأسبانية ...,1,Algeria
184,وخا تعياو ما تشوهو في صورت بنكيران هو رجل المرحلة ولا مناص على فكرة مواصلة الاصلاح,1,Morocco
185,المهم ان يرحل تجار الدين.. اكبر. كارثة عرفها المغرب. في تاريخه.. واول حكومة تقلص الاجور وتغرق الدولة في الديون فلترحل غير ماسوف عليها,0,Saudi Arabia
186,انت زوينة بعدي على  لسياسة,1,Morocco
187,بعيدا عن خبث السياسة أقول لكل من يدخل الانتخابات حبا في هذا الوطن الحبيب وخدمة المستضعفين والمقهورين. .(إن يعلم الله في قلوبكم خيرآ يوتيكم خيرا  ),1,Modern Standard Arabic
188,أفااالك يوووو بيجيدي,0,Lebanon
189,اصلا منيب باقي معرفاش الرجعية لتعمل بها واش اليهودية أو النصرانية أو البودية اما الإسلامية بززززززاف عليها,0,Algeria
190,حزب التراكتور الخمر والحشيش.. حزب الإتحاد الإشتراكي تحريف القرأن الكريم..حزب الإستقلال القمع والإستحمار والإستبغال.. فمادة تختار اخي الامي...,0,Tunisia
191,اشمن بزوله حاكر غبر الموضفين الله ياخدالحق فيك ابنكيران,0,Morocco
192,الحمير كثر في المغرب خاصة لابد من تصديره إلى الصين.. كل المرشحين و النواب و الوزراء و الحزبيين,0,Algeria
193,بنًكران مبقاش عندو الارامل اصبح يزوج العشاق من حزبه في البرلمان هدي مشفهاش كون زوجها لشي برلماني او وزير من حزبه حزب العشق الله يمسخكم .,0,Libya
194,المغاربة شفتو عباس ديال فلسطين من أجل الكرسي  اذل نفسه وشعبه و قال إن قاتل شعبه رجل سلام. إن هذا لا يختلف عن العماري وشباط والسيسي. ..,0,Algeria
195,"الزيادات 600 بمعدل كل اسبوع زيادة ونصف 
نقص وتدمير وطرد.. تقاعد البرلمانيين وترك 420برلماني بصلير 8 مليون لمدى الحياة 
انت هو اصل التحكم",0,Iraq
196,واخا تبكي ذم أ سي بنكيران,0,Morocco
197,"سير تبيع البيض ولا دير شي مشروع نتا حاضي تنبح قدفحال لكلب لبنكيران 
كون هداك الوقت الي ضيعتوه في النباح كون مشيتو ودرتو شي مشروع كون ستافدو منو",0,Tunisia
198,لم يتم إستيراد هذه الدمى إلا بموافقة حكام الدولة ، فما ذنب المواطن.  أعد النظر,1,Modern Standard Arabic
199,شحال عطاك بنكيران,0,Morocco
200,الطرق بقات محفرة من عهد الاستعمار حتى جات حكومة بن كيران وخير دليل ..تيزي نتيشكا طريق وارزازات,0,Morocco
201,بن كيران  الإنجازات لي دار معمر شي حكومة دورتها ملي والتي كتهضري فالسياسة رهدا فحد داتو إنجاز,1,Morocco
202,بالعكس حتا دور الراحل الحياني تقنو بامتياز,0,Morocco
203,بنكيران يشرمل في المغاربة والصحافة المشبوهة تطبل وتغيط لإجراء إداري بسيط، سيروا الله يعطيكم التونية,0,Tunisia
204,مصلحة البلد تتجاوز خطأ بنكيران الغير المقصود . كبر عقلك تفهم.,1,Tunisia
205,بام سيصدر المخدرات و يجلب العملة الصعبة هههههه اما بيجيدي حزب اخلاقي لا يعرف تصدير السموم,0,Libya
206,الأصالة والمعاصرة حزب ديمقراطي,1,Morocco
207,هدا الناس كلهم اللي في البام اسمح لي منافقين تابعين غير لفلوس ولخبار في رؤسكم,0,Libya
208,باش خربها؟ تنتحداك تثبث ليا أن بنكيران رجل فاسد أكل أموال البلاد....,1,Tunisia
209,بنكيران هو اله البكاء عند الاغريق و يرمزون له بالتمساح.,0,Tunisia
